2024bzx 0.063 190.711435452 20.6869675157
filter ATgr
60709.514471 21.917 1.304
60709.517644 22.411 2.467
60710.514313 20.923 0.698
filter ATri
60682.574584 21.723 1.477
60682.576413 22.51 3.139
60682.58467 22.298 2.5
60684.567355 20.919 0.669
60690.501417 20.764 1.453
60691.559862 21.667 2.371
60692.533994 21.283 2.0
60692.539106 21.185 1.723
60693.546766 19.526 0.284
60693.549973 20.821 1.151
60694.562765 19.732 0.464
60694.567749 21.234 1.291
60695.572686 22.009 3.0
60696.558616 19.087 0.526
60696.568319 21.172 2.288
60699.552848 21.595 1.388
60700.628064 20.593 0.519
60703.637635 21.176 0.916
60703.67119 20.292 1.028
60704.540661 21.174 1.65
60704.546175 20.266 0.432
60708.534607 21.755 1.367
60708.541881 21.399 1.049
60711.470289 21.147 0.756
60711.484558 20.415 0.476
60711.552787 23.067 4.905
