2025akf 0.08 35.38587875 -43.096145
filter ATgr
60696.126581 20.618 0.63
60700.097181 20.343 0.442
60700.100014 19.83 0.289
60700.12456 19.667 0.227
60700.142265 19.596 0.245
60704.044409 18.952 0.117
60704.047636 19.171 0.124
60704.053172 18.821 0.107
60704.064445 18.794 0.115
60708.106582 18.635 0.093
60708.110561 18.476 0.081
60708.135295 18.454 0.074
60708.153423 18.598 0.105
filter ATri
60697.787553 20.113 0.414
60697.791816 20.803 0.637
60697.811304 20.695 0.694
60705.807697 18.777 0.114
60705.810916 18.793 0.109
60705.83221 18.862 0.151
60705.850728 19.013 0.136
60712.074167 18.543 0.132
60712.07854 18.427 0.119
60712.100406 18.362 0.124
60712.117646 18.575 0.189
60721.843608 18.432 0.161
60721.868787 19.084 0.385
60721.872082 18.295 0.2
60724.042181 18.752 0.148
60724.045416 18.704 0.17
60724.050567 18.985 0.19
