2025aar 0.055 193.330716 -29.064641
filter ATgr
60701.309827 18.512 0.08
60701.31163 18.499 0.082
60701.314002 -21.739 0.378
60701.315403 18.475 0.066
60701.324282 18.125 0.078
60701.325183 18.773 0.102
60702.293631 18.65 0.082
60702.299723 18.413 0.06
60702.301539 18.539 0.067
60702.307009 18.58 0.067
60705.306431 18.618 0.118
60705.308251 18.755 0.105
60705.311859 18.562 0.108
60705.322344 18.709 0.117
60706.29518 18.8 0.107
60706.2979 19.021 0.13
60706.301107 18.875 0.112
60706.306131 18.833 0.104
60709.280974 18.899 0.095
60709.283231 19.043 0.119
60709.288815 19.138 0.122
60709.295203 19.121 0.101
60710.278819 19.095 0.12
60710.281082 19.213 0.142
60710.284257 19.183 0.121
60710.297468 19.22 0.138
60714.275054 19.189 0.143
60714.276891 19.639 0.216
60714.282532 19.3 0.165
60714.28805 19.835 0.28
filter ATri
60695.044389 18.454 0.152
60695.051496 19.174 0.344
60695.054668 18.68 0.189
60695.065589 18.742 0.171
60697.312094 18.398 0.143
60697.314926 18.444 0.16
60697.320554 18.762 0.205
60697.32715 18.71 0.22
60698.256203 18.657 0.114
60698.25913 18.678 0.113
60698.286165 18.693 0.115
60698.291651 18.526 0.123
60699.042752 18.557 0.097
60699.057911 18.511 0.09
60699.061072 18.802 0.128
60699.064233 18.427 0.076
60700.049258 18.856 0.177
60700.052417 18.584 0.125
60700.055124 18.714 0.106
60700.055574 18.372 0.094
60700.063319 18.572 0.111
60700.066942 18.504 0.124
60707.037376 19.372 0.181
60707.039179 19.17 0.141
60707.042789 18.815 0.12
60707.049574 18.798 0.126
60708.018332 19.334 0.221
60708.029365 18.987 0.152
60708.032532 18.892 0.105
60708.038469 19.363 0.195
60711.012024 19.349 0.181
60711.013831 20.269 0.452
60711.026694 19.194 0.168
60711.02985 19.318 0.17
60715.033965 19.348 0.185
60715.034866 19.258 0.168
60715.035771 19.144 0.16
60715.038933 19.138 0.145
60715.04399 19.385 0.169
60717.281102 18.806 0.261
60717.282905 18.842 0.276
60717.287152 19.095 0.242
60717.29224 20.078 0.826
60717.386382 18.996 0.18
60718.201772 18.64 0.37
60718.204609 18.946 0.39
60718.209892 -19.865 0.801
60718.218795 19.004 0.516
60718.999708 19.237 0.343
60719.002483 19.625 0.494
60719.006238 19.421 0.445
60719.01127 20.161 0.715
60719.95098 18.707 0.234
60719.959827 19.019 0.307
60719.969952 19.379 0.567
60721.270336 18.976 0.367
60721.273737 18.911 0.244
60721.27654 18.515 0.218
60721.28228 18.708 0.324
