2018jag 0.04 15.951289999999998 10.59233
filter ATgr
58486.287691 20.189 0.313
58486.296172 19.914 0.226
58486.304112 20.099 0.359
58486.312508 19.836 0.265
58491.290505 20.863 0.69
58491.299221 21.005 0.657
58491.307493 21.32 0.887
58491.316255 20.709 0.489
58518.238523 21.008 0.977
58518.254997 20.781 0.86
58518.263528 19.853 0.367
58519.241115 20.45 0.478
58519.249617 20.466 0.479
58519.257641 20.827 0.83
filter ATri
58423.439916 20.859 0.743
58424.457952 20.755 0.761
58428.454876 20.902 0.881
58436.387608 20.122 0.971
58436.407621 20.343 0.786
58437.379283 19.13 0.405
58438.380058 17.648 0.906
58445.442502 17.731 0.661
58445.442962 17.537 0.718
58445.457194 18.254 0.574
58468.294803 18.744 0.31
58468.303252 18.893 0.289
58472.307259 19.223 0.362
58472.315234 18.801 0.272
58472.323268 19.021 0.354
58472.331258 18.946 0.31
58473.340477 19.134 0.388
58473.342422 19.197 0.505
58473.349746 19.415 0.538
58473.35172 18.677 0.23
58473.359041 18.68 0.251
58473.368517 19.566 0.585
58473.370476 18.433 0.239
58474.347956 19.261 0.38
58474.357284 18.778 0.217
58474.366564 18.822 0.242
58474.375963 19.001 0.349
58478.291015 19.53 0.218
58478.299008 19.638 0.245
58478.314896 19.388 0.23
58479.289446 19.9 0.326
58479.307368 19.453 0.185
58479.316105 19.479 0.217
58480.285718 19.736 0.273
58480.293655 19.403 0.218
58480.301601 19.622 0.258
58480.309576 19.848 0.308
58482.294387 17.762 0.864
58489.277453 19.742 0.388
58489.290594 19.958 0.6
58489.298702 20.185 0.642
58492.230338 19.584 0.232
58492.237704 19.841 0.3
58492.244812 20.342 0.503
58492.251327 19.723 0.279
58495.231882 19.891 0.265
58495.239998 20.045 0.41
58495.248524 20.086 0.353
58495.256611 20.402 0.51
58498.206999 19.447 0.442
58498.220321 20.163 0.602
58498.220778 19.379 0.272
58499.217382 19.947 0.411
58499.21784 19.933 0.458
58499.22104 20.248 0.564
58501.223358 19.883 0.758
58501.224772 19.25 0.421
58501.231334 19.95 0.957
58501.243555 19.973 0.884
58503.219971 20.141 0.709
58503.2218 20.14 0.625
58503.235836 19.863 0.544
58504.20773 19.169 0.72
58504.221098 20.162 0.465
58504.222556 20.565 0.585
58504.22347 20.199 0.387
58504.230508 20.536 0.634
58504.231894 20.271 0.396
58504.2356 20.871 0.862
58504.240337 20.536 0.513
58505.236826 19.795 0.564
58505.248174 19.306 0.481
58507.219064 19.91 0.349
58507.223679 20.496 0.498
58507.233986 20.469 0.675
58507.239708 19.376 0.548
58507.241802 19.492 0.476
58508.210842 19.952 0.819
58508.214408 19.834 0.517
58508.218311 20.361 0.754
58509.220227 20.599 0.929
58509.230258 19.773 0.459
58510.211834 20.072 0.686
58513.227349 19.722 0.403
58513.242349 20.089 0.54
58516.225676 20.569 0.918
58516.226598 19.761 0.573
filter ATri2
58425.422028 19.851 0.328
58425.453303 18.993 0.632
