2025W 0.063 64.0057242857 -33.3653328571
filter ATgr
60697.093495 18.19 0.059
60697.096674 18.23 0.068
60697.102799 18.205 0.06
60697.11525 18.214 0.054
60698.098445 18.242 0.058
60698.101728 18.122 0.058
60698.107207 18.292 0.061
60698.109939 18.199 0.055
60698.113168 18.164 0.059
60698.120077 18.091 0.05
60698.121457 18.124 0.053
60698.13348 18.083 0.057
60701.082056 18.402 0.08
60701.087219 18.433 0.061
60701.090408 18.36 0.064
60701.105762 18.479 0.075
60702.09104 18.408 0.059
60702.101689 18.413 0.072
60702.106802 18.4 0.06
60702.109625 18.483 0.079
60705.074056 18.417 0.077
60705.077241 18.462 0.077
60705.082801 18.386 0.101
60705.093307 18.49 0.078
60706.097395 18.692 0.079
60706.100207 19.018 0.112
60706.105699 18.694 0.08
60706.115891 18.858 0.103
filter ATri
60695.842996 18.37 0.087
60695.846202 18.151 0.068
60695.851432 18.21 0.065
60695.863018 18.278 0.082
60698.839281 18.412 0.081
60698.842557 18.694 0.094
60698.84436 18.367 0.083
60698.848075 18.554 0.086
60698.849446 18.511 0.079
60698.854022 18.512 0.087
60698.861374 18.551 0.096
60698.86508 18.486 0.087
60699.830124 18.608 0.102
60699.833783 18.706 0.106
60699.840217 18.553 0.083
60699.853101 18.622 0.103
60703.816037 18.545 0.104
60703.820161 18.961 0.13
60703.825588 18.834 0.133
60703.83753 18.951 0.136
60706.797644 18.98 0.12
60706.80135 18.919 0.118
60706.807754 18.791 0.117
60706.818285 18.854 0.108
60707.790577 18.905 0.136
60707.794222 19.101 0.144
60707.800183 19.059 0.133
60707.810437 19.105 0.144
60709.076097 19.092 0.158
60709.079339 19.342 0.178
60709.082559 19.334 0.221
60709.095908 19.101 0.15
60710.083606 18.678 0.168
60710.08876 18.834 0.135
60710.092026 18.935 0.146
60710.098198 18.299 0.119
60710.099575 19.082 0.158
60710.114362 19.454 0.232
60710.815806 18.904 0.14
60710.816711 18.803 0.146
60710.8195 19.036 0.183
60710.822291 18.873 0.157
60710.826453 19.102 0.18
60710.826904 18.901 0.17
60710.838807 19.674 0.36
60710.839258 18.788 0.146
60711.832413 18.716 0.131
60711.836558 18.831 0.136
60711.842432 18.945 0.156
60711.852473 18.629 0.255
60714.073958 18.865 0.203
60714.077207 18.765 0.158
60714.083157 18.984 0.174
60714.092842 19.11 0.273
60714.830497 18.881 0.186
60714.833341 19.102 0.222
60714.840761 19.145 0.255
60714.861543 19.123 0.227
60715.817511 19.253 0.314
60715.821156 19.332 0.344
60715.826654 18.883 0.264
60715.8373 18.622 0.169
60717.093753 19.303 0.4
60717.096933 19.004 0.365
60717.103516 19.813 0.699
60717.113423 18.74 0.325
60718.056866 18.939 0.268
60718.059598 18.95 0.317
60718.066984 18.926 0.344
60718.078668 19.078 0.344
60718.868652 19.775 0.742
60718.875113 18.842 0.364
60718.885642 18.522 0.306
60719.808245 19.094 0.282
60719.811859 19.668 0.529
60719.817347 19.004 0.274
60719.821561 19.256 0.314
60719.824811 19.103 0.293
60719.827557 18.794 0.234
60721.093712 18.934 0.306
60721.098837 19.191 0.37
60721.102082 18.575 0.274
60721.11374 19.771 0.826
60721.133255 19.195 0.342
60721.141235 19.1 0.342
60721.160686 18.83 0.237
60722.067683 19.093 0.291
60722.071532 18.937 0.227
60722.077616 18.555 0.174
60722.089293 18.772 0.208
60722.810231 19.563 0.292
60722.813441 19.225 0.181
60722.82076 19.241 0.214
60722.8328 19.168 0.241
60723.870052 19.175 0.272
60723.873262 19.451 0.364
60723.878756 19.48 0.313
