2022aecb 0.015 74.75936999999999 -0.44191
filter ATgr
59910.512181 21.078 0.726
59935.183602 19.791 0.24
59935.22503 19.675 0.256
59960.860312 19.317 0.62
59986.07222 20.242 0.41
59986.075824 20.357 0.44
59986.080785 19.859 0.294
59986.090695 20.063 0.39
59986.100684 20.104 0.47
59990.035064 19.819 0.304
59990.038217 20.165 0.444
59990.04408 19.841 0.253
59990.054061 19.857 0.282
59994.031591 20.175 0.332
59994.034745 21.037 0.729
59994.041958 19.827 0.268
59994.053268 20.387 0.447
59998.031608 20.455 0.472
59998.041987 21.276 0.952
60016.746083 19.994 0.536
60016.765047 20.84 0.52
filter ATri
59911.239183 21.12 0.759
59928.420845 21.378 0.944
59932.930589 19.69 0.245
59972.815924 19.004 0.758
59975.064712 18.638 0.269
59975.075075 19.64 0.596
59975.085254 18.905 0.36
59976.830094 19.228 0.411
59976.833263 18.994 0.359
59976.840115 19.159 0.397
59976.85208 18.725 0.213
59980.898667 18.899 0.344
59980.901825 18.999 0.385
59980.907234 18.916 0.38
59983.121237 19.819 0.748
59983.129799 18.758 0.299
59983.141115 19.621 0.532
59984.830945 19.611 0.233
59984.834104 20.264 0.46
59984.841329 19.329 0.3
59984.851794 19.338 0.258
59985.092372 19.602 0.32
59985.111539 19.065 0.2
59985.125221 19.385 0.329
59985.128373 20.026 0.61
59988.799743 19.847 0.263
59988.802901 19.85 0.283
59988.808757 19.973 0.349
59988.818985 19.451 0.215
59996.8162 20.394 0.486
59996.824908 19.812 0.256
59996.8434 19.896 0.329
60000.265364 20.012 0.521
60000.268848 20.205 0.455
60000.274271 19.745 0.334
60000.286896 20.193 0.445
60000.764431 20.002 0.877
60000.767597 19.427 0.366
60002.018494 19.688 0.499
60002.0221 19.952 0.626
60002.028861 20.312 0.754
60002.039244 19.771 0.376
60003.783714 19.599 0.471
60003.787806 19.965 0.528
60004.78066 18.06 0.751
60006.039866 19.872 0.89
60006.043021 19.064 0.504
60012.825767 20.191 0.643
60020.227394 17.886 0.573
60020.230561 18.207 0.359
60020.236901 19.972 0.618
60026.004606 20.321 0.541
60033.984478 18.168 0.494
60033.993194 20.062 0.955
60037.746352 19.962 0.766
60039.012533 19.406 0.715
60039.017114 19.193 0.682
