2020jol 0.022 156.83812499999996 0.42216900000000007
filter ATgr
58962.365756 19.351140161145327 0.8060768792915153
58962.373265 19.569015600442576 1.08573620476
58962.384656 21.115141619232908 2.0879542399230773
58982.286144 16.787254899964356 0.02016367237411429
58982.289366 16.834812993247933 0.0210665233759403
58982.294896 16.788807060635797 0.021745789508783978
58982.30643 16.764234895497296 0.02125917044285315
58986.309713 16.44772015555789 0.017017808852037616
58986.313877 16.433070664334387 0.01678973512515464
58986.321212 16.43980741524292 0.01464167081107884
58986.338277 16.464872743017807 0.017288793069426753
58990.274646 16.34186885091572 0.015437007650616114
58990.277845 16.29553170257062 0.015778182812134424
58990.283344 16.315435765116725 0.014061338452025902
58990.295333 16.332645930102423 0.01836771774969925
58994.300643 16.355330702591235 0.015629599876583494
58994.303844 16.33878583075208 0.01539323541720227
58994.311654 16.334688708136373 0.015335257129378532
58994.322288 16.3595066162189 0.01673581818512524
filter ATri
58960.352349 21.115141619232908 0.8351816959692309
58964.311153 20.823877696554312 0.6386683557411765
58964.318076 20.00924374808178 0.36191206825333333
58964.340683 19.128787452803373 2.2518973135762965
58967.345869 21.4 0.8685889638080001
58967.358832 20.405149978319905 0.47772393009440006
58967.368613 21.787254899964356 1.7061568931942859
58968.316295 21.64227503252014 1.35717025595
58968.327809 21.296518287104437 0.8883296220763638
58968.339864 21.787254899964356 1.8612620653028573
58970.325619 20.823877696554312 1.277336711482353
58970.335341 20.543943297944484 0.8389779764054546
58974.31239 19.226920700672558 0.2934422175027028
58974.314219 19.089301784845293 0.28435948219904766
58974.315591 21.95462187404089 5.4286810238
58974.317427 18.944321917401076 0.2827438033229167
58974.321223 19.226920700672558 0.3521306610032433
58974.324427 18.574165578762482 0.20106226014074075
58974.335457 19.076452685714266 0.39597438055952944
58976.33861 18.52695221836155 0.19250641928368797
58976.341379 18.19741658188068 0.15916551692816755
58976.346904 18.534679910804403 0.17061568931942858
58976.360758 18.362890379880753 0.18536959593463417
58980.286081 17.170087243081596 0.024274589943821142
58980.289307 17.1353407192902 0.021372759936220474
58980.296242 17.172296269692577 0.0221127536610998
58980.311047 17.107905691751185 0.02500735980253359
58984.338975 16.615465369040706 0.019861028135853658
58984.343192 16.6697634932738 0.019487572905948717
58984.349198 16.64363305171502 0.016306426104030037
58984.359813 16.612820456149873 0.01981270446642336
58988.273486 16.46718036600075 0.01617053921982979
58988.276717 16.514393726401686 0.016889229851822223
58988.282701 16.46142047872684 0.014936053610455028
58988.315309 16.477625797546644 0.0186592688250913
58992.279825 16.471810378154736 0.0162396440882906
58992.283549 16.444321917401076 0.014702677772791668
58992.289097 16.469492904052338 0.01620501798149254
58992.302487 16.453407629038814 0.015966708893529413
58996.265655 16.688011590127545 0.06653142323822686
58996.268887 16.57008471317957 0.06095361149529825
58996.276716 16.660063169102337 0.03586930282561627
58996.290095 16.58414388343586 0.019296259563270142
58998.252913 16.635510299080327 0.02967229379468323
58998.257041 16.603613673624317 0.023574489367527145
58998.262561 16.61811674082169 0.02521881160200489
58998.273635 16.615465369040706 0.026481370847804882
59000.299209 16.75215425676367 0.03453932601587829
59000.317777 16.729859095442393 0.02942374538644987
59000.332988 16.8494963512859 0.037779020740514375
59000.346586 16.725454480051678 0.039561238230121455
59002.28567 16.958247040028972 0.04720592194608696
59002.28887 16.965533887547014 0.04386812948525253
59002.295768 16.95281381999315 0.04335718621337771
59002.305855 16.924287089916895 0.04223285075241492
59004.246453 17.01031286081877 0.04952480933992983
59004.249674 17.112081605378854 0.046023500009094415
59004.257494 16.995180403948677 0.03381185412747405
59004.268161 17.08318197743357 0.061110855802626644
59006.249485 17.01795892202932 0.06330264091356891
59006.252699 17.143923658886184 0.053855962537698414
59006.258682 17.12470658722046 0.046561786558908386
59006.269762 17.18564565349434 0.04924988970045361
59008.277594 17.203704052399715 0.07966617854633125
59008.28174 17.42233848243375 0.2004436070326154
59008.287281 17.476565225962382 0.19900286232797845
59010.281862 17.210554145814786 0.032068157946497894
59010.28518 17.178950444993223 0.03114816980868853
59010.287028 17.231367617775113 0.028018998832516132
59010.290265 17.243105420796063 0.03304414536226087
59010.292582 17.205982618198767 0.03421437620042017
59010.296272 17.245468286156846 0.03075069860976035
59010.306468 17.22206789321229 0.03241003596298508
59010.308756 17.264558645305097 0.036110960247006656
59016.253575 17.229035208275 0.03261868426317597
59016.257277 17.243105420796063 0.03304414536226087
59016.262825 17.243105420796063 0.04484562584878261
59016.274349 17.192382404402874 0.03153590636232365
59032.250744 17.72177072235265 0.12471294243864867
59032.253979 17.710822029188925 0.10893674295250838
59032.26181 17.817576772813986 0.06009609989446495
59032.276109 17.98628003777275 0.10295774355482759
59034.254068 18.163834434596016 0.2645448620735026
59034.256368 18.640490697610105 0.5129462384692913
59034.257291 18.280066834095482 0.26990052547706217
59034.265555 17.829663014928027 0.16205017981492537
59034.272459 17.995680409956016 0.17466191120052174
59034.275686 17.661139156133878 0.13528342487424921
