2024afzg 0.036146 250.775926586 25.943181965
filter ATgr
60709.617778 18.313 0.067
60709.620576 18.35 0.069
60709.626247 18.274 0.062
60709.638622 18.18 0.058
60710.609888 18.32 0.071
60710.613131 18.355 0.072
60710.619189 18.317 0.062
60710.62973 18.331 0.071
60714.592888 18.382 0.073
60714.596084 18.477 0.076
60714.601603 18.577 0.09
60714.614504 18.486 0.071
filter ATri
60695.628376 17.593 0.06
60695.631607 17.712 0.058
60695.637301 17.65 0.056
60695.655587 17.708 0.057
60696.623841 17.82 0.06
60696.626656 17.724 0.072
60696.634222 17.728 0.05
60696.652026 17.668 0.05
60697.606777 17.475 0.121
60697.61212 17.673 0.053
60697.618053 17.801 0.053
60697.621822 17.711 0.05
60697.646375 17.731 0.061
60699.641024 17.806 0.058
60699.659656 17.861 0.054
60699.667907 17.9 0.082
60699.671629 17.784 0.11
60704.622304 17.796 0.091
60704.627927 17.838 0.106
60704.631181 17.821 0.107
60704.650587 17.828 0.162
60708.61435 17.946 0.056
60708.617221 17.866 0.053
60708.62288 17.944 0.068
60708.634493 17.986 0.055
60710.604914 17.956 0.057
60711.603724 17.948 0.056
60711.603823 17.866 0.068
60711.607988 17.89 0.052
60711.611574 17.909 0.063
60712.556188 17.901 0.142
60712.559477 18.039 0.078
60712.565023 17.918 0.063
60712.57501 17.931 0.064
60715.622975 18.061 0.542
60715.626707 18.233 0.244
60715.636701 18.524 0.212
60715.648136 18.416 0.397
60716.535821 18.363 0.178
60716.538704 18.099 0.138
60716.557844 18.4 0.159
60716.563866 17.891 0.09
60717.589375 17.903 0.151
60717.592571 18.011 0.173
60717.598542 18.103 0.139
60717.608664 18.284 0.178
60718.604818 18.488 0.192
60718.608449 18.218 0.145
60718.616305 18.348 0.186
60718.626296 18.21 0.109
60719.587262 18.177 0.126
60719.598771 18.387 0.143
60719.602972 18.207 0.116
60719.60809 18.797 0.202
60720.581283 18.539 0.157
60720.591987 18.42 0.153
60720.595229 18.505 0.135
60720.600381 18.523 0.126
60721.579606 18.326 0.11
60721.582483 18.432 0.133
60721.587718 18.592 0.169
60721.603055 18.369 0.113
60722.633748 18.745 0.184
60722.6342 18.386 0.103
60722.639923 18.444 0.125
60722.643105 18.394 0.098
60722.646822 18.444 0.091
60722.651446 18.543 0.106
60722.655605 18.588 0.127
60722.656511 18.378 0.106
60722.668748 18.515 0.171
60722.669199 18.381 0.15
60724.601911 18.809 0.147
60724.605115 18.586 0.105
60724.610245 18.58 0.102
