# Object Type: Normal SNe Ia (HSF); Date: 2004-2009, 2019-2023; Number SNe: 738
Name,RA,DEC,Redshift,Redshift Error,Discovery Date (UT),Data Source(s)
SN 2019obt,5.1442202941176,5.7550457882353,0.05600874722472171,1.3342563807926082e-05,2019-08-21 09:06:12.000,HSF
SN 2020uye,24.3304499277,4.80194699624,0.05842350001828025,2.8137919183685023e-06,2020-09-28 10:58:04.800,HSF
SN 2022syq,1.9159989922,12.2630341791,0.09643544605205695,2.0547244084942462e-05,2022-08-31 09:34:56.928,HSF
SN 2021kax,194.960700691,22.7232917924,0.07255113796810607,3.4032771851350008e-06,2021-04-13 07:59:47.003,HSF
SN 2021biz,184.1448112,33.5265313,0.021815091825959147,0.00014343256093520538,2021-01-29 13:01:55.200,HSF
SN 2020vdz,129.316875,-5.923789,0.04085493037986967,0.00014343256093520538,2020-10-08 12:02:52.800,HSF
SN 2022rkc,30.5550723,31.69522,0.07162937353684633,1.5928952961513643e-07,2022-08-15 10:20:38.400,HSF
SN 2020jol,156.838125,0.422169,0.021702680725877367,1.3342563807926084e-06,2020-05-11 06:51:50.400,HSF
SN 2019kcv,216.43574294615,-3.2330263076923,0.0730138447979235,0.0002902007628223923,2019-07-02 07:40:48.000,HSF
SN 2021koq,274.00425,6.751769,0.020526867290303882,1.1007615141539018e-05,2021-04-28 11:39:50.400,HSF
SN 2019drp,215.510884285,30.067005557,0.08522562632312786,2.6685127615852164e-05,2019-04-19 10:09:25.000,HSF
SN 2020uyg,93.829667,-29.319261,0.04808993560471759,0.00015010384283916842,2020-10-05 13:19:12.000,HSF
SN 2021aut,201.814170585,-26.7761117205,0.04415473278409448,4.9774223109741444e-06,2021-01-17 14:29:45.600,HSF
SN 2021xoo,351.10125557222,45.477214305556,0.08709596495518063,4.278980684800648e-06,2021-09-01 11:38:24.000,HSF
SN 2020ulf,240.420417,21.354869,0.032081527547967864,2.8019383996644775e-05,2020-09-29 05:28:19.200,HSF
SN 2020yxo,26.8630054,0.96763981666667,0.09432859048108543,1.6678204759907602e-05,2020-11-01 07:25:16.608,HSF
SN 2019hqg,235.100708,41.7837,0.07761538938256175,1.6496154060935408e-06,2019-06-13 05:20:17.000,HSF
SN 2021hji,252.171380618,21.9971688313,0.057669896418808514,6.671281903963041e-06,2021-03-28 11:35:12.002,HSF
SN 2020wcj,43.209625,-1.231031,0.023848164986191883,1.4676820188718693e-05,2020-10-12 09:07:46.560,HSF
SN 2022nbi,322.302958,-0.620919,0.03017887794895761,9.339794665548258e-06,2022-06-17 21:27:21.600,HSF
SN 2020svo,40.6334713728,-0.963140241395,0.03874680529821734,6.671281903963041e-06,2020-09-08 12:56:09.600,HSF
SN 2021bjb,210.917992857,-34.1839028571,0.015024727540010364,4.202907599496716e-05,2021-01-29 14:26:52.800,HSF
SN 2019bdz,222.1537264,6.8144252,0.03465397385013602,2.0013845711889123e-05,2019-02-26 13:56:38.000,HSF
SN 2020sme,41.08675,14.9213,0.04562489694120324,0.0004202907599496716,2020-09-04 09:12:57.600,HSF
SN 2020xps,44.3917224393,13.4754265526,0.07112085939072164,4.6082096530064565e-06,2020-10-18 09:50:52.002,HSF
SN 2021yjq,228.751325,17.4007316667,0.07480008052770962,1.8346025235898363e-05,2021-09-08 06:08:38.400,HSF
SN 2022edq,197.947698878,17.4608050542,0.07177632200473837,1.3342563807926082e-05,2022-03-03 08:40:03.999,HSF
SN 2021iov,141.661822388,-7.08712646892,0.053947321116397134,0.0001300899971272793,2021-04-08 07:58:04.800,HSF
SN 2022rkd,239.0995659,12.1323178,0.07080565048771174,2.0013845711889123e-05,2022-08-15 04:24:57.600,HSF
SN 2020tkp,359.544048488,22.7701245689,0.03479407077011924,1.7345332950303908e-05,2020-09-14 08:07:09.120,HSF
SN 2019gci,189.898190314,45.3771470742,0.04692112701514326,1.2675435617529778e-05,2019-05-29 04:36:08.000,HSF
SN 2022I,153.9748731,-2.69352033056,0.05140356132641603,0.0001664484835038779,2022-01-01 11:52:48.000,HSF
SN 2022ba,44.45175,-14.8855,0.030460072481209653,0.00015010384283916842,2022-01-05 07:19:12.000,HSF
SN 2020kku,263.14051208,15.7358797031,0.08367103707434971,1.9034556054536855e-06,2020-05-18 09:42:30.001,HSF
SN 2022H,147.438673821,6.29658798999,0.06122568967362081,1.6678204759907602e-05,2022-01-01 11:47:02.400,HSF
SN 2020wap,13.465514874,-18.3108860523,0.10024122525312838,2.9697757417332382e-06,2020-10-08 08:36:49.997,HSF
SN 2023gxc,201.57966635,1.54142525,0.07770042033545754,0.0002968720447263553,2023-04-27 07:06:37.996,HSF
SN 2020swy,20.9815,-38.013761,0.03200747631883388,0.00010640694636821049,2020-09-09 11:03:50.400,HSF
SN 2019iml,262.822333,36.45065,0.04944754147217406,3.6692050471796725e-05,2019-06-29 10:09:07.000,HSF
SN 2023hro,190.944237273,-20.1582018182,0.027298885551016765,0.00012008307427133475,2023-05-07 22:52:37.344,HSF
SN 2021pzt,12.665502351,38.3215566076,0.07595614099153382,7.115845608446358e-07,2021-06-13 14:05:16.800,HSF
SN 2021abpz,157.9797596,49.3655139,0.052118389182425666,1.3008999712727931e-05,2021-10-16 11:38:48.002,HSF
SN 2019bgs,240.842167,27.498469,0.0768543405851095,1.577153404470899e-05,2019-02-27 15:04:19.000,HSF
SN 2021ill,139.938917,-30.877989,0.05556501205661148,1.00144511972107e-05,2021-04-07 07:29:16.800,HSF
SN 2020xqr,67.7126808765,9.06851422204,0.06047194856880595,2.6994628232711315e-06,2020-10-21 08:08:02.688,HSF
SN 2019wqd,218.2942912,6.0635603,0.05522487160100606,6.671281903963041e-06,2019-12-14 13:35:52.000,HSF
SN 2022yuj,117.546603333,37.4478583333,0.076128,0.000181,2022-10-25 13:32:07.872,HSF
SN 2019eok,256.381929177,12.5684260002,0.04634035063997714,1.7767071256481748e-05,2019-05-04 13:16:19.000,HSF
SN 2022ucj,67.7131283333,-16.306125,0.031328339821010444,2.0013845711889123e-05,2022-09-14 02:44:44.160,HSF
SN 2021iai,205.87809639,9.6234083465,0.06973157410117369,6.671281903963041e-06,2021-04-01 07:59:16.002,HSF
SN 2019yfu,191.401498428,1.18360934272,0.08449845659559588,1.3342563807926082e-05,2019-12-27 12:36:00.000,HSF
SN 2020add,155.009390681,6.63179354225,0.10853174965462274,1.6678204759907602e-05,2020-01-17 11:38:24.000,HSF
SN 2021pyz,289.049642239,45.148508518,0.061413132005499846,4.94794034045648e-06,2021-06-13 08:54:15.998,HSF
SN 2022nbn,332.8557092,-16.6100781,0.0451491888941803,1.144382897572821e-06,2022-06-14 09:35:04.998,HSF
SN 2019gcj,163.7759561,57.6489345,0.04616193513447227,6.671281903963041e-06,2019-05-30 04:14:00.000,HSF
SN 2020kru,288.899596288,53.3393045972,0.027117757018971813,5.443688009509548e-06,2020-05-21 11:55:40.800,HSF
SN 2019ons,328.521042,-16.159519,0.03678611554664261,0.00013075712531767562,2019-08-25 08:54:10.000,HSF
SN 2020ees,201.813292,32.033619,0.024378865461652143,6.671281903963041e-06,2020-03-05 11:19:40.800,HSF
SN 2020aabz,43.746,4.060281,0.026318207111134195,2.0013845711889123e-05,2020-11-16 07:39:21.600,HSF
SN 2019xvx,213.037,-4.120411,0.05449770187347408,0.00016678204759907602,2019-12-25 04:40:48.000,HSF
SN 2020yvu,345.249458,40.9106,0.01686029352139923,2.0623027195652843e-06,2020-11-04 08:49:55.200,HSF
SN 2019one,31.09978786,3.18681441796,0.0763825624008605,1.2338346621551533e-06,2019-08-14 09:34:33.000,HSF
SN 2019omi,57.249125,0.926919,0.03578809177380973,1.8679589331096515e-05,2019-08-24 11:07:03.000,HSF
SN 2020qlr,262.220417,57.918119,0.06486691421876593,3.2959793548892335e-06,2020-07-29 03:51:23.996,HSF
SN 2021bkw,215.306725926,20.7149971176,0.018192252188012015,1.3676127903124233e-05,2021-01-31 13:16:19.200,HSF
SN 2019bsu,255.780476154,27.9454215385,0.06306304635177042,9.576765742605464e-06,2019-03-11 14:47:02.000,HSF
SN 2022aapl,38.6689827273,-26.2295636364,0.05783,0.0016770699999999997,2022-11-15 02:59:30.624,HSF
SN 2021bsf,181.516834213,20.537031787,0.023723078450492575,2.6685127615852164e-05,2021-02-04 14:58:33.600,HSF
SN 2020ayh,290.284,43.328669,0.018286650826953087,8.005538284755648e-06,2020-01-25 04:19:12.000,HSF
SN 2021vt,201.782399636,11.3523929005,0.08979447005693343,3.122221491097532e-06,2021-01-09 11:36:56.002,HSF
SN 2020xtz,272.962875,14.98245,0.007625608780324954,1.0006922855944561e-05,2020-10-21 03:57:33.002,HSF
SN 2020jge,273.685434664,43.4561430773,0.061991302207248924,6.109445596046842e-06,2020-05-04 11:17:19.968,HSF
SN 2021low,176.19275,20.126189,0.021929170746516912,5.670589618368585e-06,2021-05-06 05:35:31.200,HSF
SN 2022mtp,261.5520198,27.618718,0.0848019999222262,2.3349486663870643e-05,2022-06-13 07:28:22.999,HSF
SN 2020nei,196.89961606667,43.560012633333,0.06173604273927399,2.6685127615852164e-05,2020-06-17 05:44:50.208,HSF
SN 2022tvz,298.75688375,-21.09922125,0.022128642075445407,2.3349486663870643e-05,2022-09-09 20:31:03.360,HSF
SN 2021dnm,189.350889393,23.0935396452,0.04607187282876876,6.671281903963041e-06,2021-02-20 08:55:51.000,HSF
SN 2021jvs,224.436686823,6.62438029684,0.021484863371712976,1.7345332950303908e-05,2021-04-16 08:43:57.996,HSF
SN 2022mme,278.40055125,41.4894,0.08327357002029687,4.9227304577958986e-06,2022-06-09 11:04:24.960,HSF
SN 2019fyb,154.9735369875,22.105147975,0.04382965498084678,6.671281903963041e-06,2019-05-24 06:50:23.000,HSF
SN 2019ope,346.718985556,-37.8503288889,0.06044514969085714,0.0002134810209268173,2019-08-25 03:21:36.000,HSF
SN 2019ftd,194.4213978,-24.476642533333,0.04795017224882956,0.00010840833093939942,2019-05-22 09:14:24.000,HSF
SN 2022zoa,149.6303607,-2.8208082,0.04745,0.00137605,2022-11-05 11:27:48.001,HSF
SN 2021dnl,221.762447925,0.475774107599,0.055821951331410755,2.0013845711889123e-05,2021-02-20 08:36:03.000,HSF
SN 2020kzn,234.54817776667,3.0278325833333,0.07775379059068925,2.0013845711889123e-05,2020-05-22 07:31:30.720,HSF
SN 2022mxe,233.18919325000002,23.08641545,0.051562337835730346,1.3342563807926082e-05,2022-06-17 05:36:30.997,HSF
SN 2019kpv,356.773333,-34.709739,0.0425,0.000297,2019-07-05 13:13:26.000,HSF
SN 2020cxx,48.08175,41.28225,0.029846941653720437,8.331070401549483e-07,2020-02-20 02:52:35.000,HSF
SN 2021irx,206.909891359,15.5213040698,0.09070942004818547,1.6678204759907602e-05,2021-04-09 11:12:28.800,HSF
SN 2019bus,217.357108659,16.6820600443,0.0823269543358559,1.0006922855944561e-05,2019-03-15 12:07:12.000,HSF
SN 2021iqt,167.763968671,55.1308172089,0.0575778725036584,3.4809243446738687e-06,2021-04-06 06:17:10.000,HSF
SN 2020jsa,216.0998912,26.6897745,0.03655528919276548,2.101453799748358e-05,2020-05-11 05:21:59.040,HSF
SN 2020mby,269.96866088333,50.490919833333,0.05321530138161165,2.214113568214243e-06,2020-06-09 06:52:08.000,HSF
SN 2022udi,257.273350909,52.9603581818,0.04965319310153161,6.362434388750005e-07,2022-09-15 05:41:52.224,HSF
SN 2019eiy,265.224311043,38.7354072064,0.0410283837093727,0.00016511422712308526,2019-05-01 13:43:40.000,HSF
SN 2020skp,20.6945575895,10.0313499223,0.05858278472058127,5.49541662332384e-06,2020-08-30 08:43:30.996,HSF
SN 2019buq,222.7990876,-9.4388482,0.0391170480716686,2.881107850315201e-06,2019-03-14 13:17:45.000,HSF
SN 2019wmx,42.696083,33.512589,0.0398915972729374,2.268235847347434e-05,2019-12-13 08:44:09.000,HSF
SN 2021abzi,127.21563621,12.53838219,0.06715312364529197,2.0013845711889123e-05,2021-10-22 11:28:01.998,HSF
SN 2020tug,359.866168993,17.8652140746,0.05673287584654204,5.900452084432045e-06,2020-09-19 08:47:06.000,HSF
SN 2021bms,42.379875,40.551069,0.030081810797254943,0.00011574674103375877,2021-01-31 05:25:26.400,HSF
SN 2019odb,247.472714286,37.5839928571,0.07343747119882515,2.6685127615852164e-05,2019-08-21 06:59:02.000,HSF
SN 2022mts,280.6807833,-22.0785356,0.029166844484126417,0.0001300899971272793,2022-06-11 09:33:46.944,HSF
SN 2022vnj,0.31943735,36.969959375,0.04075486115131022,0.00012341871522331626,2022-09-20 09:17:39.998,HSF
SN 2021fwy,196.672414083,9.33175093174,0.0728337201865165,1.0006922855944561e-05,2021-03-17 03:17:15.072,HSF
SN 2019hvv,18.6016168137,-7.47539192041,0.018126873625353177,0.00013075712531767562,2019-06-20 13:29:16.000,HSF
SN 2022sjf,319.2902443,6.5975454,0.03335366553662629,9.564892238883571e-06,2022-08-26 05:58:33.600,HSF
SN 2022mox,203.6868626,33.8897511,0.02336249566358337,3.2689281329418906e-05,2022-06-12 07:16:40.999,HSF
SN 2020uek,13.4788046341,-31.0935546341,0.03194209775617504,7.338410094359345e-05,2020-09-23 10:39:21.600,HSF
SN 2022mxq,208.70830335,20.6008757,0.07012184409255552,1.0006922855944561e-05,2022-06-17 05:08:54.001,HSF
SN 2020yef,37.892947033333,-14.151611533333,0.05377536959048867,3.408058790777685e-06,2020-10-24 11:02:24.000,HSF
SN 2021zfw,322.907,11.83295,0.028835281773499456,1.5010384283916844e-05,2021-09-22 09:05:45.600,HSF
SN 2021dch,196.349005565,29.5096292514,0.02014060006806442,1.0006922855944561e-05,2021-02-16 11:48:28.800,HSF
SN 2021lnf,144.507625,-16.858719,0.038947610883526634,0.00011674743331935322,2021-05-04 03:59:02.400,HSF
SN 2021kjh,199.966652643,7.76054621278,0.04927075250171904,6.671281903963041e-06,2021-04-21 08:25:07.997,HSF
SN 2020vav,278.540468297,25.7858623848,0.05554608194173995,4.309491786067682e-06,2020-10-07 06:54:43.200,HSF
SN 2020cli,247.986216708,14.0442381041,0.053510352151687555,1.0006922855944561e-05,2020-02-12 11:26:47.000,HSF
SN 2020jfc,287.5295,40.00935,0.027555729904319343,0.00011007615141539018,2020-05-05 08:51:16.001,HSF
SN 2022rlp,241.25292233333334,27.258235499999998,0.045664924632627016,2.3349486663870643e-05,2022-08-16 04:40:41.002,HSF
SN 2021ikn,118.831167,41.14455,0.06898294132626466,5.5624314069593894e-06,2021-04-04 04:49:17.000,HSF
SN 2021yma,78.8049181,-27.8423376,0.0812673087908132,2.63603433509757e-06,2021-09-08 14:35:31.200,HSF
SN 2020cbf,230.716408075,38.4496064575,0.040134431934241654,1.0006922855944561e-05,2020-02-08 10:53:56.000,HSF
SN 2019nzv,233.261604176,40.4331300643,0.09665686786556853,6.671281903963041e-06,2019-08-21 06:40:19.000,HSF
SN 2020tap,341.055804123,-18.1782786968,0.05375051830023023,0.00011674743331935322,2020-09-11 11:15:21.600,HSF
SN 2020dko,204.987747244,0.828189947664,0.022650336320335317,7.471835732438606e-05,2020-02-25 11:58:53.999,HSF
SN 2020qqn,356.320996628,21.3588386509,0.026351563520654014,2.0013845711889123e-05,2020-08-01 11:05:40.992,HSF
SN 2022rmp,111.7935012,33.8350964,0.02621480224162277,6.671281903963041e-06,2022-08-18 12:07:12.000,HSF
SN 2020oms,324.545762383,6.74103520404,0.06503832728173568,1.3342563807926082e-05,2020-07-11 03:27:38.880,HSF
SN 2020var,331.028542,-19.685789,0.03653727673162479,0.00010073635674984193,2020-10-07 08:29:45.600,HSF
SN 2022rvz,286.7188996,34.6097853,0.06087752513989542,1.1014380271966856e-05,2022-08-22 06:54:04.000,HSF
SN 2021aggu,136.88,18.436031,0.02911013858794273,6.671281903963041e-06,2021-12-13 12:40:19.200,HSF
SN 2021ble,174.764958,-9.410319,0.04985654189764994,7.090522371563934e-06,2021-01-30 22:29:16.800,HSF
SN 2019due,240.406638802,16.4359352776,0.04334098358138149,0.0002321606102579138,2019-04-22 11:58:33.000,HSF
SN 2019fma,154.846875,44.40855,0.023436213328622165,0.00014343256093520538,2019-05-15 07:22:04.000,HSF
SN 2019dwz,238.6720725,-30.64721,0.04607963148708845,2.990802540674131e-06,2019-04-24 11:24:00.000,HSF
SN 2020wgr,125.915583,-0.168331,0.034964188458670296,0.0001300899971272793,2020-10-13 11:07:00.480,HSF
SN 2021zfs,323.124292,5.346311,0.019630247002411248,1.0006922855944561e-05,2021-09-21 09:20:09.600,HSF
SN 2021jwq,270.230177627,52.7396462498,0.05091845960784143,2.8361601733077613e-06,2021-04-16 11:14:20.999,HSF
SN 2019huh,348.613333,8.2633,0.04072934505459788,3.5652196725688423e-06,2019-06-16 11:30:38.000,HSF
SN 2021fco,159.973958,21.844489,0.05538731731536756,8.672666475151954e-06,2021-03-08 05:52:41.002,HSF
SN 2019ard,130.9015952,47.2535595,0.06912115180696107,1.0006922855944561e-05,2019-02-08 05:05:14.000,HSF
SN 2019hyj,353.752082224,23.139272368,0.05710117688163202,1.177587308363523e-05,2019-06-19 10:39:50.000,HSF
SN 2020bpu,71.91388492,-14.64837688,0.04152872985216993,7.671974189557497e-05,2020-02-02 04:06:31.000,HSF
SN 2020ust,24.74227655,48.88053775,0.0746452175272362,1.4343689648949054e-06,2020-10-01 07:40:02.001,HSF
SN 2021dlb,223.279024907,3.53730799047,0.03335307387886322,1.0006922855944561e-05,2021-02-20 10:08:32.001,HSF
SN 2020wio,60.0061374897,-24.6002298081,0.0640970094050865,0.00013075712531767562,2020-10-13 09:30:49.997,HSF
SN 2022myp,205.438268571,-25.7934157143,0.026338220956846087,0.00010674051046340866,2022-06-19 01:21:14.688,HSF
SN 2021jmi,232.172126,26.155364,0.08648282939792969,9.006230570350107e-06,2021-04-13 10:23:31.200,HSF
SN 2022zwa,117.9025073,27.3804354,0.026810000000000004,0.00077749,2022-11-10 10:57:06.912,HSF
SN 2020aai,152.991262889,-1.95169505239,0.045261312077437256,0.00020013845711889123,2020-01-16 08:02:43.000,HSF
SN 2021ybx,47.6240381264,-11.7301606057,0.0533455631103761,3.7517724218241733e-06,2021-09-05 13:19:12.000,HSF
SN 2019ekb,213.048401903,40.0986428271,0.067288,0.000167,2019-05-03 06:41:21.000,HSF
SN 2021gez,245.54178907,21.2222280379,0.03207018636873113,1.5010384283916844e-05,2021-03-18 13:23:31.200,HSF
SN 2021ify,261.723722906,13.178865883,0.06087752513989542,1.1014380271966856e-05,2021-04-03 11:06:14.999,HSF
SN 2022yjk,67.2817564,4.271523,0.0311688455844,0.0009038969999999999,2022-10-17 08:52:48.000,HSF
SN 2021bbz,176.348333,20.324461,0.023311793921113252,9.339794665548258e-06,2021-01-23 05:45:36.000,HSF
SN 2020cvw,119.482958,30.026939,0.05103530656531726,1.0006922855944561e-05,2020-02-19 03:54:18.000,HSF
SN 2019vjm,151.17075,4.816411,0.029840643956426684,0.00015343948379114994,2019-11-23 12:00:00.000,HSF
SN 2021mhv,186.014375,35.703639,0.04682272560705981,1.4009691998322387e-05,2021-05-15 08:23:59.000,HSF
SN 2020lsc,243.515625,14.282639,0.03029462468999137,2.4016614854266945e-05,2020-06-05 05:27:06.624,HSF
SN 2021cjf,37.9653006875,2.0502541375,0.04021181880432763,3.869343504298564e-05,2021-02-09 06:43:12.000,HSF
SN 2021zek,284.106417,-16.182169,0.02990600859246894,0.00014127206512410187,2021-09-13 04:03:56.998,HSF
SN 2022vye,357.0752952,2.3411815,0.029997419081169815,3.6692050471796725e-05,2022-09-26 08:37:55.998,HSF
SN 2020ysl,121.425333,-9.814519,0.03641719365735345,7.271697275319715e-05,2020-11-01 14:00:57.600,HSF
SN 2019hzd,229.309583,-25.197311,0.05052161785871211,9.006230570350105e-05,2019-06-23 08:35:31.000,HSF
SN 2020lil,219.498583,9.388539,0.030714581885845842,1.6678204759907602e-05,2020-05-29 06:35:34.996,HSF
SN 2021zfq,298.19425,50.54665,0.025964629170224157,0.00012341871522331626,2021-09-19 05:17:07.872,HSF
SN 2021ckc,178.648712033,25.3834358597,0.0530867257507859,1.0006922855944561e-05,2021-02-07 11:45:38.998,HSF
SN 2021vqb,23.997542,-34.020311,0.06770016876141695,0.0002134810209268173,2021-08-09 13:32:09.600,HSF
SN 2019vdg,95.8830948768,50.3999618559,0.0360649499728242,0.0003702561456699488,2019-11-18 08:53:01.000,HSF
SN 2019mrj,236.67979,28.197915,0.0762994511356253,1.3342563807926082e-05,2019-08-05 04:13:57.000,HSF
SN 2021hwq,212.39735713,11.1530969245,0.0794409319681661,4.477016215323482e-06,2021-04-03 09:05:34.999,HSF
SN 2019ahi,207.902495092,-8.84007972787,0.028343608297177376,8.005538284755649e-05,2019-01-29 14:12:28.000,HSF
SN 2021mid,239.539519013,12.0439766922,0.0414613499049399,2.3683050759068796e-05,2021-05-15 07:34:26.112,HSF
SN 2020nin,276.527708,30.222531,0.060604783046535195,-0.49995494857429984,2020-06-20 08:49:22.368,HSF
SN 2021blp,142.973665807,35.5517484652,0.026890936662589425,1.1007615141539018e-05,2021-01-31 12:00:00.000,HSF
SN 2021kkj,320.887426667,-10.57276,0.09027740187904838,2.707926310255293e-06,2021-04-22 14:19:40.800,HSF
SN 2021bta,210.6848938,25.557550477778,0.06107558583078165,1.3342563807926082e-05,2021-02-04 10:41:21.998,HSF
SN 2021lyi,153.74239586667,-3.5389890166667,0.07631612934038522,0.00016678204759907602,2021-05-08 05:57:43.004,HSF
SN 2020cot,158.898527022,22.6406374755,0.09815457065300824,2.0013845711889123e-05,2020-02-12 10:09:20.000,HSF
SN 2019bas,246.715458,29.3857,0.07830083570681422,1.0006922855944561e-05,2019-02-24 12:02:36.000,HSF
SN 2020jjf,233.784425502,23.9455693262,0.06426779422182796,1.6678204759907602e-05,2020-05-09 06:31:57.216,HSF
SN 2021abmp,11.176542,-38.183911,0.023253753768548775,9.206369027468998e-05,2021-10-14 07:35:02.400,HSF
SN 2006hx,18.488792,0.371667,0.045500,None,2006-09-28 00:00:00.000,CSP
SN 2005bo,192.420958,-11.096472,0.013900,None,2005-04-17 00:00:00.000,CSP
SN 2009I,41.293333,-4.713722,0.026200,None,2009-01-13 00:00:00.000,CSP
SN 2007bm,171.259583,-9.798278,0.006200,None,2007-04-20 00:00:00.000,CSP
SN 2008hv,136.891917,3.392250,0.012600,None,2008-12-02 00:00:00.000,CSP
SN 2004gc,80.458125,6.676028,0.032100,None,2004-11-18 00:00:00.000,CSP
SN 2008gl,20.228417,4.805306,0.034000,None,2008-10-20 00:00:00.000,CSP
SN 2006D,193.141417,-9.775222,0.008500,None,2006-01-11 00:00:00.000,CSP
SN 2009al,162.841958,8.578528,0.022100,None,2009-02-26 00:00:00.000,CSP
SN 2008O,104.393583,-45.812306,0.038900,None,2008-01-22 00:00:00.000,CSP
SN 2005mc,126.776500,21.646000,0.025200,None,2005-12-23 00:00:00.000,CSP
SN 2007A,6.319417,12.886806,0.017700,None,2007-01-02 00:00:00.000,CSP
SN 2007le,354.701708,-6.522583,0.006700,None,2007-10-13 00:00:00.000,CSP
SN 2006ej,9.749042,-9.015722,0.020500,None,2006-08-23 00:00:00.000,CSP
SN 2008hu,122.311500,-18.653639,0.049700,None,2008-12-01 00:00:00.000,CSP
SN 2004gs,129.596583,17.627722,0.026700,None,2004-12-12 00:00:00.000,CSP
SN 2007af,215.587625,-0.393778,0.005500,None,2007-03-01 00:00:00.000,CSP
SN 2005lu,39.015458,-17.263889,0.032000,None,2005-12-11 00:00:00.000,CSP
SN 2007ol,24.348750,-0.312000,0.055900,None,2007-10-29 00:00:00.000,CSP
SN 2008fl,294.186833,-37.551250,0.019900,None,2008-09-07 00:00:00.000,CSP
SN 2006py,340.425208,-0.136917,0.057900,None,2006-11-15 00:00:00.000,CSP
SN 2004eo,308.225792,9.928528,0.015700,None,2004-09-17 00:00:00.000,CSP
SN 2006kf,55.460333,8.156944,0.021300,None,2006-10-21 00:00:00.000,CSP
SN 2008ia,132.646458,-61.277944,0.021900,None,2008-12-07 00:00:00.000,CSP
SN 2007on,54.712083,-35.575000,0.006500,None,2007-11-05 00:00:00.000,CSP
SN 2005ag,224.181875,9.328472,0.079700,None,2005-02-10 00:00:00.000,CSP
SN 2007as,141.900042,-80.177556,0.017600,None,2007-03-13 00:00:00.000,CSP
SN 2006fw,26.793083,-0.147000,0.083500,None,2006-09-11 00:00:00.000,CSP
SN 2004ey,327.282542,0.444222,0.015800,None,2004-10-14 00:00:00.000,CSP
SN 2008cd,198.757292,-15.951889,0.007400,None,2008-04-29 00:00:00.000,CSP
SN 2007jd,44.972375,1.160722,0.072600,None,2007-09-05 00:00:00.000,CSP
SN 2005ku,344.927542,0.013694,0.045400,None,2005-11-10 00:00:00.000,CSP
SN 2005kc,338.530583,5.568417,0.015100,None,2005-11-09 00:00:00.000,CSP
SN 2008bc,144.630125,-63.973778,0.015100,None,2008-03-13 00:00:00.000,CSP
SN 2007jg,52.461750,0.056833,0.037100,None,2007-09-14 00:00:00.000,CSP
SN 2007hx,31.612833,-0.899528,0.079400,None,2007-09-03 00:00:00.000,CSP
SN 2007sr,180.470000,-18.972694,0.005500,None,2007-12-18 00:00:00.000,CSP
SN 2008cf,211.885667,-26.551833,0.046000,None,2008-05-04 00:00:00.000,CSP
SN 2008bf,181.012083,20.245167,0.023500,None,2008-03-18 00:00:00.000,CSP
SN 2006lu,138.823458,-25.600083,0.053400,None,2006-10-30 00:00:00.000,CSP
SN 2008bq,100.260458,-38.038611,0.034000,None,2008-04-02 00:00:00.000,CSP
SN 2007hj,345.449542,15.586500,0.014100,None,2007-09-01 00:00:00.000,CSP
SN 2006bh,340.067083,-66.485083,0.010900,None,2006-04-02 00:00:00.000,CSP
SN 2008cc,315.873417,-67.183639,0.010400,None,2008-04-24 00:00:00.000,CSP
SN 2007st,27.176958,-48.649389,0.021200,None,2007-12-22 00:00:00.000,CSP
SN 2005hj,21.701125,-1.238000,0.057400,None,2005-10-26 00:00:00.000,CSP
SN 2009ds,177.267125,-9.729139,0.019300,None,2009-04-28 00:00:00.000,CSP
SN 2008ar,186.158000,10.838167,0.026100,None,2008-02-27 00:00:00.000,CSP
SN 2007so,41.929708,13.254111,0.029700,None,2007-12-13 00:00:00.000,CSP
SN 2006ob,27.950458,0.263417,0.059200,None,2006-11-13 00:00:00.000,CSP
SN 2006br,202.507500,13.415778,0.024600,None,2006-04-25 00:00:00.000,CSP
SN 2005ki,160.117583,9.202333,0.019200,None,2005-11-18 00:00:00.000,CSP
SN 2005ir,19.182333,0.794556,0.076300,None,2005-10-28 00:00:00.000,CSP
SN 2006os,43.754583,16.009667,0.032800,None,2006-11-21 00:00:00.000,CSP
SN 2006ax,171.014417,-12.291444,0.016700,None,2006-03-20 00:00:00.000,CSP
SN 2005iq,359.635417,-18.709167,0.034000,None,2005-11-05 00:00:00.000,CSP
SN 2005hc,29.199750,-0.213722,0.045900,None,2005-10-12 00:00:00.000,CSP
SN 2008bz,189.740583,11.129500,0.060300,None,2008-04-22 00:00:00.000,CSP
SN 2008fu,45.618750,-24.455972,0.052000,None,2008-09-25 00:00:00.000,CSP
SN 2006ev,322.746917,13.989222,0.028700,None,2006-09-12 00:00:00.000,CSP
SN 2007nq,14.389875,-1.388611,0.045000,None,2007-10-21 00:00:00.000,CSP
SN 2007ca,202.774208,-15.101833,0.014100,None,2007-04-25 00:00:00.000,CSP
SN 2008R,45.973750,-11.994278,0.013500,None,2008-01-27 00:00:00.000,CSP
SN 2005bg,184.321583,16.371556,0.023100,None,2005-03-28 00:00:00.000,CSP
SN 2007bd,127.888667,-1.199444,0.030900,None,2007-04-04 00:00:00.000,CSP
SN 2009ag,107.920042,-26.685083,0.008600,None,2009-02-18 00:00:00.000,CSP
SN 2006X,185.724958,15.809194,0.005200,None,2006-02-04 00:00:00.000,CSP
