oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
623106400016278,44828967,2458202.7949421452,58202.2896759,15.0288916,0.0206131469,0,zg,175.28217230000001,24.821828499999999,4.90299988,0.349000007,20180325289433,623,0x6,0x4,20.9599991,26.3127155,0.0383187681,-0.0431598797,5.12214938e-05,30,1.00999999,1
623106400016278,45122875,2458205.7339251521,58205.228750000002,15.0939007,0.0204754882,0,zg,175.28223170000001,24.821821700000001,5.42700005,0.497999996,20180328228519,623,0x6,0x4,20.3700008,26.3324223,0.0368218608,-0.0619978569,6.53154493e-05,30,1.07099998,1
623106400016278,45126103,2458205.7662041895,58205.261030100002,15.0060434,0.0206634551,0,zg,175.28216950000001,24.821854200000001,4.57200003,0.189999998,20180328260995,623,0x6,0x4,20.0599995,26.335268,0.0440536179,-0.0358669236,0.000101466787,30,1.023,1
623106400016278,45427658,2458208.7816528222,58208.276585599997,15.1239338,0.0204147361,32768,zg,175.28220630000001,24.821829000000001,3.35800004,0.374000013,20180331276250,623,0x6,0x4,18.3899994,25.8561363,0.0529553816,-0.0211050063,0.000615876052,30,1.00899994,1
623106400016278,45431844,2458208.82351474,58208.318449099999,15.101965,0.0204589926,32768,zg,175.28222439999999,24.821887700000001,1.91600001,0.156000003,20180331318414,623,0x6,0x4,17.4200001,25.4341221,0.0398549363,-0.0696381703,0.00898368377,30,1.02699995,1
623106400016278,46126276,2458215.7675359203,58215.262766200001,14.7685051,0.0212404095,32768,zg,175.28232299999999,24.8219022,2.80200005,-0.0900000036,20180407262755,623,0x6,0x4,19.3600006,25.4214268,0.0482566953,-0.0246078838,0.000265386043,30,1.00800002,1
623106400016278,46226195,2458216.7666776488,58216.261956000002,14.8080759,0.0211379118,0,zg,175.28230980000001,24.8218809,4.87400007,-0.00400000019,20180408261794,623,0x6,0x4,20.7800007,26.2640915,0.0385050513,-0.0221106578,5.91877942e-05,30,1.00800002,3
623106400016278,47527335,2458229.7773354282,58229.273356500002,15.0753489,0.0205139257,0,zg,175.28215639999999,24.821811700000001,5.44399977,0.0900000036,20180421273333,623,0x6,0x4,21.2099991,26.3464279,0.0400095843,-0.11533799,5.56647537e-05,30,1.04299998,3
623106400016278,47629586,2458230.7997801276,58230.295868100002,15.1237459,0.0204151124,32768,zg,175.28221160000001,24.821828700000001,5.46099997,0.700999975,20180422295833,623,0x6,0x4,20.6200008,25.5820255,0.074886933,-0.0711858943,0.000272902631,30,1.09300005,1
623106400016278,47630894,2458230.8128579608,58230.308946800003,15.1254835,0.0204116534,32768,zg,175.2822578,24.821815600000001,5.49300003,0.469000012,20180422308924,623,0x6,0x4,20.5400009,25.4597607,0.0539560542,-0.0839910135,0.000150963082,30,1.13,3
623106400016278,48037760,2458234.8812380754,58234.377604200003,15.0583382,0.0205497686,0,zg,175.2821916,24.821847900000002,3.86899996,0.247999996,20180426377581,623,0x6,0x4,19.0900002,25.870409,0.0454703383,-0.0301803071,0.0003087316,30,1.61000001,3
623106400016278,48117185,2458235.6754297735,58235.171851899999,15.0858927,0.0204919931,0,zg,175.28214850000001,24.821805099999999,5.21199989,0.224000007,20180427171782,623,0x6,0x4,20.1200008,26.3448467,0.0419856906,-0.0508572794,9.03899709e-05,30,1.02999997,3
623106400016278,48121010,2458235.7136793644,58235.210104199999,15.0857191,0.0204923525,0,zg,175.28215069999999,24.8217879,5.41699982,0.80400002,20180427210058,623,0x6,0x4,20.3600006,26.3307686,0.0371648893,-0.0320554785,6.64442996e-05,30,1.00800002,3
623106400016278,48122021,2458235.7237943439,58235.220219900002,15.0701275,0.020524865,0,zg,175.28212959999999,24.821794400000002,5.4749999,0.569999993,20180427220208,623,0x6,0x4,20.2399998,26.3041382,0.0408588909,-0.0200473182,8.49959324e-05,30,1.00999999,1
623106400016278,48122067,2458235.7242457191,58235.220671299998,15.0323944,0.0206055194,0,zg,175.2822486,24.821785800000001,5.30999994,0.43599999,20180427220660,623,0x6,0x4,20.2399998,26.2922668,0.0353222303,-0.0121998768,6.31415387e-05,30,1.00999999,1
623106400016278,48217075,2458236.6742587653,58236.1707523,15.0600147,0.0205462147,0,zg,175.28225029999999,24.821893800000002,5.57299995,0.460000008,20180428170706,623,0x6,0x4,20.0499992,26.272892,0.037361104,-0.0457619503,7.75392036e-05,30,1.028,3
623106400016278,48218738,2458236.6908895723,58236.187384299999,14.9917259,0.0206954777,0,zg,175.28219490000001,24.821832499999999,5.03800011,0.600000024,20180428187373,623,0x6,0x4,19.9699993,26.2653847,0.0399951078,-0.0121361855,9.04238113e-05,30,1.01400006,1
623106400016278,48219084,2458236.6943499222,58236.190844899997,15.0651598,0.0205353275,0,zg,175.282138,24.821801099999998,4.79400015,0.444000006,20180428190775,623,0x6,0x4,20.1100006,26.2951012,0.040735554,-0.0304408744,8.4920146e-05,30,1.01199996,1
623106400016278,48219184,2458236.6953452565,58236.191840300002,15.0572395,0.0205521025,0,zg,175.28224750000001,24.821811400000001,5.28900003,0.425999999,20180428191794,623,0x6,0x4,20.0599995,26.2941513,0.0409684516,-0.0384023562,8.61681183e-05,30,1.01199996,3
623106400016278,48318715,2458237.6905856277,58237.187152799997,15.0012407,0.0206741579,0,zg,175.2821916,24.821827299999999,5.2750001,0.587000012,20180429187130,623,0x6,0x4,20.1399994,26.2729473,0.0360266641,-0.0269620232,6.64719992e-05,30,1.01300001,3
623106400016278,48320923,2458237.7126673181,58237.209236100003,14.9936705,0.0206911061,0,zg,175.28219039999999,24.8218414,5.10699987,0.442000002,20180429209109,623,0x6,0x4,19.9899998,26.3034248,0.0397628509,-0.0232855268,8.38117194e-05,30,1.00899994,3
623106400016278,48417011,2458238.6734763891,58238.170115699999,15.0921297,0.0204791315,0,zg,175.28224650000001,24.821786899999999,4.59700012,0.291000009,20180430170116,623,0x6,0x4,20.0300007,26.3231602,0.0385758244,-0.0724593028,7.76636225e-05,30,1.023,3
623106400016278,48820317,2458242.7062269263,58242.203171300003,15.1292391,0.020404201,32768,zg,175.28222400000001,24.821825,5.54899979,0.246000007,20180504203125,623,0x6,0x4,21.6299992,26.3417435,0.0336782597,-0.139972463,4.09562454e-05,30,1.01100004,1
623106400016278,48820408,2458242.7071411526,58242.204085600002,15.1144047,0.0204338115,32768,zg,175.28218709999999,24.8218344,5.76000023,0.172000006,20180504204074,623,0x6,0x4,21.5599995,26.3318539,0.0369426943,-0.144302428,5.04872696e-05,30,1.01100004,3
623106400016278,48921005,2458243.7130351933,58243.210057900003,15.1392374,0.0203844886,32768,zg,175.28220590000001,24.821810299999999,5.59499979,0.268999994,20180505210000,623,0x6,0x4,21.6800003,26.3115215,0.0327507071,-0.143322006,3.58657962e-05,30,1.01600003,3
623106400016278,49021119,2458244.7140906872,58244.211192100003,15.099472,0.0204640795,0,zg,175.28215230000001,24.821824500000002,5.62900019,0.513000011,20180506211042,623,0x6,0x4,21.9200001,26.301651,0.0293527991,-0.107122988,2.89473282e-05,30,1.01900005,3
623106400016278,49123334,2458245.7361623119,58245.2333449,15.3508492,0.0200198255,32768,zg,175.28220999999999,24.8218733,2.69799995,0.203999996,20180507233322,623,0x6,0x4,18.2800007,23.3499985,0.180192828,0.0326860696,0.0272745714,30,1.04900002,1
623106400016278,49319305,2458247.6957151718,58247.193055600001,14.9447536,0.0208031498,0,zg,175.28218630000001,24.821863799999999,5.15600014,0.515999973,20180509192986,623,0x6,0x4,22.0200005,26.3013783,0.027409045,-0.0481696427,2.57305564e-05,30,1.01300001,3
623106400016278,49417097,2458248.6735519585,58248.170972200001,15.0236177,0.0206246711,0,zg,175.28222339999999,24.821854999999999,5.55700016,0.476000011,20180510170938,623,0x6,0x4,21.9799995,26.3354778,0.0259525701,-0.0749217644,2.29759225e-05,30,1.00899994,3
623106400016278,49422901,2458248.7315911883,58248.229016199999,15.0280457,0.0206149947,0,zg,175.28214610000001,24.821800400000001,4.94700003,0.463999987,20180510229005,623,0x6,0x4,21.7999992,26.307972,0.0297157876,-0.050853502,2.96131275e-05,30,1.05599999,1
623106400016278,49522819,2458249.7306871098,58249.228194399999,14.858758,0.0210102014,32768,zg,175.28227649999999,24.8218757,5.90399981,0,20180511228137,623,0x6,0x4,20.8700008,26.2010498,0.0392466001,0.00486648781,5.77735918e-05,30,1.05900002,3
623106400016278,49619445,2458250.6968685011,58250.194455999997,14.8004293,0.0211575367,0,zg,175.28222310000001,24.821862400000001,5.11199999,-0.00100000005,20180512194410,623,0x6,0x4,20.7800007,26.305479,0.0368115269,-0.0250377469,5.18462439e-05,30,1.01900005,3
623106400016278,50416956,2458258.6712896163,58258.169560200004,15.0201674,0.0206322409,0,zg,175.2821864,24.821846600000001,5.63899994,0.697000027,20180520169549,623,0x6,0x4,21.7600002,26.2991199,0.0294140447,-0.0855957642,2.98046743e-05,30,1.01600003,3
623106400016278,50821424,2458262.71579277,58262.214247700002,15.0320415,0.020606285,0,zg,175.28219659999999,24.8218031,5.02600002,0.518999994,20180524214236,623,0x6,0x4,20.8700008,27.0091114,0.0294622295,-0.02539788,3.61702732e-05,60,1.10899997,2
623106400016278,50925099,2458263.7526213638,58263.250995399998,14.9916458,0.0206956603,32768,zg,175.2822046,24.8218231,5.1079998,0.532999992,20180525250984,623,0x6,0x4,20.5,27.4455929,0.0360297412,-0.00579102291,5.39215471e-05,90,1.25899994,2
623106400016278,51318520,2458267.6861325693,58267.185208299998,14.9196777,0.0208622236,32768,zg,175.28228419999999,24.821893299999999,5.22900009,0.238000005,20180529185150,623,0x6,0x4,19.7999992,26.2333412,0.0406538136,0.0300492104,0.000116660085,30,1.07200003,3
623106400016278,51416837,2458268.6692147152,58268.1683796,14.8688908,0.0209851619,32768,zg,175.28230400000001,24.8219083,5.74300003,0.312999994,20180530168368,623,0x6,0x4,19.8899994,26.2583675,0.0387342274,0.0112126246,9.39745078e-05,30,1.046,3
623106400016278,52022174,2458274.722030689,58274.221747700001,14.9328098,0.0208311509,0,zg,175.28218570000001,24.821845199999998,5.21500015,0.526000023,20180605221748,623,0x6,0x4,21.8099995,26.2475853,0.0259462297,-0.0415701233,2.32409966e-05,30,1.26300001,3
623106400016278,52221537,2458276.7154709813,58276.215370400001,15.11796,0.0204266775,0,zg,175.28211379999999,24.8218207,5.86100006,0.486000001,20180607215359,623,0x6,0x4,21.8400002,26.2982483,0.0306456853,-0.100239187,3.06076035e-05,30,1.25899994,3
623106400016278,52221722,2458276.717322615,58276.217222200001,15.0897474,0.0204840358,0,zg,175.28216839999999,24.821822900000001,7.17000008,1.00300002,20180607217211,623,0x6,0x4,21.7900009,26.3049297,0.0272585321,-0.0969517604,2.43120849e-05,30,1.26900005,1
623106400016278,52319395,2458277.6939693722,58277.193958299998,15.040535,0.0205878876,0,zg,175.282196,24.821822399999999,5.54199982,0.513999999,20180608193947,623,0x6,0x4,21.3099995,26.2215672,0.0293754097,-0.0526504181,2.88791016e-05,30,1.17700005,3
623106400016278,52419355,2458278.6934728553,58278.193553199999,14.9650345,0.0207561739,0,zg,175.2822018,24.821864300000001,5.1789999,0.209999993,20180609193507,623,0x6,0x4,21.0300007,26.2418156,0.0342010967,-0.0303585473,4.16111034e-05,30,1.18599999,3
623106400016278,52621444,2458280.7141794432,58280.214444400001,15.0804071,0.0205033813,0,zg,175.2821333,24.821798399999999,5.41300011,0.504999995,20180611214433,623,0x6,0x4,21.5799999,26.2866154,0.0268600769,-0.079178974,2.4721563e-05,30,1.31400001,3
623106400016278,52621537,2458280.7151053604,58280.215370400001,15.0630131,0.020539863,0,zg,175.28217509999999,24.821824700000001,5.44299984,0.788999975,20180611215359,623,0x6,0x4,21.6700001,26.2981472,0.0292521864,-0.0693218932,2.90483913e-05,30,1.31900001,1
623106400016278,52824542,2458282.7449781923,58282.245428200004,15.008522,0.020657951,0,zg,175.28219100000001,24.821840000000002,5.62799978,0.500999987,20180613245417,623,0x6,0x4,21.3099995,26.1975403,0.0321393386,-0.0644301772,3.60327795e-05,30,1.60099995,3
623106400016278,52925527,2458283.7547360309,58283.255277800003,15.0897541,0.0204840191,0,zg,175.28212529999999,24.821870100000002,5.60300016,0.57099998,20180614255197,623,0x6,0x4,21.4699993,26.2150002,0.0304569323,-0.0637671724,3.0535004e-05,30,1.74699998,1
623106400016278,52926052,2458283.7599785561,58283.260520800002,15.0533609,0.0205603633,0,zg,175.2821816,24.8218326,5.58300018,0.748000026,20180614260440,623,0x6,0x4,21.4699993,26.1964512,0.0331178121,-0.0452669859,3.66585846e-05,30,1.81799996,3
623106400016278,53021516,2458284.7145332634,58284.215162,15.1530867,0.0203575492,0,zg,175.28217989999999,24.821839099999998,6.96799994,0.874000013,20180615215150,623,0x6,0x4,21.4899998,26.1975479,0.0280425176,-0.0568438545,2.67966716e-05,30,1.38900006,3
623106400016278,53221820,2458286.7173964027,58286.218205999998,15.0254383,0.0206206832,0,zg,175.2821802,24.821824800000002,5.59399986,0.326999992,20180617218194,623,0x6,0x4,21.3799992,26.2514553,0.0313060023,-0.0637992993,3.29117356e-05,30,1.45200002,1
