oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
706113200002014,283849285,2460592.9931653193,60592.492858799997,20.7403984,0.210647821,0,zg,109.413515,43.819225099999997,1.23300004,-0.326999992,20241009492859,706,0xd,0x2,20.9799995,26.2548141,0.0417466909,-0.0751720294,1.81404121e-05,30,1.08500004,1
706113200002014,284147734,2460595.9779318809,60595.477349499997,20.663456,0.204033613,0,zg,109.4138756,43.819282200000004,0.658999979,-0.305000007,20241012477338,706,0xd,0x2,21.3099995,26.2677784,0.038456481,-0.0801546052,1.40652883e-05,30,1.102,1
706113200002014,284346535,2460597.9661243707,60597.4653588,20.6586094,0.203617096,0,zg,109.413641,43.8193494,0.460000008,0.057,20241014465347,706,0xd,0x2,21.7000008,26.2842884,0.0378672183,-0.0960525051,1.32237965e-05,30,1.11800003,1
706113200002014,285036815,2460604.8695543888,60604.368159700003,20.3258762,0.175904512,0,zg,109.4135668,43.819449200000001,0.731999993,-0.129999995,20241021368148,706,0xd,0x2,20.2800007,26.2053909,0.0374553166,-0.0243244022,2.14056272e-05,30,1.48899996,1
706113200002014,285742986,2460611.9318817002,60611.429861099998,20.8538933,0.220404029,0,zg,109.4137262,43.8192089,0.513999999,-0.194000006,20241028429861,706,0xd,0x2,20.8899994,26.2276363,0.0408977307,-0.0750134289,1.70309759e-05,30,1.11099994,1
706213200010899,284148841,2460595.9889978194,60595.488414400003,20.2448864,0.165983796,0,zr,109.4137151,43.819320500000003,1.10399997,-0.239999995,20241012488414,706,0xd,0x2,21.3199997,26.1991615,0.0225340798,0.0750268772,4.52769928e-06,30,1.07700002,1
706213200010899,284349124,2460597.9920179592,60597.491249999999,20.133316,0.154061273,0,zr,109.41370860000001,43.819321600000002,0.537999988,-0.0439999998,20241014491238,706,0xd,0x2,21.3899994,26.217886,0.022695899,0.0712752864,4.60471256e-06,30,1.06200004,1
706213200010899,284542535,2460599.9263042356,60599.425358799999,20.3060646,0.172682106,0,zr,109.4136809,43.819283300000002,0.762000024,0.112000003,20241016425347,706,0xd,0x2,20.6599998,26.1744976,0.0236100052,0.0911462605,4.99665521e-06,30,1.23699999,1
706213200010899,285347721,2460607.978883672,60607.477210600002,20.0195198,0.142395496,0,zr,109.4136783,43.81935,0.550000012,-0.0560000017,20241024477188,706,0xd,0x2,20.9899998,26.1991501,0.0225892719,0.083510384,4.58268141e-06,30,1.04100001,1
706213200010899,285548633,2460609.9881817149,60609.486331,19.9068623,0.131423891,0,zr,109.4135588,43.819324999999999,0.675000012,-0.127000004,20241026486285,706,0xd,0x2,20.7399998,26.0143776,0.022704564,0.0833667219,4.65104176e-06,30,1.02499998,1
706213200010899,285745310,2460611.9551245277,60611.453101899999,20.1623955,0.157126784,0,zr,109.4137729,43.819323699999998,0.757000029,-0.0590000004,20241028453079,706,0xd,0x2,20.2700005,26.155077,0.0276896171,0.0796412379,6.81756092e-06,30,1.06200004,1
