index,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad,sourceClass
14,83296807,,,,83296807,,,,,,,,,,,,,,0,,,,,153.539915,-35.185353,,,,,,,,,,270.05255,17.455818,,,9.0,2.0,2.0,3.0,2.0,1,,1,1,,,,153.5399497,-35.1853487,34.0,38.0,,18.9938,0.1101,,,19.0943,0.0684,,,,,,,,,,,,,,,,1.472,,,,,,8890.093,61.50948,,,,,8145.71,243.7719,3.5,,,,,,0.5,,,,153.5399546,-35.1853692,34.0,38.0,,18.6708,0.0124,,,18.7715,0.0525,,,,,,,,,,,,,,,,2.081,,,,,,10393.83,,,,,,9731.031,91.47436,3.5,,,,,,0.5,,,,153.5399426,-35.1853144,34.0,38.0,,18.5068,0.0376,,,18.6495,0.0731,,,,,,,,,,,,,,,,1.228,,,,,,,,,,,,6677.01,81.69014,4.94,,,,,,0.5,,,,153.5399145,-35.185382,34.0,38.0,,18.3001,0.0556,,,18.4426,0.0946,,,,,,,,,,,,,,,,0.256,,,,,,,32.41895,,,,,4042.487,275.7465,4.94,,,,,,0.5,,,,153.539915,-35.185353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,89.29,0.955,1.043,2.526,2.422,-85.82,1.061,2.264,2.135,37.43,1.014,1.84,1.815,-47.45,1.135,1.683,1.483,-85.54,,,,,,,,,,,,,,,,,,,,,0,1.0
17,83296810,,,,83296810,,,,,,,,,,,,,,0,,,,,153.539195,-35.17435,,,,,,,,,,270.04523,17.464344,,,9.0,1.0,3.0,3.0,2.0,1,,1,1,,,,153.5391856,-35.174352,35.0,27.0,,19.0301,0.0133,,,19.0475,0.0407,,,,,,,,,,,,,,,,2.014,,,,,,8996.913,72.52737,,,,,8851.152,250.281,3.5,,,,,,0.5,,,,153.5392075,-35.1743839,35.0,27.0,,18.714,0.0371,,,18.7421,0.0453,,,,,,,,,,,,,,,,0.234,,,,,,9733.083,,,,,,9206.883,30.20785,3.5,,,,,,0.5,,,,153.5392235,-35.1743217,35.0,27.0,,18.6114,0.0089,,,18.6273,0.0651,,,,,,,,,,,,,,,,0.08329,,,,,,,,,,,,5917.486,20.70397,3.5,,,,,,0.5,,,,153.5391898,-35.1743379,35.0,27.0,,18.5591,0.0671,,,18.6979,0.1304,,,,,,,,,,,,,,,,0.4676,,,,,,,42.89437,,,,,2989.162,231.817,3.5,,,,,,0.5,,,,153.539195,-35.17435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,51.3,0.939,1.053,2.594,2.464,74.73,1.01,2.17,2.149,29.04,1.061,1.752,1.652,8.48,1.133,1.433,1.265,-48.45,,,,,,,,,,,,,,,,,,,,,0,1.0
18,83296811,,,,83296811,,,,,,,,,,,,,,0,,,,,153.54982,-35.188448,,,,,,,,,,270.0613,17.458107,,,1.0,0.0,1.0,0.0,0.0,1,,1,1,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,153.5498202,-35.1884475,36.0,36.0,,20.4083,0.0303,,,20.369,0.1417,,,,,,,,,,,,,,,,1.123,,,,,,2089.398,,,,,,2154.408,55.00851,6.61,,,,,,0.5,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,153.54982,-35.188448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,100.25,0.513,,,,,1.267,1.244,0.982,-17.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
20,83296813,,,,83296813,,,,,,,,,,,,,,0,,,,,153.553769,-35.178346,,,,,,,,,,270.05777,17.468163,,,14.0,3.0,3.0,4.0,4.0,1,,1,1,,,,153.5537799,-35.1783622,22.0,20.0,,17.3891,0.0122,,,17.4811,0.0526,,,,,,,,,,,,,,,,1.771,,,,,,41330.98,107.532,,,,,40062.91,338.2556,3.5,,,,,,0.5,,,,153.5537769,-35.1783625,22.0,20.0,,16.9741,0.0076,,,17.0026,0.013,,,,,,,,,,,,,,,,0.5128,,,,,,48838.52,,,,,,47425.96,68.56447,3.5,,,,,,0.5,,,,153.553771,-35.1783441,22.0,20.0,,16.7693,0.0221,,,16.7954,0.0253,,,,,,,,,,,,,,,,0.2102,,,,,,,,,,,,32591.91,43.14975,3.5,,,,,,0.5,,,,153.5537561,-35.178344,22.0,20.0,,16.7432,0.0155,,,16.8099,0.0248,,,,,,,,,,,,,,,,1.289,,,,,,,88.58753,,,,,16698.14,334.251,3.5,,,,,,0.5,,,,153.553769,-35.178346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,68.02,0.976,1.062,3.059,2.88,86.04,1.02,2.628,2.575,29.77,1.017,2.413,2.373,85.18,1.117,2.256,2.019,-79.47,2MASS J10141289-3510419,IrS,,,,,,,,,,,,,,,,,,,0,1.0
21,83296814,,,,83296814,,,,,,,,,,,,,,0,,,,,153.550892,-35.173759,,,,,,,,,,270.05295,17.470474,,,11.0,1.0,2.0,4.0,4.0,1,,1,1,,,,153.5509079,-35.1737449,34.0,41.0,,18.9946,0.0123,,,19.005,0.0392,,,,,,,,,,,,,,,,1.377,,,,,,9296.201,60.37313,,,,,8910.655,251.2903,3.5,,,,,,0.5,,,,153.5508962,-35.1737652,34.0,41.0,,17.9412,0.0124,,,17.8645,0.0836,,,,,,,,,,,,,,,,3.311,,,,,,18015.87,,,,,,16541.88,130.0949,3.5,,,,,,0.5,,,,153.550872,-35.1737395,34.0,41.0,,17.0881,0.0263,,,17.1307,0.0228,,,,,,,,,,,,,,,,0.2305,,,,,,,,,,,,23243.72,42.36315,3.5,,,,,,0.5,,,,153.5508814,-35.173752,34.0,41.0,,16.786,0.0187,,,16.8656,0.0295,,,,,,,,,,,,,,,,0.4494,,,,,,,50.95735,,,,,15367.75,334.2198,3.5,,,,,,0.5,,,,153.550892,-35.173759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,49.55,0.972,1.091,2.626,2.407,86.88,1.039,2.305,2.219,22.45,1.081,2.422,2.24,-60.15,1.092,2.23,2.041,-78.14,2MASS J10141219-3510253,IrS,,,,,,,,,,,,,,,,,,,0,1.0
25,83296825,,,,83296825,,,,,,,,,,,,,,0,,,,,153.581905,-35.187669,,,,,,,,,,270.083,17.47423,,,20.0,4.0,4.0,5.0,7.0,1,,1,1,,,,153.582002,-35.1876246,55.0,29.0,,17.5159,0.0412,,,17.3527,0.0976,,,,,,,,,,,,,,,,36.95,,,,,,33956.05,460.3198,,,,,37762.38,353.7719,3.5,,,,,,0.5,,,,153.5820134,-35.1876325,55.0,29.0,,17.1815,0.0233,,,17.2267,0.0779,,,,,,,,,,,,,,,,69.31,,,,,,37522.86,,,,,,42691.66,731.0485,3.5,,,,,,0.5,,,,153.58193,-35.1876641,55.0,29.0,,16.9879,0.0108,,,16.9919,0.0392,,,,,,,,,,,,,,,,5.915,,,,,,,,,,,,25988.2,219.7459,3.64,,,,,,0.5,,,,153.5819172,-35.1876696,55.0,29.0,,16.9485,0.0119,,,16.9703,0.025,,,,,,,,,,,,,,,,0.8948,,,,,,,71.00506,,,,,14265.64,362.9209,3.64,,,,,,0.5,,,,153.581905,-35.187669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,145.39,0.876,1.47,4.145,2.819,68.9,1.538,3.856,2.507,64.37,1.026,2.521,2.458,-88.56,1.042,2.147,2.06,-78.34,2MASS J10141963-3511154,IrS,,,,,,,,,,,,,,,,,,,0,1.0
27,83296857,,,,83296857,,,,,,,,,,,,,,0,,,,,153.500325,-35.157244,,,,,,,,,,270.00775,17.459345,,,15.0,2.0,2.0,6.0,5.0,1,,1,1,,,,153.5003356,-35.1572331,23.0,21.0,,19.1177,0.0212,,,19.1017,0.0373,,,,,,,,,,,,,,,,0.643,,,,,,8444.907,40.39912,,,,,8474.327,268.4344,3.78,,,,,,0.5,,,,153.5003353,-35.1572442,23.0,21.0,,18.2261,0.0075,,,18.2198,0.0319,,,,,,,,,,,,,,,,0.6578,,,,,,15580.96,,,,,,15215.99,56.12391,4.05,,,,,,0.5,,,,153.5003361,-35.1572479,23.0,21.0,,17.4759,0.009,,,17.4617,0.0289,,,,,,,,,,,,,,,,2.603,,,,,,,,,,,,17010.02,133.3329,4.23,,,,,,0.5,,,,153.5003257,-35.1572429,23.0,21.0,,17.1723,0.0053,,,17.2133,0.028,,,,,,,,,,,,,,,,0.6169,,,,,,,56.99727,,,,,11231.9,356.9324,4.23,,,,,,0.5,,,,153.500325,-35.157244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,131.91,0.812,1.089,2.632,2.417,82.57,1.067,2.433,2.279,29.85,1.059,2.341,2.21,-76.41,1.036,2.017,1.947,59.94,WISEA J101400.06-350925.7,IrS,,,,,,,,,,,,,,,,,,,0,1.0
29,83296861,,,,83296861,,,,,,,,,,,,,,0,,,,,153.502394,-35.159623,,,,,,,,,,270.01068,17.458427,,,6.0,2.0,2.0,2.0,0.0,1,,1,1,,,,153.5024487,-35.1596348,35.0,33.0,,20.0259,0.0573,,,20.0981,0.0923,,,,,,,,,,,,,,,,3.473,,,,,,3319.388,79.93513,,,,,3044.747,276.4081,5.35,,,,,,0.5,,,,153.502397,-35.1596331,35.0,33.0,,19.8566,0.09,,,19.8874,0.0927,,,,,,,,,,,,,,,,3.612,,,,,,3953.852,,,,,,3397.858,104.4735,5.57,,,,,,0.5,,,,153.5023799,-35.1595735,35.0,33.0,,19.592,0.0482,,,19.7415,0.1667,,,,,,,,,,,,,,,,0.255,,,,,,,,,,,,1912.108,38.56147,6.66,,,,,,0.5,,,,,,35.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.66,,,,,,0.5,,,,153.502394,-35.159623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,125.24,0.623,1.105,2.0,1.81,76.99,1.073,1.858,1.731,37.9,1.18,0.836,0.709,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
30,83296862,,,,83296862,,,,,,,,,,,,,,0,,,,,153.509428,-35.162598,,,,,,,,,,270.01736,17.45943,,,18.0,2.0,5.0,5.0,6.0,1,,1,1,,,,153.5094588,-35.1626013,25.0,21.0,,18.1218,0.0078,,,18.1698,0.0184,,,,,,,,,,,,,,,,3.207,,,,,,20930.87,114.356,,,,,19938.87,290.7803,3.5,,,,,,0.5,,,,153.5094495,-35.1625913,25.0,21.0,,17.9015,0.0201,,,17.9389,0.0199,,,,,,,,,,,,,,,,2.308,,,,,,21243.23,,,,,,20243.71,113.6268,3.61,,,,,,0.5,,,,153.5094347,-35.1625906,25.0,21.0,,17.7825,0.0162,,,17.8189,0.0286,,,,,,,,,,,,,,,,0.1345,,,,,,,,,,,,13030.13,29.13266,4.08,,,,,,0.5,,,,153.5094113,-35.1625832,25.0,21.0,,17.8098,0.014,,,17.857,0.0479,,,,,,,,,,,,,,,,1.104,,,,,,,69.89269,,,,,6376.128,323.3239,4.08,,,,,,0.5,,,,153.509428,-35.162598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,104.64,0.897,1.1,2.892,2.629,85.11,1.018,2.462,2.418,88.94,1.059,2.175,2.053,-47.53,1.14,1.914,1.678,90.0,WISEA J101402.22-350944.6,UvS,,,,,,,,,,,,,,,,,,,0,1.0
33,83296865,,,,83296865,,,,,,,,,,,,,,0,,,,,153.519619,-35.153492,,,,,,,,,,270.01877,17.471703,,,14.0,1.0,2.0,5.0,6.0,1,,1,1,,,,153.5195924,-35.1535072,44.0,24.0,,20.1973,0.0514,,,20.5607,0.1093,,,,,,,,,,,,,,,,11.52,,,,,,3070.961,142.5768,,,,,2196.068,147.0976,3.5,,,,,,0.5,,,,153.5196363,-35.1534898,44.0,24.0,,19.3557,0.0337,,,19.532,0.0702,,,,,,,,,,,,,,,,1.826,,,,,,5783.209,,,,,,5149.927,77.59977,3.5,,,,,,0.5,,,,153.5196414,-35.1534676,44.0,24.0,,18.3029,0.0064,,,18.3648,0.0422,,,,,,,,,,,,,,,,0.2158,,,,,,,,,,,,7734.55,34.40813,3.5,,,,,,0.5,,,,153.5196582,-35.1534681,44.0,24.0,,17.931,0.0101,,,17.9889,0.0614,,,,,,,,,,,,,,,,0.6179,,,,,,,51.82912,,,,,5535.208,287.7098,3.5,,,,,,0.5,,,,153.519619,-35.153492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,79.09,0.936,1.035,1.567,1.514,-38.63,1.057,1.934,1.829,64.55,1.081,1.967,1.819,-84.35,1.117,1.778,1.592,-62.24,WISEA J101404.68-350912.3,IrS,,,,,,,,,,,,,,,,,,,0,1.0
38,83296872,,,,83296872,,,,,,,,,,,,,,0,,,,,153.524369,-35.138008,,,,,,,,,,270.01245,17.486485,,,34.0,5.0,6.0,7.0,7.0,1,,1,1,,,,153.5243726,-35.1380067,17.0,18.0,,15.5391,0.0049,,,15.5585,0.0109,,,,,,,,,,,,,,,,1.632,,,,,,223949.9,209.7552,,,,,222303.3,559.0516,3.5,,,,,,0.5,,,,153.5243691,-35.1380049,17.0,18.0,,15.1942,0.0061,,,15.2195,0.01,,,,,,,,,,,,,,,,2.246,,,,,,254076.9,,,,,,248750.5,275.2807,3.5,,,,,,0.5,,,,153.5243526,-35.1380102,17.0,18.0,,15.0329,0.004,,,15.0562,0.0077,,,,,,,,,,,,,,,,0.4441,,,,,,,,,,,,143183.2,91.69025,3.5,,,,,,0.5,,,,153.5243408,-35.1380056,17.0,18.0,,14.9973,0.005,,,15.0332,0.0108,,,,,,,,,,,,,,,,2.718,,,,,,,186.173,,,,,76556.37,447.7878,3.5,,,,,,0.5,,,,153.524369,-35.138008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,102.2,0.986,1.08,3.397,3.144,89.18,1.026,2.909,2.837,77.29,1.041,3.352,3.22,-85.93,1.023,2.825,2.761,-63.64,WISEA J101405.83-350816.7,UvS,,,,,,,,,,,,,,,,,,,0,1.0
41,83296904,,,,83296904,,,,,,,,,,,,,,0,,,,,153.523002,-35.128653,,,,,,,,,,270.0057,17.493366,,,20.0,3.0,3.0,7.0,7.0,1,,1,1,,,,153.5229965,-35.1286543,17.0,21.0,,18.6016,0.0115,,,18.6361,0.0348,,,,,,,,,,,,,,,,0.32,,,,,,13330.8,31.90608,,,,,13233.29,265.2897,3.5,,,,,,0.5,,,,153.5230203,-35.1286439,17.0,21.0,,17.6718,0.0071,,,17.7191,0.0282,,,,,,,,,,,,,,,,4.362,,,,,,25880.34,,,,,,24566.82,163.663,3.5,,,,,,0.5,,,,153.5230058,-35.1286541,17.0,21.0,,16.5682,0.0047,,,16.5947,0.0164,,,,,,,,,,,,,,,,1.344,,,,,,,,,,,,38330.31,115.2009,3.5,,,,,,0.5,,,,153.5229982,-35.1286414,17.0,21.0,,16.1595,0.0135,,,16.1963,0.0231,,,,,,,,,,,,,,,,1.584,,,,,,,110.6342,,,,,27984.4,381.3646,3.5,,,,,,0.5,,,,153.523002,-35.128653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,132.78,0.982,1.078,2.728,2.53,81.3,1.05,2.346,2.233,75.15,1.057,2.535,2.399,-61.34,1.116,2.51,2.249,-71.07,,,,,,,,,,,,,,,,,,,,,0,1.0
42,83296917,,,,83296917,,,,,,,,,,,,,,0,,,,,153.527282,-35.167277,,,,,,,,,,270.03262,17.46429,,,24.0,4.0,4.0,4.0,3.0,1,,1,1,,,,153.5272618,-35.167181,25.0,28.0,,11.685,0.0057,,,11.6628,0.0141,,,,,,,,,,,,,,,,795100.0,,,,,,4027834.0,629273.5,,,,,6996920.0,2678.096,3.5,,,,,,0.5,,,,153.5272251,-35.1670958,25.0,28.0,,11.3962,0.0054,,,11.3836,0.0192,,,,,,,,,,,,,,,,498600.0,,,,,,4187097.0,,,,,,6697442.0,478900.1,3.5,,,,,,0.5,,,,153.5272325,-35.1671274,25.0,28.0,,11.2434,0.0098,,,11.2424,0.0131,,,,,,,,,,,,,,,,135500.0,,,,,,,,,,,,3213031.0,224072.4,3.5,,,,,,0.5,,,,153.5272668,-35.1672582,25.0,28.0,,11.2173,0.0061,,,11.2358,0.0061,,,,,,,,,,,,,,,,30820.0,,,,,,,92478.84,,,,,2284719.0,1649.662,3.5,,,,,,0.5,,,,153.527282,-35.167277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,56.77,0.998,1.403,5.446,3.882,-7.67,1.279,5.582,4.366,-7.05,1.273,5.138,4.037,-12.43,1.064,3.719,3.496,-89.91,WISEA J101406.56-351002.3,UvS,,,,,,,,,,,,,,,,,,,1,1.0
43,83296918,,,,83296918,,,,,,,,,,,,,,0,,,,,153.526843,-35.165275,,,,,,,,,,270.03107,17.465693,,,16.0,2.0,3.0,5.0,6.0,1,,1,1,,,,153.5268504,-35.1652733,18.0,18.0,,14.9915,0.0095,,,14.9519,0.0112,,,,,,,,,,,,,,,,5.901,,,,,,18346.43,123.8513,,,,,18319.43,175.8775,3.5,,,,,,0.5,,,,153.5268454,-35.1652771,18.0,18.0,,14.6006,0.0074,,,14.5752,0.0083,,,,,,,,,,,,,,,,10.98,,,,,,21730.44,,,,,,21945.72,182.7293,3.5,,,,,,0.5,,,,153.5268588,-35.165275,18.0,18.0,,14.3812,0.007,,,14.3482,0.0116,,,,,,,,,,,,,,,,328.6,,,,,,,,,,,,292194.7,3640.868,3.5,,,,,,0.5,,,,153.5268191,-35.1652949,18.0,18.0,,14.3167,0.0082,,,14.2376,0.0131,,,,,,,,,,,,,,,,409.0,,,,,,,2912.231,,,,,144661.7,538.9329,3.5,,,,,,0.5,,,,153.526843,-35.165275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,55.49,0.979,1.085,2.756,2.54,-76.44,1.099,2.771,2.522,-85.95,1.061,3.014,2.841,-83.66,1.133,3.166,2.793,-85.45,2MASS J10140645-3509550,IrS,,,,,,,,,,,,,,,,,,,0,1.0
44,83296919,,,,83296919,,,,,,,,,,,,,,0,,,,,153.531371,-35.164501,,,,,,,,,,270.03372,17.468506,,,36.0,7.0,5.0,7.0,7.0,1,,1,1,,,,153.5312479,-35.1644131,85.0,60.0,,14.954,0.0073,,,14.7634,0.0572,,,,,,,,,,,,,,,,2074.0,,,,,,360389.6,9373.517,,,,,496838.5,806.1323,3.5,,,,,,0.5,,,,153.5313855,-35.1645089,85.0,60.0,,14.6491,0.0072,,,14.5591,0.0649,,,,,,,,,,,,,,,,160.4,,,,,,410592.0,,,,,,523332.2,2684.879,3.5,,,,,,0.5,,,,153.5312365,-35.1644286,85.0,60.0,,14.4717,0.0066,,,14.2806,0.0664,,,,,,,,,,,,,,,,817.4,,,,,,,,,,,,228448.1,4842.65,3.5,,,,,,0.5,,,,153.5314023,-35.1645037,85.0,60.0,,14.4347,0.0059,,,14.3679,0.068,,,,,,,,,,,,,,,,0.3899,,,,,,,95.03718,,,,,104611.5,588.4858,3.5,,,,,,0.5,,,,153.531371,-35.164501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,41.94,0.976,1.679,5.667,3.375,-57.07,1.45,5.29,3.649,-49.44,1.634,5.712,3.496,-55.86,1.114,2.599,2.334,-81.32,2MASS J10140753-3509522,IrS,,,,,,,,,,,,,,,,,,,0,1.0
45,83296920,,,,83296920,,,,,,,,,,,,,,0,,,,,153.533819,-35.165545,,,,,,,,,,270.03607,17.468847,,,33.0,6.0,6.0,8.0,8.0,1,,1,1,,,,153.5338358,-35.1655515,32.0,18.0,,15.3291,0.0045,,,15.3322,0.0112,,,,,,,,,,,,,,,,10.68,,,,,,269112.8,584.4278,,,,,268095.6,594.3315,3.5,,,,,,0.5,,,,153.5338258,-35.1655536,32.0,18.0,,14.7745,0.0045,,,14.7762,0.0105,,,,,,,,,,,,,,,,5.319,,,,,,376674.6,,,,,,372608.2,504.0919,3.5,,,,,,0.5,,,,153.5337981,-35.1655524,32.0,18.0,,14.4544,0.0049,,,14.466,0.0045,,,,,,,,,,,,,,,,22.32,,,,,,,,,,,,240201.8,812.3049,3.5,,,,,,0.5,,,,153.5337878,-35.1655503,32.0,18.0,,14.3469,0.0038,,,14.3797,0.0057,,,,,,,,,,,,,,,,6.906,,,,,,,370.9982,,,,,137155.1,517.5245,3.5,,,,,,0.5,,,,153.533819,-35.165545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,36.72,0.989,1.08,3.312,3.065,66.14,1.063,2.985,2.807,31.1,1.05,3.416,3.255,47.17,1.027,2.923,2.847,33.93,2MASS J10140814-3509558,IrS,,,,,,,,,,,,,,,,,,,0,1.0
46,83296921,,,,83296921,,,,,,,,,,,,,,0,,,,,153.529636,-35.163516,,,,,,,,,,270.03192,17.468462,,,13.0,2.0,4.0,3.0,4.0,1,,1,1,,,,153.5296243,-35.1634928,20.0,24.0,,16.8755,0.0097,,,16.9126,0.0361,,,,,,,,,,,,,,,,0.6153,,,,,,3222.204,21.69999,,,,,3045.777,117.5117,3.87,,,,,,0.5,,,,153.5296372,-35.1635095,20.0,24.0,,16.6027,0.0193,,,16.5876,0.035,,,,,,,,,,,,,,,,0.7019,,,,,,3472.828,,,,,,3442.884,24.03259,3.95,,,,,,0.5,,,,153.5296623,-35.16351,20.0,24.0,,16.4293,0.0221,,,16.4122,0.0329,,,,,,,,,,,,,,,,0.671,,,,,,,,,,,,4115.209,26.30519,4.16,,,,,,0.5,,,,153.5296361,-35.1635095,20.0,24.0,,16.3833,0.0098,,,16.3526,0.0371,,,,,,,,,,,,,,,,9.297,,,,,,,306.4917,,,,,17583.8,666.606,4.16,,,,,,0.5,,,,153.529636,-35.163516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,45.96,0.95,1.12,2.304,2.056,-39.85,1.144,2.393,2.093,-54.18,1.168,2.111,1.808,-85.69,1.088,2.316,2.13,-55.48,2MASS J10140710-3509485,IrS,,,,,,,,,,,,,,,,,,,0,1.0
