# Combination of '2022zsp' data from 'ATLAS', 'ZTF'
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
o, nan, nan, 76.407, 32.51907, 59788.604591, 20.603, 1.009, 21.0, 21.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59788.608724, 19.983, 0.58, 37.0, 21.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59788.613822, -21.996, 4.394, -6.0, 25.0, ATLAS
c, nan, nan, 76.407, 32.51907, 59790.584211, 18.448, 0.195, 152.0, 30.0, ATLAS
c, nan, nan, 76.407, 32.51907, 59790.587436, 21.683, 1.9, 8.0, 15.0, ATLAS
c, nan, nan, 76.407, 32.51907, 59790.593357, 20.972, 1.026, 15.0, 15.0, ATLAS
c, nan, nan, 76.407, 32.51907, 59790.598497, -20.744, 0.94, -18.0, 17.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59791.57985, -20.2, 0.832, -30.0, 25.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59791.587745, -22.706, 7.636, -3.0, 23.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59791.610197, 23.293, 12.571, 2.0, 22.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59791.618951, -20.695, 1.538, -19.0, 29.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59792.599803, -19.472, 0.36, -59.0, 21.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59792.616246, -18.762, 0.23, -114.0, 26.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59792.625328, -18.747, 1.009, -115.0, 116.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59792.628974, -17.248, 0.868, -458.0, 398.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59796.605085, -20.704, 1.028, -19.0, 20.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59796.609246, 23.155, 10.111, 2.0, 20.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59796.617079, -20.732, 1.268, -18.0, 24.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59796.631288, 20.341, 9.136, 26.0, 242.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59799.588459, 20.312, 0.758, 27.0, 21.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59799.59486, 19.707, 0.386, 48.0, 18.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59799.598836, 24.303, 28.0, 1.0, 19.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59799.614426, 21.493, 2.114, 9.0, 19.0, ATLAS
o, nan, nan, 76.407, 32.51907, 59801.58921, 23.299, 13.857, 2.0, 24.0, ATLAS
