# Combination of '2023bhm' data from 'ATLAS', 'ZTF'
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
o, nan, nan, 70.72916, 0.61842, 59878.413597, -19.454, 0.201, -60.0, 12.0, ATLAS
o, nan, nan, 70.72916, 0.61842, 59878.415906, -22.566, 4.24, -3.0, 14.0, ATLAS
o, nan, nan, 70.72916, 0.61842, 59878.448852, 20.134, 0.398, 32.0, 13.0, ATLAS
o, nan, nan, 70.72916, 0.61842, 59878.462693, -20.184, 0.414, -31.0, 13.0, ATLAS
c, nan, nan, 70.72916, 0.61842, 59879.255251, -19.213, 0.145, -75.0, 11.0, ATLAS
c, nan, nan, 70.72916, 0.61842, 59879.257052, -20.362, 0.429, -26.0, 11.0, ATLAS
c, nan, nan, 70.72916, 0.61842, 59879.260658, 20.243, 0.38, 29.0, 11.0, ATLAS
c, nan, nan, 70.72916, 0.61842, 59879.268955, -19.571, 0.196, -54.0, 11.0, ATLAS
c, nan, nan, 70.72916, 0.61842, 59880.587169, -18.987, 0.122, -92.0, 11.0, ATLAS
c, nan, nan, 70.72916, 0.61842, 59880.590785, -20.63, 0.609, -20.0, 12.0, ATLAS
c, nan, nan, 70.72916, 0.61842, 59880.60088, 20.215, 0.43, 30.0, 13.0, ATLAS
c, nan, nan, 70.72916, 0.61842, 59880.607664, 19.547, 0.222, 55.0, 12.0, ATLAS
c, nan, nan, 70.72916, 0.61842, 59880.650938, 19.538, 1.016, 56.0, 56.0, ATLAS
o, nan, nan, 70.72916, 0.61842, 59880.958144, 21.472, 1.698, 9.0, 16.0, ATLAS
o, nan, nan, 70.72916, 0.61842, 59880.961306, -18.663, 0.135, -124.0, 17.0, ATLAS
o, nan, nan, 70.72916, 0.61842, 59880.966724, 17.619, 0.117, 326.0, 38.0, ATLAS
o, nan, nan, 70.72916, 0.61842, 59882.475046, -20.387, 0.453, -25.0, 12.0, ATLAS
o, nan, nan, 70.72916, 0.61842, 59882.507268, -17.676, 0.034, -309.0, 10.0, ATLAS
o, nan, nan, 70.72916, 0.61842, 59882.5105, -18.97, 0.139, -94.0, 13.0, ATLAS
o, nan, nan, 70.72916, 0.61842, 59882.536572, 19.409, 0.227, 63.0, 14.0, ATLAS
c, nan, nan, 70.72916, 0.61842, 59883.225162, 22.365, 2.556, 4.0, 10.0, ATLAS
c, nan, nan, 70.72916, 0.61842, 59883.226963, 19.54, 0.192, 55.0, 11.0, ATLAS
