ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59667.246032,19.133,0.207,81.0,17.0,23.9,o
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59668.395525,18.932,0.299,97.0,29.0,23.9,c
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59672.897434,19.262,0.155,72.0,11.0,23.9,c
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59716.392318,18.756,0.176,114.0,20.0,23.9,o
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59720.352473,19.092,0.116,84.0,10.0,23.9,c
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59720.358877,19.215,0.132,75.0,10.0,23.9,c
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59720.362534,19.243,0.134,73.0,10.0,23.9,c
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59720.374972,19.18,0.139,77.0,11.0,23.9,c
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59722.314938,19.195,0.162,76.0,12.0,23.9,o
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59722.318192,19.147,0.168,80.0,13.0,23.9,o
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59722.328369,19.078,0.169,85.0,14.0,23.9,o
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59722.345062,19.095,0.168,84.0,14.0,23.9,o
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59724.309332,19.13,0.137,81.0,11.0,23.9,c
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59724.31253,19.522,0.201,56.0,11.0,23.9,c
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59724.320321,19.614,0.237,52.0,12.0,23.9,c
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59724.337453,19.19,0.141,77.0,11.0,23.9,c
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59724.794314,19.008,0.133,90.0,12.0,23.9,o
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59724.798098,19.233,0.144,74.0,11.0,23.9,o
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59724.804489,19.223,0.165,74.0,12.0,23.9,o
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59724.804944,19.184,0.148,77.0,11.0,23.9,o
181.19546,9.43826,0.068700,None,2022-05-18 05:02:56.996,59734.273011,19.117,0.153,82.0,12.0,23.9,o
181.1954625,9.438255555555555,0.068700,None,2022-05-18 05:02:56.996,59714.19103009999,19.285967884723757,0.12578393705318408,634.764815430137,73.5383210374656,26.2925,ZTF_r
181.1954625,9.438255555555555,0.068700,None,2022-05-18 05:02:56.996,59717.21038189996,19.05677890560559,0.04656089019475412,762.585314804032,32.7028342161356,26.2625,ZTF_r
181.1954625,9.438255555555555,0.068700,None,2022-05-18 05:02:56.996,59717.27996530011,19.162939051302843,0.09128716504002933,698.528901187338,58.7313224044273,26.2734,ZTF_g
181.1954625,9.438255555555555,0.068700,None,2022-05-18 05:02:56.996,59719.175763899926,19.10395668971765,0.043624729928866894,759.167004367466,30.5032248084224,26.3048,ZTF_r
181.1954625,9.438255555555555,0.068700,None,2022-05-18 05:02:56.996,59719.23650459992,19.005877923792223,0.040268544550237484,816.223003898576,30.2726502545652,26.2854,ZTF_r
181.1954625,9.438255555555555,0.068700,None,2022-05-18 05:02:56.996,59722.25608799979,19.249104942138818,0.048350016921848794,658.988784283481,29.3460959777591,26.2963,ZTF_g
181.1954625,9.438255555555555,0.068700,None,2022-05-18 05:02:56.996,59724.20839119982,19.46366787275871,0.05758813659694669,544.970320481329,28.9055712792574,26.3046,ZTF_g
181.1954625,9.438255555555555,0.068700,None,2022-05-18 05:02:56.996,59724.247430600226,19.083815810491238,0.045481601868095044,736.332001799986,30.8450236823476,26.2515,ZTF_r
181.1954625,9.438255555555555,0.068700,None,2022-05-18 05:02:56.996,59726.18101850012,19.085888313535015,0.03490356905150787,788.069781070278,25.3343748696981,26.3273,ZTF_r
181.1954625,9.438255555555555,0.068700,None,2022-05-18 05:02:56.996,59726.228761599865,19.788937275928777,0.06319060549006632,433.85548225873,25.2506921100361,26.3823,ZTF_g
181.1954625,9.438255555555555,0.068700,None,2022-05-18 05:02:56.996,59731.23336810013,19.435009258381758,0.06462739742807821,534.95382439699,31.842608972054,26.2558,ZTF_r
181.1954625,9.438255555555555,0.068700,None,2022-05-18 05:02:56.996,59733.211412000004,19.554724423272457,0.07269752274776049,497.359285766121,33.3016324152006,26.2964,ZTF_r
181.1954625,9.438255555555555,0.068700,None,2022-05-18 05:02:56.996,59735.23317130003,19.635273144138807,0.0778605049838386,446.73578507033,32.0363949064554,26.2604,ZTF_r
