ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59935.179998,19.547,0.172,55.0,10.0,23.9,c
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59935.219106,19.488,0.162,58.0,9.0,23.9,c
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59939.140854,17.991,0.049,231.0,11.0,23.9,c
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59939.144054,17.905,0.043,250.0,11.0,23.9,c
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59939.17576,17.907,0.048,250.0,12.0,23.9,c
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59939.181175,17.972,0.051,235.0,12.0,23.9,c
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59940.987242,17.371,0.034,409.0,14.0,23.9,o
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59940.991935,17.425,0.032,389.0,12.0,23.9,o
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59940.997156,17.358,0.031,414.0,13.0,23.9,o
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59943.131942,17.18,0.04,487.0,19.0,23.9,o
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59943.135099,17.095,0.034,527.0,18.0,23.9,o
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59943.140517,17.131,0.036,510.0,18.0,23.9,o
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59943.150476,16.824,0.033,677.0,23.0,23.9,o
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59944.829624,17.053,0.041,548.0,22.0,23.9,o
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59944.831431,17.122,0.039,514.0,20.0,23.9,o
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59944.855321,17.082,0.032,533.0,17.0,23.9,o
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59944.856222,17.052,0.033,549.0,18.0,23.9,o
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59944.85938,17.009,0.037,571.0,21.0,23.9,o
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59952.904361,17.322,0.048,428.0,20.0,23.9,o
74.75937,-0.44191,0.015000,None,2022-12-26 03:22:48.576,59952.907976,17.427,0.059,388.0,23.0,23.9,o
