ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59509.418466,17.803,0.2,275.0,55.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59509.433356,17.786,0.168,279.0,47.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59509.4372,17.937,0.21,243.0,51.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59509.443391,17.941,0.193,242.0,47.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59510.430422,17.737,0.119,292.0,35.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59510.433195,17.543,0.096,349.0,34.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59510.468343,17.658,0.111,314.0,35.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59510.476075,17.499,0.101,364.0,37.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59511.454546,17.312,0.251,432.0,108.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59511.474519,17.401,0.365,398.0,145.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59512.344171,17.034,0.034,558.0,19.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59512.345998,17.084,0.039,532.0,21.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59512.351252,17.059,0.036,545.0,19.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59513.428054,16.872,0.033,647.0,21.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59513.431282,16.782,0.025,703.0,18.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59513.4469,16.82,0.027,679.0,18.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59513.461037,16.808,0.028,687.0,20.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59515.412592,16.525,0.018,891.0,16.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59515.416254,16.527,0.019,890.0,17.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59515.422209,16.54,0.019,879.0,17.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59515.43607,16.551,0.019,870.0,17.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59517.386417,16.428,0.02,974.0,20.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59517.390105,16.444,0.019,960.0,18.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59517.395634,16.429,0.019,974.0,19.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59517.409439,16.448,0.019,957.0,18.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59519.385513,16.317,0.014,1080.0,15.0,23.9,c
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59519.388714,16.345,0.016,1052.0,16.0,23.9,c
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59519.394204,16.353,0.013,1044.0,14.0,23.9,c
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59519.404288,16.338,0.014,1059.0,15.0,23.9,c
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59521.361908,16.359,0.021,1039.0,21.0,23.9,o
10.89954,30.59232,0.018086,None,2021-10-22 10:01:55.200,59521.365132,16.388,0.022,1011.0,22.0,23.9,o
