ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60479.385774,18.603,0.15,132.0,20.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60479.410545,18.56,0.154,137.0,21.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60480.576014,18.216,0.072,188.0,14.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60480.580331,18.242,0.078,183.0,14.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60480.599578,18.033,0.06,222.0,13.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60480.610448,17.96,0.069,238.0,16.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60484.571536,17.308,0.063,433.0,27.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60484.574935,17.357,0.064,414.0,26.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60484.582243,17.268,0.058,450.0,26.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60484.602135,17.265,0.052,451.0,24.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60485.104652,17.422,0.128,390.0,50.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60485.107848,17.218,0.087,471.0,41.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60485.113807,17.163,0.085,495.0,42.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60485.128053,17.355,0.101,415.0,42.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60486.557527,17.195,0.047,481.0,23.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60486.582032,17.103,0.044,524.0,23.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60486.595654,17.124,0.042,513.0,22.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60486.605217,17.03,0.037,560.0,21.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60488.49894,17.142,0.073,505.0,37.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60488.501846,16.969,0.057,592.0,34.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60488.504732,16.947,0.058,604.0,35.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60488.539262,17.007,0.05,572.0,29.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60488.61836,17.021,0.066,565.0,37.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60491.387422,17.047,0.041,551.0,22.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60491.390596,17.055,0.043,547.0,23.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60491.396066,17.028,0.034,561.0,19.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60491.406061,16.958,0.03,598.0,18.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60493.141268,17.058,0.035,546.0,19.0,23.9,o
10.074,2.75663,0.017000,None,2024-06-19 13:49:27.264,60493.143149,17.081,0.035,534.0,19.0,23.9,o
