objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa
491062353,,,,491062353,,,,,,,,,,,,,,0,,,,,56.514283,-80.161314,,,,,,,,,,294.75134,-34.007866,,,4,0,0,2,2,1,,1,1,,,,,,19,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,19,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,56.5143056,-80.1612433,19,35,,18.8333,0.0282,,,18.6264,0.1294,,,,,,,,,,,,,,,,3.589,,,,,,,,,,,,4207.528,99.48354,3.93,,,,,,0.5,,,,56.5142119,-80.1613137,19,35,,18.6205,0.0213,,,18.3539,0.1053,,,,,,,,,,,,,,,,7.765,,,,,,,151.0305,,,,,2590.848,360.3743,3.93,,,,,,0.5,,,,56.514283,-80.161314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,50.77,,,,,,,,,,1.145,2.078,1.815,29.62,1.155,1.686,1.46,13.72
491062492,,,,491062492,,,,,,,,,,,,,,0,,,,,56.445765,-80.156232,,,,,,,,,,294.7563,-34.019955,,,4,0,0,2,2,1,,1,1,,,,,,52,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,52,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,56.4456899,-80.1562676,52,59,,19.2121,0.0086,,,19.2099,0.1096,,,,,,,,,,,,,,,,0.05574,,,,,,,,,,,,2943.377,11.93796,4.2,,,,,,0.5,,,,56.4456764,-80.1562202,52,59,,18.7774,0.0128,,,18.8503,0.1502,,,,,,,,,,,,,,,,2.097,,,,,,,89.45836,,,,,2361.56,271.0385,4.2,,,,,,0.5,,,,56.445765,-80.156232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,25.93,,,,,,,,,,1.157,1.678,1.45,68.76,1.181,1.166,0.987,3.1
491062493,,,,491062493,,,,,,,,,,,,,,0,,,,,56.471593,-80.149893,,,,,,,,,,294.74704,-34.020943,,,4,0,0,2,2,1,,1,1,,,,,,43,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,43,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,56.4716394,-80.1496,43,382,,18.8584,0.1319,,,17.4324,0.0469,,,,,,,,,,,,,,,,189.1,,,,,,,,,,,,3693.793,702.4408,5.5,,,,,,0.5,,,,56.4714089,-80.1498502,43,382,,18.9384,0.1211,,,17.904,0.0797,,,,,,,,,,,,,,,,26.71,,,,,,,312.4861,,,,,2044.203,366.0735,5.5,,,,,,0.5,,,,56.471593,-80.149893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,3.54,,,,,,,,,,1.999,4.754,2.378,-8.34,1.177,1.069,0.908,-43.58
491062494,,,,491062494,,,,,,,,,,,,,,0,,,,,56.551559,-80.149148,,,,,,,,,,294.7353,-34.011303,,,4,0,0,2,2,1,,1,1,,,,,,60,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,60,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,56.5514845,-80.1491998,60,109,,18.9509,0.0238,,,19.045,0.0776,,,,,,,,,,,,,,,,0.2577,,,,,,,,,,,,3685.057,26.17344,5.39,,,,,,0.5,,,,56.5516972,-80.149122,60,109,,18.6674,0.0533,,,18.7387,0.1192,,,,,,,,,,,,,,,,0.2677,,,,,,,27.75353,,,,,2441.706,242.691,5.39,,,,,,0.5,,,,56.551559,-80.149148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,52.86,,,,,,,,,,1.087,1.843,1.696,16.41,1.26,1.504,1.193,63.28
491062495,,,,491062495,,,,,,,,,,,,,,0,,,,,56.477534,-80.146303,,,,,,,,,,294.743,-34.022602,,,1,0,0,1,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,56.4775338,-80.1463025,36,36,,19.77,0.0307,,,20.0345,0.2251,,,,,,,,,,,,,,,,0.9286,,,,,,,,,,,,1754.199,46.92244,5.56,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,,,,,,0.5,,,,56.477534,-80.146303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,14.82,,,,,,,,,,1.219,1.188,0.975,82.77,,,,
491062496,,,,491062496,,,,,,,,,,,,,,0,,,,,56.511002,-80.138656,,,,,,,,,,294.73154,-34.02349,,,12,2,0,5,5,1,,1,1,,,,56.510842,-80.1386467,42,23,,15.9355,0.0081,,,15.8965,0.0232,,,,,,,,,,,,,,,,2.889,,,,,,7397.259,55.40785,,,,,7304.468,149.6554,3.5,,,,,,0.5,,,,,,42,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,56.511031,-80.138662,42,23,,15.284,0.0079,,,15.3116,0.0071,,,,,,,,,,,,,,,,3.138,,,,,,,,,,,,109383.0,223.8948,3.5,,,,,,0.5,,,,56.5110327,-80.1386598,42,23,,15.2218,0.0102,,,15.2393,0.0081,,,,,,,,,,,,,,,,0.2873,,,,,,,53.91719,,,,,56297.7,404.4924,3.5,,,,,,0.5,,,,56.511002,-80.138656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,49.12,,1.079,3.237,3.0,62.53,,,,,1.045,2.954,2.828,35.82,1.048,2.718,2.593,54.13
491062497,,,,491062497,,,,,,,,,,,,,,0,,,,,56.420104,-80.146469,,,,,,,,,,294.75113,-34.029766,,,3,0,0,3,0,1,,1,1,,,,,,81,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,81,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,56.4201509,-80.1464231,81,195,,19.4667,0.0351,,,19.2281,0.1187,,,,,,,,,,,,,,,,1.298,,,,,,,,,,,,2221.975,56.11342,5.02,,,,,,0.5,,,,,,81,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02,,,,,,0.5,,,,56.420104,-80.146469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,30.76,,,,,,,,,,1.118,1.356,1.213,14.74,,,,
491062498,,,,491062498,,,,,,,,,,,,,,0,,,,,56.411438,-80.14774,,,,,,,,,,294.75348,-34.03001,,,6,0,0,3,3,1,,1,1,,,,,,42,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,42,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,56.4113054,-80.1477507,42,38,,18.4344,0.0117,,,18.4153,0.0435,,,,,,,,,,,,,,,,0.229,,,,,,,,,,,,5895.331,26.23358,3.6,,,,,,0.5,,,,56.411451,-80.1477118,42,38,,18.0916,0.0209,,,18.076,0.0994,,,,,,,,,,,,,,,,0.7876,,,,,,,56.81442,,,,,4481.554,288.2288,3.6,,,,,,0.5,,,,56.411438,-80.14774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,34.4,,,,,,,,,,1.095,2.047,1.868,48.09,1.108,1.685,1.522,48.04
491062499,,,,491062499,,,,,,,,,,,,,,0,,,,,56.391943,-80.14173,,,,,,,,,,294.75082,-34.036522,,,4,0,0,3,1,1,,1,1,,,,,,73,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,73,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,56.3922276,-80.1417274,73,35,,19.3597,0.016,,,19.3389,0.0925,,,,,,,,,,,,,,,,0.1771,,,,,,,,,,,,2554.555,21.06645,5.93,,,,,,0.5,,,,56.3918972,-80.1417316,73,35,,19.045,0.0783,,,18.9168,0.1316,,,,,,,,,,,,,,,,5.11,,,,,,,118.7407,,,,,1659.445,189.2365,5.93,,,,,,0.5,,,,56.391943,-80.14173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,54.2,,,,,,,,,,1.109,1.551,1.398,-85.76,1.701,0.765,0.45,12.72
491062500,,,,491062500,,,,,,,,,,,,,,0,,,,,56.464722,-80.142604,,,,,,,,,,294.7415,-34.02671,,,1,0,0,1,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,56.4647216,-80.142604,36,36,,19.9876,0.0641,,,19.7815,0.1882,,,,,,,,,,,,,,,,3.035,,,,,,,,,,,,1435.684,83.76376,7.82,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.82,,,,,,0.5,,,,56.464722,-80.142604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,26.27,,,,,,,,,,1.61,1.076,0.668,58.47,,,,
