NED_name,raMean,decMean,maj,e_maj,min,e_min,PAHyp,Dist,e_Dist,a_b,e_a_b,MajorRad,MinorRad,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,dist/DLR,dist,TransientRA,TransientDEC,TransientName,TransientClass,GLADE_redshift,GLADE_source,objID,objName,objAltName1,objAltName2,objAltName3,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD
GALEXASC J233848.40-063104.6,354.7017,-6.5179,2.184,0.703,0.874,0.299,16.2,19.23,3.85,2.5,0.047,65.52000000000001,26.22,UvS,,,,,0.30584617907542855,16.8480379655483,354.70171,-6.52258,SN2007le,,0.004474616744749674,True,100173547017777558,PSO J233848.427-063108.520,,,,1085381000124841,402112018247312,0,12701545087592,10017,1,1231,38,0.332313181210601,1085381,93624,3,404226048,48,354.70178013,-6.51903339,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,56123.32341435,,0.9892893875683884,-0.09174260095005082,-0.11353326743947194,352.5517713289544,-3.8802639606734695,79.70779011284519,-63.12187341965976,,1,0,0,0,0,0,0,1193077000009881,1,0,10481,2523073601507174641,3940650,354.70178013,-6.51903339,0.00010622099944157526,0.0001015090019791387,56026.2469074,15.30370044708252,0.00019500000053085387,,0.00017499999376013875,,,35651585,532484,196608,12,738.43701171875,4277.419921875,0.0004248830082360655,0.0004060349892824888,1.3673299551010132,1.3276699781417847,-53.786399841308594,0.30341801047325134,,0.9758520126342773,0.9758520126342773,186951008.0,,,,,,0.0027449599001556635,5.359769943424908e-07,-0.015528500080108643,2.724679916354944e-06,0.565883994102478,3.0000200271606445,,,,774.0,,-7.441359972659711e-09,6.140509754004597e-07,24.979400634765625,0.2500010132789612,10481,2523073808739346673,3941422,354.70177799,-6.51903598,0.00041214999509975314,0.00039843699778430164,55858.9248439,,0.0007769999792799354,15.367300033569336,0.0003760000108741224,,,186646529,655364,196608,16,738.43701171875,4277.419921875,0.0016485999803990126,0.0015937499701976776,1.2902799844741821,1.252120018005371,7.103089809417725,0.2637139856815338,,0.9782450199127197,0.9782450199127197,6238850.0,,,,,,-0.0006755160284228623,5.245590273261769e-07,0.002588680014014244,9.727930319058942e-07,0.565883994102478,3.0,,,,1040.0,,-2.1511800341045273e-08,4.936069899486029e-07,25.021299362182617,0.25,10481,2523080088249968881,3964815,354.70177677,-6.51903613,0.043663401156663895,0.04157499969005585,56329.2474941,22.197599411010742,0.09512899816036224,18.928800582885742,0.0017269999952986836,,,186646529,655364,196608,23,738.43701171875,4277.419921875,0.1746540069580078,0.1662999987602234,1.0844099521636963,1.0255000591278076,-8.470540046691895,0.13248400390148163,,0.9977279901504517,0.9977279901504517,136835.0,,,,,,4.797040219273185e-06,4.563389950362762e-07,9.738600056152791e-05,1.6818400183638005e-07,0.8409669995307922,2.25,,,,1350.0,,-2.641129981384438e-08,6.813049822085304e-07,25.031400680541992,0.2499990016222,10481,2523072366704077041,3936050,354.70177722,-6.51903539,0.0009779309621080756,0.0009334650239907205,55820.8760977,,0.002265000017359853,14.64229965209961,0.0003279999946244061,,,186646529,524292,196608,13,738.43701171875,4277.419921875,0.0039117299020290375,0.003733870107680559,1.0145200490951538,0.949737012386322,0.8572059869766235,0.5004299879074097,,0.9861639738082886,0.9861639738082886,2211770.0,,,,,,-0.00044150499161332846,9.999739631894045e-07,0.005047739949077368,1.6570800198678626e-06,0.760761022567749,2.5,,,,720.0,,-7.449779815260626e-08,1.2648799838643754e-06,25.029399871826172,0.25,10481,2523075557864777969,3947938,354.70178679,-6.51902236,0.006388769950717688,0.006218910217285156,56014.4758725,18.257699966430664,0.015096000395715237,,0.001057000015862286,12.722599983215332,0.0006280000088736415,262160391,655360,196608,13,738.3099975585938,4277.60986328125,0.025555100291967392,0.024875599890947342,0.9981769919395447,0.9638410210609436,-3.1192500591278076,0.9596189856529236,0.0,0.9969279766082764,0.9969279766082764,754.4149780273438,0.35378700494766235,-0.0014139499980956316,0.36014699935913086,5.017660140991211,1.206529974937439,0.0001806920045055449,2.7277499157207785e-06,-0.0004182679986115545,4.4195201098773396e-07,0.872169017791748,2.5,0.02957729995250702,1.8573600755189545e-05,12.544099807739258,750.0,97.5457992553711,-2.7398900215303e-07,3.1304200547310757e-06,25.039100646972656,0.25,0.0011361826262789717,,-3.5615005493164062,4.286500930786133,,0.0004147300398975082,0.0017674572107802195,0.0017578717189360728,0.0011067217491341189,,,,,,
