objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa
502819160,,,,502819160,,,,,,,,,,,,,,0,,,,,57.573121,-47.793676,,,,,,,,,,255.98343,-49.69795,,,3,1,1,1,0,1,,1,1,,,,57.5732028,-47.7936649,99,40,,21.2301,0.058,,,21.1305,0.1982,,,,,,,,,,,,,,,,3.502,,,,,,1267.479,66.69916,,,,,1493.312,176.4029,6.8,,,,,,0.5,,,,57.5730777,-47.7936983,99,40,,20.5431,0.0682,,,20.1399,0.114,,,,,,,,,,,,,,,,8.6,,,,,,1972.691,,,,,,2376.549,122.7181,5.71,,,,,,0.5,,,,57.5730831,-47.7936644,99,40,,20.1,0.0624,,,19.7218,0.1781,,,,,,,,,,,,,,,,3.16,,,,,,,,,,,,1458.894,82.75619,7.05,,,,,,0.5,,,,,,99,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.05,,,,,,0.5,,,,57.573121,-47.793676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,41.72,0.524,1.212,1.196,0.987,-0.51,1.274,1.695,1.331,0.18,1.028,1.031,1.003,-2.0,,,,
502820674,,,,502820674,,,,,,,,,,,,,,0,,,,,57.595564,-47.790778,,,,,,,,,,255.97327,-49.684074,,,26,6,6,5,5,1,,1,1,,,,57.5955895,-47.7907861,19,28,,16.7443,0.0049,,,16.7489,0.0148,,,,,,,,,,,,,,,,1.366,,,,,,78882.21,122.0335,,,,,77548.04,368.5137,3.5,,,,,,0.5,,,,57.5955799,-47.7907842,19,28,,16.4596,0.0065,,,16.4611,0.0093,,,,,,,,,,,,,,,,2.127,,,,,,85483.54,,,,,,83276.44,162.713,3.5,,,,,,0.5,,,,57.5955759,-47.7907771,19,28,,16.2729,0.0083,,,16.2975,0.0114,,,,,,,,,,,,,,,,0.4693,,,,,,,,,,,,49342.36,65.38588,3.5,,,,,,0.5,,,,57.5955812,-47.7907835,19,28,,16.2345,0.0086,,,16.291,0.0188,,,,,,,,,,,,,,,,1.736,,,,,,,110.7268,,,,,26150.84,325.1876,3.5,,,,,,0.5,,,,57.595564,-47.790778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,49.46,0.984,1.08,3.099,2.869,-17.27,1.066,2.804,2.631,-22.05,1.075,2.473,2.301,-6.54,1.101,2.265,2.058,-1.46
502820726,,,,502820726,,,,,,,,,,,,,,0,,,,,57.578968,-47.785128,,,,,,,,,,255.96912,-49.696285,,,21,4,5,5,5,1,,1,1,,,,57.5787805,-47.7851631,66,81,,18.0803,0.1114,,,15.9059,0.0503,,,,,,,,,,,,,,,,7458.0,,,,,,21703.05,5552.932,,,,,168694.2,850.0975,3.5,,,,,,0.5,,,,57.5787892,-47.7851284,66,81,,17.6991,0.096,,,15.6446,0.1088,,,,,,,,,,,,,,,,8271.0,,,,,,26075.57,,,,,,182295.7,6574.834,3.5,,,,,,0.5,,,,57.5788476,-47.7851674,66,81,,17.3149,0.0955,,,15.3473,0.0485,,,,,,,,,,,,,,,,4191.0,,,,,,,,,,,,17672.36,4443.371,3.64,,,,,,0.5,,,,57.5791307,-47.7851735,66,81,,17.0487,0.0842,,,15.2559,0.088,,,,,,,,,,,,,,,,1444.0,,,,,,,2613.717,,,,,11671.09,1045.251,3.64,,,,,,0.5,,,,57.578968,-47.785128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,8.49,0.025,1.256,10.27,8.178,76.72,1.258,10.096,8.027,81.12,1.354,9.254,6.836,81.06,1.295,7.065,5.458,63.26
502820727,,,,502820727,,,,,,,,,,,,,,0,,,,,57.57382,-47.779483,,,,,,,,,,255.962,-49.70105,,,5,2,2,1,0,1,,1,1,,,,57.5738843,-47.7794765,34,26,,20.5838,0.0478,,,20.3657,0.0827,,,,,,,,,,,,,,,,14.52,,,,,,2256.848,143.3311,,,,,2824.403,200.1378,4.57,,,,,,0.5,,,,57.5738536,-47.7794627,34,26,,20.0542,0.0591,,,19.5556,0.2623,,,,,,,,,,,,,,,,46.11,,,,,,3071.497,,,,,,5505.124,298.0929,5.94,,,,,,0.5,,,,57.5738181,-47.7794944,34,26,,19.6469,0.1114,,,19.0188,0.1544,,,,,,,,,,,,,,,,22.19,,,,,,,,,,,,2214.35,226.3743,6.22,,,,,,0.5,,,,,,34,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.22,,,,,,0.5,,,,57.57382,-47.779483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,17.15,0.022,1.08,1.901,1.761,-33.59,1.06,2.198,2.073,-55.57,1.008,1.694,1.681,-42.81,,,,
502820728,,,,502820728,,,,,,,,,,,,,,0,,,,,57.563808,-47.780825,,,,,,,,,,255.96663,-49.707226,,,2,0,0,1,1,1,,1,1,,,,,,52,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,52,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,57.5638297,-47.7808493,52,88,,20.053,0.0424,,,20.3518,0.2282,,,,,,,,,,,,,,,,1.545,,,,,,,,,,,,1523.486,57.77447,3.98,,,,,,0.5,,,,57.5637863,-47.7808003,52,88,,19.2679,0.0766,,,19.112,0.1843,,,,,,,,,,,,,,,,4.151,,,,,,,112.828,,,,,1613.672,219.4836,3.98,,,,,,0.5,,,,57.563808,-47.780825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,37.29,,,,,,,,,,1.153,1.037,0.899,46.11,1.217,0.852,0.7,-0.44
502820729,,,,502820729,,,,,,,,,,,,,,0,,,,,57.55459,-47.780549,,,,,,,,,,255.96861,-49.71329,,,3,0,2,1,0,1,,1,1,,,,,,104,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,57.5546324,-47.7806074,104,54,,20.6085,0.0236,,,20.8282,0.1529,,,,,,,,,,,,,,,,1.057,,,,,,1840.432,,,,,,1892.368,42.64199,5.82,,,,,,0.5,,,,57.5545569,-47.780543,104,54,,19.9409,0.0426,,,19.8097,0.1434,,,,,,,,,,,,,,,,1.877,,,,,,,,,,,,1689.249,64.40918,5.23,,,,,,0.5,,,,,,104,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.23,,,,,,0.5,,,,57.55459,-47.780549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,59.47,0.522,,,,,1.149,1.339,1.165,32.61,1.406,1.42,1.01,-12.45,,,,
502820730,,,,502820730,,,,,,,,,,,,,,0,,,,,57.572662,-47.773379,,,,,,,,,,255.95317,-49.70333,,,12,2,2,4,4,1,,1,1,,,,57.5726805,-47.7733745,32,29,,19.4163,0.0095,,,19.3907,0.1058,,,,,,,,,,,,,,,,1.837,,,,,,6759.927,62.15071,,,,,6543.518,241.6705,4.26,,,,,,0.5,,,,57.5726724,-47.7733776,32,29,,18.5962,0.008,,,18.5183,0.0232,,,,,,,,,,,,,,,,1.772,,,,,,11783.77,,,,,,11845.68,75.74569,3.97,,,,,,0.5,,,,57.5726638,-47.7733617,32,29,,17.9155,0.0143,,,17.9872,0.0385,,,,,,,,,,,,,,,,2.215,,,,,,,,,,,,10683.9,91.31836,3.58,,,,,,0.5,,,,57.5726553,-47.773371,32,29,,17.5987,0.0081,,,17.6047,0.065,,,,,,,,,,,,,,,,0.9434,,,,,,,62.68809,,,,,7610.514,318.9641,3.58,,,,,,0.5,,,,57.572662,-47.773379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,37.07,0.98,1.102,2.409,2.186,-22.06,1.112,2.348,2.112,-13.44,1.088,2.058,1.891,6.08,1.084,1.976,1.824,2.07
502820731,,,,502820731,,,,,,,,,,,,,,0,,,,,57.580105,-47.767365,,,,,,,,,,255.94223,-49.699993,,,2,0,0,1,1,1,,1,1,,,,,,85,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,85,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,57.5801405,-47.767349,85,59,,19.9586,0.0266,,,20.1901,0.1554,,,,,,,,,,,,,,,,0.6327,,,,,,,,,,,,1661.762,37.64005,4.31,,,,,,0.5,,,,57.5800701,-47.7673816,85,59,,19.3063,0.0411,,,19.6111,0.1765,,,,,,,,,,,,,,,,1.058,,,,,,,57.1836,,,,,1557.553,171.9277,4.31,,,,,,0.5,,,,57.580105,-47.767365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,55.53,,,,,,,,,,1.125,1.208,1.073,55.67,1.258,0.851,0.676,43.53
502820732,,,,502820732,,,,,,,,,,,,,,0,,,,,57.574175,-47.768019,,,,,,,,,,255.94476,-49.703686,,,11,2,2,4,3,1,,1,1,,,,57.5742018,-47.768031,18,20,,19.4004,0.0258,,,19.3981,0.0345,,,,,,,,,,,,,,,,0.2537,,,,,,6987.218,23.11613,,,,,6590.816,202.7189,3.5,,,,,,0.5,,,,57.5741802,-47.7680111,18,20,,18.5382,0.013,,,18.5756,0.0228,,,,,,,,,,,,,,,,0.2491,,,,,,12367.07,,,,,,11645.0,28.82466,3.5,,,,,,0.5,,,,57.5741837,-47.7680156,18,20,,17.8309,0.0069,,,17.8738,0.0296,,,,,,,,,,,,,,,,0.8875,,,,,,,,,,,,11713.32,59.03104,3.5,,,,,,0.5,,,,57.5741868,-47.7680253,18,20,,17.5753,0.0098,,,17.6688,0.0375,,,,,,,,,,,,,,,,0.1176,,,,,,,22.07197,,,,,7634.006,304.1332,3.5,,,,,,0.5,,,,57.574175,-47.768019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,54.35,0.981,1.147,2.457,2.142,-24.32,1.074,2.316,2.156,-24.02,1.082,2.143,1.981,-6.53,1.139,2.031,1.783,-9.02
502820733,,,,502820733,,,,,,,,,,,,,,0,,,,,57.557514,-47.775561,,,,,,,,,,255.96039,-49.71264,,,3,0,2,1,0,1,,1,1,,,,,,74,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,57.5574506,-47.775644,74,36,,20.5087,0.098,,,20.5588,0.1256,,,,,,,,,,,,,,,,4.964,,,,,,1496.679,,,,,,1569.199,91.1939,5.12,,,,,,0.5,,,,57.557524,-47.7755604,74,36,,19.635,0.0368,,,19.4848,0.1645,,,,,,,,,,,,,,,,2.316,,,,,,,,,,,,2238.909,73.05259,3.5,,,,,,0.5,,,,,,74,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,0.5,,,,57.557514,-47.775561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,57.99,0.496,,,,,1.218,1.455,1.194,19.2,1.145,1.54,1.345,-4.31,,,,
