# Combination of '2024sag' data from 'ATLAS', 'ZTF'
filter, zp, ra, dec, mjd, mag, dmag, flux, dflux, source
o, 23.9, 83.87009, -17.801, 60599.028815, 18.6, 0.217, 132.0, 29.0, ATLAS
o, 23.9, 83.87009, -17.801, 60602.284087, 18.886, 0.273, 101.0, 28.0, ATLAS
o, 23.9, 83.87009, -17.801, 60602.289849, 19.066, 0.309, 86.0, 26.0, ATLAS
o, 23.9, 83.87009, -17.801, 60602.304267, 19.679, 0.488, 49.0, 24.0, ATLAS
o, 23.9, 83.87009, -17.801, 60608.088103, 19.342, 0.24, 67.0, 16.0, ATLAS
o, 23.9, 83.87009, -17.801, 60613.291031, 19.322, 0.277, 68.0, 19.0, ATLAS
o, 23.9, 83.87009, -17.801, 60614.261073, 19.564, 0.278, 54.0, 15.0, ATLAS
o, 23.9, 83.87009, -17.801, 60617.236114, 20.035, 0.434, 35.0, 15.0, ATLAS
o, 23.9, 83.87009, -17.801, 60617.260053, 19.799, 0.349, 44.0, 15.0, ATLAS
o, 23.9, 83.87009, -17.801, 60621.233776, 19.592, 0.275, 53.0, 14.0, ATLAS
o, 23.9, 83.87009, -17.801, 60621.238757, 19.432, 0.229, 61.0, 14.0, ATLAS
o, 23.9, 83.87009, -17.801, 60621.256976, 19.392, 0.22, 64.0, 14.0, ATLAS
o, 23.9, 83.87009, -17.801, 60622.216482, 19.434, 0.234, 61.0, 14.0, ATLAS
o, 23.9, 83.87009, -17.801, 60622.219654, 19.704, 0.286, 48.0, 14.0, ATLAS
o, 23.9, 83.87009, -17.801, 60622.222694, 19.489, 0.253, 58.0, 15.0, ATLAS
o, 23.9, 83.87009, -17.801, 60622.228131, 19.636, 0.233, 51.0, 12.0, ATLAS
c, 23.9, 83.87009, -17.801, 60623.063814, 19.504, 0.317, 57.0, 18.0, ATLAS
c, 23.9, 83.87009, -17.801, 60623.087617, 18.65, 0.472, 126.0, 60.0, ATLAS
c, 23.9, 83.87009, -17.801, 60623.104249, 19.128, 0.255, 81.0, 21.0, ATLAS
o, 23.9, 83.87009, -17.801, 60625.240778, 20.388, 0.697, 25.0, 18.0, ATLAS
o, 23.9, 83.87009, -17.801, 60625.243571, 20.055, 0.53, 34.0, 18.0, ATLAS
o, 23.9, 83.87009, -17.801, 60625.249024, 19.432, 0.352, 61.0, 22.0, ATLAS
o, 23.9, 83.87009, -17.801, 60626.227902, 19.608, 0.349, 52.0, 18.0, ATLAS
o, 23.9, 83.87009, -17.801, 60626.232485, 20.187, 0.557, 31.0, 17.0, ATLAS
o, 23.9, 83.87009, -17.801, 60626.237948, 19.595, 0.326, 53.0, 17.0, ATLAS
o, 23.9, 83.87009, -17.801, 60626.953325, 20.248, 0.66, 29.0, 19.0, ATLAS
o, 23.9, 83.87009, -17.801, 60626.956497, 19.046, 0.238, 87.0, 21.0, ATLAS
o, 23.9, 83.87009, -17.801, 60626.980336, 19.413, 0.326, 62.0, 20.0, ATLAS
o, 23.9, 83.87009, -17.801, 60626.983494, 20.349, 0.578, 26.0, 15.0, ATLAS
o, 23.9, 83.87009, -17.801, 60629.228125, 19.273, 0.406, 71.0, 29.0, ATLAS
o, 23.9, 83.87009, -17.801, 60629.231291, 19.2, 0.453, 76.0, 34.0, ATLAS
o, 23.9, 83.87009, -17.801, 60630.193788, 19.345, 0.539, 66.0, 36.0, ATLAS
o, 23.9, 83.87009, -17.801, 60630.226829, 19.113, 0.376, 82.0, 31.0, ATLAS
o, 23.9, 83.87009, -17.801, 60630.976343, 20.36, 0.995, 26.0, 26.0, ATLAS
o, 23.9, 83.87009, -17.801, 60630.982378, 20.196, 0.804, 30.0, 24.0, ATLAS
o, 23.9, 83.87009, -17.801, 60631.001033, 19.551, 0.462, 55.0, 25.0, ATLAS
o, 23.9, 83.87009, -17.801, 60631.980088, 19.151, 0.258, 79.0, 20.0, ATLAS
o, 23.9, 83.87009, -17.801, 60632.007999, 20.127, 0.596, 32.0, 19.0, ATLAS
o, 23.9, 83.87009, -17.801, 60633.289109, 19.532, 0.296, 56.0, 16.0, ATLAS
o, 23.9, 83.87009, -17.801, 60633.355676, 19.244, 0.32, 73.0, 23.0, ATLAS
o, 23.9, 83.87009, -17.801, 60634.234978, 19.54, 0.42, 56.0, 23.0, ATLAS
o, 23.9, 83.87009, -17.801, 60634.238148, 20.359, 0.692, 26.0, 18.0, ATLAS
