# Combination of '2024jgw' data from 'ATLAS', 'ZTF'
filter, zp, ra, dec, mjd, mag, dmag, flux, dflux, source
ZTF_g, 26.2718, 258.76195416666667, 46.044888888888885, 60455.27047450002, 19.564086616309403, 0.11833975394560195, 482.0425258894, 52.5401968314004, ZTF
ZTF_r, 26.2653, 258.76195416666667, 46.044888888888885, 60455.30856479984, 19.352658516772596, 0.11975813750509341, 582.179077089061, 64.2151211877767, ZTF
ZTF_g, 26.3086, 258.76195416666667, 46.044888888888885, 60457.2821411998, 19.105171530754504, 0.04333412302018297, 760.976749394155, 30.3722579473479, ZTF
ZTF_g, 26.2762, 258.76195416666667, 46.044888888888885, 60457.282615699805, 19.09869305327908, 0.04762668481093619, 743.023891872002, 32.5933357937579, ZTF
ZTF_r, 26.2503, 258.76195416666667, 46.044888888888885, 60457.32663189992, 18.67391302789753, 0.03305383824352304, 1072.88899064793, 32.6627213817305, ZTF
ZTF_r, 26.2522, 258.76195416666667, 46.044888888888885, 60457.327106500044, 18.73772107304699, 0.04135498620986631, 1013.42490003656, 38.6006956220192, ZTF
ZTF_g, 26.3081, 258.76195416666667, 46.044888888888885, 60459.32219910016, 18.936845782823113, 0.028231812361843543, 888.181426154384, 23.0949021102303, ZTF
ZTF_g, 26.276, 258.76195416666667, 46.044888888888885, 60459.32314810017, 18.901536019041306, 0.02901697189548169, 890.811043465346, 23.8074763456308, ZTF
ZTF_r, 26.2577, 258.76195416666667, 46.044888888888885, 60459.36428239988, 18.424028667378444, 0.023691168001477886, 1359.77963642858, 29.6708976548673, ZTF
ZTF_r, 26.2555, 258.76195416666667, 46.044888888888885, 60459.37739579985, 18.400364612700084, 0.024115509640402856, 1386.9287629905, 30.8053593569192, ZTF
ZTF_g, 26.233, 258.76195416666667, 46.044888888888885, 60461.32844909979, 18.943795042283025, 0.032997466801409074, 823.534851709787, 25.0286983246579, ZTF
ZTF_r, 26.2348, 258.76195416666667, 46.044888888888885, 60461.388148100115, 18.21237958938707, 0.01902330611595301, 1617.96142938645, 28.3484841162011, ZTF
ZTF_r, 26.2404, 258.76195416666667, 46.044888888888885, 60461.38908560015, 18.21282572346191, 0.019930492510828592, 1625.65996532757, 29.8416904788369, ZTF
ZTF_g, 26.2697, 258.76195416666667, 46.044888888888885, 60461.42835649988, 18.932079916505522, 0.035013339636740734, 861.088984208572, 27.7688087855699, ZTF
ZTF_g, 26.2766, 258.76195416666667, 46.044888888888885, 60463.32571760006, 19.258117200602594, 0.043336574051428815, 641.790256943631, 25.6167113831036, ZTF
ZTF_g, 26.2452, 258.76195416666667, 46.044888888888885, 60463.32902779989, 19.17978817049316, 0.04124181789269838, 670.138750869389, 25.4552995516116, ZTF
ZTF_r, 26.2275, 258.76195416666667, 46.044888888888885, 60463.366666700225, 18.208125073212535, 0.02138847512317272, 1613.42941596659, 31.7837747098289, ZTF
ZTF_r, 26.2358, 258.76195416666667, 46.044888888888885, 60463.37140050018, 18.1756179080486, 0.020388714271578182, 1675.22380908601, 31.4585250401128, ZTF
