index,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad,sourceClass
0,119689935,,,,119689935,,,,,,,,,,,,,,0,,,,,238.663243,-30.661599,,,,,,,,,,343.2287,17.52675,,,6.0,0.0,2.0,2.0,2.0,1,,1,1,,,,,,41.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,238.6632327,-30.6616013,41.0,34.0,,19.6271,0.051,,,19.5985,0.1262,,,,,,,,,,,,,,,,0.8561,,,,,,4216.889,,,,,,4110.562,54.90594,4.5,,,,,,0.5,,,,238.6632084,-30.6616256,41.0,34.0,,18.8953,0.0511,,,19.0616,0.0966,,,,,,,,,,,,,,,,1.442,,,,,,,,,,,,4290.937,70.42199,4.84,,,,,,0.5,,,,238.6632405,-30.6616118,41.0,34.0,,18.4801,0.0148,,,18.8321,0.1332,,,,,,,,,,,,,,,,0.335,,,,,,,36.96716,,,,,3163.048,277.2025,4.84,,,,,,0.5,,,,238.663243,-30.661599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,58.57,0.988,,,,,1.275,1.706,1.338,-82.34,1.141,1.887,1.653,16.9,1.13,1.429,1.264,-77.92,,,,,,,,,,,,,,,,,,,,,0,1.0
1,119689940,,,,119689940,,,,,,,,,,,,,,0,,,,,238.657873,-30.655847,,,,,,,,,,343.22916,17.534117,,,12.0,1.0,2.0,4.0,5.0,1,,1,1,,,,238.6578746,-30.6558479,19.0,28.0,,18.6769,0.0118,,,18.8969,0.055,,,,,,,,,,,,,,,,1.382,,,,,,11673.33,68.05415,,,,,10788.42,323.1069,3.5,,,,,,0.5,,,,238.6578775,-30.6558533,19.0,28.0,,18.3096,0.0092,,,18.4177,0.0211,,,,,,,,,,,,,,,,2.318,,,,,,13664.99,,,,,,12374.84,109.8067,3.5,,,,,,0.5,,,,238.6578567,-30.6558454,19.0,28.0,,18.0918,0.0262,,,18.2041,0.0542,,,,,,,,,,,,,,,,0.971,,,,,,,,,,,,8782.559,62.82863,3.5,,,,,,0.5,,,,238.6579042,-30.6558762,19.0,28.0,,18.0837,0.0292,,,18.231,0.056,,,,,,,,,,,,,,,,1.429,,,,,,,82.63567,,,,,5649.419,290.5639,3.5,,,,,,0.5,,,,238.657873,-30.655847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,53.85,0.981,1.141,2.993,2.624,-50.49,1.177,1.91,1.623,-79.98,1.02,2.236,2.192,43.57,1.253,2.022,1.614,5.25,WISEA J155437.78-303921.6,IrS,,,,,,,,,,,,,,,,,,,0,1.0
2,119689941,,,,119689941,,,,,,,,,,,,,,0,,,,,238.654289,-30.650602,,,,,,,,,,343.23044,17.540077,,,1.0,0.0,1.0,0.0,0.0,1,,1,1,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,238.6542892,-30.6506022,36.0,36.0,,20.6959,0.0263,,,20.8103,0.1359,,,,,,,,,,,,,,,,0.382,,,,,,1511.842,,,,,,1387.067,33.77824,4.02,,,,,,0.5,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,238.654289,-30.650602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,56.41,0.613,,,,,1.596,1.207,0.756,-89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
3,119689953,,,,119689953,,,,,,,,,,,,,,0,,,,,238.663394,-30.657315,,,,,,,,,,343.2318,17.529848,,,28.0,4.0,4.0,5.0,6.0,1,,1,1,,,,238.663389,-30.6573284,16.0,16.0,,13.5523,0.0053,,,13.5608,0.0055,,,,,,,,,,,,,,,,4.689,,,,,,1311416.0,789.5029,,,,,1305260.0,1220.483,3.5,,,,,,0.5,,,,238.6633879,-30.6573165,16.0,16.0,,13.3057,0.0053,,,13.3234,0.0067,,,,,,,,,,,,,,,,9.261,,,,,,1395414.0,,,,,,1376759.0,1201.382,3.5,,,,,,0.5,,,,238.6633892,-30.6573224,16.0,16.0,,13.175,0.0047,,,13.1998,0.0048,,,,,,,,,,,,,,,,8.872,,,,,,,,,,,,798709.1,921.0353,3.5,,,,,,0.5,,,,238.6633883,-30.6573215,16.0,16.0,,13.1615,0.0043,,,13.1965,0.0057,,,,,,,,,,,,,,,,2.112,,,,,,,364.2229,,,,,488221.5,852.6185,3.5,,,,,,0.5,,,,238.663394,-30.657315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,45.23,0.996,1.066,4.069,3.819,-50.85,1.029,3.518,3.421,-32.97,1.015,3.324,3.276,45.91,1.085,3.392,3.126,-2.54,WISEA J155439.21-303926.3,IrS,,,,,,,,,,,,,,,,,,,0,1.0
4,119689954,,,,119689954,,,,,,,,,,,,,,0,,,,,238.669837,-30.655079,,,,,,,,,,343.2377,17.5278,,,17.0,3.0,4.0,5.0,5.0,1,,1,1,,,,238.6698382,-30.6550934,25.0,29.0,,18.4073,0.0462,,,18.5213,0.0895,,,,,,,,,,,,,,,,3.866,,,,,,14338.77,118.6781,,,,,13354.06,339.32,3.5,,,,,,0.5,,,,238.6698363,-30.6550845,25.0,29.0,,18.0406,0.0486,,,18.1169,0.061,,,,,,,,,,,,,,,,0.3649,,,,,,17080.44,,,,,,15963.48,45.92178,3.5,,,,,,0.5,,,,238.6698209,-30.6550687,25.0,29.0,,17.7846,0.0202,,,17.899,0.0454,,,,,,,,,,,,,,,,2.498,,,,,,,,,,,,11199.22,115.9132,3.73,,,,,,0.5,,,,238.6698519,-30.6550653,25.0,29.0,,17.7236,0.0295,,,17.7171,0.0681,,,,,,,,,,,,,,,,1.605,,,,,,,83.4278,,,,,6054.425,267.4989,3.73,,,,,,0.5,,,,238.669837,-30.655079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,29.16,0.982,1.109,3.067,2.765,-53.62,1.159,1.986,1.714,-80.15,1.035,2.055,1.986,-58.64,1.064,1.837,1.725,-56.29,WISEA J155440.74-303917.7,IrS,,,,,,,,,,,,,,,,,,,0,1.0
5,119689955,,,,119689955,,,,,,,,,,,,,,0,,,,,238.680457,-30.661234,,,,,,,,,,343.2405,17.517113,,,34.0,5.0,6.0,7.0,8.0,1,,1,1,,,,238.6804577,-30.6612411,19.0,18.0,,16.6274,0.0091,,,16.6352,0.0107,,,,,,,,,,,,,,,,5.239,,,,,,77752.13,233.753,,,,,75820.4,468.5362,3.5,,,,,,0.5,,,,238.6804447,-30.6612444,19.0,18.0,,16.2639,0.0045,,,16.2974,0.0067,,,,,,,,,,,,,,,,0.2004,,,,,,89444.74,,,,,,86553.47,56.62396,3.5,,,,,,0.5,,,,238.6804538,-30.6612407,19.0,18.0,,16.0572,0.0071,,,16.0784,0.008,,,,,,,,,,,,,,,,0.3379,,,,,,,,,,,,57425.76,59.01337,3.5,,,,,,0.5,,,,238.6804333,-30.6612384,19.0,18.0,,15.9891,0.0057,,,16.0204,0.0163,,,,,,,,,,,,,,,,0.1647,,,,,,,36.30688,,,,,30515.41,377.9902,3.5,,,,,,0.5,,,,238.680457,-30.661234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,56.78,0.983,1.079,3.612,3.348,-51.04,1.128,2.324,2.06,-81.53,1.025,2.884,2.813,14.37,1.029,2.359,2.293,-54.86,WISEA J155443.30-303940.5,IrS,,,,,,,,,,,,,,,,,,,0,1.0
6,119689958,,,,119689958,,,,,,,,,,,,,,0,,,,,238.653437,-30.648169,,,,,,,,,,343.23157,17.542376,,,4.0,1.0,2.0,1.0,0.0,1,,1,1,,,,238.6534278,-30.6481643,59.0,25.0,,20.2686,0.0348,,,20.6151,0.1056,,,,,,,,,,,,,,,,3.079,,,,,,2694.78,82.67676,,,,,1884.803,169.4021,8.0,,,,,,0.5,,,,238.6534836,-30.6481827,59.0,25.0,,19.747,0.0212,,,19.9772,0.0703,,,,,,,,,,,,,,,,1.858,,,,,,3485.753,,,,,,2879.68,79.62234,3.5,,,,,,0.5,,,,238.6534114,-30.6481741,59.0,25.0,,19.4663,0.0288,,,19.7761,0.1498,,,,,,,,,,,,,,,,1.19,,,,,,,,,,,,2437.876,60.66865,5.24,,,,,,0.5,,,,,,59.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.24,,,,,,0.5,,,,238.653437,-30.648169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,57.81,0.953,1.621,0.81,0.5,-89.59,1.199,1.515,1.264,-71.63,1.04,0.934,0.898,46.74,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
7,119689959,,,,119689959,,,,,,,,,,,,,,0,,,,,238.660787,-30.650539,,,,,,,,,,343.23483,17.536385,,,27.0,4.0,5.0,5.0,6.0,1,,1,1,,,,238.6607975,-30.6505494,18.0,20.0,,15.6764,0.0079,,,15.6915,0.0143,,,,,,,,,,,,,,,,1.734,,,,,,185747.2,192.7097,,,,,183232.8,588.4489,3.5,,,,,,0.5,,,,238.6607801,-30.6505324,18.0,20.0,,15.1429,0.0048,,,15.1674,0.0098,,,,,,,,,,,,,,,,0.5369,,,,,,250399.9,,,,,,244913.5,140.8711,3.5,,,,,,0.5,,,,238.660792,-30.6505321,18.0,20.0,,14.7587,0.0048,,,14.7923,0.0058,,,,,,,,,,,,,,,,1.431,,,,,,,,,,,,185160.1,191.3959,3.5,,,,,,0.5,,,,238.6607944,-30.6505405,18.0,20.0,,14.5987,0.0044,,,14.6413,0.0054,,,,,,,,,,,,,,,,0.4723,,,,,,,94.32969,,,,,112954.8,552.0781,3.5,,,,,,0.5,,,,238.660787,-30.650539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,36.94,0.989,1.064,3.818,3.589,-43.13,1.035,2.528,2.442,47.66,1.094,3.323,3.038,18.4,1.052,3.027,2.879,-37.62,WISEA J155438.58-303901.9,IrS,,,,,,,,,,,,,,,,,,,0,1.0
8,119689960,,,,119689960,,,,,,,,,,,,,,0,,,,,238.660753,-30.645408,,,,,,,,,,343.2384,17.540216,,,23.0,3.0,5.0,5.0,6.0,1,,1,1,,,,238.6607711,-30.6454275,22.0,18.0,,16.4283,0.0063,,,16.3886,0.0232,,,,,,,,,,,,,,,,11.67,,,,,,93135.83,371.0618,,,,,96049.63,513.8417,3.5,,,,,,0.5,,,,238.6607541,-30.6454193,22.0,18.0,,16.0229,0.0089,,,15.9905,0.0121,,,,,,,,,,,,,,,,29.65,,,,,,112771.4,,,,,,115675.6,755.0404,3.5,,,,,,0.5,,,,238.6607827,-30.6454049,22.0,18.0,,15.7474,0.0082,,,15.7245,0.0181,,,,,,,,,,,,,,,,11.75,,,,,,,,,,,,75518.2,385.0775,3.5,,,,,,0.5,,,,238.6607684,-30.64541,22.0,18.0,,15.6541,0.0059,,,15.6451,0.0215,,,,,,,,,,,,,,,,5.955,,,,,,,256.2269,,,,,49515.56,506.197,3.5,,,,,,0.5,,,,238.660753,-30.645408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,35.65,0.974,1.037,3.831,3.694,-0.23,1.132,2.787,2.462,43.43,1.114,3.355,3.011,40.15,1.125,3.113,2.767,28.67,WISEA J155438.57-303843.4,IrS,,,,,,,,,,,,,,,,,,,0,1.0
9,119689964,,,,119689964,,,,,,,,,,,,,,0,,,,,238.65525,-30.639966,,,,,,,,,,343.23853,17.547428,,,10.0,1.0,2.0,4.0,3.0,1,,1,1,,,,238.6552467,-30.6399688,23.0,24.0,,19.1189,0.0105,,,19.0998,0.0517,,,,,,,,,,,,,,,,0.1824,,,,,,7770.134,22.82651,,,,,7490.743,305.241,3.79,,,,,,0.5,,,,238.6552495,-30.6399729,23.0,24.0,,18.8051,0.0108,,,18.8336,0.0764,,,,,,,,,,,,,,,,0.1246,,,,,,8553.534,,,,,,7909.969,23.16366,3.5,,,,,,0.5,,,,238.6552632,-30.6399622,23.0,24.0,,18.5757,0.0232,,,18.6547,0.0515,,,,,,,,,,,,,,,,0.276,,,,,,,,,,,,5436.857,31.40598,4.67,,,,,,0.5,,,,238.6552221,-30.6399608,23.0,24.0,,18.5293,0.016,,,18.5914,0.0835,,,,,,,,,,,,,,,,0.2479,,,,,,,33.11512,,,,,3527.187,248.2479,4.67,,,,,,0.5,,,,238.65525,-30.639966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,58.26,0.98,1.12,2.618,2.337,-44.04,1.15,1.795,1.561,-79.79,1.04,2.06,1.981,63.32,1.216,1.451,1.193,-18.38,,,,,,,,,,,,,,,,,,,,,0,1.0
