# Combined data from 'ATLAS-ZTF' for 'SN 2023cvq'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
129.5441, 25.10155, o, 59914.529316, -20.426, 0.5, -24, 12, nan, ATLAS-ZTF
129.5441, 25.10155, o, 59914.531577, 20.381, 0.463, 26, 12, 20.362566630072955, ATLAS-ZTF
129.5441, 25.10155, o, 59914.534743, 21.119, 0.784, 13, 10, 21.115141619232908, ATLAS-ZTF
129.5441, 25.10155, o, 59914.540181, 19.775, 0.196, 45, 9, 19.76696871556164, ATLAS-ZTF
129.5441, 25.10155, o, 59957.487246, -20.829, 0.759, -17, 13, nan, ATLAS-ZTF
129.5441, 25.10155, o, 59957.490595, -21.079, 1.103, -13, 15, nan, ATLAS-ZTF
129.5441, 25.10155, o, 59957.496103, 21.594, 1.515, 8, 13, 21.64227503252014, ATLAS-ZTF
129.5441, 25.10155, o, 59957.50592, -23.318, 8.571, -2, 15, nan, ATLAS-ZTF
129.5441, 25.10155, o, 59958.423471, -21.326, 1.3, -11, 14, nan, ATLAS-ZTF
129.5441, 25.10155, o, 59958.42532, 21.581, 1.761, 8, 15, 21.64227503252014, ATLAS-ZTF
129.5441, 25.10155, o, 59958.428483, -20.885, 0.881, -16, 14, nan, ATLAS-ZTF
129.5441, 25.10155, o, 59958.450319, 20.905, 0.94, 16, 15, 20.889700043360186, ATLAS-ZTF
129.5441, 25.10155, o, 59966.409006, -21.443, 1.578, -10, 15, nan, ATLAS-ZTF
129.5441, 25.10155, o, 59966.410814, -20.947, 0.907, -15, 14, nan, ATLAS-ZTF
129.5441, 25.10155, o, 59966.414457, -23.79, 13.111, -1, 14, nan, ATLAS-ZTF
129.5441, 25.10155, o, 59966.420336, 22.376, 3.743, 4, 15, 22.394850021680092, ATLAS-ZTF
129.5441, 25.10155, o, 59969.480041, 20.899, 0.722, 16, 12, 20.889700043360186, ATLAS-ZTF
129.5441, 25.10155, o, 59969.482835, 21.677, 1.515, 8, 12, 21.64227503252014, ATLAS-ZTF
129.5441, 25.10155, o, 59969.488263, -21.127, 0.911, -13, 12, nan, ATLAS-ZTF
129.5441, 25.10155, o, 59969.526575, 20.155, 0.317, 32, 10, 20.137125054200233, ATLAS-ZTF
129.5441, 25.10155, o, 59970.578572, -26.073, 91.0, 0, 12, inf, ATLAS-ZTF
129.5441, 25.10155, o, 59970.595308, 20.73, 0.76, 18, 14, 20.761818737241732, ATLAS-ZTF
129.5441, 25.10155, o, 59970.598076, 20.698, 0.76, 19, 14, 20.703115997617928, ATLAS-ZTF
129.5441, 25.10155, o, 59970.608202, -22.509, 3.333, -4, 12, nan, ATLAS-ZTF
129.5441, 25.10155, o, 59985.1769, 20.667, 1.278, 20, 25, 20.647425010840045, ATLAS-ZTF
129.5441, 25.10155, o, 59985.180052, -20.954, 1.694, -15, 26, nan, ATLAS-ZTF
