# Combined data from 'ATLAS-ZTF' for 'SN 2022bsi'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
228.6152, 50.31703, o, 59566.615242, 22.021, 9.933, 6, 56, 21.95462187404089, ATLAS-ZTF
228.6152, 50.31703, o, 59566.620783, -19.809, 1.105, -43, 48, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59566.624477, -20.273, 1.744, -28, 49, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59566.634282, -20.44, 1.898, -24, 46, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59590.594883, -20.766, 0.747, -18, 13, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59590.598111, 22.331, 2.941, 4, 12, 22.394850021680092, ATLAS-ZTF
228.6152, 50.31703, o, 59590.603655, -21.702, 1.455, -8, 11, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59590.617052, -20.874, 0.773, -16, 12, nan, ATLAS-ZTF
228.6152, 50.31703, c, 59592.601053, -21.457, 1.039, -10, 10, nan, ATLAS-ZTF
228.6152, 50.31703, c, 59592.604252, -20.642, 0.459, -20, 9, nan, ATLAS-ZTF
228.6152, 50.31703, c, 59592.609769, 21.983, 2.0, 6, 12, 21.95462187404089, ATLAS-ZTF
228.6152, 50.31703, c, 59592.619934, 20.998, 0.708, 14, 10, 21.034679910804403, ATLAS-ZTF
228.6152, 50.31703, o, 59598.573851, -21.001, 2.147, -14, 31, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59598.579414, 20.038, 0.902, 35, 32, 20.03982988912431, ATLAS-ZTF
228.6152, 50.31703, o, 59598.582637, 20.984, 1.747, 15, 26, 20.959771852360795, ATLAS-ZTF
228.6152, 50.31703, o, 59598.585401, 19.984, 0.79, 37, 29, 19.97949568983251, ATLAS-ZTF
228.6152, 50.31703, o, 59598.589571, 22.97, 10.909, 2, 26, 23.147425010840045, ATLAS-ZTF
228.6152, 50.31703, o, 59598.595497, -21.86, 3.939, -6, 26, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59598.596881, -19.935, 0.669, -38, 26, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59598.609839, -21.032, 1.785, -14, 25, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59604.647605, -21.329, 1.28, -11, 14, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59604.651856, 20.12, 0.53, 32, 17, 20.137125054200233, ATLAS-ZTF
228.6152, 50.31703, o, 59604.660167, -20.161, 0.413, -31, 13, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59604.676027, 20.886, 2.145, 16, 34, 20.889700043360186, ATLAS-ZTF
228.6152, 50.31703, o, 59605.651667, -20.78, 0.885, -18, 16, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59605.657335, -19.922, 0.32, -39, 12, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59605.662406, 21.824, 1.939, 7, 13, 21.787254899964356, ATLAS-ZTF
228.6152, 50.31703, o, 59605.66757, -23.591, 10.455, -1, 14, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59608.578345, -21.785, 1.875, -7, 13, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59608.58154, -21.228, 0.99, -12, 12, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59608.587055, -20.956, 0.898, -15, 14, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59608.597148, 21.878, 1.782, 6, 12, 21.95462187404089, ATLAS-ZTF
228.6152, 50.31703, o, 59609.614322, -21.919, 1.781, -6, 11, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59609.618937, -21.898, 1.758, -6, 11, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59609.62585, -22.013, 1.967, -6, 11, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59609.645135, -22.151, 2.346, -5, 12, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59613.565263, 22.979, 4.308, 2, 10, 23.147425010840045, ATLAS-ZTF
228.6152, 50.31703, o, 59613.569453, 20.691, 0.644, 19, 12, 20.703115997617928, ATLAS-ZTF
228.6152, 50.31703, o, 59613.575457, 20.661, 0.518, 20, 10, 20.647425010840045, ATLAS-ZTF
228.6152, 50.31703, o, 59613.58745, 24.263, 14.75, 1, 11, 23.9, ATLAS-ZTF
228.6152, 50.31703, c, 59615.574292, 23.646, 7.333, 1, 9, 23.9, ATLAS-ZTF
228.6152, 50.31703, c, 59615.578934, 21.664, 1.103, 8, 9, 21.64227503252014, ATLAS-ZTF
228.6152, 50.31703, c, 59615.584929, -22.956, 4.0, -2, 10, nan, ATLAS-ZTF
228.6152, 50.31703, c, 59615.595063, -22.606, 2.625, -3, 9, nan, ATLAS-ZTF
228.6152, 50.31703, o, 59617.607004, 20.569, 0.837, 22, 18, 20.543943297944484, ATLAS-ZTF
228.6152, 50.31703, o, 59617.617057, 21.85, 2.68, 7, 18, 21.787254899964356, ATLAS-ZTF
228.6152, 50.31703, o, 59617.620291, 20.848, 0.971, 17, 16, 20.823877696554312, ATLAS-ZTF
228.6152, 50.31703, o, 59617.627244, 20.745, 0.9, 18, 16, 20.761818737241732, ATLAS-ZTF
228.6152, 50.31703, c, 59619.617127, 22.301, 2.296, 4, 10, 22.394850021680092, ATLAS-ZTF
228.6152, 50.31703, c, 59619.620355, 20.797, 0.522, 17, 9, 20.823877696554312, ATLAS-ZTF
228.6152, 50.31703, c, 59619.626346, 21.535, 1.096, 9, 10, 21.514393726401686, ATLAS-ZTF
228.6152, 50.31703, c, 59619.647926, 21.904, 1.571, 6, 10, 21.95462187404089, ATLAS-ZTF
228.6152, 50.31703, o, 59621.545116, 22.958, 6.667, 2, 16, 23.147425010840045, ATLAS-ZTF
228.6152, 50.31703, o, 59621.548811, 19.752, 0.3, 46, 14, 19.743105420796063, ATLAS-ZTF
228.6152, 50.31703, o, 59621.55435, 20.744, 0.764, 18, 14, 20.761818737241732, ATLAS-ZTF
228.6152, 50.31703, o, 59621.566362, 20.841, 0.706, 17, 12, 20.823877696554312, ATLAS-ZTF
228.6152, 50.31703, o, 59623.569919, 19.651, 0.287, 50, 14, 19.65257498915995, ATLAS-ZTF
228.6152, 50.31703, o, 59623.5701, 19.915, 0.502, 39, 20, 19.92233848243375, ATLAS-ZTF
228.6152, 50.31703, o, 59623.573118, 19.651, 0.298, 50, 15, 19.65257498915995, ATLAS-ZTF
228.6152, 50.31703, o, 59623.578635, 19.779, 0.417, 44, 19, 19.79136830878453, ATLAS-ZTF
228.6152, 50.31703, o, 59623.579316, 19.59, 0.349, 53, 18, 19.589310325998028, ATLAS-ZTF
228.6152, 50.31703, o, 59623.581188, 19.266, 0.252, 71, 18, 19.27185412820231, ATLAS-ZTF
228.6152, 50.31703, o, 59623.588724, 18.899, 0.167, 100, 17, 18.9, ATLAS-ZTF
228.6152, 50.31703, o, 59623.591887, 19.885, 0.397, 40, 16, 19.894850021680092, ATLAS-ZTF
228.6152, 50.31703, o, 59623.671967, 19.577, 0.432, 54, 23, 19.569015600442576, ATLAS-ZTF
228.6152, 50.31703, o, 59625.528558, 18.788, 0.169, 111, 19, 18.786692553033355, ATLAS-ZTF
228.6152, 50.31703, o, 59625.5304, 18.761, 0.147, 114, 17, 18.75773787165882, ATLAS-ZTF
228.6152, 50.31703, o, 59625.5405, 19.021, 0.237, 90, 21, 19.014393726401686, ATLAS-ZTF
228.6152, 50.31703, o, 59625.546072, 18.849, 0.181, 105, 19, 18.847026752325153, ATLAS-ZTF
228.6152, 50.31703, o, 59625.598725, 20.116, 0.919, 33, 30, 20.10371515030528, ATLAS-ZTF
228.6152, 50.31703, o, 59625.601947, 19.555, 0.605, 55, 33, 19.54909327626439, ATLAS-ZTF
228.6152, 50.31703, o, 59625.604709, 18.657, 0.216, 125, 27, 18.657724967479858, ATLAS-ZTF
228.6152, 50.31703, o, 59625.617082, 19.562, 0.493, 54, 27, 19.569015600442576, ATLAS-ZTF
228.6152, 50.31703, o, 59626.608227, 18.731, 0.187, 117, 22, 18.729535345634595, ATLAS-ZTF
228.6152, 50.31703, o, 59626.633544, 18.944, 0.192, 96, 18, 18.944321917401076, ATLAS-ZTF
228.6152, 50.31703, o, 59626.645086, 18.851, 0.184, 105, 19, 18.847026752325153, ATLAS-ZTF
228.6152, 50.31703, o, 59626.648496, 18.809, 0.211, 109, 23, 18.80643375514844, ATLAS-ZTF
