# Combined data from 'ATLAS-ZTF' for 'SN 2019luv'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
328.81253, -12.14899, o, 58612.566894, 21.496, 2.139, 9, 20, 21.514393726401686, ATLAS-ZTF
328.81253, -12.14899, o, 58612.568772, -20.712, 1.212, -19, 23, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58612.573727, 21.929, 3.409, 6, 21, 21.95462187404089, ATLAS-ZTF
328.81253, -12.14899, o, 58612.588329, -21.663, 2.759, -8, 22, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58614.604043, 22.78, 4.478, 3, 13, 22.707196863200842, ATLAS-ZTF
328.81253, -12.14899, o, 58618.59448, 21.383, 0.829, 10, 8, 21.4, ATLAS-ZTF
328.81253, -12.14899, o, 58618.599581, -20.483, 0.533, -23, 12, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58618.60331, -22.733, 4.029, -3, 12, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58618.609257, -23.165, 5.565, -2, 11, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58618.618642, -21.442, 1.372, -10, 13, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58620.529111, 21.722, 7.176, 7, 53, 21.787254899964356, ATLAS-ZTF
328.81253, -12.14899, o, 58620.531875, 20.041, 1.741, 35, 61, 20.03982988912431, ATLAS-ZTF
328.81253, -12.14899, o, 58620.536975, -20.147, 1.642, -32, 52, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58620.547129, 18.899, 0.444, 100, 44, 18.9, ATLAS-ZTF
328.81253, -12.14899, o, 58620.616187, -21.512, 3.592, -9, 32, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58621.583593, 20.028, 0.682, 35, 24, 20.03982988912431, ATLAS-ZTF
328.81253, -12.14899, o, 58621.586095, -19.823, 0.645, -43, 28, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58621.591364, 24.048, 30.286, 1, 26, 23.9, ATLAS-ZTF
328.81253, -12.14899, o, 58621.598566, -20.773, 1.228, -18, 22, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58624.569515, -20.048, 0.828, -35, 29, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58624.572281, -20.605, 1.409, -21, 29, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58624.577808, 23.617, 21.5, 1, 28, 23.9, ATLAS-ZTF
328.81253, -12.14899, o, 58624.590929, 20.238, 0.812, 29, 24, 20.24400500525261, ATLAS-ZTF
328.81253, -12.14899, o, 58625.527765, -20.577, 1.072, -21, 23, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58625.530561, -22.654, 7.483, -3, 24, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58625.544304, 23.728, 19.818, 1, 23, 23.9, ATLAS-ZTF
328.81253, -12.14899, o, 58625.549467, -19.849, 0.523, -42, 22, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58626.557231, -20.687, 1.076, -19, 21, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58626.566891, 20.886, 1.356, 16, 22, 20.889700043360186, ATLAS-ZTF
328.81253, -12.14899, o, 58626.56991, 20.0, 0.463, 36, 17, 20.00924374808178, ATLAS-ZTF
328.81253, -12.14899, o, 58626.581085, -20.766, 0.851, -18, 15, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58626.616063, 20.816, 1.312, 17, 22, 20.823877696554312, ATLAS-ZTF
328.81253, -12.14899, o, 58630.522855, -19.661, 0.314, -50, 16, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58630.525878, 20.779, 0.8, 18, 14, 20.761818737241732, ATLAS-ZTF
328.81253, -12.14899, o, 58630.532752, -20.303, 0.454, -28, 12, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58630.542364, -20.949, 0.912, -15, 14, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58632.54348, -21.207, 1.156, -12, 14, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58632.547827, -25.751, 82.0, 0, 15, inf, ATLAS-ZTF
328.81253, -12.14899, o, 58632.555766, 24.149, 17.0, 1, 14, 23.9, ATLAS-ZTF
328.81253, -12.14899, o, 58632.572168, -22.071, 2.667, -5, 14, nan, ATLAS-ZTF
328.81253, -12.14899, c, 58634.542081, 21.283, 0.8, 11, 9, 21.296518287104437, ATLAS-ZTF
328.81253, -12.14899, c, 58634.547304, -23.828, 10.125, -1, 11, nan, ATLAS-ZTF
328.81253, -12.14899, c, 58634.550063, 20.549, 0.375, 22, 8, 20.543943297944484, ATLAS-ZTF
328.81253, -12.14899, o, 58636.484725, 20.28, 0.603, 28, 17, 20.28210492164445, ATLAS-ZTF
328.81253, -12.14899, o, 58636.487508, -21.572, 1.979, -8, 17, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58636.49365, 21.843, 2.735, 7, 18, 21.787254899964356, ATLAS-ZTF
328.81253, -12.14899, o, 58636.503339, 20.633, 0.757, 20, 15, 20.647425010840045, ATLAS-ZTF
328.81253, -12.14899, c, 58642.527625, 21.939, 1.419, 6, 9, 21.95462187404089, ATLAS-ZTF
328.81253, -12.14899, c, 58642.531286, -21.289, 0.846, -11, 9, nan, ATLAS-ZTF
328.81253, -12.14899, c, 58642.536327, 22.395, 2.25, 4, 9, 22.394850021680092, ATLAS-ZTF
328.81253, -12.14899, c, 58642.546764, -21.328, 0.93, -11, 10, nan, ATLAS-ZTF
328.81253, -12.14899, c, 58642.621704, 20.822, 2.142, 17, 36, 20.823877696554312, ATLAS-ZTF
328.81253, -12.14899, o, 58644.46722, -21.389, 1.612, -10, 16, nan, ATLAS-ZTF
328.81253, -12.14899, o, 58644.469985, 21.069, 1.185, 14, 16, 21.034679910804403, ATLAS-ZTF
328.81253, -12.14899, o, 58644.475514, 21.092, 1.108, 13, 15, 21.115141619232908, ATLAS-ZTF
328.81253, -12.14899, o, 58644.485306, 22.739, 5.0, 3, 15, 22.707196863200842, ATLAS-ZTF
328.81253, -12.14899, o, 58646.467807, 20.223, 0.683, 30, 20, 20.207196863200842, ATLAS-ZTF
328.81253, -12.14899, o, 58646.470661, 24.061, 22.778, 1, 20, 23.9, ATLAS-ZTF
