# Combined data from 'ATLAS-ZTF' for 'SN 2024abwg'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
100.83945, 63.6494, o, 60543.599964, -21.036, 2.312, -14, 32, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60543.602081, -19.674, 0.672, -49, 33, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60543.604075, 20.92, 1.925, 16, 30, 20.889700043360186, ATLAS-ZTF
100.83945, 63.6494, o, 60543.60594, -21.68, 3.556, -8, 28, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60543.62614, -20.608, 1.851, -21, 38, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60544.626794, 20.697, 1.349, 19, 26, 20.703115997617928, ATLAS-ZTF
100.83945, 63.6494, o, 60544.628903, -20.396, 1.017, -25, 26, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60544.630941, -20.05, 1.43, -35, 50, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60544.633093, -19.514, 0.988, -57, 56, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60553.589746, 21.283, 1.31, 11, 15, 21.296518287104437, ATLAS-ZTF
100.83945, 63.6494, o, 60553.592931, -22.26, 3.75, -4, 17, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60553.598125, 20.33, 0.474, 27, 13, 20.32159058960253, ATLAS-ZTF
100.83945, 63.6494, o, 60553.607959, 19.86, 0.262, 41, 11, 19.86804035820066, ATLAS-ZTF
100.83945, 63.6494, o, 60553.620055, 20.035, 0.49, 35, 17, 20.03982988912431, ATLAS-ZTF
100.83945, 63.6494, o, 60553.623241, 20.339, 0.538, 27, 14, 20.32159058960253, ATLAS-ZTF
100.83945, 63.6494, o, 60553.631238, 19.724, 0.44, 47, 21, 19.719755355160704, ATLAS-ZTF
100.83945, 63.6494, o, 60553.637663, 18.769, 0.679, 113, 77, 18.767303891291448, ATLAS-ZTF
100.83945, 63.6494, o, 60571.586159, 20.335, 0.857, 27, 23, 20.32159058960253, ATLAS-ZTF
100.83945, 63.6494, o, 60571.589352, 19.867, 0.686, 41, 28, 19.86804035820066, ATLAS-ZTF
100.83945, 63.6494, o, 60571.594894, 21.446, 2.942, 10, 28, 21.4, ATLAS-ZTF
100.83945, 63.6494, o, 60571.614266, -22.6, 7.897, -3, 26, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60573.562415, -19.775, 0.47, -45, 21, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60573.566109, -22.04, 3.927, -6, 22, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60573.572599, -19.901, 0.55, -40, 22, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60573.584932, -20.551, 1.119, -22, 24, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60579.612864, 22.99, 6.19, 2, 14, 23.147425010840045, ATLAS-ZTF
100.83945, 63.6494, o, 60579.627986, -20.451, 0.641, -24, 15, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60579.635845, -19.793, 0.42, -44, 18, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60579.642819, -19.879, 1.286, -41, 52, nan, ATLAS-ZTF
100.83945, 63.6494, c, 60583.579871, -21.457, 1.333, -10, 13, nan, ATLAS-ZTF
100.83945, 63.6494, c, 60583.601441, -20.225, 0.386, -30, 11, nan, ATLAS-ZTF
100.83945, 63.6494, c, 60583.605583, 21.048, 0.875, 14, 12, 21.034679910804403, ATLAS-ZTF
100.83945, 63.6494, c, 60583.62186, 23.67, 10.286, 1, 13, 23.9, ATLAS-ZTF
100.83945, 63.6494, c, 60587.590881, 20.309, 0.481, 27, 13, 20.32159058960253, ATLAS-ZTF
100.83945, 63.6494, c, 60587.594514, 20.915, 0.738, 16, 12, 20.889700043360186, ATLAS-ZTF
100.83945, 63.6494, c, 60587.615655, 20.103, 0.416, 33, 14, 20.10371515030528, ATLAS-ZTF
100.83945, 63.6494, c, 60587.633686, 19.853, 0.302, 42, 13, 19.841876774005247, ATLAS-ZTF
100.83945, 63.6494, c, 60591.601866, 20.263, 0.41, 28, 12, 20.28210492164445, ATLAS-ZTF
100.83945, 63.6494, c, 60591.605035, 19.932, 0.271, 39, 10, 19.92233848243375, ATLAS-ZTF
100.83945, 63.6494, c, 60591.62934, 21.833, 2.044, 7, 14, 21.787254899964356, ATLAS-ZTF
100.83945, 63.6494, c, 60591.642625, 20.115, 0.55, 33, 18, 20.10371515030528, ATLAS-ZTF
100.83945, 63.6494, c, 60595.566333, 20.434, 0.444, 24, 11, 20.449471895720983, ATLAS-ZTF
100.83945, 63.6494, c, 60595.568142, -23.889, 11.667, -1, 12, nan, ATLAS-ZTF
100.83945, 63.6494, c, 60595.573566, 22.274, 2.84, 4, 13, 22.394850021680092, ATLAS-ZTF
100.83945, 63.6494, c, 60595.590145, 20.413, 0.507, 25, 13, 20.405149978319905, ATLAS-ZTF
100.83945, 63.6494, o, 60597.4009, -19.386, 0.477, -64, 30, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60599.571277, -20.796, 1.642, -17, 29, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60599.574444, -19.09, 0.405, -84, 34, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60599.596995, 19.358, 0.421, 66, 28, 19.351140161145327, ATLAS-ZTF
100.83945, 63.6494, o, 60599.602882, -22.067, 4.514, -5, 24, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60603.576889, 20.82, 1.581, 17, 27, 20.823877696554312, ATLAS-ZTF
100.83945, 63.6494, o, 60603.578697, -20.873, 1.508, -16, 24, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60603.600546, -19.621, 0.414, -52, 21, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60603.603297, 19.471, 0.36, 59, 21, 19.47286997089464, ATLAS-ZTF
100.83945, 63.6494, o, 60607.532689, -22.051, 4.182, -6, 23, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60607.548461, -19.062, 0.207, -86, 18, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60607.551637, -19.901, 0.486, -40, 19, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60607.554806, -19.701, 0.443, -48, 21, nan, ATLAS-ZTF
100.83945, 63.6494, c, 60613.555758, 21.205, 0.882, 12, 11, 21.202046884880936, ATLAS-ZTF
100.83945, 63.6494, c, 60613.559452, -24.5, 25.5, -1, 15, nan, ATLAS-ZTF
100.83945, 63.6494, c, 60613.562303, 19.745, 0.331, 46, 15, 19.743105420796063, ATLAS-ZTF
100.83945, 63.6494, c, 60613.56975, 20.187, 0.562, 31, 17, 20.171595765414317, ATLAS-ZTF
100.83945, 63.6494, o, 60623.538254, -20.683, 0.558, -19, 11, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60623.54015, -19.885, 0.308, -40, 12, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60623.562668, 20.7, 0.544, 19, 10, 20.703115997617928, ATLAS-ZTF
100.83945, 63.6494, o, 60623.568125, -20.775, 0.65, -18, 12, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60629.548662, -20.694, 1.26, -19, 24, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60629.551452, -19.686, 0.58, -48, 28, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60629.554237, -20.576, 1.168, -21, 25, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60629.559376, 20.23, 0.884, 29, 26, 20.24400500525261, ATLAS-ZTF
100.83945, 63.6494, o, 60631.466909, 19.761, 0.971, 45, 44, 19.76696871556164, ATLAS-ZTF
100.83945, 63.6494, o, 60631.469696, 20.537, 1.796, 22, 40, 20.543943297944484, ATLAS-ZTF
100.83945, 63.6494, o, 60631.651792, -21.976, 5.974, -6, 35, nan, ATLAS-ZTF
100.83945, 63.6494, o, 60635.550385, 20.649, 0.815, 20, 16, 20.647425010840045, ATLAS-ZTF
100.83945, 63.6494, o, 60635.576804, 19.326, 0.226, 68, 15, 19.318727718234406, ATLAS-ZTF
100.83945, 63.6494, o, 60635.605056, 20.205, 0.521, 30, 16, 20.207196863200842, ATLAS-ZTF
100.83945, 63.6494, o, 60635.62979, 23.982, 18.5, 1, 17, 23.9, ATLAS-ZTF
100.83945, 63.6494, o, 60637.496227, 20.105, 0.459, 33, 15, 20.10371515030528, ATLAS-ZTF
100.83945, 63.6494, o, 60637.498098, 19.356, 0.207, 66, 14, 19.351140161145327, ATLAS-ZTF
100.83945, 63.6494, o, 60637.520171, 19.167, 0.196, 78, 15, 19.1697634932738, ATLAS-ZTF
100.83945, 63.6494, o, 60637.523422, 19.434, 0.212, 61, 13, 19.43667541247308, ATLAS-ZTF
100.83945, 63.6494, c, 60639.494135, 19.004, 0.123, 91, 11, 19.002396519197266, ATLAS-ZTF
100.83945, 63.6494, c, 60639.5018, 18.882, 0.129, 102, 13, 18.878499570595203, ATLAS-ZTF
100.83945, 63.6494, c, 60639.504093, 19.309, 0.147, 69, 10, 19.30287727315686, ATLAS-ZTF
100.83945, 63.6494, c, 60639.50594, 19.13, 0.145, 81, 12, 19.128787452803373, ATLAS-ZTF
100.83945, 63.6494, c, 60643.481827, 18.375, 0.061, 162, 10, 18.37621246364342, ATLAS-ZTF
100.83945, 63.6494, c, 60643.484122, 18.359, 0.078, 164, 13, 18.362890379880753, ATLAS-ZTF
100.83945, 63.6494, c, 60643.517282, 18.506, 0.073, 144, 10, 18.504093769761873, ATLAS-ZTF
100.83945, 63.6494, c, 60643.523248, 18.516, 0.084, 142, 12, 18.519279139042357, ATLAS-ZTF
100.83945, 63.6494, c, 60647.505916, 18.56, 0.079, 137, 11, 18.558198582108982, ATLAS-ZTF
100.83945, 63.6494, c, 60647.511029, 18.617, 0.08, 130, 10, 18.615141619232908, ATLAS-ZTF
100.83945, 63.6494, c, 60647.516336, 18.691, 0.082, 121, 10, 18.69303657420887, ATLAS-ZTF
100.83945, 63.6494, c, 60647.528983, 18.919, 0.111, 98, 11, 18.92193481076876, ATLAS-ZTF
