# Combined data from 'ATLAS-ZTF' for 'SN 2018hkw'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
39.59504, -11.73895, o, 58325.543209, -20.734, 1.612, -18, 30, nan, ATLAS-ZTF
39.59504, -11.73895, o, 58325.551505, 20.129, 0.918, 32, 30, 20.137125054200233, ATLAS-ZTF
39.59504, -11.73895, o, 58325.562912, -21.878, 4.348, -6, 28, nan, ATLAS-ZTF
39.59504, -11.73895, o, 58325.57179, -24.157, 25.75, -1, 20, nan, ATLAS-ZTF
39.59504, -11.73895, o, 58326.629788, 19.714, 2.927, 47, 138, 19.719755355160704, ATLAS-ZTF
39.59504, -11.73895, o, 58328.577082, 19.179, 3.352, 77, 259, 19.183773187068795, ATLAS-ZTF
39.59504, -11.73895, o, 58328.585057, 22.061, 24.625, 5, 134, 22.15257498915995, ATLAS-ZTF
39.59504, -11.73895, o, 58328.592969, -18.835, 0.677, -106, 72, nan, ATLAS-ZTF
39.59504, -11.73895, o, 58328.600912, -18.402, 0.632, -158, 100, nan, ATLAS-ZTF
39.59504, -11.73895, o, 58351.637449, 20.186, 5.078, 31, 155, 20.171595765414317, ATLAS-ZTF
39.59504, -11.73895, o, 58360.604609, -19.059, 0.466, -86, 40, nan, ATLAS-ZTF
39.59504, -11.73895, o, 58360.61519, 20.933, 2.509, 15, 39, 20.959771852360795, ATLAS-ZTF
39.59504, -11.73895, o, 58360.625292, 21.301, 4.15, 11, 46, 21.296518287104437, ATLAS-ZTF
39.59504, -11.73895, o, 58360.635253, -18.269, 0.365, -179, 65, nan, ATLAS-ZTF
39.59504, -11.73895, o, 58362.623627, 20.988, 1.216, 15, 18, 20.959771852360795, ATLAS-ZTF
39.59504, -11.73895, o, 58362.634483, 20.79, 1.263, 18, 22, 20.761818737241732, ATLAS-ZTF
39.59504, -11.73895, o, 58362.637456, -20.228, 0.996, -29, 29, nan, ATLAS-ZTF
39.59504, -11.73895, o, 58362.644924, 19.381, 1.61, 64, 103, 19.38455006504028, ATLAS-ZTF
39.59504, -11.73895, o, 58364.625688, -18.597, 0.113, -132, 15, nan, ATLAS-ZTF
39.59504, -11.73895, o, 58364.63648, -18.857, 0.371, -104, 39, nan, ATLAS-ZTF
39.59504, -11.73895, o, 58370.614013, -19.731, 0.21, -46, 10, nan, ATLAS-ZTF
39.59504, -11.73895, o, 58370.624787, -20.569, 0.569, -22, 12, nan, ATLAS-ZTF
