# Combined data from 'ATLAS-ZTF' for 'SN 2022xnq'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
1.16236, -8.09993, o, 59766.582841, 21.065, 1.19, 14, 16, 21.034679910804403, ATLAS-ZTF
1.16236, -8.09993, o, 59766.595919, -23.935, 18.167, -1, 18, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59766.610957, -20.462, 0.856, -24, 20, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59766.621203, 19.908, 1.926, 40, 76, 19.894850021680092, ATLAS-ZTF
1.16236, -8.09993, c, 59768.586283, 23.952, 14.0, 1, 13, 23.9, ATLAS-ZTF
1.16236, -8.09993, c, 59768.606281, 21.027, 0.833, 14, 12, 21.034679910804403, ATLAS-ZTF
1.16236, -8.09993, c, 59768.614881, -19.881, 0.533, -40, 22, nan, ATLAS-ZTF
1.16236, -8.09993, c, 59768.62228, -19.608, 1.491, -52, 78, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59769.117137, -23.508, 10.125, -1, 14, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59769.120644, -20.662, 0.867, -20, 17, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59769.125001, -21.311, 1.429, -11, 16, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59769.1388, 22.29, 2.267, 4, 10, 22.394850021680092, ATLAS-ZTF
1.16236, -8.09993, o, 59770.542972, -21.281, 1.442, -11, 16, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59770.546195, 22.05, 3.136, 6, 17, 21.95462187404089, ATLAS-ZTF
1.16236, -8.09993, o, 59770.556221, 22.192, 3.19, 5, 15, 22.15257498915995, ATLAS-ZTF
1.16236, -8.09993, o, 59770.561701, 20.008, 0.464, 36, 17, 20.00924374808178, ATLAS-ZTF
1.16236, -8.09993, o, 59770.564986, 20.976, 1.045, 15, 15, 20.959771852360795, ATLAS-ZTF
1.16236, -8.09993, o, 59770.573193, 22.796, 5.538, 3, 15, 22.707196863200842, ATLAS-ZTF
1.16236, -8.09993, o, 59770.587399, 23.469, 12.333, 2, 18, 23.147425010840045, ATLAS-ZTF
1.16236, -8.09993, o, 59770.591066, 20.144, 0.527, 32, 17, 20.137125054200233, ATLAS-ZTF
1.16236, -8.09993, o, 59772.54685, -19.694, 0.577, -48, 28, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59772.550037, 23.345, 14.857, 2, 25, 23.147425010840045, ATLAS-ZTF
1.16236, -8.09993, o, 59772.555914, -19.892, 0.596, -40, 24, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59772.559991, -22.396, 5.413, -4, 22, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59772.563162, -20.861, 1.317, -16, 22, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59772.566785, 21.205, 2.265, 12, 27, 21.202046884880936, ATLAS-ZTF
1.16236, -8.09993, o, 59772.569056, -20.383, 1.254, -26, 32, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59773.065652, 20.555, 1.133, 22, 25, 20.543943297944484, ATLAS-ZTF
1.16236, -8.09993, o, 59773.068371, 20.7, 1.31, 19, 25, 20.703115997617928, ATLAS-ZTF
1.16236, -8.09993, o, 59773.073471, -20.428, 1.221, -24, 30, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59773.089217, -20.417, 0.904, -25, 22, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59774.508854, 22.247, 8.111, 5, 37, 22.15257498915995, ATLAS-ZTF
1.16236, -8.09993, o, 59774.513872, 19.86, 0.988, 41, 41, 19.86804035820066, ATLAS-ZTF
1.16236, -8.09993, o, 59774.517057, 20.004, 1.139, 36, 41, 20.00924374808178, ATLAS-ZTF
1.16236, -8.09993, o, 59774.52926, 19.797, 0.835, 44, 37, 19.79136830878453, ATLAS-ZTF
1.16236, -8.09993, o, 59774.531085, -20.859, 2.127, -16, 35, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59774.532908, 20.975, 2.364, 15, 35, 20.959771852360795, ATLAS-ZTF
1.16236, -8.09993, o, 59774.542811, -20.017, 0.931, -36, 33, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59774.550124, 21.276, 2.6, 11, 29, 21.296518287104437, ATLAS-ZTF
1.16236, -8.09993, o, 59775.98565, -18.586, 1.946, -134, 260, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59775.991575, 19.195, 0.65, 76, 50, 19.197966019298022, ATLAS-ZTF
1.16236, -8.09993, o, 59776.013751, -19.688, 0.956, -48, 46, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59781.125406, -20.254, 0.529, -29, 15, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59781.129031, -20.965, 1.056, -15, 16, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59781.134383, -19.954, 0.451, -38, 17, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59781.144522, -19.755, 0.385, -46, 18, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59783.297855, -21.152, 0.939, -13, 12, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59783.303523, -20.821, 0.741, -17, 13, nan, ATLAS-ZTF
1.16236, -8.09993, o, 59783.305908, 21.835, 2.122, 7, 14, 21.787254899964356, ATLAS-ZTF
