# Combined data from 'ATLAS-ZTF' for 'SN 2021qqr'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
257.37382, -22.44769, o, 59291.541429, 22.241, 2.34, 5, 11, 22.15257498915995, ATLAS-ZTF
257.37382, -22.44769, o, 59291.552029, 20.971, 1.01, 15, 15, 20.959771852360795, ATLAS-ZTF
257.37382, -22.44769, o, 59291.557574, -21.598, 1.596, -8, 13, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59291.561264, -20.913, 0.742, -16, 12, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59295.559501, -22.951, 5.731, -2, 14, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59295.562738, 21.875, 2.618, 6, 17, 21.95462187404089, ATLAS-ZTF
257.37382, -22.44769, o, 59295.568261, 21.628, 1.636, 8, 13, 21.64227503252014, ATLAS-ZTF
257.37382, -22.44769, o, 59295.578401, 21.253, 1.143, 11, 13, 21.296518287104437, ATLAS-ZTF
257.37382, -22.44769, o, 59299.580889, 21.647, 1.893, 8, 15, 21.64227503252014, ATLAS-ZTF
257.37382, -22.44769, o, 59299.584111, -22.185, 3.312, -5, 16, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59299.587797, -20.082, 0.559, -34, 19, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59299.593789, -20.319, 0.668, -27, 18, nan, ATLAS-ZTF
257.37382, -22.44769, c, 59311.548628, 24.715, 46.0, 0, 22, inf, ATLAS-ZTF
257.37382, -22.44769, c, 59311.555538, 21.425, 1.75, 10, 17, 21.4, ATLAS-ZTF
257.37382, -22.44769, c, 59311.559681, -21.233, 1.344, -12, 16, nan, ATLAS-ZTF
257.37382, -22.44769, c, 59311.574267, -20.648, 0.892, -20, 18, nan, ATLAS-ZTF
257.37382, -22.44769, c, 59315.522362, -23.607, 7.571, -1, 10, nan, ATLAS-ZTF
257.37382, -22.44769, c, 59315.526515, 22.775, 3.276, 3, 9, 22.707196863200842, ATLAS-ZTF
257.37382, -22.44769, c, 59315.548978, -21.081, 0.709, -13, 10, nan, ATLAS-ZTF
257.37382, -22.44769, c, 59319.514192, -21.224, 0.757, -12, 9, nan, ATLAS-ZTF
257.37382, -22.44769, c, 59319.517416, 21.185, 0.821, 12, 10, 21.202046884880936, ATLAS-ZTF
257.37382, -22.44769, c, 59319.522949, 22.233, 2.395, 5, 11, 22.15257498915995, ATLAS-ZTF
257.37382, -22.44769, c, 59319.533946, -21.623, 1.072, -8, 9, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59321.495895, 19.763, 0.657, 45, 30, 19.76696871556164, ATLAS-ZTF
257.37382, -22.44769, o, 59321.499556, 21.186, 1.885, 12, 23, 21.202046884880936, ATLAS-ZTF
257.37382, -22.44769, o, 59321.530755, -20.739, 0.805, -18, 15, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59321.532585, 20.351, 0.72, 26, 19, 20.362566630072955, ATLAS-ZTF
257.37382, -22.44769, o, 59321.53533, 20.313, 0.604, 27, 16, 20.32159058960253, ATLAS-ZTF
257.37382, -22.44769, o, 59321.550594, -21.952, 3.24, -6, 20, nan, ATLAS-ZTF
257.37382, -22.44769, c, 59323.528339, 25.199, 42.0, 0, 13, inf, ATLAS-ZTF
257.37382, -22.44769, c, 59323.531587, -21.769, 1.569, -7, 11, nan, ATLAS-ZTF
257.37382, -22.44769, c, 59323.537113, -20.975, 0.732, -15, 11, nan, ATLAS-ZTF
257.37382, -22.44769, c, 59323.549443, 22.757, 4.0, 3, 12, 22.707196863200842, ATLAS-ZTF
257.37382, -22.44769, o, 59325.607243, 20.195, 1.301, 30, 40, 20.207196863200842, ATLAS-ZTF
257.37382, -22.44769, o, 59325.611377, 23.415, 19.0, 2, 30, 23.147425010840045, ATLAS-ZTF
257.37382, -22.44769, o, 59325.618769, -19.979, 1.346, -37, 50, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59325.63012, 20.491, 0.818, 23, 19, 20.495680409956016, ATLAS-ZTF
257.37382, -22.44769, o, 59327.515297, -21.384, 1.655, -10, 17, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59327.522086, -20.389, 0.853, -25, 22, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59327.525308, -20.605, 0.889, -21, 18, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59327.54423, -20.387, 0.691, -25, 18, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59335.561724, 22.104, 5.614, 5, 29, 22.15257498915995, ATLAS-ZTF
257.37382, -22.44769, o, 59335.564946, -22.151, 5.217, -5, 26, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59335.570472, 20.777, 1.822, 18, 32, 20.761818737241732, ATLAS-ZTF
257.37382, -22.44769, o, 59335.586952, -21.226, 2.351, -12, 28, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59337.544639, 19.679, 1.433, 49, 70, 19.674509799928714, ATLAS-ZTF
257.37382, -22.44769, o, 59337.547857, -19.496, 0.709, -58, 41, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59337.553809, -18.609, 0.468, -131, 61, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59337.563883, -19.06, 1.058, -86, 91, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59343.406497, -22.051, 2.823, -6, 16, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59343.434182, -20.875, 1.34, -16, 22, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59343.441593, -22.598, 13.205, -3, 44, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59343.444819, 21.371, 1.389, 10, 14, 21.4, ATLAS-ZTF
257.37382, -22.44769, o, 59347.445104, -22.586, 4.861, -3, 16, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59347.44741, 24.45, 26.571, 1, 16, 23.9, ATLAS-ZTF
257.37382, -22.44769, o, 59347.450171, -21.458, 1.505, -10, 14, nan, ATLAS-ZTF
257.37382, -22.44769, o, 59347.455239, -25.82, 80.5, 0, 14, inf, ATLAS-ZTF
257.37382, -22.44769, c, 59349.520624, 22.898, 5.0, 2, 13, 23.147425010840045, ATLAS-ZTF
