# Combined data from 'ATLAS-ZTF' for 'SN 2023omo'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
214.2616, 10.82196, o, 60063.159824, -21.17, 1.509, -12, 19, nan, ATLAS-ZTF
214.2616, 10.82196, o, 60063.161637, 21.84, 2.286, 7, 15, 21.787254899964356, ATLAS-ZTF
214.2616, 10.82196, o, 60063.164384, 20.377, 0.521, 26, 13, 20.362566630072955, ATLAS-ZTF
214.2616, 10.82196, o, 60063.188581, 21.067, 1.159, 14, 16, 21.034679910804403, ATLAS-ZTF
214.2616, 10.82196, o, 60064.91145, -21.233, 1.536, -12, 18, nan, ATLAS-ZTF
214.2616, 10.82196, o, 60064.916958, -20.951, 1.269, -15, 19, nan, ATLAS-ZTF
214.2616, 10.82196, o, 60064.926772, -20.38, 0.69, -26, 18, nan, ATLAS-ZTF
214.2616, 10.82196, o, 60066.110643, 20.775, 1.768, 18, 31, 20.761818737241732, ATLAS-ZTF
214.2616, 10.82196, o, 60066.113819, 21.66, 3.314, 8, 26, 21.64227503252014, ATLAS-ZTF
214.2616, 10.82196, o, 60066.116568, -22.778, 8.444, -3, 24, nan, ATLAS-ZTF
214.2616, 10.82196, o, 60066.126936, 19.789, 0.608, 44, 27, 19.79136830878453, ATLAS-ZTF
214.2616, 10.82196, o, 60070.950022, 20.111, 0.816, 33, 27, 20.10371515030528, ATLAS-ZTF
214.2616, 10.82196, o, 60070.953222, 19.849, 0.726, 42, 30, 19.841876774005247, ATLAS-ZTF
214.2616, 10.82196, o, 60070.959605, -19.558, 0.605, -55, 33, nan, ATLAS-ZTF
214.2616, 10.82196, o, 60070.969463, -20.95, 2.033, -15, 31, nan, ATLAS-ZTF
214.2616, 10.82196, o, 60072.173783, 22.332, 5.686, 4, 24, 22.394850021680092, ATLAS-ZTF
214.2616, 10.82196, o, 60072.176991, 21.697, 2.921, 8, 22, 21.64227503252014, ATLAS-ZTF
214.2616, 10.82196, o, 60072.184005, -22.899, 7.19, -2, 18, nan, ATLAS-ZTF
214.2616, 10.82196, o, 60072.194487, 19.53, 0.433, 56, 24, 19.529529932484497, ATLAS-ZTF
214.2616, 10.82196, o, 60073.914718, 22.816, 6.6, 3, 18, 22.707196863200842, ATLAS-ZTF
214.2616, 10.82196, o, 60073.917924, -22.413, 4.276, -4, 17, nan, ATLAS-ZTF
214.2616, 10.82196, o, 60073.926656, -20.925, 1.198, -16, 19, nan, ATLAS-ZTF
214.2616, 10.82196, o, 60073.939527, -20.699, 1.0, -19, 19, nan, ATLAS-ZTF
