objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad
492336339,,,,492336339,,,,,,,,,,,,,,0,,,,,89.248355,-70.134354,,,,,,,,,,280.5134,-30.001368,,,4.0,0.0,0.0,3.0,1.0,1,,1,1,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,89.2484602,-70.134434,36.0,36.0,,18.1198,0.0402,,,17.8101,0.1629,,,,,,,,,,,,,,,,2.907,,,,,,,,,,,,8569.789,121.7931,6.41,,,,,,0.5,,,,89.2483561,-70.1343541,36.0,36.0,,17.8479,0.019,,,17.5659,0.0911,,,,,,,,,,,,,,,,1.58,,,,,,,86.80307,,,,,5831.971,423.1215,6.41,,,,,,0.5,,,,89.248355,-70.134354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,122.22,,,,,,,,,,1.33,2.572,1.934,-16.21,1.226,1.628,1.328,27.5,SSTSL2 J055659.57-700803.5,IrS,,,,,,,,,,,,,,,,,,,0
492336340,,,,492336340,,,,,,,,,,,,,,0,,,,,89.243031,-70.140092,,,,,,,,,,280.5201,-30.002895,,,17.0,3.0,3.0,5.0,6.0,1,,1,1,,,,89.2429457,-70.1400584,27.0,43.0,,17.1545,0.0107,,,17.318,0.0827,,,,,,,,,,,,,,,,0.7161,,,,,,2335.171,23.99989,,,,,2080.534,111.9889,3.5,,,,,,0.5,,,,89.2430841,-70.1400744,27.0,43.0,,16.3634,0.008,,,16.431,0.0638,,,,,,,,,,,,,,,,0.1325,,,,,,4060.074,,,,,,3818.701,12.0971,3.5,,,,,,0.5,,,,89.2430249,-70.1401112,27.0,43.0,,15.7767,0.0083,,,15.8074,0.0205,,,,,,,,,,,,,,,,4.246,,,,,,,,,,,,74740.0,221.1048,3.5,,,,,,0.5,,,,89.2430188,-70.1401216,27.0,43.0,,15.5032,0.0101,,,15.5579,0.0115,,,,,,,,,,,,,,,,0.5795,,,,,,,74.75527,,,,,50139.11,589.8171,3.5,,,,,,0.5,,,,89.243031,-70.140092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,140.47,0.973,1.064,1.964,1.845,-1.68,1.111,2.173,1.955,-67.35,1.051,3.792,3.609,12.99,1.09,3.532,3.24,25.57,WISEA J055658.33-700824.2,IrS,,,,,,,,,,,,,,,,,,,1
492336341,,,,492336341,,,,,,,,,,,,,,0,,,,,89.226989,-70.140127,,,,,,,,,,280.52045,-30.008337,,,9.0,0.0,2.0,3.0,4.0,1,,1,1,,,,,,15.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,89.2269832,-70.1400475,15.0,55.0,,17.8684,0.1115,,,18.1174,0.1095,,,,,,,,,,,,,,,,0.8709,,,,,,1082.477,,,,,,884.5312,23.8192,5.07,,,,,,0.5,,,,89.2270008,-70.1401337,15.0,55.0,,17.4205,0.0105,,,17.5003,0.1142,,,,,,,,,,,,,,,,4.724,,,,,,,,,,,,15822.55,166.3755,3.86,,,,,,0.5,,,,89.2269283,-70.1401186,15.0,55.0,,17.3831,0.0109,,,17.465,0.0697,,,,,,,,,,,,,,,,1.186,,,,,,,78.02566,,,,,9006.405,381.8055,3.86,,,,,,0.5,,,,89.226989,-70.140127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,137.66,0.714,,,,,1.062,1.312,1.235,-37.65,1.078,2.83,2.624,3.86,1.089,2.399,2.203,29.12,2MASS J05565448-7008246,IrS,,,,,,,,,,,,,,,,,,,0
492336342,,,,492336342,,,,,,,,,,,,,,0,,,,,89.23389,-70.134181,,,,,,,,,,280.51346,-30.006287,,,1.0,0.0,0.0,1.0,0.0,1,,1,1,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,89.2338897,-70.1341814,36.0,36.0,,18.3954,0.0112,,,18.4931,0.1159,,,,,,,,,,,,,,,,0.212,,,,,,,,,,,,6821.074,32.34316,4.75,,,,,,0.5,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,,,,,,0.5,,,,89.23389,-70.134181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,117.43,,,,,,,,,,1.168,1.917,1.641,-10.95,,,,,SSTSL2 J055656.09-700802.8,IrS,,,,,,,,,,,,,,,,,,,0
492336449,,,,492336449,,,,,,,,,,,,,,0,,,,,89.218997,-70.138991,,,,,,,,,,280.51932,-30.011105,,,8.0,0.0,3.0,2.0,3.0,1,,1,1,,,,,,34.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,89.2187492,-70.1389608,34.0,63.0,,18.2282,0.0158,,,18.3625,0.09,,,,,,,,,,,,,,,,0.3496,,,,,,733.3824,,,,,,633.226,13.6896,5.12,,,,,,0.5,,,,89.2190036,-70.1390664,34.0,63.0,,17.9724,0.0097,,,17.9835,0.0713,,,,,,,,,,,,,,,,0.309,,,,,,,,,,,,10130.78,40.44263,4.33,,,,,,0.5,,,,89.219097,-70.139076,34.0,63.0,,17.7589,0.0132,,,17.9438,0.1685,,,,,,,,,,,,,,,,4.401,,,,,,,145.7844,,,,,6168.371,382.7955,4.33,,,,,,0.5,,,,89.218997,-70.138991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,133.14,0.498,,,,,1.328,1.154,0.869,-46.31,1.053,2.473,2.349,-2.37,1.096,1.858,1.696,27.75,SSTSL2 J055652.55-700820.4,IrS,,,,,,,,,,,,,,,,,,,0
492336450,,,,492336450,,,,,,,,,,,,,,0,,,,,89.20702,-70.139771,,,,,,,,,,280.52045,-30.015131,,,12.0,2.0,2.0,3.0,5.0,1,,1,1,,,,89.206913,-70.1397718,15.0,58.0,,18.2349,0.034,,,18.2694,0.0996,,,,,,,,,,,,,,,,0.7439,,,,,,839.5801,20.81644,,,,,653.8822,93.23457,5.87,,,,,,0.5,,,,89.2070061,-70.1397012,15.0,58.0,,17.6111,0.0224,,,17.6285,0.2446,,,,,,,,,,,,,,,,1.091,,,,,,1287.565,,,,,,1476.935,27.30892,5.91,,,,,,0.5,,,,89.2071243,-70.139786,15.0,58.0,,17.2442,0.0126,,,17.28,0.065,,,,,,,,,,,,,,,,0.9935,,,,,,,,,,,,19651.27,78.72674,3.77,,,,,,0.5,,,,89.2070787,-70.1397942,15.0,58.0,,17.0596,0.0436,,,17.1541,0.0538,,,,,,,,,,,,,,,,2.543,,,,,,,118.2009,,,,,11792.35,502.7307,3.77,,,,,,0.5,,,,89.20702,-70.139771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,136.6,0.765,1.154,1.045,0.905,-44.25,1.105,1.535,1.389,25.34,1.102,3.077,2.791,13.43,1.092,2.574,2.358,21.2,2MASS J05564967-7008233,IrS,,,,,,,,,,,,,,,,,,,0
492336451,,,,492336451,,,,,,,,,,,,,,0,,,,,89.224382,-70.135743,,,,,,,,,,280.51544,-30.009436,,,15.0,2.0,2.0,5.0,6.0,1,,1,1,,,,89.224405,-70.1357988,66.0,33.0,,18.2733,0.0316,,,18.1856,0.1843,,,,,,,,,,,,,,,,1.945,,,,,,794.1434,33.4569,,,,,895.2133,119.7169,8.6,,,,,,0.5,,,,89.2242222,-70.1357319,66.0,33.0,,17.832,0.0254,,,17.751,0.1,,,,,,,,,,,,,,,,0.9505,,,,,,1067.785,,,,,,1147.884,23.74594,4.97,,,,,,0.5,,,,89.224197,-70.1357376,66.0,33.0,,17.4869,0.0244,,,17.4148,0.0631,,,,,,,,,,,,,,,,61.21,,,,,,,,,,,,15214.04,597.4347,3.5,,,,,,0.5,,,,89.224196,-70.1357378,66.0,33.0,,17.3976,0.0194,,,17.2649,0.0569,,,,,,,,,,,,,,,,22.98,,,,,,,341.7308,,,,,8402.644,435.8737,3.5,,,,,,0.5,,,,89.224382,-70.135743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,121.69,0.712,1.357,1.006,0.742,-1.2,1.427,1.764,1.236,-37.07,1.224,3.529,2.884,-28.96,1.249,2.806,2.247,-27.59,2MASS J05565389-7008083,IrS,,,,,,,,,,,,,,,,,,,0
492336452,,,,492336452,,,,,,,,,,,,,,0,,,,,89.209102,-70.133664,,,,,,,,,,280.51334,-30.014725,,,16.0,3.0,3.0,4.0,6.0,1,,1,1,,,,89.2089836,-70.1336223,41.0,43.0,,17.0024,0.0092,,,17.0987,0.0438,,,,,,,,,,,,,,,,2.762,,,,,,2696.192,48.46217,,,,,2348.566,113.4641,3.52,,,,,,0.5,,,,89.2090031,-70.1336281,41.0,43.0,,16.3575,0.0073,,,16.414,0.0288,,,,,,,,,,,,,,,,1.314,,,,,,4132.766,,,,,,3722.974,36.90631,3.5,,,,,,0.5,,,,89.209159,-70.1336982,41.0,43.0,,15.9267,0.0062,,,15.9725,0.0255,,,,,,,,,,,,,,,,8.537,,,,,,,,,,,,66184.23,302.363,3.5,,,,,,0.5,,,,89.2091266,-70.1337009,41.0,43.0,,15.7507,0.0062,,,15.7979,0.0267,,,,,,,,,,,,,,,,3.457,,,,,,,170.4097,,,,,40092.37,585.7983,3.5,,,,,,0.5,,,,89.209102,-70.133664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,114.48,0.976,1.106,2.019,1.825,-28.51,1.125,2.126,1.89,-48.35,1.044,3.765,3.606,23.66,1.102,3.506,3.181,31.42,WISEA J055650.20-700801.1,IrS,,,,,,,,,,,,,,,,,,,1
492336460,,,,492336460,,,,,,,,,,,,,,0,,,,,89.180612,-70.141532,,,,,,,,,,280.52298,-30.024004,,,2.0,0.0,0.0,2.0,0.0,1,,1,1,,,,,,117.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,117.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,89.1805446,-70.1415555,117.0,119.0,,18.3736,0.0175,,,18.4313,0.1031,,,,,,,,,,,,,,,,3.792,,,,,,,,,,,,7094.977,136.338,4.75,,,,,,0.5,,,,,,117.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,,,,,,0.5,,,,89.180612,-70.141532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,149.47,,,,,,,,,,1.015,1.738,1.712,11.85,,,,,WISEA J055643.34-700830.2,IrS,,,,,,,,,,,,,,,,,,,0
492336461,,,,492336461,,,,,,,,,,,,,,0,,,,,89.184717,-70.137102,,,,,,,,,,280.5178,-30.022831,,,9.0,0.0,0.0,3.0,6.0,1,,1,1,,,,,,54.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,54.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,89.1848286,-70.1370973,54.0,35.0,,17.9096,0.0356,,,18.1407,0.0618,,,,,,,,,,,,,,,,1.286,,,,,,,,,,,,11079.32,83.11921,3.5,,,,,,0.5,,,,89.1847018,-70.1371105,54.0,35.0,,17.655,0.0218,,,17.8044,0.1179,,,,,,,,,,,,,,,,0.8022,,,,,,,62.5826,,,,,6859.523,428.4239,3.5,,,,,,0.5,,,,89.184717,-70.137102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,132.75,,,,,,,,,,1.063,2.479,2.332,-7.16,1.179,2.14,1.816,14.48,WISEA J055644.34-700813.2,IrS,,,,,,,,,,,,,,,,,,,0
