objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad
468668851,,,,468668851,,,,,,,,,,,,,,0,,,,,112.813188,-54.557831,,,,,,,,,,266.3933,-16.396545,,,14,4,3,3,4,1,,1,1,,,,112.8131762,-54.5578148,30,25,,17.6803,0.0626,,,17.837,0.1545,,,,,,,,,,,,,,,,0.1493,,,,,,1606.885,10.64129,,,,,1415.858,121.731,4.69,,,,,,0.5,,,,112.8131896,-54.5578339,30,25,,17.2772,0.0102,,,17.2458,0.059,,,,,,,,,,,,,,,,0.1625,,,,,,1753.136,,,,,,1675.994,12.17731,4.58,,,,,,0.5,,,,112.813153,-54.5578615,30,25,,17.0643,0.0121,,,17.0726,0.068,,,,,,,,,,,,,,,,0.3473,,,,,,,,,,,,2002.204,18.60829,3.76,,,,,,0.5,,,,112.8132516,-54.5578281,30,25,,17.0531,0.0393,,,17.0918,0.0796,,,,,,,,,,,,,,,,2.437,,,,,,,54.92754,,,,,2338.957,165.1414,3.76,,,,,,0.5,,,,112.813188,-54.557831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,24.79,0.939,1.076,1.603,1.49,-0.52,1.133,1.573,1.389,-18.65,1.079,1.581,1.466,69.32,1.087,1.684,1.549,16.06,2MASS J07311516-5433280,IrS,,,,,,,,,,,,,,,,,,,0
468668852,,,,468668852,,,,,,,,,,,,,,0,,,,,112.809043,-54.558562,,,,,,,,,,266.393,-16.399038,,,15,4,3,3,4,1,,1,1,,,,112.8090596,-54.5585438,24,22,,15.7751,0.0145,,,15.8214,0.023,,,,,,,,,,,,,,,,2.537,,,,,,8964.958,66.97391,,,,,8429.095,156.4187,3.5,,,,,,0.5,,,,112.8090778,-54.5585917,24,22,,15.2425,0.0094,,,15.2658,0.0236,,,,,,,,,,,,,,,,0.2848,,,,,,11086.74,,,,,,10290.03,25.43322,3.5,,,,,,0.5,,,,112.8090443,-54.5585672,24,22,,14.8815,0.0061,,,14.9211,0.0096,,,,,,,,,,,,,,,,0.03356,,,,,,,,,,,,15162.66,9.924121,3.5,,,,,,0.5,,,,112.8090396,-54.5585612,24,22,,14.7216,0.0079,,,14.7656,0.0129,,,,,,,,,,,,,,,,0.1171,,,,,,,20.08408,,,,,16912.94,188.1863,3.5,,,,,,0.5,,,,112.809043,-54.558562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,27.6,0.982,1.044,2.318,2.221,-0.52,1.111,2.086,1.877,-12.4,1.085,2.086,1.923,-1.25,1.077,2.011,1.867,-9.7,WISEA J073114.17-543330.7,IrS,,,,,,,,,,,,,,,,,,,0
468668853,,,,468668853,,,,,,,,,,,,,,0,,,,,112.805092,-54.556065,,,,,,,,,,266.38965,-16.400118,,,9,0,3,4,2,1,,1,1,,,,,,33,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,112.8050848,-54.5561261,33,72,,18.0,0.0389,,,18.0251,0.0995,,,,,,,,,,,,,,,,0.2881,,,,,,941.6164,,,,,,803.0598,14.92134,3.76,,,,,,0.5,,,,112.8050343,-54.5560883,33,72,,17.7635,0.0419,,,17.8468,0.1118,,,,,,,,,,,,,,,,0.3473,,,,,,,,,,,,1209.804,15.88263,4.67,,,,,,0.5,,,,112.8050977,-54.5560635,33,72,,17.735,0.0446,,,17.8444,0.107,,,,,,,,,,,,,,,,5.962,,,,,,,78.60268,,,,,1119.19,88.96965,4.67,,,,,,0.5,,,,112.805092,-54.556065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,22.47,0.662,,,,,1.177,1.206,1.024,-0.36,1.025,1.29,1.258,64.59,1.111,1.255,1.13,40.57,,,,,,,,,,,,,,,,,,,,,0
468683998,,,,468683998,,,,,,,,,,,,,,0,,,,,112.818774,-54.542961,,,,,,,,,,266.38052,-16.387543,,,23,4,3,4,5,1,,1,1,,,,112.8187862,-54.5429313,17,22,,13.9793,0.0073,,,13.9949,0.006,,,,,,,,,,,,,,,,0.1196,,,,,,45272.86,27.19329,,,,,44383.98,257.8689,3.5,,,,,,0.5,,,,112.8187987,-54.5429823,17,22,,13.9442,0.0064,,,13.9643,0.008,,,,,,,,,,,,,,,,0.08051,,,,,,37407.44,,,,,,36132.48,21.46977,3.5,,,,,,0.5,,,,112.8187855,-54.5429684,17,22,,14.0109,0.0053,,,14.0272,0.0228,,,,,,,,,,,,,,,,3.235,,,,,,,,,,,,45210.37,141.4947,3.5,,,,,,0.5,,,,112.818776,-54.5429596,17,22,,14.0651,0.0087,,,14.098,0.0195,,,,,,,,,,,,,,,,0.5732,,,,,,,55.31058,,,,,30770.53,227.1001,3.5,,,,,,0.5,,,,112.818774,-54.542961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,32.82,0.983,1.054,2.756,2.615,-7.95,1.033,2.342,2.269,-5.03,1.016,2.727,2.685,-78.53,1.044,2.133,2.044,-11.4,WISEA J073116.50-543234.5,IrS,,,,,,,,,,,,,,,,,,,0
468683999,,,,468683999,,,,,,,,,,,,,,0,,,,,112.827962,-54.537709,,,,,,,,,,266.37778,-16.380539,,,15,4,3,3,4,1,,1,1,,,,112.82796,-54.5377095,19,65,,16.17,0.0118,,,16.1686,0.0216,,,,,,,,,,,,,,,,1.018,,,,,,5902.561,37.26718,,,,,5485.111,140.3554,3.5,,,,,,0.5,,,,112.8279815,-54.5377387,19,65,,15.7505,0.0147,,,15.8153,0.0228,,,,,,,,,,,,,,,,1.732,,,,,,6851.169,,,,,,6199.899,54.44652,3.5,,,,,,0.5,,,,112.8279833,-54.5377382,19,65,,15.4634,0.0062,,,15.4783,0.0315,,,,,,,,,,,,,,,,1.057,,,,,,,,,,,,11694.78,48.11024,3.5,,,,,,0.5,,,,112.8279564,-54.5377262,19,65,,15.3693,0.0058,,,15.4302,0.024,,,,,,,,,,,,,,,,2.247,,,,,,,73.45118,,,,,9237.524,157.1738,3.5,,,,,,0.5,,,,112.827962,-54.537709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,59.06,0.982,1.046,2.196,2.099,-4.95,1.059,1.913,1.806,-9.53,1.011,2.343,2.317,-73.67,1.037,1.81,1.744,-14.1,WISEA J073118.71-543215.7,IrS,,,,,,,,,,,,,,,,,,,0
468684001,,,,468684001,,,,,,,,,,,,,,0,,,,,112.817112,-54.534792,,,,,,,,,,266.37234,-16.385105,,,16,4,3,4,5,1,,1,1,,,,112.8171013,-54.5348212,39,67,,17.4914,0.02,,,17.3602,0.062,,,,,,,,,,,,,,,,19.24,,,,,,1646.554,122.5308,,,,,1937.415,117.9932,3.5,,,,,,0.5,,,,112.8171283,-54.534792,39,67,,16.9152,0.0443,,,16.6253,0.0639,,,,,,,,,,,,,,,,47.22,,,,,,3210.797,,,,,,3910.161,218.4722,4.08,,,,,,0.5,,,,112.8171491,-54.5347611,39,67,,16.3938,0.0274,,,16.212,0.0314,,,,,,,,,,,,,,,,139.4,,,,,,,,,,,,36990.95,985.7496,3.55,,,,,,0.5,,,,112.8171113,-54.5347681,39,67,,16.157,0.0301,,,16.0882,0.0556,,,,,,,,,,,,,,,,68.33,,,,,,,334.433,,,,,6088.994,202.6748,3.55,,,,,,0.5,,,,112.817112,-54.534792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,59.61,0.034,1.415,2.33,1.647,38.32,1.374,2.668,1.942,39.46,1.114,4.423,3.971,13.42,1.327,2.897,2.183,37.38,WISEA J073116.11-543205.0,IrS,,,,,,,,,,,,,,,,,,,0
468684002,,,,468684002,,,,,,,,,,,,,,0,,,,,112.813469,-54.537913,,,,,,,,,,266.37442,-16.388304,,,15,3,3,4,5,1,,1,1,,,,112.8134374,-54.5378907,26,25,,17.2117,0.0074,,,17.2628,0.0504,,,,,,,,,,,,,,,,0.3649,,,,,,2315.813,17.93688,,,,,2160.52,112.5114,3.5,,,,,,0.5,,,,112.8134626,-54.537914,26,25,,16.7406,0.0108,,,16.8028,0.0726,,,,,,,,,,,,,,,,0.1887,,,,,,2837.827,,,,,,2716.198,14.29639,3.99,,,,,,0.5,,,,112.8134833,-54.5379032,26,25,,16.4845,0.0159,,,16.5514,0.0297,,,,,,,,,,,,,,,,0.9577,,,,,,,,,,,,4777.883,35.00685,3.5,,,,,,0.5,,,,112.8134448,-54.5379151,26,25,,16.3689,0.0089,,,16.4787,0.0307,,,,,,,,,,,,,,,,3.679,,,,,,,74.54601,,,,,4012.643,132.8826,3.5,,,,,,0.5,,,,112.813469,-54.537913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,47.38,0.971,1.082,1.912,1.768,-22.9,1.049,1.71,1.629,-67.83,1.04,2.114,2.033,-78.8,1.039,1.707,1.643,27.36,WISEA J073115.17-543216.4,IrS,,,,,,,,,,,,,,,,,,,0
468684003,,,,468684003,,,,,,,,,,,,,,0,,,,,112.810738,-54.544735,,,,,,,,,,266.38025,-16.392523,,,15,4,3,4,4,1,,1,1,,,,112.8107173,-54.5447428,25,51,,17.4335,0.025,,,17.6351,0.0936,,,,,,,,,,,,,,,,1.226,,,,,,1967.644,31.62381,,,,,1666.893,103.1903,3.5,,,,,,0.5,,,,112.8107629,-54.5447757,25,51,,16.9159,0.0093,,,16.9449,0.0377,,,,,,,,,,,,,,,,1.01,,,,,,2467.91,,,,,,2139.473,32.25901,3.88,,,,,,0.5,,,,112.8107549,-54.544748,25,51,,16.5344,0.0058,,,16.5737,0.0262,,,,,,,,,,,,,,,,0.0631,,,,,,,,,,,,3345.162,8.78761,3.5,,,,,,0.5,,,,112.8107134,-54.5447421,25,51,,16.3711,0.0071,,,16.4767,0.0289,,,,,,,,,,,,,,,,0.6322,,,,,,,31.20575,,,,,4268.342,158.0043,3.5,,,,,,0.5,,,,112.810738,-54.544735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,22.67,0.969,1.147,1.824,1.59,25.69,1.104,1.637,1.482,4.86,1.025,1.706,1.664,21.62,1.035,1.781,1.72,78.72,WISEA J073114.57-543241.0,IrS,,,,,,,,,,,,,,,,,,,0
468684004,,,,468684004,,,,,,,,,,,,,,0,,,,,112.801604,-54.544526,,,,,,,,,,266.3778,-16.39728,,,7,0,2,3,2,1,,1,1,,,,,,35,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,112.8016063,-54.5445268,35,34,,18.392,0.0348,,,18.677,0.1665,,,,,,,,,,,,,,,,0.8541,,,,,,561.7307,,,,,,609.5477,24.5446,7.75,,,,,,0.5,,,,112.8017024,-54.5445906,35,34,,18.0676,0.0242,,,18.137,0.0948,,,,,,,,,,,,,,,,0.8305,,,,,,,,,,,,1132.399,24.53514,4.5,,,,,,0.5,,,,112.8015975,-54.544499,35,34,,18.0369,0.0717,,,17.7604,0.1248,,,,,,,,,,,,,,,,4.181,,,,,,,63.96551,,,,,980.1376,148.8084,4.5,,,,,,0.5,,,,112.801604,-54.544526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,31.1,0.5,,,,,1.243,0.845,0.68,-43.17,1.207,1.518,1.258,-25.76,1.293,1.217,0.941,3.33,WISEA J073112.44-543241.0,IrS,,,,,,,,,,,,,,,,,,,0
468684005,,,,468684005,,,,,,,,,,,,,,0,,,,,112.809278,-54.540498,,,,,,,,,,266.37585,-16.391575,,,2,0,0,1,1,1,,1,1,,,,,,25,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,25,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,112.8092799,-54.5405436,25,164,,18.461,0.0243,,,18.5353,0.1589,,,,,,,,,,,,,,,,0.3542,,,,,,,,,,,,746.7524,15.28768,7.12,,,,,,0.5,,,,112.809277,-54.5404527,25,164,,18.1265,0.0575,,,18.7155,0.3524,,,,,,,,,,,,,,,,1.469,,,,,,,38.21819,,,,,733.6593,69.57195,7.12,,,,,,0.5,,,,112.809278,-54.540498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,38.14,,,,,,,,,,1.374,1.046,0.762,75.07,1.162,0.964,0.829,-69.99,,,,,,,,,,,,,,,,,,,,,0
