# Combined data from 'ATLAS-ZTF' for 'SN 2023fwb'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
320.91415, 39.58093, o, 60040.617988, -24.751, 129.5, 0, 59, inf, ATLAS-ZTF
320.91415, 39.58093, o, 60040.623499, -21.157, 3.839, -12, 48, nan, ATLAS-ZTF
320.91415, 39.58093, o, 60040.633668, -22.465, 14.136, -4, 53, nan, ATLAS-ZTF
320.91415, 39.58093, o, 60050.604281, 18.706, 0.151, 120, 18, 18.702046884880936, ATLAS-ZTF
320.91415, 39.58093, o, 60050.614282, 19.103, 0.151, 83, 13, 19.102304769059813, ATLAS-ZTF
320.91415, 39.58093, o, 60050.625366, 18.818, 0.156, 108, 17, 18.816440611282623, ATLAS-ZTF
320.91415, 39.58093, o, 60050.630556, 18.983, 0.229, 93, 21, 18.97879262861516, ATLAS-ZTF
320.91415, 39.58093, c, 60052.598737, 18.404, 0.092, 158, 15, 18.403357282613943, ATLAS-ZTF
320.91415, 39.58093, c, 60052.613947, 18.7, 0.121, 120, 14, 18.702046884880936, ATLAS-ZTF
320.91415, 39.58093, c, 60052.620901, 18.624, 0.099, 129, 13, 18.623525724251877, ATLAS-ZTF
320.91415, 39.58093, c, 60056.604581, 17.944, 0.056, 241, 14, 17.944957393562827, ATLAS-ZTF
320.91415, 39.58093, c, 60056.610727, 18.143, 0.063, 201, 13, 18.142009856448777, ATLAS-ZTF
320.91415, 39.58093, c, 60056.614829, 18.028, 0.069, 223, 15, 18.029237842379597, ATLAS-ZTF
320.91415, 39.58093, c, 60056.626107, 17.883, 0.077, 255, 20, 17.88364954891511, ATLAS-ZTF
320.91415, 39.58093, c, 60057.585234, 17.898, 0.048, 252, 12, 17.896498648046137, ATLAS-ZTF
320.91415, 39.58093, c, 60057.588428, 18.023, 0.06, 224, 14, 18.02437995416459, ATLAS-ZTF
320.91415, 39.58093, c, 60057.591631, 18.058, 0.056, 217, 12, 18.058850665378674, ATLAS-ZTF
320.91415, 39.58093, c, 60057.603625, 17.88, 0.051, 256, 13, 17.879400086720374, ATLAS-ZTF
320.91415, 39.58093, c, 60058.60672, 17.959, 0.06, 238, 14, 17.95855760735872, ATLAS-ZTF
320.91415, 39.58093, c, 60058.610792, 18.056, 0.074, 218, 16, 18.053858765988487, ATLAS-ZTF
320.91415, 39.58093, c, 60058.61886, 17.868, 0.055, 259, 14, 17.86675058979687, ATLAS-ZTF
320.91415, 39.58093, c, 60058.626802, 17.935, 0.08, 243, 19, 17.935984316004216, ATLAS-ZTF
320.91415, 39.58093, c, 60059.55962, 17.91, 0.071, 249, 18, 17.909501632260657, ATLAS-ZTF
320.91415, 39.58093, c, 60059.562821, 18.019, 0.082, 225, 18, 18.019543704721592, ATLAS-ZTF
320.91415, 39.58093, c, 60059.56831, 17.926, 0.066, 245, 16, 17.927084789088667, ATLAS-ZTF
320.91415, 39.58093, c, 60059.577468, 17.961, 0.069, 238, 16, 17.95855760735872, ATLAS-ZTF
320.91415, 39.58093, c, 60060.597801, 17.957, 0.066, 238, 16, 17.95855760735872, ATLAS-ZTF
320.91415, 39.58093, c, 60060.603335, 17.857, 0.056, 261, 15, 17.858398731654297, ATLAS-ZTF
320.91415, 39.58093, c, 60060.619548, 17.919, 0.075, 247, 18, 17.918257616850834, ATLAS-ZTF
320.91415, 39.58093, c, 60060.621357, 17.854, 0.059, 262, 15, 17.854246771700637, ATLAS-ZTF
320.91415, 39.58093, o, 60066.593778, 17.953, 0.09, 239, 22, 17.954005247629656, ATLAS-ZTF
320.91415, 39.58093, o, 60066.61202, 17.988, 0.074, 232, 17, 17.98628003777275, ATLAS-ZTF
320.91415, 39.58093, o, 60066.619247, 17.903, 0.078, 250, 20, 17.905149978319905, ATLAS-ZTF
320.91415, 39.58093, o, 60066.62344, 18.016, 0.078, 226, 18, 18.014728902131495, ATLAS-ZTF
320.91415, 39.58093, o, 60067.585161, 17.951, 0.09, 240, 22, 17.949471895720983, ATLAS-ZTF
320.91415, 39.58093, o, 60067.5888, 18.088, 0.096, 211, 20, 18.089293861755767, ATLAS-ZTF
320.91415, 39.58093, o, 60067.596201, 18.016, 0.098, 226, 22, 18.014728902131495, ATLAS-ZTF
320.91415, 39.58093, o, 60067.614403, 17.975, 0.076, 234, 18, 17.976960356474642, ATLAS-ZTF
320.91415, 39.58093, o, 60069.551107, 18.04, 0.164, 221, 36, 18.039019315787222, ATLAS-ZTF
