# Combined data from 'ATLAS-ZTF' for 'SN 2021agej'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
22.49196, 19.43909, o, 59457.494797, 22.552, 2.622, 4, 9, 22.394850021680092, ATLAS-ZTF
22.49196, 19.43909, o, 59457.496181, 19.339, 0.217, 67, 14, 19.334812993247933, ATLAS-ZTF
22.49196, 19.43909, o, 59457.49664, -22.563, 2.9, -3, 10, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59457.501971, -23.134, 5.364, -2, 11, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59457.536803, 20.223, 0.354, 30, 10, 20.207196863200842, ATLAS-ZTF
22.49196, 19.43909, o, 59457.537261, -20.902, 0.505, -16, 8, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59461.497256, 22.396, 2.062, 4, 8, 22.394850021680092, ATLAS-ZTF
22.49196, 19.43909, o, 59461.499562, 19.758, 0.302, 45, 14, 19.76696871556164, ATLAS-ZTF
22.49196, 19.43909, o, 59461.500023, -20.917, 0.587, -16, 9, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59461.526077, -20.658, 0.464, -20, 9, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59461.52838, -21.16, 0.858, -12, 11, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59461.529304, -24.087, 10.1, -1, 8, nan, ATLAS-ZTF
22.49196, 19.43909, c, 59463.570316, 22.381, 2.8, 4, 11, 22.394850021680092, ATLAS-ZTF
22.49196, 19.43909, c, 59463.573518, 22.391, 3.611, 4, 14, 22.394850021680092, ATLAS-ZTF
22.49196, 19.43909, c, 59463.584903, 19.275, 0.606, 71, 43, 19.27185412820231, ATLAS-ZTF
22.49196, 19.43909, c, 59463.590448, 22.611, 6.2, 3, 20, 22.707196863200842, ATLAS-ZTF
22.49196, 19.43909, o, 59465.487658, -20.914, 0.511, -16, 8, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59465.489495, -21.719, 1.212, -8, 9, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59465.492256, -21.196, 0.596, -12, 7, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59465.497913, -20.851, 0.413, -17, 7, nan, ATLAS-ZTF
22.49196, 19.43909, c, 59467.449102, -21.258, 0.813, -11, 9, nan, ATLAS-ZTF
22.49196, 19.43909, c, 59467.450931, -20.89, 0.597, -16, 10, nan, ATLAS-ZTF
22.49196, 19.43909, c, 59467.454133, -21.241, 0.798, -12, 9, nan, ATLAS-ZTF
22.49196, 19.43909, c, 59467.46986, 21.305, 0.854, 11, 9, 21.296518287104437, ATLAS-ZTF
22.49196, 19.43909, o, 59469.466373, -19.756, 0.293, -46, 13, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59469.468218, -22.609, 3.938, -3, 13, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59469.473483, -20.201, 0.442, -30, 13, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59469.48524, -21.238, 1.138, -12, 13, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59475.535397, -18.963, 0.627, -94, 59, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59475.53822, 21.911, 9.96, 6, 62, 21.95462187404089, ATLAS-ZTF
22.49196, 19.43909, o, 59475.54334, -18.961, 0.976, -94, 92, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59475.553613, -19.378, 1.307, -64, 84, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59485.426258, 21.237, 1.123, 12, 13, 21.202046884880936, ATLAS-ZTF
22.49196, 19.43909, o, 59485.428101, -20.525, 0.484, -22, 11, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59485.431737, -20.895, 0.837, -16, 13, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59485.438207, -21.649, 1.63, -8, 13, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59487.474683, 20.54, 0.433, 22, 10, 20.543943297944484, ATLAS-ZTF
22.49196, 19.43909, o, 59487.477885, 22.026, 1.981, 6, 11, 21.95462187404089, ATLAS-ZTF
22.49196, 19.43909, o, 59487.484408, -23.535, 5.357, -1, 8, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59487.496064, -21.086, 0.714, -13, 10, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59489.615405, 22.24, 6.231, 5, 29, 22.15257498915995, ATLAS-ZTF
22.49196, 19.43909, o, 59489.619581, -20.557, 1.279, -22, 28, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59489.629479, 18.461, 0.511, 150, 77, 18.459771852360795, ATLAS-ZTF
22.49196, 19.43909, o, 59489.639351, -20.182, 1.812, -31, 56, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59491.459695, 22.371, 2.744, 4, 11, 22.394850021680092, ATLAS-ZTF
22.49196, 19.43909, o, 59491.462643, -21.037, 0.808, -14, 11, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59491.47038, 21.38, 1.224, 10, 12, 21.4, ATLAS-ZTF
22.49196, 19.43909, o, 59491.480278, -23.428, 7.571, -2, 12, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59493.402779, -21.295, 1.365, -11, 15, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59493.404623, 20.011, 1.091, 36, 39, 20.00924374808178, ATLAS-ZTF
22.49196, 19.43909, o, 59493.425282, -21.666, 2.593, -8, 20, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59493.433221, -21.454, 1.647, -10, 16, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59497.495477, -23.222, 7.2, -2, 13, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59497.498726, -21.567, 1.383, -9, 12, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59497.503897, 21.819, 2.258, 7, 15, 21.787254899964356, ATLAS-ZTF
22.49196, 19.43909, o, 59497.518731, -23.761, 13.6, -1, 16, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59501.349075, 20.582, 0.73, 21, 16, 20.5944517631652, ATLAS-ZTF
22.49196, 19.43909, o, 59501.378381, -20.295, 0.594, -28, 16, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59501.383182, -20.28, 0.573, -28, 16, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59501.389397, 22.021, 2.485, 6, 14, 21.95462187404089, ATLAS-ZTF
22.49196, 19.43909, o, 59503.369265, -20.047, 0.446, -35, 16, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59503.371552, 21.978, 2.958, 6, 17, 21.95462187404089, ATLAS-ZTF
22.49196, 19.43909, o, 59503.376453, -20.139, 0.533, -32, 17, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59503.381561, 21.348, 3.014, 10, 32, 21.4, ATLAS-ZTF
22.49196, 19.43909, o, 59505.446398, -20.12, 0.795, -32, 26, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59505.452399, -21.583, 3.773, -8, 32, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59505.460832, -19.174, 0.424, -78, 33, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59511.425621, -21.229, 1.252, -12, 15, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59511.435437, -21.363, 1.484, -10, 15, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59511.439568, 24.359, 28.0, 1, 18, 23.9, ATLAS-ZTF
22.49196, 19.43909, o, 59511.449566, -18.9, 0.353, -100, 35, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59513.452438, 21.71, 2.0, 8, 15, 21.64227503252014, ATLAS-ZTF
22.49196, 19.43909, o, 59513.455665, 20.806, 0.842, 17, 14, 20.823877696554312, ATLAS-ZTF
22.49196, 19.43909, o, 59513.465644, 20.986, 1.048, 15, 15, 20.959771852360795, ATLAS-ZTF
22.49196, 19.43909, o, 59513.470943, 20.442, 0.577, 24, 14, 20.449471895720983, ATLAS-ZTF
22.49196, 19.43909, o, 59515.419913, 21.064, 0.908, 14, 12, 21.034679910804403, ATLAS-ZTF
22.49196, 19.43909, o, 59515.4245, -20.253, 0.363, -29, 10, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59515.430981, -21.93, 1.6, -6, 10, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59515.442273, 20.495, 0.493, 23, 11, 20.495680409956016, ATLAS-ZTF
22.49196, 19.43909, o, 59517.421982, -21.263, 1.0, -11, 11, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59517.425208, 22.389, 2.909, 4, 12, 22.394850021680092, ATLAS-ZTF
22.49196, 19.43909, o, 59517.435217, 21.314, 1.016, 11, 11, 21.296518287104437, ATLAS-ZTF
22.49196, 19.43909, o, 59517.440757, 20.295, 0.38, 28, 10, 20.28210492164445, ATLAS-ZTF
22.49196, 19.43909, c, 59519.392832, 24.715, 19.25, 0, 9, inf, ATLAS-ZTF
22.49196, 19.43909, c, 59519.407971, 21.866, 1.241, 6, 8, 21.95462187404089, ATLAS-ZTF
22.49196, 19.43909, c, 59519.41125, -21.883, 1.148, -6, 7, nan, ATLAS-ZTF
22.49196, 19.43909, c, 59519.416652, 21.328, 0.667, 11, 7, 21.296518287104437, ATLAS-ZTF
22.49196, 19.43909, o, 59521.399667, -21.376, 1.143, -10, 12, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59521.40289, -21.256, 0.897, -11, 10, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59521.408293, -21.317, 1.078, -11, 12, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59521.418489, -22.95, 4.714, -2, 11, nan, ATLAS-ZTF
22.49196, 19.43909, c, 59523.40579, 20.997, 0.795, 14, 12, 21.034679910804403, ATLAS-ZTF
22.49196, 19.43909, c, 59523.409567, -20.834, 0.663, -17, 11, nan, ATLAS-ZTF
22.49196, 19.43909, c, 59523.4147, -22.599, 3.067, -3, 10, nan, ATLAS-ZTF
22.49196, 19.43909, c, 59523.425065, -23.046, 5.4, -2, 12, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59525.306481, 21.186, 1.221, 12, 15, 21.202046884880936, ATLAS-ZTF
22.49196, 19.43909, o, 59525.309737, 20.349, 0.507, 26, 13, 20.362566630072955, ATLAS-ZTF
22.49196, 19.43909, o, 59525.312983, -22.045, 2.548, -6, 14, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59525.31808, 21.971, 2.562, 6, 15, 21.95462187404089, ATLAS-ZTF
22.49196, 19.43909, c, 59527.380455, -23.718, 9.667, -1, 11, nan, ATLAS-ZTF
22.49196, 19.43909, c, 59527.397934, 21.363, 1.053, 10, 11, 21.4, ATLAS-ZTF
22.49196, 19.43909, c, 59527.401914, -20.554, 0.519, -22, 11, nan, ATLAS-ZTF
22.49196, 19.43909, c, 59527.407066, -22.662, 2.8, -3, 9, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59529.370684, -20.802, 0.731, -17, 13, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59529.39366, 21.999, 2.265, 6, 13, 21.95462187404089, ATLAS-ZTF
22.49196, 19.43909, o, 59529.401745, -21.01, 0.723, -14, 10, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59529.404561, 21.913, 1.583, 6, 10, 21.95462187404089, ATLAS-ZTF
22.49196, 19.43909, o, 59531.370277, -19.728, 0.858, -47, 40, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59531.374126, 19.25, 0.706, 72, 51, 19.256668758921826, ATLAS-ZTF
22.49196, 19.43909, o, 59531.380674, 18.826, 0.807, 107, 86, 18.826540555786973, ATLAS-ZTF
22.49196, 19.43909, o, 59531.390926, 18.685, 0.404, 122, 49, 18.684100423313126, ATLAS-ZTF
22.49196, 19.43909, o, 59539.458458, 19.297, 1.34, 69, 93, 19.30287727315686, ATLAS-ZTF
22.49196, 19.43909, o, 59539.462116, 19.257, 0.834, 72, 60, 19.256668758921826, ATLAS-ZTF
22.49196, 19.43909, o, 59539.470902, -21.306, 3.471, -11, 38, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59539.484213, -20.365, 3.697, -26, 96, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59541.37801, 21.458, 3.9, 10, 37, 21.4, ATLAS-ZTF
22.49196, 19.43909, o, 59541.381248, 21.663, 4.846, 8, 38, 21.64227503252014, ATLAS-ZTF
22.49196, 19.43909, o, 59541.389203, -23.017, 12.7, -2, 29, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59541.408914, 20.528, 1.096, 22, 24, 20.543943297944484, ATLAS-ZTF
22.49196, 19.43909, o, 59543.341471, -20.602, 0.466, -21, 10, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59543.344742, -19.9, 0.296, -40, 12, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59543.34999, 22.978, 4.952, 2, 12, 23.147425010840045, ATLAS-ZTF
22.49196, 19.43909, o, 59543.359853, 20.93, 0.869, 15, 13, 20.959771852360795, ATLAS-ZTF
22.49196, 19.43909, o, 59545.361027, -20.609, 0.622, -21, 13, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59545.3643, 21.346, 1.464, 10, 15, 21.4, ATLAS-ZTF
22.49196, 19.43909, o, 59545.369845, 21.158, 1.059, 12, 13, 21.202046884880936, ATLAS-ZTF
22.49196, 19.43909, o, 59545.384913, 22.588, 4.579, 3, 15, 22.707196863200842, ATLAS-ZTF
22.49196, 19.43909, o, 59545.385373, -21.233, 1.418, -12, 16, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59551.305803, -22.897, 3.76, -2, 10, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59551.312299, 22.402, 2.725, 4, 11, 22.394850021680092, ATLAS-ZTF
22.49196, 19.43909, o, 59551.315975, -21.027, 0.652, -14, 9, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59551.326521, -23.927, 12.333, -1, 12, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59557.278927, 18.966, 0.155, 94, 15, 18.967180366000754, ATLAS-ZTF
22.49196, 19.43909, o, 59557.282292, 18.6, 0.122, 132, 16, 18.598565171985374, ATLAS-ZTF
22.49196, 19.43909, o, 59557.294991, 18.722, 0.115, 118, 14, 18.720294981734686, ATLAS-ZTF
22.49196, 19.43909, o, 59557.301599, 19.066, 0.178, 86, 15, 19.06375387189108, ATLAS-ZTF
22.49196, 19.43909, o, 59565.293247, 18.107, 0.124, 208, 26, 18.104841662593095, ATLAS-ZTF
22.49196, 19.43909, o, 59565.298688, 17.748, 0.101, 289, 29, 17.74775539310863, ATLAS-ZTF
22.49196, 19.43909, o, 59565.30192, 18.139, 0.156, 202, 31, 18.13662157638344, ATLAS-ZTF
22.49196, 19.43909, o, 59565.312036, 17.915, 0.123, 248, 30, 17.913870797934457, ATLAS-ZTF
22.49196, 19.43909, o, 59569.386293, 17.895, 0.116, 252, 29, 17.896498648046137, ATLAS-ZTF
22.49196, 19.43909, o, 59569.392769, 18.046, 0.145, 220, 32, 18.043943297944484, ATLAS-ZTF
22.49196, 19.43909, o, 59569.405244, 17.649, 0.12, 316, 38, 17.65078229345399, ATLAS-ZTF
22.49196, 19.43909, o, 59569.408471, 17.785, 0.174, 279, 49, 17.785989491816004, ATLAS-ZTF
22.49196, 19.43909, o, 59573.243335, 18.111, 0.06, 207, 12, 18.110074136357703, ATLAS-ZTF
22.49196, 19.43909, o, 59573.247946, 18.06, 0.063, 217, 14, 18.058850665378674, ATLAS-ZTF
22.49196, 19.43909, o, 59573.258451, 18.009, 0.06, 227, 14, 18.00993535701719, ATLAS-ZTF
22.49196, 19.43909, o, 59573.264088, 17.945, 0.062, 241, 15, 17.944957393562827, ATLAS-ZTF
22.49196, 19.43909, o, 59584.792687, 18.826, 0.328, 107, 35, 18.826540555786973, ATLAS-ZTF
22.49196, 19.43909, o, 59584.79642, -20.31, 2.7, -27, 74, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59584.802176, 18.651, 0.138, 126, 17, 18.64907363720609, ATLAS-ZTF
22.49196, 19.43909, o, 59584.812942, -19.089, 5.667, -84, 476, nan, ATLAS-ZTF
22.49196, 19.43909, o, 59587.29546, 18.793, 0.115, 110, 13, 18.796518287104437, ATLAS-ZTF
22.49196, 19.43909, o, 59587.298663, 18.525, 0.081, 141, 11, 18.52695221836155, ATLAS-ZTF
22.49196, 19.43909, o, 59587.307391, 18.651, 0.106, 126, 13, 18.64907363720609, ATLAS-ZTF
22.49196, 19.43909, o, 59587.321131, 18.503, 0.114, 144, 16, 18.504093769761873, ATLAS-ZTF
22.49196, 19.43909, o, 59591.235602, 18.494, 0.139, 145, 20, 18.496579994412564, ATLAS-ZTF
22.49196, 19.43909, o, 59591.238839, 18.466, 0.131, 149, 20, 18.467034328969312, ATLAS-ZTF
22.49196, 19.43909, o, 59591.244929, 18.549, 0.191, 138, 26, 18.550302283996906, ATLAS-ZTF
22.49196, 19.43909, o, 59591.255139, 18.268, 0.127, 179, 23, 18.267867422550268, ATLAS-ZTF
22.49196, 19.43909, o, 59593.278814, 18.981, 0.265, 93, 25, 18.97879262861516, ATLAS-ZTF
22.49196, 19.43909, o, 59593.284822, 18.709, 0.213, 119, 25, 18.711132596518674, ATLAS-ZTF
22.49196, 19.43909, o, 59593.288975, 19.009, 0.266, 90, 24, 19.014393726401686, ATLAS-ZTF
22.49196, 19.43909, o, 59593.298836, 18.83, 0.234, 107, 25, 18.826540555786973, ATLAS-ZTF
22.49196, 19.43909, o, 59597.219714, 18.695, 0.187, 121, 23, 18.69303657420887, ATLAS-ZTF
22.49196, 19.43909, o, 59597.222546, 18.707, 0.169, 119, 20, 18.711132596518674, ATLAS-ZTF
22.49196, 19.43909, o, 59597.228626, 18.891, 0.253, 101, 26, 18.889196565543394, ATLAS-ZTF
22.49196, 19.43909, o, 59597.245253, 18.807, 0.212, 109, 23, 18.80643375514844, ATLAS-ZTF
22.49196, 19.43909, o, 59597.78449, 17.881, 0.154, 256, 39, 17.879400086720374, ATLAS-ZTF
22.49196, 19.43909, o, 59597.790324, 18.946, 0.457, 96, 44, 18.944321917401076, ATLAS-ZTF
22.49196, 19.43909, o, 59597.797471, 18.617, 0.304, 130, 39, 18.615141619232908, ATLAS-ZTF
22.49196, 19.43909, o, 59597.808328, 19.476, 0.674, 59, 40, 19.47286997089464, ATLAS-ZTF
22.49196, 19.43909, o, 59601.307001, 18.922, 0.168, 98, 16, 18.92193481076876, ATLAS-ZTF
22.49196, 19.43909, o, 59601.310233, 19.402, 0.26, 63, 16, 19.401648626366043, ATLAS-ZTF
22.49196, 19.43909, o, 59601.324085, 19.318, 0.281, 68, 19, 19.318727718234406, ATLAS-ZTF
22.49196, 19.43909, o, 59601.329641, 19.246, 0.306, 73, 22, 19.241692849698858, ATLAS-ZTF
22.49196, 19.43909, o, 59603.31964, 19.445, 0.234, 60, 14, 19.45462187404089, ATLAS-ZTF
22.49196, 19.43909, o, 59603.322843, 19.31, 0.184, 68, 13, 19.318727718234406, ATLAS-ZTF
22.49196, 19.43909, o, 59603.32834, 19.152, 0.145, 79, 12, 19.155932271773896, ATLAS-ZTF
22.49196, 19.43909, o, 59603.338416, 19.462, 0.211, 60, 13, 19.45462187404089, ATLAS-ZTF
22.49196, 19.43909, o, 59606.217944, 19.13, 0.189, 81, 15, 19.128787452803373, ATLAS-ZTF
22.49196, 19.43909, o, 59606.221177, 19.481, 0.238, 58, 14, 19.491430016092657, ATLAS-ZTF
22.49196, 19.43909, o, 59606.241087, 19.504, 0.25, 57, 14, 19.51031286081877, ATLAS-ZTF
22.49196, 19.43909, o, 59606.256895, 19.239, 0.202, 73, 15, 19.241692849698858, ATLAS-ZTF
22.49196, 19.43909, o, 59609.241793, 19.537, 0.171, 56, 10, 19.529529932484497, ATLAS-ZTF
22.49196, 19.43909, o, 59609.24743, 19.615, 0.22, 52, 11, 19.609991640913, ATLAS-ZTF
22.49196, 19.43909, o, 59609.250637, 19.944, 0.333, 38, 13, 19.950541008457975, ATLAS-ZTF
22.49196, 19.43909, o, 59610.263805, 19.534, 0.269, 56, 15, 19.529529932484497, ATLAS-ZTF
22.49196, 19.43909, o, 59610.267492, 19.337, 0.23, 67, 15, 19.334812993247933, ATLAS-ZTF
22.49196, 19.43909, o, 59610.273058, 19.25, 0.22, 72, 16, 19.256668758921826, ATLAS-ZTF
22.49196, 19.43909, o, 59610.287373, 19.584, 0.283, 53, 15, 19.589310325998028, ATLAS-ZTF
