# Combined data from 'ATLAS-ZTF' for 'SN 2024xdl'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
307.58793, -1.00636, o, 60487.302858, 20.915, 1.439, 16, 22, 20.889700043360186, ATLAS-ZTF
307.58793, -1.00636, o, 60487.306495, -21.747, 3.934, -7, 29, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60488.52775, 21.118, 1.259, 13, 16, 21.115141619232908, ATLAS-ZTF
307.58793, -1.00636, o, 60488.530914, 23.606, 16.667, 1, 22, 23.9, ATLAS-ZTF
307.58793, -1.00636, o, 60488.565725, -20.211, 0.573, -30, 17, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60488.579969, 21.37, 1.609, 10, 16, 21.4, ATLAS-ZTF
307.58793, -1.00636, o, 60489.047161, -21.151, 1.495, -13, 19, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60489.050473, 20.171, 0.731, 31, 23, 20.171595765414317, ATLAS-ZTF
307.58793, -1.00636, o, 60489.055714, -20.077, 0.659, -34, 22, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60489.066908, 20.429, 1.201, 24, 29, 20.449471895720983, ATLAS-ZTF
307.58793, -1.00636, o, 60491.246661, -20.821, 0.582, -17, 10, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60491.248463, 22.13, 2.744, 5, 14, 22.15257498915995, ATLAS-ZTF
307.58793, -1.00636, o, 60491.283651, 20.393, 0.552, 25, 14, 20.405149978319905, ATLAS-ZTF
307.58793, -1.00636, o, 60491.300443, 20.199, 0.498, 30, 15, 20.207196863200842, ATLAS-ZTF
307.58793, -1.00636, o, 60492.53549, 22.312, 2.643, 4, 11, 22.394850021680092, ATLAS-ZTF
307.58793, -1.00636, o, 60492.538654, -22.091, 2.481, -5, 13, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60492.54408, -21.989, 2.089, -6, 12, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60492.55819, 19.841, 0.355, 42, 15, 19.841876774005247, ATLAS-ZTF
307.58793, -1.00636, c, 60492.921318, 21.112, 0.914, 13, 12, 21.115141619232908, ATLAS-ZTF
307.58793, -1.00636, c, 60492.937813, -20.201, 0.374, -30, 11, nan, ATLAS-ZTF
307.58793, -1.00636, c, 60492.966272, -20.691, 0.65, -19, 12, nan, ATLAS-ZTF
307.58793, -1.00636, c, 60492.969492, 21.492, 1.207, 9, 11, 21.514393726401686, ATLAS-ZTF
307.58793, -1.00636, o, 60494.479592, 22.965, 5.474, 2, 13, 23.147425010840045, ATLAS-ZTF
307.58793, -1.00636, o, 60494.483458, 21.244, 1.056, 12, 12, 21.202046884880936, ATLAS-ZTF
307.58793, -1.00636, o, 60494.502995, 22.378, 2.559, 4, 10, 22.394850021680092, ATLAS-ZTF
307.58793, -1.00636, o, 60494.531824, 21.969, 1.5, 6, 9, 21.95462187404089, ATLAS-ZTF
307.58793, -1.00636, o, 60495.277304, -20.138, 1.04, -32, 33, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60495.280643, 20.073, 0.816, 34, 28, 20.07130270739436, ATLAS-ZTF
307.58793, -1.00636, o, 60495.309101, -21.005, 1.515, -14, 22, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60495.337294, 20.756, 1.319, 18, 24, 20.761818737241732, ATLAS-ZTF
307.58793, -1.00636, o, 60496.453315, -21.852, 2.109, -7, 14, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60496.477462, -20.776, 0.728, -18, 13, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60496.47927, -21.365, 1.431, -10, 15, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60496.484697, -20.4, 0.478, -25, 12, nan, ATLAS-ZTF
307.58793, -1.00636, c, 60496.968445, 21.094, 0.77, 13, 10, 21.115141619232908, ATLAS-ZTF
307.58793, -1.00636, c, 60496.971599, 21.529, 1.0, 9, 9, 21.514393726401686, ATLAS-ZTF
307.58793, -1.00636, c, 60497.001105, 20.7, 0.483, 19, 9, 20.703115997617928, ATLAS-ZTF
307.58793, -1.00636, c, 60497.020649, 20.827, 0.591, 17, 10, 20.823877696554312, ATLAS-ZTF
307.58793, -1.00636, o, 60498.467172, -20.89, 0.775, -16, 12, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60498.502494, 20.885, 0.718, 16, 12, 20.889700043360186, ATLAS-ZTF
307.58793, -1.00636, o, 60498.52686, 19.877, 0.3, 41, 12, 19.86804035820066, ATLAS-ZTF
307.58793, -1.00636, o, 60498.534845, -19.784, 0.256, -44, 11, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60499.154671, -20.353, 0.646, -26, 17, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60499.156991, -22.969, 7.133, -2, 17, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60499.159767, 21.633, 2.204, 8, 18, 21.64227503252014, ATLAS-ZTF
307.58793, -1.00636, o, 60499.178554, -21.298, 1.294, -11, 14, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60500.492311, 20.73, 0.752, 18, 14, 20.761818737241732, ATLAS-ZTF
307.58793, -1.00636, o, 60500.525716, -20.942, 0.952, -15, 14, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60500.529786, 20.806, 0.838, 17, 14, 20.823877696554312, ATLAS-ZTF
307.58793, -1.00636, o, 60500.537561, 19.93, 0.381, 39, 15, 19.92233848243375, ATLAS-ZTF
307.58793, -1.00636, o, 60502.476822, -20.695, 0.602, -19, 12, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60502.521455, 22.65, 3.783, 3, 12, 22.707196863200842, ATLAS-ZTF
307.58793, -1.00636, o, 60503.210647, 19.796, 0.325, 44, 14, 19.79136830878453, ATLAS-ZTF
307.58793, -1.00636, o, 60503.212494, 20.881, 0.777, 16, 12, 20.889700043360186, ATLAS-ZTF
307.58793, -1.00636, o, 60503.215667, 19.912, 0.303, 39, 12, 19.92233848243375, ATLAS-ZTF
307.58793, -1.00636, o, 60503.221109, -23.282, 8.167, -2, 14, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60506.448235, 21.229, 1.307, 12, 15, 21.202046884880936, ATLAS-ZTF
307.58793, -1.00636, o, 60506.450084, 20.255, 0.442, 29, 13, 20.24400500525261, ATLAS-ZTF
307.58793, -1.00636, o, 60506.452927, -19.945, 0.34, -38, 13, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60506.46312, -21.065, 0.831, -14, 11, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60507.199527, 21.215, 1.525, 12, 18, 21.202046884880936, ATLAS-ZTF
307.58793, -1.00636, o, 60507.234714, -20.377, 0.564, -26, 14, nan, ATLAS-ZTF
307.58793, -1.00636, o, 60507.260715, 19.826, 0.654, 43, 28, 19.816328861051034, ATLAS-ZTF
