# Combined data from 'ATLAS-ZTF' for 'SN 2021fnr'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
219.50788, 10.18402, o, 59189.634731, -20.657, 1.144, -20, 23, nan, ATLAS-ZTF
219.50788, 10.18402, o, 59189.638917, 22.598, 7.154, 3, 24, 22.707196863200842, ATLAS-ZTF
219.50788, 10.18402, o, 59189.646363, 21.349, 2.144, 10, 22, 21.4, ATLAS-ZTF
219.50788, 10.18402, c, 59197.633526, -23.548, 8.625, -1, 12, nan, ATLAS-ZTF
219.50788, 10.18402, c, 59197.640917, 21.823, 1.6, 7, 11, 21.787254899964356, ATLAS-ZTF
219.50788, 10.18402, c, 59197.657592, -20.271, 0.599, -28, 17, nan, ATLAS-ZTF
219.50788, 10.18402, c, 59207.639706, -21.762, 1.288, -7, 9, nan, ATLAS-ZTF
219.50788, 10.18402, c, 59207.658983, -21.773, 1.8, -7, 13, nan, ATLAS-ZTF
219.50788, 10.18402, c, 59207.664503, -20.448, 0.601, -24, 14, nan, ATLAS-ZTF
219.50788, 10.18402, c, 59207.66959, -22.09, 6.026, -5, 32, nan, ATLAS-ZTF
219.50788, 10.18402, o, 59221.644364, 21.567, 1.661, 9, 14, 21.514393726401686, ATLAS-ZTF
219.50788, 10.18402, o, 59221.660095, -21.576, 1.86, -8, 16, nan, ATLAS-ZTF
219.50788, 10.18402, o, 59221.664845, 19.49, 0.307, 58, 18, 19.491430016092657, ATLAS-ZTF
219.50788, 10.18402, o, 59221.670994, -20.619, 1.883, -20, 39, nan, ATLAS-ZTF
219.50788, 10.18402, c, 59229.646519, -21.514, 0.833, -9, 8, nan, ATLAS-ZTF
219.50788, 10.18402, c, 59229.651277, -21.459, 0.83, -10, 8, nan, ATLAS-ZTF
219.50788, 10.18402, c, 59229.65769, 22.226, 1.756, 5, 8, 22.15257498915995, ATLAS-ZTF
219.50788, 10.18402, c, 59229.671928, 21.996, 3.455, 6, 20, 21.95462187404089, ATLAS-ZTF
219.50788, 10.18402, c, 59231.607213, -22.381, 2.731, -4, 11, nan, ATLAS-ZTF
219.50788, 10.18402, c, 59231.610414, -21.582, 1.123, -8, 10, nan, ATLAS-ZTF
219.50788, 10.18402, c, 59231.615936, -21.522, 1.048, -9, 9, nan, ATLAS-ZTF
219.50788, 10.18402, c, 59231.628355, -21.178, 0.928, -12, 11, nan, ATLAS-ZTF
219.50788, 10.18402, c, 59234.641612, -20.73, 5.077, -18, 94, nan, ATLAS-ZTF
219.50788, 10.18402, c, 59234.67609, 23.075, 11.0, 2, 24, 23.147425010840045, ATLAS-ZTF
219.50788, 10.18402, o, 59244.544705, 21.664, 2.207, 8, 17, 21.64227503252014, ATLAS-ZTF
219.50788, 10.18402, o, 59244.548857, 19.884, 0.392, 40, 16, 19.894850021680092, ATLAS-ZTF
219.50788, 10.18402, o, 59244.554716, -21.719, 2.198, -8, 16, nan, ATLAS-ZTF
219.50788, 10.18402, o, 59244.566232, -20.249, 0.612, -29, 18, nan, ATLAS-ZTF
219.50788, 10.18402, o, 59245.557839, 22.359, 3.809, 4, 16, 22.394850021680092, ATLAS-ZTF
219.50788, 10.18402, o, 59245.569757, -22.339, 3.959, -4, 17, nan, ATLAS-ZTF
219.50788, 10.18402, o, 59245.572991, 23.297, 10.05, 2, 18, 23.147425010840045, ATLAS-ZTF
219.50788, 10.18402, o, 59245.583614, -20.767, 0.875, -18, 16, nan, ATLAS-ZTF
219.50788, 10.18402, o, 59246.55685, -20.661, 1.053, -20, 21, nan, ATLAS-ZTF
219.50788, 10.18402, o, 59246.564082, 22.091, 3.756, 5, 20, 22.15257498915995, ATLAS-ZTF
