oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
406102300015926,176837399,2459522.8785978016,59522.373993100002,21.4844494,0.253700495,0,zg,72.768409800000001,-5.9551498,0.890999973,-0.266000003,20211104373981,406,0x2,0x3,21.9599991,26.3561535,0.0250182096,-0.0742653534,7.2857265e-06,30,1.25399995,2
406102300015926,177737636,2459531.8812844488,59531.376365700002,21.5930328,0.26292491,0,zg,72.768433200000004,-5.9552652000000004,0.843999982,-0.0860000029,20211113376296,406,0x2,0x3,21.6100006,26.3526745,0.0261806902,-0.0620888211,7.94707648e-06,30,1.23199999,2
406102300018688,169248384,2459446.9828514596,59446.483842599999,20.750885,0.191382289,0,zg,72.765268699999993,-5.9578353000000002,0.38499999,-0.0560000017,20210820483785,406,0x2,0x3,21,26.0268955,0.03803223,-0.0544675924,1.82118238e-05,30,1.78799999,1
406102300018688,171144824,2459465.9488839051,59465.448240700003,20.6298943,0.181103826,0,zg,72.765432399999995,-5.9575138000000001,0.944000006,-0.230000004,20210908448241,406,0x2,0x3,21.1100006,26.0826473,0.0330274738,-0.056214612,1.31203387e-05,30,1.62,2
406102300018688,174236430,2459496.8674328569,59496.3643056,19.8962421,0.113460936,32768,zg,72.765240399999996,-5.957935,0.662999988,-0.232999995,20211009364225,406,0x2,0x3,19.7600002,25.2468262,0.0466307476,-0.0591610968,6.04324523e-05,30,1.61399996,1
406102300018688,174236524,2459496.868370452,59496.365243100001,20.0920696,0.130246684,32768,zg,72.764926700000004,-5.9578378000000001,0.726000011,-0.104000002,20211009365243,406,0x2,0x3,20.3199997,25.6026554,0.0418537669,-0.0463246703,3.12268967e-05,30,1.60599995,2
406102300018688,174843104,2459502.9345794292,59502.431041700002,20.2848091,0.148392364,0,zg,72.765471099999999,-5.9578892000000003,0.788999975,0.0260000005,20211015430718,406,0x2,0x3,20.7000008,26.2943039,0.0379695408,-0.024877429,2.01714338e-05,30,1.25100005,2
406102300018688,176733695,2459521.841517379,59521.336955999999,21.2549229,0.23420155,0,zg,72.765325700000005,-5.9576184000000003,1.21000004,0.129999995,20211103336944,406,0x2,0x3,21.8600006,26.3416004,0.0242410172,-0.0731490999,6.73967725e-06,30,1.36300004,2
406102300018688,176937231,2459523.8769599502,59523.372314799999,21.0069923,0.213139296,0,zg,72.765576300000006,-5.9577704999999996,1.33700001,-0.0170000009,20211105372303,406,0x2,0x3,21.6299992,26.365591,0.0259903632,-0.0793163255,7.70513634e-06,30,1.25300002,1
406102300018688,179629319,2459550.7983850297,59550.293194400001,21.1024628,0.2212497,0,zg,72.765565100000003,-5.9575059000000001,0.981000006,0.169,20211202293148,406,0x2,0x3,21.6200008,26.3627796,0.0271442719,-0.0814640671,8.59971078e-06,30,1.26100004,2
406102300029879,172335945,2459477.8611111725,59477.359455999998,19.3069725,0.0737683773,0,zg,72.767519300000004,-5.9572864000000001,0.365999997,-0.00899999961,20210920359444,406,0x2,0x3,19.3899994,26.0623131,0.0467612483,-0.0381169096,7.89985352e-05,30,2.53999996,2
406102300029879,174845943,2459502.9629723104,59502.459432900003,20.1054249,0.131454974,0,zg,72.767583500000001,-5.9576028000000001,0.639999986,0.0649999976,20211015459387,406,0x2,0x3,20.8299999,26.3188744,0.0371675119,-0.05558718,1.76664107e-05,30,1.23199999,2
406102300029882,173448193,2459488.984478985,59488.481932900002,20.1548767,0.135995254,0,zg,72.766663199999996,-5.9588464999999999,0.805999994,0.174999997,20211001481887,406,0x2,0x3,21.2000008,26.3374119,0.0298804212,-0.0840978101,1.08303338e-05,30,1.23699999,2
406102300029882,174845943,2459502.9629723453,59502.459432900003,19.7685165,0.103486307,0,zg,72.766678200000001,-5.9592922000000002,1.44700003,-0.074000001,20211015459387,406,0x2,0x3,20.8299999,26.3188744,0.0371675119,-0.05558718,1.76664107e-05,30,1.23199999,2
406102300029936,170644552,2459460.9457301814,59460.4455208,19.5990829,0.0914512277,0,zg,72.768253400000006,-5.9585302999999996,2.66000009,0.361999989,20210903445509,406,0x2,0x3,21.25,26.1911392,0.0352984332,-0.0566074625,1.48674462e-05,30,1.78900003,1
