oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
373102300013496,259742038,2460351.9230128066,60351.420381900003,18.9024391,0.0603029616,0,zg,203.18767080000001,-13.047580200000001,1.16400003,0.0199999996,20240211420382,373,0x2,0x3,20.7000008,26.2662697,0.0351227969,-0.0717114061,2.30887199e-05,30,1.57099998,1
373102300013496,265431609,2460408.821997033,60408.3160995,18.9005108,0.0602204725,0,zg,203.18787689999999,-13.0474573,2.17700005,0.194000006,20240408316088,373,0x2,0x3,21.1200008,26.2657833,0.0319379233,-0.100286312,1.68711504e-05,30,1.38900006,1
373102300017657,259742038,2460351.9230126655,60351.420381900003,18.6595726,0.0508562624,0,zg,203.18976050000001,-13.0468007,1.56299996,0.061999999,20240211420382,373,0x2,0x3,20.7000008,26.2662697,0.0351227969,-0.0717114061,2.30887199e-05,30,1.57099998,1
373102300017657,264431100,2460398.8166724336,60398.311006900003,18.8968048,0.0600622185,0,zg,203.18956109999999,-13.0467917,0.751999974,0.00499999989,20240329311007,373,0x2,0x3,19.8400002,26.2991867,0.0394011661,-0.0921687484,5.79539301e-05,30,1.47800004,1
373102300017657,265431609,2460408.8219970209,60408.3160995,18.8883171,0.0597015619,0,zg,203.189671,-13.046842399999999,2.45799994,0.300999999,20240408316088,373,0x2,0x3,21.1200008,26.2657833,0.0319379233,-0.100286312,1.68711504e-05,30,1.38900006,1
373102300017658,259742038,2460351.9230127595,60351.420381900003,18.1993446,0.0374638289,0,zg,203.18841689999999,-13.047204499999999,2.81100011,0.0960000008,20240211420382,373,0x2,0x3,20.7000008,26.2662697,0.0351227969,-0.0717114061,2.30887199e-05,30,1.57099998,1
373102300017658,260141672,2460355.9197131554,60355.416724499999,18.0931683,0.0350654572,0,zg,203.18869280000001,-13.0470931,1.977,0.00999999978,20240215416725,373,0x2,0x3,20.7000008,26.2936268,0.0357483663,-0.121775188,2.34413492e-05,30,1.53100002,1
373102300017658,262041849,2460374.9229689194,60374.418495400001,18.2495861,0.0386799835,0,zg,203.18864830000001,-13.047128900000001,3.14400005,0.125,20240305418495,373,0x2,0x3,20.8799992,26.1394119,0.0360683985,-0.110215314,2.26282409e-05,30,1.37699997,1
373102300017658,263641711,2460390.9224855183,60390.417118099998,18.3036194,0.0400493518,0,zg,203.1886154,-13.0470881,1.32299995,0.0120000001,20240321417118,373,0x2,0x3,20.1499996,26.298933,0.0436988287,-0.108743899,5.07255609e-05,30,1.39100003,1
373102300017658,263839914,2460392.9045950482,60392.399143499999,17.9703426,0.0325616039,0,zg,203.18869720000001,-13.047249300000001,0.64200002,-0.0379999988,20240323399144,373,0x2,0x3,18.9099998,26.0234146,0.0402459577,-0.0807499141,0.000171659762,30,1.37600005,1
373102300017658,264431100,2460398.8166724439,60398.311006900003,18.5350266,0.046697598,0,zg,203.18895359999999,-13.0471282,0.182999998,-0.0189999994,20240329311007,373,0x2,0x3,19.8400002,26.2991867,0.0394011661,-0.0921687484,5.79539301e-05,30,1.47800004,1
373102300017658,265031509,2460404.8209173982,60404.315092600002,18.1463203,0.0362377092,0,zg,203.18864679999999,-13.0471545,2.13400006,0.064000003,20240404315093,373,0x2,0x3,20.7800007,26.3069267,0.0345583335,-0.099864006,2.20483998e-05,30,1.41299999,1
373102300017658,265431609,2460408.8219970278,60408.3160995,18.3584976,0.041507978,0,zg,203.1887309,-13.047103699999999,2.53999996,0.301999986,20240408316088,373,0x2,0x3,21.1200008,26.2657833,0.0319379233,-0.100286312,1.68711504e-05,30,1.38900006,1
