# Combination of '2021zsz' data from 'ATLAS', 'ZTF'
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
o, 23.9, nan, 92.6388, -14.53888, 59447.606494, -19.798, 0.544, -44.0, 24.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59447.611605, -20.748, 1.569, -18.0, 29.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59447.629138, 20.153, 0.68, 32.0, 21.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59452.601614, -22.116, 6.077, -5.0, 31.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59452.602996, 20.562, 0.935, 22.0, 20.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59452.620268, 24.002, 15.727, 1.0, 14.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59452.629385, 23.668, 21.083, 1.0, 26.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59452.631111, -21.011, 1.474, -14.0, 21.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59452.637149, -18.986, 0.564, -92.0, 52.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59454.60084, -21.208, 1.459, -12.0, 17.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59454.604983, 21.27, 1.814, 11.0, 20.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59454.622023, 21.666, 1.794, 8.0, 14.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59454.63168, -22.953, 8.381, -2.0, 20.0, ATLAS
c, 23.9, nan, 92.6388, -14.53888, 59466.603742, 20.794, 0.621, 18.0, 11.0, ATLAS
c, 23.9, nan, 92.6388, -14.53888, 59466.607865, -21.674, 1.115, -8.0, 9.0, ATLAS
c, 23.9, nan, 92.6388, -14.53888, 59466.611979, 22.211, 1.8, 5.0, 8.0, ATLAS
c, 23.9, nan, 92.6388, -14.53888, 59466.621752, 21.017, 0.709, 14.0, 10.0, ATLAS
c, 23.9, nan, 92.6388, -14.53888, 59466.628203, -21.556, 1.056, -9.0, 9.0, ATLAS
c, 23.9, nan, 92.6388, -14.53888, 59466.634166, -21.132, 1.039, -13.0, 13.0, ATLAS
c, 23.9, nan, 92.6388, -14.53888, 59466.638857, 20.861, 1.58, 16.0, 26.0, ATLAS
c, 23.9, nan, 92.6388, -14.53888, 59466.639314, -20.989, 2.709, -15.0, 40.0, ATLAS
c, 23.9, nan, 92.6388, -14.53888, 59470.605166, 22.477, 2.548, 4.0, 10.0, ATLAS
c, 23.9, nan, 92.6388, -14.53888, 59470.608825, 20.909, 0.694, 16.0, 11.0, ATLAS
c, 23.9, nan, 92.6388, -14.53888, 59470.616716, 21.028, 0.82, 14.0, 12.0, ATLAS
c, 23.9, nan, 92.6388, -14.53888, 59470.62268, -21.02, 0.568, -14.0, 8.0, ATLAS
c, 23.9, nan, 92.6388, -14.53888, 59470.633711, 20.533, 0.48, 22.0, 11.0, ATLAS
c, 23.9, nan, 92.6388, -14.53888, 59470.637411, 21.618, 2.4, 8.0, 20.0, ATLAS
c, 23.9, nan, 92.6388, -14.53888, 59470.638798, 21.536, 2.643, 9.0, 23.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59471.605702, -21.015, 1.139, -14.0, 16.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59471.62322, -20.327, 0.573, -27.0, 15.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59471.633838, 23.712, 16.429, 1.0, 20.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59477.602132, 15.988, 0.68, 1461.0, 993.0, ATLAS
o, 23.9, nan, 92.6388, -14.53888, 59477.612196, 19.845, 0.512, 42.0, 21.0, ATLAS
