# Combination of '2024xhs' data from 'ATLAS', 'ZTF'
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
o, 23.9, nan, 353.4826, -23.72858, 60489.31691, -14.112, 1.275, -8227.0, 10490.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60490.331546, 20.652, 0.882, 20.0, 18.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60490.348137, 21.032, 1.168, 14.0, 16.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60493.315429, -20.32, 0.554, -27.0, 15.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60493.317232, -19.914, 0.336, -39.0, 13.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60493.320402, -20.758, 0.766, -18.0, 14.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60493.325829, -26.384, 155.0, 0.0, 16.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60494.314265, -19.796, 0.296, -44.0, 13.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60494.325413, -21.16, 2.757, -12.0, 34.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60494.3292, -19.655, 3.393, -50.0, 169.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60494.333307, 22.688, 16.333, 3.0, 50.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60497.321861, -21.288, 1.338, -11.0, 15.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60497.323669, -20.429, 0.404, -24.0, 10.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60497.327395, -20.824, 0.766, -17.0, 13.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60497.33282, -20.397, 0.479, -25.0, 12.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60498.31793, 20.217, 0.349, 30.0, 10.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60498.319733, 21.256, 1.267, 11.0, 14.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60498.322906, -20.691, 0.58, -19.0, 11.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60498.328331, 21.69, 1.642, 8.0, 13.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60505.279658, -24.861, 34.333, 0.0, 14.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60505.281461, -22.386, 2.931, -4.0, 12.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60505.284616, -20.944, 0.743, -15.0, 11.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60505.29502, 23.034, 6.067, 2.0, 14.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60506.283642, 20.866, 0.725, 16.0, 12.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60506.285444, 20.247, 0.386, 29.0, 11.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60506.289951, 20.862, 0.774, 16.0, 13.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60506.295217, -21.721, 1.574, -7.0, 12.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60509.267189, -24.72, 40.0, 0.0, 19.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60509.269003, -22.811, 6.875, -3.0, 19.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60509.274435, 19.608, 0.585, 52.0, 30.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60509.277613, 24.315, 26.5, 1.0, 18.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60510.241573, -21.117, 1.697, -13.0, 22.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60510.243426, -20.039, 0.527, -35.0, 18.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60510.246621, -20.956, 1.559, -15.0, 24.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60510.25302, 20.796, 1.158, 17.0, 20.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60517.268306, 20.598, 0.855, 21.0, 18.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60517.270565, -21.651, 1.962, -8.0, 16.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60517.273309, -20.527, 0.903, -22.0, 20.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60517.278819, 20.019, 0.549, 36.0, 20.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60518.281689, 20.841, 0.864, 17.0, 14.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60518.283496, 21.374, 1.455, 10.0, 15.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60518.286668, 20.328, 0.461, 27.0, 12.0, ATLAS
o, 23.9, nan, 353.4826, -23.72858, 60518.291711, 20.815, 1.034, 17.0, 18.0, ATLAS
