# Data from 'ATLAS' for 'SN ATLAS2021bls'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
250.83637, 61.59487, o, 59246.579778, 17.311, 0.04, 432, 17, 17.311290632962717, ATLAS
250.83637, 61.59487, c, 59254.610123, 17.881, 0.036, 256, 9, 17.879400086720374, ATLAS
250.83637, 61.59487, c, 59254.613357, 17.794, 0.071, 277, 20, 17.793800577338878, ATLAS
250.83637, 61.59487, c, 59254.618449, 17.778, 0.054, 281, 15, 17.7782342002373, ATLAS
250.83637, 61.59487, c, 59254.629044, 17.734, 0.122, 293, 36, 17.732830949114724, ATLAS
250.83637, 61.59487, c, 59256.601943, 18.117, 0.052, 206, 11, 18.115331949077117, ATLAS
250.83637, 61.59487, c, 59256.607467, 18.092, 0.052, 210, 11, 18.0944517631652, ATLAS
250.83637, 61.59487, c, 59256.611591, 18.1, 0.048, 209, 10, 18.099634284722363, ATLAS
250.83637, 61.59487, c, 59256.62308, 18.041, 0.049, 221, 11, 18.039019315787222, ATLAS
250.83637, 61.59487, c, 59262.572432, 18.623, 0.079, 129, 10, 18.623525724251877, ATLAS
250.83637, 61.59487, c, 59262.575676, 18.764, 0.091, 113, 10, 18.767303891291448, ATLAS
250.83637, 61.59487, c, 59262.583045, 18.827, 0.098, 107, 10, 18.826540555786973, ATLAS
250.83637, 61.59487, c, 59262.595047, 18.754, 0.105, 114, 12, 18.75773787165882, ATLAS
250.83637, 61.59487, o, 59270.552031, 18.932, 0.207, 97, 20, 18.933070664334387, ATLAS
250.83637, 61.59487, o, 59270.55574, 18.86, 0.172, 104, 18, 18.85741665175305, ATLAS
250.83637, 61.59487, o, 59270.561732, 18.572, 0.129, 135, 18, 18.574165578762482, ATLAS
250.83637, 61.59487, o, 59270.571873, 18.513, 0.128, 143, 18, 18.511659906337343, ATLAS
250.83637, 61.59487, o, 59278.625518, 19.712, 0.504, 47, 24, 19.719755355160704, ATLAS
250.83637, 61.59487, o, 59278.64258, -17.737, 0.947, -292, 276, nan, ATLAS
250.83637, 61.59487, o, 59278.647685, -18.85, 1.934, -105, 203, nan, ATLAS
250.83637, 61.59487, o, 59278.653222, 18.565, 2.208, 136, 301, 18.566152729074453, ATLAS
250.83637, 61.59487, c, 59288.598022, 20.475, 0.419, 23, 10, 20.495680409956016, ATLAS
250.83637, 61.59487, c, 59288.602186, -21.241, 1.8, -12, 21, nan, ATLAS
250.83637, 61.59487, c, 59288.610193, 19.991, 0.306, 37, 11, 19.97949568983251, ATLAS
250.83637, 61.59487, c, 59288.628307, 20.182, 0.288, 31, 9, 20.171595765414317, ATLAS
250.83637, 61.59487, c, 59292.515533, 20.695, 0.408, 19, 8, 20.703115997617928, ATLAS
250.83637, 61.59487, c, 59292.519193, 20.251, 0.301, 29, 9, 20.24400500525261, ATLAS
250.83637, 61.59487, c, 59292.526535, 20.368, 0.32, 26, 8, 20.362566630072955, ATLAS
250.83637, 61.59487, c, 59292.532962, 20.956, 0.477, 15, 7, 20.959771852360795, ATLAS
250.83637, 61.59487, o, 59294.605972, 20.001, 0.208, 36, 8, 20.00924374808178, ATLAS
250.83637, 61.59487, o, 59294.609661, 19.642, 0.176, 50, 9, 19.65257498915995, ATLAS
250.83637, 61.59487, o, 59294.625267, 20.176, 0.314, 31, 10, 20.171595765414317, ATLAS
250.83637, 61.59487, o, 59298.563931, 20.396, 0.5, 25, 13, 20.405149978319905, ATLAS
250.83637, 61.59487, o, 59298.566694, 19.79, 0.27, 44, 12, 19.79136830878453, ATLAS
250.83637, 61.59487, o, 59298.572691, 21.217, 1.008, 12, 12, 21.202046884880936, ATLAS
250.83637, 61.59487, o, 59298.583662, 20.049, 0.332, 35, 12, 20.03982988912431, ATLAS
250.83637, 61.59487, o, 59300.558831, -20.226, 11.48, -30, 338, nan, ATLAS
250.83637, 61.59487, o, 59300.560659, -18.586, 1.295, -134, 173, nan, ATLAS
250.83637, 61.59487, o, 59300.564327, 21.18, 7.82, 12, 96, 21.202046884880936, ATLAS
250.83637, 61.59487, o, 59300.578437, -20.279, 10.593, -28, 297, nan, ATLAS
250.83637, 61.59487, o, 59304.375089, -19.826, 1.412, -43, 60, nan, ATLAS
250.83637, 61.59487, o, 59304.390113, -22.689, 9.524, -3, 29, nan, ATLAS
250.83637, 61.59487, o, 59304.392911, -20.409, 1.012, -25, 25, nan, ATLAS
250.83637, 61.59487, o, 59306.605516, 20.151, 0.524, 32, 17, 20.137125054200233, ATLAS
250.83637, 61.59487, o, 59306.609666, 20.07, 0.34, 34, 12, 20.07130270739436, ATLAS
250.83637, 61.59487, o, 59306.615679, 20.503, 0.506, 23, 12, 20.495680409956016, ATLAS
250.83637, 61.59487, o, 59306.632302, 21.685, 1.659, 8, 13, 21.64227503252014, ATLAS
250.83637, 61.59487, c, 59310.470438, 20.684, 0.438, 19, 8, 20.703115997617928, ATLAS
250.83637, 61.59487, c, 59310.473205, 20.955, 0.531, 15, 8, 20.959771852360795, ATLAS
250.83637, 61.59487, c, 59310.478759, 20.35, 0.276, 26, 7, 20.362566630072955, ATLAS
250.83637, 61.59487, c, 59310.48894, 21.864, 1.25, 6, 8, 21.95462187404089, ATLAS
250.83637, 61.59487, c, 59314.538255, 20.75, 0.393, 18, 7, 20.761818737241732, ATLAS
250.83637, 61.59487, c, 59314.540094, 21.54, 0.809, 9, 7, 21.514393726401686, ATLAS
250.83637, 61.59487, c, 59314.543328, 21.029, 0.5, 14, 7, 21.034679910804403, ATLAS
250.83637, 61.59487, c, 59314.552357, 21.168, 0.627, 12, 8, 21.202046884880936, ATLAS
250.83637, 61.59487, c, 59318.534169, 22.333, 1.744, 4, 7, 22.394850021680092, ATLAS
250.83637, 61.59487, c, 59318.536123, 20.73, 0.427, 18, 8, 20.761818737241732, ATLAS
250.83637, 61.59487, c, 59318.53889, 21.773, 1.0, 7, 7, 21.787254899964356, ATLAS
250.83637, 61.59487, c, 59318.550698, 20.528, 0.323, 22, 7, 20.543943297944484, ATLAS
250.83637, 61.59487, o, 59320.528344, -22.016, 3.649, -6, 21, nan, ATLAS
250.83637, 61.59487, o, 59320.530174, 20.829, 1.11, 17, 19, 20.823877696554312, ATLAS
250.83637, 61.59487, o, 59320.532918, 20.624, 1.075, 20, 22, 20.647425010840045, ATLAS
250.83637, 61.59487, o, 59320.539873, 21.171, 2.067, 12, 26, 21.202046884880936, ATLAS
250.83637, 61.59487, c, 59322.469953, 21.063, 0.673, 14, 9, 21.034679910804403, ATLAS
250.83637, 61.59487, c, 59322.472256, 21.326, 0.819, 11, 9, 21.296518287104437, ATLAS
250.83637, 61.59487, c, 59322.475024, 20.987, 0.53, 15, 8, 20.959771852360795, ATLAS
250.83637, 61.59487, c, 59322.481016, 22.227, 1.857, 5, 9, 22.15257498915995, ATLAS
250.83637, 61.59487, o, 59324.501577, 20.544, 0.376, 22, 8, 20.543943297944484, ATLAS
250.83637, 61.59487, o, 59324.50478, 20.539, 0.455, 22, 10, 20.543943297944484, ATLAS
250.83637, 61.59487, o, 59324.509358, 21.225, 0.841, 12, 10, 21.202046884880936, ATLAS
250.83637, 61.59487, o, 59324.544479, 20.309, 0.491, 27, 13, 20.32159058960253, ATLAS
250.83637, 61.59487, o, 59326.482351, 22.894, 8.136, 2, 20, 23.147425010840045, ATLAS
250.83637, 61.59487, o, 59326.485119, 20.383, 0.874, 26, 22, 20.362566630072955, ATLAS
250.83637, 61.59487, o, 59326.487887, 19.951, 0.543, 38, 21, 19.950541008457975, ATLAS
250.83637, 61.59487, o, 59326.499168, 20.224, 1.093, 30, 32, 20.207196863200842, ATLAS
250.83637, 61.59487, o, 59328.482648, 20.532, 0.873, 22, 19, 20.543943297944484, ATLAS
250.83637, 61.59487, o, 59328.485913, 22.029, 3.326, 6, 19, 21.95462187404089, ATLAS
250.83637, 61.59487, o, 59328.489582, 20.404, 0.728, 25, 18, 20.405149978319905, ATLAS
250.83637, 61.59487, o, 59328.494618, 20.444, 0.782, 24, 19, 20.449471895720983, ATLAS
250.83637, 61.59487, o, 59330.491229, -18.011, 0.419, -227, 95, nan, ATLAS
250.83637, 61.59487, o, 59330.513133, -22.811, 12.0, -3, 33, nan, ATLAS
250.83637, 61.59487, o, 59330.51592, -20.899, 1.744, -16, 28, nan, ATLAS
250.83637, 61.59487, o, 59330.520082, -21.818, 4.297, -7, 29, nan, ATLAS
250.83637, 61.59487, o, 59332.537806, 21.269, 2.24, 11, 25, 21.296518287104437, ATLAS
250.83637, 61.59487, o, 59332.541041, -23.108, 7.84, -2, 16, nan, ATLAS
250.83637, 61.59487, o, 59332.546598, 20.222, 0.69, 30, 20, 20.207196863200842, ATLAS
250.83637, 61.59487, o, 59332.557271, -21.96, 2.857, -6, 17, nan, ATLAS
250.83637, 61.59487, o, 59334.471947, 20.03, 0.397, 35, 14, 20.03982988912431, ATLAS
250.83637, 61.59487, o, 59334.475181, 20.605, 0.661, 21, 14, 20.5944517631652, ATLAS
250.83637, 61.59487, o, 59334.480331, 20.887, 0.966, 16, 16, 20.889700043360186, ATLAS
250.83637, 61.59487, o, 59334.485493, 21.198, 1.114, 12, 13, 21.202046884880936, ATLAS
250.83637, 61.59487, o, 59342.447105, 25.372, 40.0, 0, 10, inf, ATLAS
250.83637, 61.59487, o, 59342.450352, 22.07, 1.486, 5, 8, 22.15257498915995, ATLAS
250.83637, 61.59487, o, 59342.467263, -21.313, 1.052, -11, 11, nan, ATLAS
250.83637, 61.59487, o, 59342.470948, 24.779, 24.6, 0, 11, inf, ATLAS
250.83637, 61.59487, o, 59342.475101, 21.198, 0.98, 12, 12, 21.202046884880936, ATLAS
250.83637, 61.59487, o, 59342.476946, 18.354, 0.361, 165, 60, 18.356290139465234, ATLAS
250.83637, 61.59487, o, 59342.479713, -21.856, 1.463, -7, 10, nan, ATLAS
250.83637, 61.59487, o, 59342.484784, 24.953, 25.5, 0, 10, inf, ATLAS
250.83637, 61.59487, c, 59344.477936, -22.48, 2.154, -4, 8, nan, ATLAS
250.83637, 61.59487, c, 59344.480224, 21.385, 0.897, 10, 9, 21.4, ATLAS
250.83637, 61.59487, c, 59344.482988, -21.922, 1.463, -6, 9, nan, ATLAS
250.83637, 61.59487, c, 59344.488052, 21.204, 0.843, 12, 10, 21.202046884880936, ATLAS
250.83637, 61.59487, o, 59346.450618, -21.569, 1.109, -9, 10, nan, ATLAS
250.83637, 61.59487, o, 59346.45292, -20.694, 0.543, -19, 10, nan, ATLAS
250.83637, 61.59487, o, 59346.480949, 21.393, 0.854, 10, 9, 21.4, ATLAS
