# Data from 'ZTF' for 'SN ZTF2020ecn'
ra, dec, filtercode, mjd, mag, magerr, flux, dflux, magzp, source
179.86398159999999, -20.446558499999998, zg, 58830.545208299998, 16.6091652, 0.0200715214, 7108.831822351822, 131.41780611720662, 26.2386608, ZTF
179.86401050000001, -20.4465611, zg, 58853.489386599998, 16.6026478, 0.020027658, 7075.019480612769, 130.5069038686206, 26.2269669, ZTF
179.86426, -20.446592599999999, zg, 58880.4197222, 16.4967804, 0.0193545949, 7854.282540463676, 140.01233092773413, 26.2345467, ZTF
179.8639465, -20.446560699999999, zg, 58885.420277800004, 16.4001808, 0.0188014992, 7286.860240763731, 126.18525235395606, 26.0565319, ZTF
179.8640973, -20.446641100000001, zg, 58888.528506900002, 16.1857567, 0.0177579131, 9396.397918708377, 153.68412415667387, 26.1181602, ZTF
179.86395820000001, -20.4465681, zg, 58892.376400499998, 16.7108536, 0.0207948312, 6131.096052039414, 117.42733355893593, 26.1796989, ZTF
179.86408019999999, -20.446541799999999, zg, 58895.397256900003, 16.5531578, 0.019703906, 7258.344214126885, 131.72419919685763, 26.2052517, ZTF
179.86403849999999, -20.4465954, zg, 58900.355277800001, 16.5749187, 0.0198442489, 6938.358248060473, 126.8139603602447, 26.1780605, ZTF
179.86397310000001, -20.446586100000001, zg, 58905.292280100002, 16.2688751, 0.0181343127, 8392.398935304114, 140.17252618913585, 26.0785904, ZTF
179.8640236, -20.446558899999999, zg, 58956.249201400002, 16.6211796, 0.0201531462, 6676.655988578441, 123.93030984437138, 26.1825771, ZTF
179.86403379999999, -20.4466109, zg, 58963.209305600001, 16.7037392, 0.0207417756, 6030.471092760547, 115.20540405686378, 26.1546173, ZTF
179.86407500000001, -20.446675899999999, zg, 58966.250763900003, 16.7194633, 0.0208595507, 597.5140475504865, 11.479652713264889, 23.6603336, ZTF
179.86402770000001, -20.446592299999999, zg, 58972.231585599999, 16.698597, 0.0207036696, 6261.826641263173, 119.40542215046712, 26.1903496, ZTF
179.86395279999999, -20.4465678, zg, 58978.189722199997, 16.6837444, 0.0205946825, 6348.164323096308, 120.4145427950619, 26.1903648, ZTF
179.86398389999999, -20.446572400000001, zg, 58981.153460599999, 16.6472015, 0.0203334037, 6506.58338723525, 121.85371192428883, 26.180584, ZTF
179.86397600000001, -20.446544299999999, zg, 58987.210787000004, 16.6283607, 0.0202024169, 6863.921057276803, 127.7177588442728, 26.2197914, ZTF
179.8640111, -20.446574399999999, zg, 58993.226840299998, 16.5719795, 0.0198251065, 6404.01292839406, 116.93470087522057, 26.08811, ZTF
179.86398130000001, -20.446582500000002, zg, 58996.169398099999, 16.6637802, 0.0204507448, 6226.407205104087, 117.27956037058874, 26.149374, ZTF
179.86393939999999, -20.446595899999998, zg, 58999.210277799997, 16.5916901, 0.0199545603, 3001.1260737181165, 55.15718361740667, 25.2849007, ZTF
179.86400699999999, -20.446550800000001, zg, 59005.167905100003, 16.7040138, 0.0207438245, 5967.828855345533, 114.01995611715067, 26.1435547, ZTF
179.86199909999999, -20.446159099999999, zg, 58880.4197222, 17.778059, 0.0347505994, 2413.2097982788887, 77.23836287362836, 26.2345467, ZTF
179.8620986, -20.4461522, zg, 58900.355277800001, 18.2179565, 0.0458486788, 1527.7123870409057, 64.5125346518434, 26.1780605, ZTF
179.8620152, -20.446191599999999, zg, 58956.249201400002, 18.2094841, 0.0455922, 1546.0986465964775, 64.92372494022068, 26.1825771, ZTF
179.86239190000001, -20.446296199999999, zg, 58963.209305600001, 18.0961456, 0.0423355326, 1672.5868576746248, 65.21828702874473, 26.1546173, ZTF
179.86188050000001, -20.446169399999999, zg, 58972.231585599999, 18.157608, 0.0440619141, 1633.4153780255363, 66.28811654320154, 26.1903496, ZTF
179.8620224, -20.4462054, zg, 58987.210787000004, 18.1321735, 0.0433363207, 1718.0949448088202, 68.5764306237448, 26.2197914, ZTF
179.8620976, -20.446308200000001, zg, 58993.226840299998, 17.992363, 0.0396226645, 1731.006903872366, 63.17105895404651, 26.08811, ZTF
179.86209790000001, -20.445896699999999, zg, 58999.210277799997, 17.8510075, 0.0363055542, 940.929923052126, 31.463427460614955, 25.2849007, ZTF
179.8640255, -20.446611699999998, zr, 58836.519166700004, 15.6535358, 0.0129636638, 15802.753289166263, 188.68448878955166, 26.1503677, ZTF
179.86402150000001, -20.4466067, zr, 58850.482256900003, 15.5159082, 0.0126981577, 18354.33440389155, 214.66193327417946, 26.1752548, ZTF
179.86401739999999, -20.446595599999998, zr, 58873.503726900002, 15.6761484, 0.0130128702, 9942.047643502736, 119.15838759004806, 25.669838, ZTF
179.8639589, -20.446585800000001, zr, 58876.353136600002, 15.6791039, 0.013019423, 14564.428237538308, 174.64689042021737, 26.0873375, ZTF
179.8640584, -20.446633200000001, zr, 58880.335891199997, 15.446105, 0.0125843138, 17826.0040148087, 206.61374958237332, 26.07374, ZTF
179.8640254, -20.4466061, zr, 58885.484155099999, 15.4700165, 0.0126218218, 19149.586472768446, 222.61638411221463, 26.175415, ZTF
179.86405640000001, -20.446624799999999, zr, 58892.312222200002, 15.3764915, 0.0124836061, 18444.856466530648, 212.07575255400215, 26.0411797, ZTF
179.86404719999999, -20.446602299999999, zr, 58895.418946799997, 15.5954895, 0.0128447395, 16908.1464181834, 200.0308502356753, 26.1657295, ZTF
179.86396540000001, -20.446630200000001, zr, 58913.424606499997, 15.705617, 0.013079497, 11264.591316947444, 135.7007233345987, 25.8349056, ZTF
179.86395379999999, -20.446612200000001, zr, 58941.359074100001, 15.6034851, 0.0128605012, 16114.804457356675, 190.87920357944495, 26.1215477, ZTF
179.86401040000001, -20.446584099999999, zr, 58956.264317100002, 15.6776085, 0.0130161, 15385.095627860814, 184.44069777189563, 26.145359, ZTF
179.86402430000001, -20.4466292, zr, 58966.188888899997, 15.7632627, 0.0132182902, 8169.796520625884, 99.4631484253032, 25.5437908, ZTF
179.8639838, -20.446622999999999, zr, 58972.188715299999, 15.6408882, 0.0129368529, 15907.565495024824, 189.5431265019819, 26.1448975, ZTF
179.86393820000001, -20.446559300000001, zr, 58975.148738399999, 15.7029371, 0.0130733196, 15066.503610641295, 181.41535309706893, 26.1479683, ZTF
179.86397120000001, -20.4465982, zr, 58981.231655099997, 15.6293049, 0.0129127428, 16062.374965284997, 191.03104029775713, 26.1438293, ZTF
179.86397059999999, -20.446612099999999, zr, 58987.15625, 15.6300631, 0.0129143093, 16376.40310724801, 194.78942861226196, 26.1656094, ZTF
179.86403319999999, -20.446615999999999, zr, 58996.231354199997, 15.7169895, 0.0131059811, 14125.50034231479, 170.50968707050018, 26.0919991, ZTF
179.86406260000001, -20.4466416, zr, 58999.169085599999, 15.6009054, 0.0128553938, 16611.91575576907, 196.68932276271414, 26.1519547, ZTF
179.86399610000001, -20.446641799999998, zr, 59005.232465300003, 15.6947451, 0.0130545814, 14425.688830481102, 173.45035402088197, 26.0925865, ZTF
179.86589749999999, -20.447044000000002, zr, 58876.353136600002, 17.5712585, 0.0283465013, 2549.3625396848915, 66.55899308566184, 26.0873375, ZTF
179.8655771, -20.446791600000001, zr, 58996.231354199997, 17.3744011, 0.0250832625, 3069.2990149171546, 70.90859874135735, 26.0919991, ZTF
