# Data from 'ATLAS' for 'SN ATLAS2023omo'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
214.2616, 10.82196, c, 60082.917077, -22.215, 1.743, -5, 8, nan, ATLAS
214.2616, 10.82196, c, 60082.922529, 21.287, 0.779, 11, 9, 21.296518287104437, ATLAS
214.2616, 10.82196, o, 60084.132666, -18.297, 0.831, -174, 145, nan, ATLAS
214.2616, 10.82196, o, 60084.135387, -22.586, 34.0, -3, 114, nan, ATLAS
214.2616, 10.82196, o, 60084.142345, 19.812, 2.058, 43, 89, 19.816328861051034, ATLAS
214.2616, 10.82196, o, 60084.156173, 20.344, 3.448, 26, 91, 20.362566630072955, ATLAS
214.2616, 10.82196, o, 60085.363393, 21.614, 1.57, 8, 13, 21.64227503252014, ATLAS
214.2616, 10.82196, o, 60085.373528, -21.614, 1.543, -8, 13, nan, ATLAS
214.2616, 10.82196, o, 60085.400003, -21.07, 1.048, -14, 14, nan, ATLAS
214.2616, 10.82196, o, 60085.424985, 21.086, 0.64, 13, 8, 21.115141619232908, ATLAS
214.2616, 10.82196, c, 60088.888665, 21.696, 1.102, 8, 8, 21.64227503252014, ATLAS
214.2616, 10.82196, c, 60088.894626, -21.255, 0.829, -11, 10, nan, ATLAS
214.2616, 10.82196, c, 60088.907562, 20.966, 0.825, 15, 12, 20.959771852360795, ATLAS
214.2616, 10.82196, o, 60091.870026, -21.018, 1.053, -14, 15, nan, ATLAS
214.2616, 10.82196, o, 60091.872782, -23.108, 7.375, -2, 15, nan, ATLAS
214.2616, 10.82196, o, 60091.877896, 26.095, 100.0, 0, 13, inf, ATLAS
214.2616, 10.82196, o, 60091.914332, -20.378, 0.591, -26, 15, nan, ATLAS
214.2616, 10.82196, o, 60091.941606, 21.407, 1.38, 10, 14, 21.4, ATLAS
214.2616, 10.82196, o, 60100.871316, 17.325, 0.474, 427, 202, 17.32393031243744, ATLAS
214.2616, 10.82196, o, 60100.874099, 18.853, 2.954, 104, 308, 18.85741665175305, ATLAS
214.2616, 10.82196, o, 60100.8893, -17.423, 0.854, -390, 333, nan, ATLAS
214.2616, 10.82196, c, 60108.09291, 21.375, 0.952, 10, 10, 21.4, ATLAS
214.2616, 10.82196, c, 60108.095645, 21.306, 0.954, 11, 10, 21.296518287104437, ATLAS
214.2616, 10.82196, c, 60108.100712, 21.622, 1.082, 8, 9, 21.64227503252014, ATLAS
214.2616, 10.82196, c, 60108.111314, 20.824, 0.613, 17, 10, 20.823877696554312, ATLAS
214.2616, 10.82196, c, 60111.072746, 22.215, 2.833, 5, 13, 22.15257498915995, ATLAS
214.2616, 10.82196, c, 60111.074578, -20.933, 0.688, -15, 11, nan, ATLAS
214.2616, 10.82196, c, 60111.075479, 24.643, 34.0, 0, 17, inf, ATLAS
214.2616, 10.82196, c, 60111.077798, -21.24, 0.895, -12, 10, nan, ATLAS
214.2616, 10.82196, c, 60111.080991, 20.769, 0.786, 18, 14, 20.761818737241732, ATLAS
214.2616, 10.82196, c, 60111.083718, 22.314, 2.619, 4, 11, 22.394850021680092, ATLAS
214.2616, 10.82196, c, 60111.090642, -20.94, 0.839, -15, 13, nan, ATLAS
214.2616, 10.82196, c, 60111.093372, -21.328, 0.927, -11, 10, nan, ATLAS
214.2616, 10.82196, o, 60118.816456, -21.489, 1.97, -9, 18, nan, ATLAS
214.2616, 10.82196, o, 60118.819426, 20.461, 0.719, 24, 17, 20.449471895720983, ATLAS
214.2616, 10.82196, o, 60118.8266, 19.799, 0.395, 44, 17, 19.79136830878453, ATLAS
214.2616, 10.82196, o, 60118.827588, -21.779, 2.259, -7, 16, nan, ATLAS
214.2616, 10.82196, o, 60118.830668, 22.32, 3.812, 4, 16, 22.394850021680092, ATLAS
214.2616, 10.82196, o, 60118.837251, 21.002, 1.25, 14, 18, 21.034679910804403, ATLAS
214.2616, 10.82196, o, 60118.8424, -21.95, 2.519, -6, 15, nan, ATLAS
214.2616, 10.82196, o, 60118.851396, -23.421, 10.833, -2, 17, nan, ATLAS
214.2616, 10.82196, o, 60122.074295, -21.967, 3.925, -6, 23, nan, ATLAS
214.2616, 10.82196, o, 60122.078368, 21.419, 2.867, 10, 28, 21.4, ATLAS
214.2616, 10.82196, o, 60122.084263, 21.063, 1.722, 14, 24, 21.034679910804403, ATLAS
214.2616, 10.82196, o, 60122.094317, -19.545, 0.702, -55, 39, nan, ATLAS
214.2616, 10.82196, o, 60123.047565, 20.982, 2.358, 15, 35, 20.959771852360795, ATLAS
214.2616, 10.82196, o, 60123.051398, 20.714, 1.493, 19, 28, 20.703115997617928, ATLAS
214.2616, 10.82196, o, 60123.056819, 20.93, 1.862, 15, 29, 20.959771852360795, ATLAS
214.2616, 10.82196, o, 60123.066297, 19.53, 0.392, 56, 22, 19.529529932484497, ATLAS
214.2616, 10.82196, o, 60126.074717, 25.384, 102.5, 0, 26, inf, ATLAS
214.2616, 10.82196, o, 60126.077438, 22.761, 9.636, 3, 28, 22.707196863200842, ATLAS
214.2616, 10.82196, o, 60126.085187, 19.821, 0.629, 43, 27, 19.816328861051034, ATLAS
214.2616, 10.82196, o, 60126.097618, -20.61, 1.552, -21, 32, nan, ATLAS
214.2616, 10.82196, o, 60128.092443, 23.648, 29.857, 1, 38, 23.9, ATLAS
214.2616, 10.82196, o, 60128.101293, 19.207, 0.603, 75, 45, 19.21234684152075, ATLAS
214.2616, 10.82196, o, 60128.110787, -22.403, 10.182, -4, 40, nan, ATLAS
214.2616, 10.82196, o, 60128.121377, -19.825, 1.025, -43, 44, nan, ATLAS
214.2616, 10.82196, o, 60129.066889, -19.615, 0.693, -52, 36, nan, ATLAS
214.2616, 10.82196, o, 60129.074334, -20.966, 1.951, -15, 29, nan, ATLAS
214.2616, 10.82196, o, 60129.077964, -20.512, 1.426, -23, 32, nan, ATLAS
214.2616, 10.82196, o, 60129.09102, -19.506, 0.578, -57, 33, nan, ATLAS
214.2616, 10.82196, o, 60130.805337, 20.733, 1.407, 18, 26, 20.761818737241732, ATLAS
214.2616, 10.82196, o, 60130.805789, 22.172, 3.5, 5, 17, 22.15257498915995, ATLAS
214.2616, 10.82196, o, 60130.817724, -20.75, 0.993, -18, 18, nan, ATLAS
214.2616, 10.82196, o, 60130.818175, -25.379, 151.0, 0, 39, inf, ATLAS
214.2616, 10.82196, o, 60130.823292, -22.072, 3.152, -5, 17, nan, ATLAS
214.2616, 10.82196, o, 60130.823747, -23.165, 13.8, -2, 27, nan, ATLAS
214.2616, 10.82196, o, 60130.826455, -21.874, 2.873, -6, 19, nan, ATLAS
214.2616, 10.82196, o, 60130.826906, -20.701, 1.139, -19, 22, nan, ATLAS
214.2616, 10.82196, o, 60132.056794, 19.264, 3.317, 72, 237, 19.256668758921826, ATLAS
214.2616, 10.82196, o, 60132.071377, 18.765, 0.552, 113, 62, 18.767303891291448, ATLAS
214.2616, 10.82196, o, 60132.07228, -19.886, 1.483, -40, 60, nan, ATLAS
214.2616, 10.82196, o, 60132.075014, -19.565, 2.488, -54, 135, nan, ATLAS
214.2616, 10.82196, o, 60132.081375, 19.377, 1.11, 64, 72, 19.38455006504028, ATLAS
214.2616, 10.82196, o, 60132.090923, -19.967, 1.383, -37, 52, nan, ATLAS
214.2616, 10.82196, o, 60134.035176, -25.143, 91.0, 0, 29, inf, ATLAS
214.2616, 10.82196, o, 60134.038345, -20.617, 1.774, -21, 36, nan, ATLAS
214.2616, 10.82196, o, 60134.046041, 21.751, 4.4, 7, 32, 21.787254899964356, ATLAS
214.2616, 10.82196, o, 60134.056975, 21.811, 2.704, 7, 18, 21.787254899964356, ATLAS
214.2616, 10.82196, c, 60136.73115, 20.836, 0.492, 17, 8, 20.823877696554312, ATLAS
214.2616, 10.82196, c, 60136.737126, 23.031, 3.187, 2, 7, 23.147425010840045, ATLAS
214.2616, 10.82196, c, 60136.740316, 22.188, 1.706, 5, 8, 22.15257498915995, ATLAS
214.2616, 10.82196, c, 60136.751322, 21.055, 0.636, 14, 9, 21.034679910804403, ATLAS
214.2616, 10.82196, o, 60138.059382, -19.426, 0.533, -62, 33, nan, ATLAS
214.2616, 10.82196, o, 60138.081269, -23.134, 23.5, -2, 48, nan, ATLAS
214.2616, 10.82196, o, 60138.089953, 20.624, 1.854, 20, 38, 20.647425010840045, ATLAS
214.2616, 10.82196, o, 60138.094994, 22.02, 3.448, 6, 20, 21.95462187404089, ATLAS
214.2616, 10.82196, o, 60141.027941, 21.222, 1.115, 12, 13, 21.202046884880936, ATLAS
214.2616, 10.82196, o, 60141.034586, -22.133, 2.513, -5, 13, nan, ATLAS
214.2616, 10.82196, o, 60141.038215, 20.92, 0.885, 16, 14, 20.889700043360186, ATLAS
214.2616, 10.82196, o, 60141.050436, -22.689, 3.913, -3, 12, nan, ATLAS
214.2616, 10.82196, c, 60142.765054, 21.897, 1.244, 6, 8, 21.95462187404089, ATLAS
214.2616, 10.82196, c, 60142.768288, -21.561, 1.135, -9, 10, nan, ATLAS
214.2616, 10.82196, c, 60142.783858, -22.216, 1.929, -5, 9, nan, ATLAS
214.2616, 10.82196, o, 60144.008978, -17.07, 0.372, -540, 201, nan, ATLAS
214.2616, 10.82196, o, 60144.01267, -18.742, 1.22, -116, 141, nan, ATLAS
214.2616, 10.82196, o, 60144.021957, 19.399, 2.27, 63, 143, 19.401648626366043, ATLAS
214.2616, 10.82196, o, 60144.024675, 18.004, 0.623, 228, 142, 18.005162882498865, ATLAS
214.2616, 10.82196, o, 60144.028375, -18.028, 0.631, -223, 141, nan, ATLAS
214.2616, 10.82196, o, 60144.042679, 19.968, 0.7, 37, 26, 19.97949568983251, ATLAS
214.2616, 10.82196, o, 60146.047763, 19.529, 1.608, 56, 90, 19.529529932484497, ATLAS
214.2616, 10.82196, o, 60146.048213, 18.576, 0.667, 135, 90, 18.574165578762482, ATLAS
214.2616, 10.82196, o, 60146.050483, 18.893, 1.008, 101, 101, 18.889196565543394, ATLAS
214.2616, 10.82196, o, 60146.050934, -18.828, 0.876, -107, 94, nan, ATLAS
214.2616, 10.82196, o, 60146.062716, 17.196, 0.705, 481, 339, 17.19463730906542, ATLAS
214.2616, 10.82196, o, 60146.063167, -17.683, 0.617, -307, 189, nan, ATLAS
214.2616, 10.82196, o, 60149.983664, 19.54, 1.022, 56, 57, 19.529529932484497, ATLAS
214.2616, 10.82196, o, 60149.99297, 19.998, 1.06, 36, 38, 20.00924374808178, ATLAS
214.2616, 10.82196, o, 60149.995703, -24.456, 38.0, -1, 23, nan, ATLAS
214.2616, 10.82196, o, 60150.008169, 21.744, 3.625, 7, 26, 21.787254899964356, ATLAS
214.2616, 10.82196, o, 60152.03237, -19.152, 12.511, -79, 992, nan, ATLAS
214.2616, 10.82196, o, 60153.0211, -20.846, 1.48, -17, 25, nan, ATLAS
214.2616, 10.82196, o, 60153.030596, 19.887, 0.741, 40, 30, 19.894850021680092, ATLAS
214.2616, 10.82196, o, 60153.033311, 21.001, 1.711, 14, 25, 21.034679910804403, ATLAS
214.2616, 10.82196, o, 60153.047872, 20.293, 1.155, 28, 32, 20.28210492164445, ATLAS
214.2616, 10.82196, o, 60156.00244, 18.656, 0.224, 125, 28, 18.657724967479858, ATLAS
214.2616, 10.82196, o, 60156.005617, 19.193, 0.291, 76, 22, 19.197966019298022, ATLAS
214.2616, 10.82196, o, 60156.015357, 19.093, 0.325, 84, 27, 19.089301784845293, ATLAS
214.2616, 10.82196, o, 60156.027329, 19.407, 0.458, 63, 29, 19.401648626366043, ATLAS
214.2616, 10.82196, o, 60157.788619, 19.083, 0.371, 84, 31, 19.089301784845293, ATLAS
214.2616, 10.82196, o, 60157.792294, 18.771, 0.295, 113, 33, 18.767303891291448, ATLAS
214.2616, 10.82196, o, 60157.798766, 18.552, 0.217, 138, 30, 18.550302283996906, ATLAS
214.2616, 10.82196, o, 60157.80902, 18.246, 0.233, 183, 43, 18.243872275673926, ATLAS
214.2616, 10.82196, o, 60160.753164, 18.294, 0.084, 175, 15, 18.292404878284263, ATLAS
214.2616, 10.82196, o, 60160.753615, 18.424, 0.083, 155, 13, 18.42417075457427, ATLAS
214.2616, 10.82196, o, 60160.761018, 18.232, 0.071, 185, 13, 18.232070678992464, ATLAS
214.2616, 10.82196, o, 60160.763727, 18.331, 0.091, 169, 15, 18.330283238465814, ATLAS
214.2616, 10.82196, o, 60160.764177, 18.418, 0.089, 156, 14, 18.417188504113845, ATLAS
214.2616, 10.82196, o, 60160.775257, 18.145, 0.067, 200, 13, 18.147425010840045, ATLAS
214.2616, 10.82196, c, 60162.018502, 18.769, 0.094, 113, 11, 18.767303891291448, ATLAS
214.2616, 10.82196, c, 60162.021678, 18.534, 0.094, 140, 13, 18.534679910804403, ATLAS
214.2616, 10.82196, c, 60162.028004, 18.537, 0.094, 140, 13, 18.534679910804403, ATLAS
214.2616, 10.82196, c, 60162.040637, 18.63, 0.112, 128, 14, 18.631975075880327, ATLAS
214.2616, 10.82196, o, 60163.740423, 18.218, 0.073, 188, 14, 18.214605376840797, ATLAS
214.2616, 10.82196, o, 60163.743596, 18.255, 0.078, 181, 14, 18.255803562827037, ATLAS
214.2616, 10.82196, o, 60163.751972, 18.344, 0.083, 167, 14, 18.34320882213104, ATLAS
214.2616, 10.82196, o, 60163.767687, 18.224, 0.071, 186, 13, 18.226217639455207, ATLAS
214.2616, 10.82196, o, 60166.711827, 18.527, 0.255, 141, 36, 18.52695221836155, ATLAS
214.2616, 10.82196, o, 60166.714604, 18.287, 0.157, 176, 28, 18.286218330464624, ATLAS
214.2616, 10.82196, o, 60166.720984, 18.503, 0.11, 144, 16, 18.504093769761873, ATLAS
214.2616, 10.82196, o, 60166.731492, 18.636, 0.133, 128, 17, 18.631975075880327, ATLAS
214.2616, 10.82196, o, 60169.71249, 18.803, 0.369, 109, 40, 18.80643375514844, ATLAS
214.2616, 10.82196, o, 60169.715686, 18.681, 0.255, 122, 31, 18.684100423313126, ATLAS
214.2616, 10.82196, o, 60169.721114, 18.874, 0.21, 102, 22, 18.878499570595203, ATLAS
214.2616, 10.82196, o, 60169.732082, 18.687, 0.129, 122, 16, 18.684100423313126, ATLAS
214.2616, 10.82196, c, 60170.975581, 19.564, 0.227, 54, 12, 19.569015600442576, ATLAS
214.2616, 10.82196, c, 60170.981519, 19.684, 0.261, 49, 13, 19.674509799928714, ATLAS
214.2616, 10.82196, c, 60170.984683, 20.533, 0.54, 22, 12, 20.543943297944484, ATLAS
214.2616, 10.82196, c, 60170.997009, 19.61, 0.225, 52, 12, 19.609991640913, ATLAS
214.2616, 10.82196, o, 60181.993772, -18.124, 0.868, -204, 178, nan, ATLAS
214.2616, 10.82196, o, 60181.999687, 17.391, 5.966, 401, 2395, 17.392139068449545, ATLAS
214.2616, 10.82196, o, 60182.002888, 21.066, 2.484, 14, 34, 21.034679910804403, ATLAS
214.2616, 10.82196, o, 60182.003338, 18.942, 0.55, 96, 53, 18.944321917401076, ATLAS
214.2616, 10.82196, o, 60182.027461, 19.229, 0.429, 74, 32, 19.226920700672558, ATLAS
214.2616, 10.82196, o, 60184.715851, 20.134, 2.015, 32, 65, 20.137125054200233, ATLAS
214.2616, 10.82196, o, 60184.719033, -19.634, 0.811, -51, 41, nan, ATLAS
214.2616, 10.82196, o, 60184.72446, 19.118, 0.416, 82, 34, 19.115465369040706, ATLAS
214.2616, 10.82196, o, 60184.736224, 20.289, 1.174, 28, 33, 20.28210492164445, ATLAS
214.2616, 10.82196, o, 60185.973643, 19.672, 1.498, 49, 74, 19.674509799928714, ATLAS
214.2616, 10.82196, o, 60185.977247, 20.394, 2.081, 25, 53, 20.405149978319905, ATLAS
214.2616, 10.82196, o, 60185.982672, 19.65, 0.789, 50, 40, 19.65257498915995, ATLAS
214.2616, 10.82196, o, 60185.994939, 19.085, 0.47, 84, 40, 19.089301784845293, ATLAS
214.2616, 10.82196, o, 60187.974122, 18.498, 0.959, 145, 139, 18.496579994412564, ATLAS
214.2616, 10.82196, o, 60187.977351, 17.22, 0.443, 470, 208, 17.219755355160704, ATLAS
214.2616, 10.82196, o, 60187.999801, 15.296, 0.535, 2766, 1481, 15.295369560566769, ATLAS
214.2616, 10.82196, c, 60195.227268, 20.374, 2.099, 26, 54, 20.362566630072955, ATLAS
214.2616, 10.82196, c, 60195.230433, 20.203, 0.989, 30, 30, 20.207196863200842, ATLAS
