# Data from 'ATLAS' for 'SN ATLAS2020aejj'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
75.26627, -38.4486, o, 59105.597948, -23.861, 14.222, -1, 15, nan, ATLAS
75.26627, -38.4486, o, 59105.60333, -23.343, 10.071, -2, 17, nan, ATLAS
75.26627, -38.4486, o, 59105.623159, 20.588, 0.634, 21, 13, 20.5944517631652, ATLAS
75.26627, -38.4486, o, 59105.631377, -21.239, 1.51, -12, 18, nan, ATLAS
75.26627, -38.4486, o, 59107.601651, 22.191, 2.458, 5, 12, 22.15257498915995, ATLAS
75.26627, -38.4486, o, 59107.605795, 20.19, 0.401, 30, 12, 20.207196863200842, ATLAS
75.26627, -38.4486, o, 59107.624135, -22.7, 3.444, -3, 10, nan, ATLAS
75.26627, -38.4486, o, 59107.635641, 20.031, 0.525, 35, 18, 20.03982988912431, ATLAS
75.26627, -38.4486, o, 59111.579746, -20.731, 0.674, -18, 12, nan, ATLAS
75.26627, -38.4486, o, 59111.582969, 20.633, 0.736, 20, 15, 20.647425010840045, ATLAS
75.26627, -38.4486, o, 59111.588956, -21.392, 1.86, -10, 19, nan, ATLAS
75.26627, -38.4486, o, 59111.600027, -23.441, 10.625, -2, 16, nan, ATLAS
75.26627, -38.4486, o, 59115.567113, -22.442, 3.233, -4, 12, nan, ATLAS
75.26627, -38.4486, o, 59115.572563, 21.039, 0.867, 14, 12, 21.034679910804403, ATLAS
75.26627, -38.4486, o, 59115.575785, -22.681, 3.912, -3, 12, nan, ATLAS
75.26627, -38.4486, o, 59115.585964, 22.696, 4.438, 3, 14, 22.707196863200842, ATLAS
75.26627, -38.4486, c, 59117.563085, -21.074, 1.071, -14, 14, nan, ATLAS
75.26627, -38.4486, c, 59117.567252, -20.155, 0.374, -32, 12, nan, ATLAS
75.26627, -38.4486, c, 59117.572755, 21.311, 1.1, 11, 12, 21.296518287104437, ATLAS
75.26627, -38.4486, c, 59117.587381, -22.521, 3.522, -4, 12, nan, ATLAS
75.26627, -38.4486, o, 59119.53353, 22.187, 2.757, 5, 13, 22.15257498915995, ATLAS
75.26627, -38.4486, o, 59119.53537, 20.922, 0.711, 16, 11, 20.889700043360186, ATLAS
75.26627, -38.4486, o, 59119.538132, 20.847, 0.694, 17, 12, 20.823877696554312, ATLAS
75.26627, -38.4486, o, 59119.543719, 23.775, 9.7, 1, 11, 23.9, ATLAS
75.26627, -38.4486, o, 59121.527897, 19.85, 0.706, 42, 29, 19.841876774005247, ATLAS
75.26627, -38.4486, o, 59121.529726, -19.899, 0.758, -40, 30, nan, ATLAS
75.26627, -38.4486, o, 59121.532471, 20.851, 2.056, 17, 34, 20.823877696554312, ATLAS
75.26627, -38.4486, o, 59121.540265, -20.539, 1.523, -22, 34, nan, ATLAS
75.26627, -38.4486, o, 59123.540472, 19.917, 0.745, 39, 29, 19.92233848243375, ATLAS
75.26627, -38.4486, o, 59123.543692, -22.146, 5.553, -5, 28, nan, ATLAS
75.26627, -38.4486, o, 59123.546454, -22.17, 5.914, -5, 29, nan, ATLAS
75.26627, -38.4486, o, 59123.554292, -20.324, 1.051, -27, 28, nan, ATLAS
75.26627, -38.4486, o, 59127.558131, -20.541, 0.942, -22, 21, nan, ATLAS
75.26627, -38.4486, o, 59127.560431, -22.935, 8.0, -2, 20, nan, ATLAS
75.26627, -38.4486, o, 59127.56412, -20.924, 1.292, -16, 20, nan, ATLAS
75.26627, -38.4486, o, 59127.569644, -20.49, 0.919, -23, 21, nan, ATLAS
75.26627, -38.4486, o, 59133.488903, 20.4, 0.557, 25, 14, 20.405149978319905, ATLAS
75.26627, -38.4486, o, 59133.518719, 20.332, 0.428, 27, 11, 20.32159058960253, ATLAS
75.26627, -38.4486, o, 59133.521918, 21.487, 1.394, 9, 13, 21.514393726401686, ATLAS
75.26627, -38.4486, o, 59133.527406, 21.184, 1.233, 12, 15, 21.202046884880936, ATLAS
75.26627, -38.4486, o, 59135.529818, -19.29, 2.404, -70, 168, nan, ATLAS
75.26627, -38.4486, o, 59135.537089, 20.334, 0.867, 27, 23, 20.32159058960253, ATLAS
75.26627, -38.4486, o, 59135.538931, 18.172, 0.382, 196, 75, 18.169359821608808, ATLAS
75.26627, -38.4486, o, 59135.545853, 17.814, 0.475, 272, 129, 17.8135777399145, ATLAS
75.26627, -38.4486, c, 59137.540831, 20.979, 0.739, 15, 11, 20.959771852360795, ATLAS
75.26627, -38.4486, c, 59137.543574, -21.3, 0.928, -11, 10, nan, ATLAS
75.26627, -38.4486, c, 59137.546317, -21.37, 1.045, -10, 11, nan, ATLAS
75.26627, -38.4486, c, 59137.55135, -21.715, 1.422, -8, 11, nan, ATLAS
75.26627, -38.4486, o, 59139.541276, -17.724, 1.351, -295, 399, nan, ATLAS
75.26627, -38.4486, c, 59141.523888, 19.906, 4.0, 40, 158, 19.894850021680092, ATLAS
