# Data from 'ATLAS' for 'SN ATLAS2020aclx'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
9.473, -21.47193, o, 59107.494895, -21.394, 1.016, -10, 10, nan, ATLAS
9.473, -21.47193, o, 59107.525999, -20.735, 0.514, -18, 10, nan, ATLAS
9.473, -21.47193, o, 59107.531325, -22.332, 2.566, -4, 11, nan, ATLAS
9.473, -21.47193, o, 59107.534547, -20.833, 0.575, -17, 10, nan, ATLAS
9.473, -21.47193, c, 59109.476035, 21.693, 1.326, 8, 10, 21.64227503252014, ATLAS
9.473, -21.47193, c, 59109.531022, -20.522, 0.4, -22, 9, nan, ATLAS
9.473, -21.47193, c, 59109.545372, -20.594, 0.475, -21, 10, nan, ATLAS
9.473, -21.47193, c, 59109.548589, 21.014, 0.753, 14, 11, 21.034679910804403, ATLAS
9.473, -21.47193, o, 59111.48318, 17.279, 0.588, 445, 262, 17.27909997254767, ATLAS
9.473, -21.47193, o, 59111.488764, 18.227, 0.591, 186, 110, 18.226217639455207, ATLAS
9.473, -21.47193, o, 59111.524312, 20.633, 0.67, 20, 14, 20.647425010840045, ATLAS
9.473, -21.47193, c, 59113.474869, 21.945, 2.95, 6, 18, 21.95462187404089, ATLAS
9.473, -21.47193, c, 59113.478318, -20.94, 1.359, -15, 21, nan, ATLAS
9.473, -21.47193, c, 59113.512358, 21.552, 1.389, 9, 12, 21.514393726401686, ATLAS
9.473, -21.47193, c, 59113.540844, 21.863, 1.625, 6, 11, 21.95462187404089, ATLAS
9.473, -21.47193, o, 59115.415341, -21.402, 0.852, -10, 8, nan, ATLAS
9.473, -21.47193, o, 59115.417181, -20.974, 0.651, -15, 10, nan, ATLAS
9.473, -21.47193, o, 59115.422746, -20.59, 0.471, -21, 10, nan, ATLAS
9.473, -21.47193, o, 59115.43657, 21.211, 0.801, 12, 10, 21.202046884880936, ATLAS
9.473, -21.47193, o, 59117.4231, 24.591, 25.0, 0, 13, inf, ATLAS
9.473, -21.47193, o, 59117.427225, 20.763, 0.648, 18, 12, 20.761818737241732, ATLAS
9.473, -21.47193, o, 59117.432714, 22.715, 3.6, 3, 11, 22.707196863200842, ATLAS
9.473, -21.47193, o, 59117.437755, 21.929, 1.982, 6, 12, 21.95462187404089, ATLAS
9.473, -21.47193, o, 59119.392631, 16.215, 1.291, 1186, 1531, 16.21478827742939, ATLAS
9.473, -21.47193, o, 59119.395418, 19.022, 1.651, 89, 148, 19.026524983387716, ATLAS
9.473, -21.47193, o, 59119.39818, 20.235, 1.028, 29, 30, 20.24400500525261, ATLAS
9.473, -21.47193, o, 59119.403245, 21.038, 1.455, 14, 20, 21.034679910804403, ATLAS
9.473, -21.47193, o, 59120.406494, -20.211, 0.874, -30, 26, nan, ATLAS
9.473, -21.47193, o, 59120.408334, 19.569, 0.441, 54, 24, 19.569015600442576, ATLAS
9.473, -21.47193, o, 59120.411107, 20.541, 0.902, 22, 20, 20.543943297944484, ATLAS
9.473, -21.47193, o, 59120.416177, 20.386, 1.139, 26, 29, 20.362566630072955, ATLAS
9.473, -21.47193, o, 59126.45831, -20.155, 0.747, -32, 24, nan, ATLAS
9.473, -21.47193, o, 59126.461527, -20.64, 1.068, -20, 22, nan, ATLAS
9.473, -21.47193, o, 59126.466657, 20.603, 1.092, 21, 23, 20.5944517631652, ATLAS
9.473, -21.47193, o, 59126.502052, -20.556, 1.202, -22, 26, nan, ATLAS
9.473, -21.47193, o, 59127.4267, -20.07, 1.015, -34, 35, nan, ATLAS
9.473, -21.47193, o, 59127.42992, -19.363, 1.812, -65, 118, nan, ATLAS
9.473, -21.47193, o, 59127.463553, -20.201, 0.571, -30, 17, nan, ATLAS
9.473, -21.47193, o, 59127.49219, -21.081, 1.37, -13, 18, nan, ATLAS
9.473, -21.47193, o, 59129.425419, 22.24, 3.021, 5, 14, 22.15257498915995, ATLAS
9.473, -21.47193, o, 59129.428625, 20.465, 0.534, 24, 13, 20.449471895720983, ATLAS
9.473, -21.47193, o, 59129.434158, -21.935, 2.187, -6, 13, nan, ATLAS
9.473, -21.47193, o, 59129.469414, -20.852, 1.058, -17, 18, nan, ATLAS
9.473, -21.47193, o, 59129.470787, 17.498, 1.266, 364, 460, 17.49724654087736, ATLAS
9.473, -21.47193, o, 59131.415987, 21.816, 1.629, 7, 11, 21.787254899964356, ATLAS
9.473, -21.47193, o, 59131.419238, -21.881, 1.4, -6, 9, nan, ATLAS
9.473, -21.47193, o, 59131.425702, 20.942, 0.681, 15, 10, 20.959771852360795, ATLAS
9.473, -21.47193, o, 59131.459816, 22.502, 2.605, 4, 9, 22.394850021680092, ATLAS
9.473, -21.47193, c, 59133.405193, -20.958, 0.553, -15, 8, nan, ATLAS
9.473, -21.47193, c, 59133.408395, 22.93, 3.562, 2, 9, 23.147425010840045, ATLAS
9.473, -21.47193, c, 59133.414378, 21.281, 0.705, 11, 8, 21.296518287104437, ATLAS
9.473, -21.47193, c, 59133.424916, -21.695, 1.191, -8, 9, nan, ATLAS
9.473, -21.47193, o, 59135.366595, 19.544, 0.73, 55, 40, 19.54909327626439, ATLAS
9.473, -21.47193, o, 59135.390521, 16.367, 0.573, 1030, 590, 16.36790693823707, ATLAS
9.473, -21.47193, o, 59135.393491, -20.406, 1.381, -25, 34, nan, ATLAS
9.473, -21.47193, o, 59135.399028, -18.007, 0.59, -228, 134, nan, ATLAS
9.473, -21.47193, c, 59137.357629, 21.53, 1.015, 9, 9, 21.514393726401686, ATLAS
9.473, -21.47193, c, 59137.359459, 20.754, 0.459, 18, 8, 20.761818737241732, ATLAS
9.473, -21.47193, c, 59137.364987, 22.986, 3.778, 2, 9, 23.147425010840045, ATLAS
9.473, -21.47193, c, 59137.377882, 22.496, 2.731, 4, 10, 22.394850021680092, ATLAS
9.473, -21.47193, o, 59139.388786, -20.365, 0.381, -26, 10, nan, ATLAS
9.473, -21.47193, o, 59139.392012, 23.514, 6.4, 1, 9, 23.9, ATLAS
9.473, -21.47193, o, 59139.398005, -24.288, 16.0, -1, 11, nan, ATLAS
9.473, -21.47193, o, 59139.433024, 20.701, 0.685, 19, 13, 20.703115997617928, ATLAS
9.473, -21.47193, c, 59141.42667, -23.888, 14.571, -1, 15, nan, ATLAS
9.473, -21.47193, c, 59141.429872, -21.755, 1.979, -7, 14, nan, ATLAS
9.473, -21.47193, c, 59141.449554, -22.161, 9.0, -5, 45, nan, ATLAS
9.473, -21.47193, o, 59143.341376, -23.986, 20.714, -1, 19, nan, ATLAS
9.473, -21.47193, o, 59143.344138, -23.268, 12.444, -2, 22, nan, ATLAS
9.473, -21.47193, o, 59143.353409, -21.88, 3.393, -6, 22, nan, ATLAS
9.473, -21.47193, o, 59143.372963, 18.706, 0.792, 120, 95, 18.702046884880936, ATLAS
9.473, -21.47193, o, 59145.350487, 21.464, 1.169, 9, 11, 21.514393726401686, ATLAS
9.473, -21.47193, o, 59145.352326, -21.322, 1.491, -11, 16, nan, ATLAS
9.473, -21.47193, o, 59145.355527, -22.367, 3.698, -4, 15, nan, ATLAS
9.473, -21.47193, o, 59145.379854, 21.611, 1.59, 8, 13, 21.64227503252014, ATLAS
9.473, -21.47193, o, 59146.417101, -24.204, 21.429, -1, 16, nan, ATLAS
9.473, -21.47193, o, 59146.421235, -20.82, 0.784, -17, 13, nan, ATLAS
9.473, -21.47193, o, 59146.429015, -26.258, 138.0, 0, 16, inf, ATLAS
9.473, -21.47193, o, 59146.442866, 21.914, 2.375, 6, 15, 21.95462187404089, ATLAS
9.473, -21.47193, o, 59147.334129, -20.143, 0.687, -32, 22, nan, ATLAS
9.473, -21.47193, o, 59147.334589, -23.684, 13.909, -1, 17, nan, ATLAS
9.473, -21.47193, o, 59147.336432, -21.211, 1.481, -12, 18, nan, ATLAS
9.473, -21.47193, o, 59147.339197, 21.219, 1.365, 12, 16, 21.202046884880936, ATLAS
9.473, -21.47193, o, 59147.346101, -22.445, 4.829, -4, 18, nan, ATLAS
9.473, -21.47193, o, 59157.358856, -20.849, 0.943, -17, 16, nan, ATLAS
9.473, -21.47193, o, 59157.362058, 21.363, 1.592, 10, 16, 21.4, ATLAS
9.473, -21.47193, o, 59157.368479, 20.475, 0.718, 24, 17, 20.449471895720983, ATLAS
9.473, -21.47193, o, 59157.378996, 19.754, 0.395, 46, 18, 19.743105420796063, ATLAS
9.473, -21.47193, c, 59161.381581, -21.579, 1.302, -8, 11, nan, ATLAS
9.473, -21.47193, c, 59161.387074, 22.738, 3.312, 3, 10, 22.707196863200842, ATLAS
9.473, -21.47193, c, 59161.404953, -21.134, 0.781, -13, 10, nan, ATLAS
9.473, -21.47193, c, 59161.412283, -21.091, 0.738, -13, 10, nan, ATLAS
9.473, -21.47193, o, 59163.333484, 21.483, 1.629, 9, 15, 21.514393726401686, ATLAS
9.473, -21.47193, o, 59163.337165, -20.899, 0.788, -16, 12, nan, ATLAS
9.473, -21.47193, o, 59163.344079, 21.23, 0.958, 12, 11, 21.202046884880936, ATLAS
9.473, -21.47193, o, 59163.347307, -21.977, 1.621, -6, 10, nan, ATLAS
9.473, -21.47193, o, 59163.353874, 21.779, 1.609, 7, 11, 21.787254899964356, ATLAS
9.473, -21.47193, o, 59163.356642, 21.18, 0.874, 12, 11, 21.202046884880936, ATLAS
9.473, -21.47193, o, 59163.364687, -21.662, 1.326, -8, 10, nan, ATLAS
9.473, -21.47193, c, 59169.32352, -21.744, 0.964, -7, 7, nan, ATLAS
9.473, -21.47193, c, 59169.326719, 22.696, 2.696, 3, 8, 22.707196863200842, ATLAS
9.473, -21.47193, c, 59169.33313, 22.001, 1.442, 6, 8, 21.95462187404089, ATLAS
9.473, -21.47193, c, 59169.345016, 22.362, 2.156, 4, 9, 22.394850021680092, ATLAS
9.473, -21.47193, o, 59173.296646, 21.385, 1.272, 10, 13, 21.4, ATLAS
9.473, -21.47193, o, 59173.299849, 21.739, 1.667, 7, 12, 21.787254899964356, ATLAS
9.473, -21.47193, o, 59173.306277, 21.843, 2.077, 7, 14, 21.787254899964356, ATLAS
9.473, -21.47193, o, 59173.326011, 24.384, 18.6, 1, 12, 23.9, ATLAS
9.473, -21.47193, o, 59180.301957, 22.537, 5.606, 4, 20, 22.394850021680092, ATLAS
9.473, -21.47193, o, 59180.306307, -20.821, 1.076, -17, 18, nan, ATLAS
9.473, -21.47193, o, 59180.34136, -22.159, 4.326, -5, 22, nan, ATLAS
9.473, -21.47193, o, 59180.370342, -20.333, 0.93, -27, 25, nan, ATLAS
9.473, -21.47193, o, 59181.377868, -20.793, 1.545, -18, 27, nan, ATLAS
9.473, -21.47193, o, 59181.382989, 19.641, 0.621, 50, 31, 19.65257498915995, ATLAS
9.473, -21.47193, o, 59181.395015, 19.931, 0.605, 39, 23, 19.92233848243375, ATLAS
9.473, -21.47193, o, 59181.400059, -22.283, 7.833, -4, 35, nan, ATLAS
9.473, -21.47193, o, 59182.33064, -19.945, 0.507, -38, 19, nan, ATLAS
9.473, -21.47193, o, 59182.333845, 19.52, 0.434, 56, 24, 19.529529932484497, ATLAS
9.473, -21.47193, o, 59182.340768, 21.559, 2.118, 9, 18, 21.514393726401686, ATLAS
9.473, -21.47193, o, 59182.353261, 20.652, 1.091, 20, 22, 20.647425010840045, ATLAS
9.473, -21.47193, o, 59183.286027, -22.015, 4.218, -6, 24, nan, ATLAS
9.473, -21.47193, o, 59183.28879, 20.433, 1.058, 24, 26, 20.449471895720983, ATLAS
9.473, -21.47193, o, 59183.294787, 20.039, 0.758, 35, 27, 20.03982988912431, ATLAS
9.473, -21.47193, o, 59183.304933, 20.331, 0.9, 27, 24, 20.32159058960253, ATLAS
9.473, -21.47193, o, 59185.304474, 20.233, 0.694, 29, 20, 20.24400500525261, ATLAS
9.473, -21.47193, o, 59185.307681, 20.494, 0.825, 23, 19, 20.495680409956016, ATLAS
9.473, -21.47193, o, 59185.313198, -20.993, 1.387, -14, 20, nan, ATLAS
9.473, -21.47193, o, 59185.325098, -20.722, 1.104, -19, 21, nan, ATLAS
9.473, -21.47193, o, 59187.305113, 20.205, 0.518, 30, 16, 20.207196863200842, ATLAS
9.473, -21.47193, o, 59187.307904, 20.387, 0.688, 25, 18, 20.405149978319905, ATLAS
9.473, -21.47193, o, 59187.313898, -22.045, 2.778, -6, 15, nan, ATLAS
9.473, -21.47193, o, 59187.324954, 23.832, 11.083, 1, 12, 23.9, ATLAS
9.473, -21.47193, c, 59189.270935, 20.326, 0.37, 27, 10, 20.32159058960253, ATLAS
9.473, -21.47193, c, 59189.274136, -22.804, 3.5, -3, 10, nan, ATLAS
9.473, -21.47193, c, 59189.281467, 20.753, 0.515, 18, 9, 20.761818737241732, ATLAS
9.473, -21.47193, c, 59189.293845, 20.278, 0.327, 28, 9, 20.28210492164445, ATLAS
9.473, -21.47193, o, 59191.278538, 20.162, 0.32, 31, 10, 20.171595765414317, ATLAS
9.473, -21.47193, o, 59191.281771, 20.093, 0.38, 33, 13, 20.10371515030528, ATLAS
9.473, -21.47193, o, 59191.287302, 20.427, 0.414, 24, 10, 20.449471895720983, ATLAS
9.473, -21.47193, o, 59191.297901, 20.577, 0.468, 21, 10, 20.5944517631652, ATLAS
9.473, -21.47193, c, 59193.294784, 19.818, 0.239, 43, 10, 19.816328861051034, ATLAS
9.473, -21.47193, c, 59193.297993, 19.677, 0.22, 49, 11, 19.674509799928714, ATLAS
9.473, -21.47193, c, 59193.303966, 19.683, 0.207, 49, 10, 19.674509799928714, ATLAS
9.473, -21.47193, c, 59193.315412, 20.379, 0.396, 26, 10, 20.362566630072955, ATLAS
9.473, -21.47193, c, 59195.2906, 19.606, 0.18, 52, 9, 19.609991640913, ATLAS
9.473, -21.47193, c, 59195.293832, 19.651, 0.178, 50, 9, 19.65257498915995, ATLAS
9.473, -21.47193, c, 59195.301201, 19.934, 0.219, 39, 8, 19.92233848243375, ATLAS
9.473, -21.47193, c, 59195.311809, 19.553, 0.158, 55, 9, 19.54909327626439, ATLAS
9.473, -21.47193, c, 59197.281326, 16.686, 0.01, 769, 8, 16.685184150496422, ATLAS
9.473, -21.47193, c, 59197.284535, 22.91, 5.833, 2, 14, 23.147425010840045, ATLAS
9.473, -21.47193, c, 59197.290047, 19.109, 0.218, 82, 18, 19.115465369040706, ATLAS
9.473, -21.47193, c, 59197.29371, 19.362, 3.477, 65, 227, 19.36771660839286, ATLAS
9.473, -21.47193, c, 59197.296909, 19.456, 0.183, 60, 11, 19.45462187404089, ATLAS
9.473, -21.47193, c, 59197.300119, 19.7, 0.182, 48, 9, 19.69689690656103, ATLAS
9.473, -21.47193, c, 59197.302905, 19.683, 0.195, 49, 10, 19.674509799928714, ATLAS
9.473, -21.47193, c, 59197.313934, 19.42, 0.153, 62, 10, 19.419020776254364, ATLAS
9.473, -21.47193, o, 59203.274805, 19.36, 0.236, 66, 16, 19.351140161145327, ATLAS
9.473, -21.47193, o, 59203.27803, 20.451, 0.589, 24, 14, 20.449471895720983, ATLAS
9.473, -21.47193, o, 59203.284021, 19.369, 0.198, 65, 13, 19.36771660839286, ATLAS
9.473, -21.47193, o, 59203.294182, 20.01, 0.397, 36, 14, 20.00924374808178, ATLAS
9.473, -21.47193, o, 59205.288077, 19.849, 0.459, 42, 19, 19.841876774005247, ATLAS
9.473, -21.47193, o, 59205.291277, 20.397, 0.837, 25, 21, 20.405149978319905, ATLAS
9.473, -21.47193, o, 59205.298191, 20.492, 0.825, 23, 19, 20.495680409956016, ATLAS
9.473, -21.47193, o, 59205.309683, 20.215, 0.549, 30, 16, 20.207196863200842, ATLAS
9.473, -21.47193, o, 59207.258013, 20.0, 0.389, 36, 14, 20.00924374808178, ATLAS
9.473, -21.47193, o, 59207.261237, 19.685, 0.292, 48, 14, 19.69689690656103, ATLAS
9.473, -21.47193, o, 59207.266772, 19.791, 0.375, 44, 16, 19.79136830878453, ATLAS
9.473, -21.47193, o, 59207.276913, 19.529, 0.271, 56, 15, 19.529529932484497, ATLAS
9.473, -21.47193, o, 59209.243365, 19.839, 0.388, 42, 16, 19.841876774005247, ATLAS
9.473, -21.47193, o, 59209.246574, 19.486, 0.286, 58, 17, 19.491430016092657, ATLAS
9.473, -21.47193, o, 59209.252122, 20.743, 1.023, 18, 19, 20.761818737241732, ATLAS
9.473, -21.47193, o, 59209.262188, 21.153, 1.526, 13, 19, 21.115141619232908, ATLAS
9.473, -21.47193, o, 59211.271565, 21.092, 1.508, 13, 20, 21.115141619232908, ATLAS
9.473, -21.47193, o, 59211.274789, 21.169, 1.536, 12, 19, 21.202046884880936, ATLAS
9.473, -21.47193, o, 59211.281714, 19.908, 0.522, 40, 21, 19.894850021680092, ATLAS
9.473, -21.47193, o, 59211.296922, 19.743, 0.466, 46, 21, 19.743105420796063, ATLAS
9.473, -21.47193, o, 59213.267973, 20.377, 1.081, 26, 28, 20.362566630072955, ATLAS
9.473, -21.47193, o, 59213.27165, -19.428, 0.405, -62, 25, nan, ATLAS
9.473, -21.47193, o, 59213.279019, 20.786, 1.483, 18, 26, 20.761818737241732, ATLAS
9.473, -21.47193, o, 59213.290974, -21.414, 2.905, -10, 29, nan, ATLAS
9.473, -21.47193, o, 59215.248196, 20.082, 0.589, 34, 20, 20.07130270739436, ATLAS
9.473, -21.47193, o, 59215.250961, 21.193, 2.056, 12, 25, 21.202046884880936, ATLAS
9.473, -21.47193, o, 59215.25649, 19.204, 0.549, 76, 42, 19.197966019298022, ATLAS
9.473, -21.47193, o, 59215.26664, 18.699, 0.603, 120, 72, 18.702046884880936, ATLAS
9.473, -21.47193, o, 59217.228415, 20.461, 0.425, 24, 10, 20.449471895720983, ATLAS
9.473, -21.47193, o, 59217.231634, 21.324, 1.019, 11, 11, 21.296518287104437, ATLAS
9.473, -21.47193, o, 59217.237595, 20.17, 0.372, 31, 12, 20.171595765414317, ATLAS
9.473, -21.47193, o, 59217.248598, -22.476, 3.257, -4, 12, nan, ATLAS
9.473, -21.47193, c, 59219.249325, -23.133, 3.824, -2, 8, nan, ATLAS
9.473, -21.47193, c, 59219.253008, 22.921, 3.4, 2, 8, 23.147425010840045, ATLAS
9.473, -21.47193, c, 59219.258539, 20.977, 0.631, 15, 9, 20.959771852360795, ATLAS
9.473, -21.47193, c, 59219.270528, 21.031, 0.626, 14, 9, 21.034679910804403, ATLAS
9.473, -21.47193, c, 59221.234951, -21.006, 0.647, -14, 9, nan, ATLAS
9.473, -21.47193, c, 59221.23816, 20.559, 0.438, 22, 10, 20.543943297944484, ATLAS
9.473, -21.47193, c, 59221.243669, 22.981, 4.875, 2, 11, 23.147425010840045, ATLAS
9.473, -21.47193, c, 59221.254225, 21.334, 0.892, 11, 10, 21.296518287104437, ATLAS
9.473, -21.47193, c, 59223.251041, 18.145, 1.919, 200, 385, 18.147425010840045, ATLAS
9.473, -21.47193, c, 59223.256585, 19.885, 3.6, 40, 145, 19.894850021680092, ATLAS
9.473, -21.47193, c, 59223.269946, -20.179, 1.462, -31, 45, nan, ATLAS
9.473, -21.47193, c, 59227.255755, 20.248, 0.306, 29, 9, 20.24400500525261, ATLAS
9.473, -21.47193, c, 59227.258987, 21.657, 1.149, 8, 9, 21.64227503252014, ATLAS
9.473, -21.47193, c, 59227.264526, 21.928, 1.302, 6, 8, 21.95462187404089, ATLAS
9.473, -21.47193, c, 59227.27559, 20.822, 0.53, 17, 9, 20.823877696554312, ATLAS
9.473, -21.47193, c, 59229.212213, -21.458, 1.486, -10, 14, nan, ATLAS
9.473, -21.47193, c, 59229.215423, -23.161, 5.533, -2, 11, nan, ATLAS
9.473, -21.47193, c, 59229.220944, 20.883, 0.59, 16, 10, 20.889700043360186, ATLAS
9.473, -21.47193, c, 59229.232945, 21.939, 1.778, 6, 11, 21.95462187404089, ATLAS
9.473, -21.47193, o, 59243.216962, -19.27, 0.455, -71, 32, nan, ATLAS
9.473, -21.47193, o, 59243.220189, 19.869, 0.698, 41, 29, 19.86804035820066, ATLAS
9.473, -21.47193, o, 59243.226653, -20.061, 0.924, -34, 32, nan, ATLAS
9.473, -21.47193, o, 59243.239103, 19.59, 0.712, 53, 38, 19.589310325998028, ATLAS
9.473, -21.47193, c, 59251.213233, -21.064, 5.339, -14, 73, nan, ATLAS
9.473, -21.47193, c, 59251.216465, 22.196, 8.526, 5, 41, 22.15257498915995, ATLAS
9.473, -21.47193, c, 59251.223371, 22.314, 3.27, 4, 14, 22.394850021680092, ATLAS
