# Data from 'ATLAS' for 'SN ATLAS2022aecb'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
74.75937, -0.44191, c, 59908.913757, 20.694, 0.46, 19, 9, 20.703115997617928, ATLAS
74.75937, -0.44191, c, 59908.948239, 21.925, 1.405, 6, 9, 21.95462187404089, ATLAS
74.75937, -0.44191, c, 59908.951438, -21.143, 0.608, -13, 8, nan, ATLAS
74.75937, -0.44191, c, 59908.956951, -22.989, 3.357, -2, 8, nan, ATLAS
74.75937, -0.44191, c, 59910.492765, 21.753, 1.513, 7, 11, 21.787254899964356, ATLAS
74.75937, -0.44191, c, 59910.500305, -21.446, 1.106, -10, 11, nan, ATLAS
74.75937, -0.44191, c, 59910.512181, 21.078, 0.726, 13, 10, 21.115141619232908, ATLAS
74.75937, -0.44191, o, 59911.235576, 22.072, 2.234, 5, 12, 22.15257498915995, ATLAS
74.75937, -0.44191, o, 59911.239183, 21.12, 0.759, 13, 10, 21.115141619232908, ATLAS
74.75937, -0.44191, o, 59911.246395, -24.53, 20.8, -1, 12, nan, ATLAS
74.75937, -0.44191, o, 59911.256769, 22.231, 1.977, 5, 9, 22.15257498915995, ATLAS
74.75937, -0.44191, c, 59912.997597, -21.27, 0.707, -11, 8, nan, ATLAS
74.75937, -0.44191, c, 59913.000751, -21.566, 1.312, -9, 11, nan, ATLAS
74.75937, -0.44191, c, 59913.006631, 22.533, 2.154, 4, 8, 22.394850021680092, ATLAS
74.75937, -0.44191, c, 59913.019745, 23.3, 5.667, 2, 10, 23.147425010840045, ATLAS
74.75937, -0.44191, o, 59915.097348, -20.169, 0.7, -31, 22, nan, ATLAS
74.75937, -0.44191, o, 59915.09915, 21.008, 1.212, 14, 17, 21.034679910804403, ATLAS
74.75937, -0.44191, o, 59915.102304, -21.416, 1.961, -10, 19, nan, ATLAS
74.75937, -0.44191, o, 59915.124318, -22.466, 5.067, -4, 19, nan, ATLAS
74.75937, -0.44191, o, 59916.456489, -20.817, 0.723, -17, 12, nan, ATLAS
74.75937, -0.44191, o, 59916.46523, 21.749, 2.035, 7, 15, 21.787254899964356, ATLAS
74.75937, -0.44191, o, 59916.468845, 21.852, 2.529, 7, 17, 21.787254899964356, ATLAS
74.75937, -0.44191, o, 59916.493925, -21.091, 1.096, -13, 15, nan, ATLAS
74.75937, -0.44191, o, 59916.89544, -18.262, 15.917, -180, 2865, nan, ATLAS
74.75937, -0.44191, o, 59923.212462, 20.769, 1.87, 18, 33, 20.761818737241732, ATLAS
74.75937, -0.44191, o, 59923.215622, -21.711, 3.833, -8, 29, nan, ATLAS
74.75937, -0.44191, o, 59923.221097, 22.555, 9.15, 4, 32, 22.394850021680092, ATLAS
74.75937, -0.44191, o, 59923.256638, 21.102, 2.224, 13, 29, 21.115141619232908, ATLAS
74.75937, -0.44191, o, 59927.185267, -21.669, 1.682, -8, 13, nan, ATLAS
74.75937, -0.44191, o, 59927.18887, -22.675, 5.353, -3, 16, nan, ATLAS
74.75937, -0.44191, o, 59927.195627, 21.525, 1.627, 9, 14, 21.514393726401686, ATLAS
74.75937, -0.44191, o, 59927.206567, 23.634, 14.0, 1, 18, 23.9, ATLAS
74.75937, -0.44191, o, 59928.416736, 22.35, 3.35, 4, 14, 22.394850021680092, ATLAS
74.75937, -0.44191, o, 59928.420845, 21.378, 0.944, 10, 10, 21.4, ATLAS
74.75937, -0.44191, o, 59928.428541, -20.234, 0.317, -29, 9, nan, ATLAS
74.75937, -0.44191, o, 59928.442707, -21.866, 1.309, -6, 8, nan, ATLAS
74.75937, -0.44191, c, 59931.182752, 21.901, 1.73, 6, 11, 21.95462187404089, ATLAS
74.75937, -0.44191, c, 59931.185905, 25.843, 59.0, 0, 10, inf, ATLAS
74.75937, -0.44191, c, 59931.221555, -21.514, 1.125, -9, 10, nan, ATLAS
74.75937, -0.44191, c, 59931.240779, -25.838, 49.0, 0, 8, inf, ATLAS
74.75937, -0.44191, o, 59932.930589, 19.69, 0.245, 48, 12, 19.69689690656103, ATLAS
74.75937, -0.44191, o, 59932.934692, -19.408, 1.55, -63, 97, nan, ATLAS
74.75937, -0.44191, o, 59932.940135, -24.131, 74.0, -1, 60, nan, ATLAS
74.75937, -0.44191, c, 59935.179998, 19.547, 0.172, 55, 10, 19.54909327626439, ATLAS
74.75937, -0.44191, c, 59935.183602, 19.791, 0.24, 44, 11, 19.79136830878453, ATLAS
74.75937, -0.44191, c, 59935.219106, 19.488, 0.162, 58, 9, 19.491430016092657, ATLAS
74.75937, -0.44191, c, 59935.22503, 19.675, 0.256, 49, 12, 19.674509799928714, ATLAS
74.75937, -0.44191, c, 59939.140854, 17.991, 0.049, 231, 11, 17.990970050269638, ATLAS
74.75937, -0.44191, c, 59939.144054, 17.905, 0.043, 250, 11, 17.905149978319905, ATLAS
74.75937, -0.44191, c, 59939.17576, 17.907, 0.048, 250, 12, 17.905149978319905, ATLAS
74.75937, -0.44191, c, 59939.181175, 17.972, 0.051, 235, 12, 17.972330344320657, ATLAS
74.75937, -0.44191, o, 59940.987242, 17.371, 0.034, 409, 14, 17.370691729981644, ATLAS
74.75937, -0.44191, o, 59940.991935, 17.425, 0.032, 389, 12, 17.42512599668573, ATLAS
74.75937, -0.44191, o, 59940.997156, 17.358, 0.031, 414, 13, 17.35749914719775, ATLAS
74.75937, -0.44191, o, 59943.131942, 17.18, 0.04, 487, 19, 17.181177596963412, ATLAS
74.75937, -0.44191, o, 59943.135099, 17.095, 0.034, 527, 18, 17.09547346196863, ATLAS
74.75937, -0.44191, o, 59943.140517, 17.131, 0.036, 510, 18, 17.131074559755156, ATLAS
74.75937, -0.44191, o, 59943.150476, 16.824, 0.033, 677, 23, 16.82352832828714, ATLAS
74.75937, -0.44191, o, 59944.828724, -20.249, 0.624, -29, 18, nan, ATLAS
74.75937, -0.44191, o, 59944.829624, 17.053, 0.041, 548, 22, 17.053048603789076, ATLAS
74.75937, -0.44191, o, 59944.831431, 17.122, 0.039, 514, 20, 17.12259220251181, ATLAS
74.75937, -0.44191, o, 59944.855321, 17.082, 0.032, 533, 17, 17.08318197743357, ATLAS
74.75937, -0.44191, o, 59944.856222, 17.052, 0.033, 549, 18, 17.05106913887477, ATLAS
74.75937, -0.44191, o, 59944.85938, 17.009, 0.037, 571, 21, 17.008409729385377, ATLAS
74.75937, -0.44191, o, 59951.163419, 16.704, 0.444, 756, 335, 16.703695511246984, ATLAS
74.75937, -0.44191, o, 59951.16612, 15.849, 0.455, 1661, 756, 15.849075918871511, ATLAS
74.75937, -0.44191, o, 59951.172934, 16.208, 0.295, 1194, 352, 16.207489183016623, ATLAS
74.75937, -0.44191, o, 59951.183775, 16.708, 1.564, 753, 1177, 16.708012559498247, ATLAS
74.75937, -0.44191, o, 59952.904361, 17.322, 0.048, 428, 20, 17.321390577467067, ATLAS
74.75937, -0.44191, o, 59952.907976, 17.427, 0.059, 388, 23, 17.42792068601448, ATLAS
74.75937, -0.44191, o, 59952.91567, 17.476, 0.06, 371, 22, 17.476565225962382, ATLAS
74.75937, -0.44191, o, 59952.929642, 17.394, 0.054, 400, 22, 17.394850021680092, ATLAS
74.75937, -0.44191, o, 59955.150116, 17.586, 0.057, 335, 19, 17.587387982407886, ATLAS
74.75937, -0.44191, o, 59955.152818, 17.714, 0.062, 298, 18, 17.71445933980936, ATLAS
74.75937, -0.44191, o, 59955.158231, 17.507, 0.056, 361, 20, 17.506231995235854, ATLAS
74.75937, -0.44191, o, 59955.168258, 17.631, 0.067, 322, 21, 17.63036032076042, ATLAS
74.75937, -0.44191, o, 59956.443197, 17.626, 0.061, 323, 20, 17.626993694172242, ATLAS
74.75937, -0.44191, o, 59956.460437, 17.589, 0.055, 334, 18, 17.590633832971086, ATLAS
74.75937, -0.44191, o, 59956.46781, 17.672, 0.067, 310, 21, 17.671595765414317, ATLAS
74.75937, -0.44191, o, 59956.475057, 17.851, 0.066, 263, 17, 17.850110628775603, ATLAS
74.75937, -0.44191, o, 59956.913908, 17.69, 0.055, 305, 17, 17.689250401633032, ATLAS
74.75937, -0.44191, o, 59956.917063, 17.81, 0.07, 273, 19, 17.80959338239811, ATLAS
74.75937, -0.44191, o, 59956.922955, 17.77, 0.062, 283, 18, 17.770533911189272, ATLAS
74.75937, -0.44191, o, 59956.933789, 17.844, 0.071, 264, 19, 17.84599018282542, ATLAS
74.75937, -0.44191, o, 59959.110196, 18.052, 0.065, 218, 14, 18.053858765988487, ATLAS
74.75937, -0.44191, o, 59959.115258, 18.026, 0.066, 224, 15, 18.02437995416459, ATLAS
74.75937, -0.44191, o, 59959.121266, 18.037, 0.073, 221, 16, 18.039019315787222, ATLAS
74.75937, -0.44191, o, 59959.135219, 17.967, 0.06, 236, 14, 17.967719992574732, ATLAS
74.75937, -0.44191, o, 59960.341198, 18.193, 0.066, 192, 13, 18.191746928241123, ATLAS
74.75937, -0.44191, o, 59960.344372, 18.054, 0.06, 218, 13, 18.053858765988487, ATLAS
74.75937, -0.44191, o, 59960.349793, 18.056, 0.061, 218, 13, 18.053858765988487, ATLAS
74.75937, -0.44191, o, 59960.360741, 18.23, 0.076, 185, 14, 18.232070678992464, ATLAS
74.75937, -0.44191, c, 59960.860312, 19.317, 0.62, 68, 42, 19.318727718234406, ATLAS
74.75937, -0.44191, c, 59960.876141, 18.903, 0.147, 100, 15, 18.9, ATLAS
74.75937, -0.44191, o, 59963.121448, 18.267, 0.085, 179, 15, 18.267867422550268, ATLAS
