oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
505113300003144,100941129,2458763.9162231153,58763.411296300001,19.4778137,0.0943607837,0,zg,46.526377400000001,13.912649800000001,1.61899996,0.194000006,20191007411296,505,0xd,0x3,21.3400002,26.2213211,0.0314196385,-0.0498725139,1.85574736e-05,30,1.07599998,1
505113300003144,101242197,2458766.9270642041,58766.4219792,19.4402637,0.0918039978,0,zg,46.526372199999997,13.912660900000001,1.30499995,0.202999994,20191010421979,505,0xd,0x3,21.1299992,26.2018223,0.0326045826,-0.0373673066,2.17487013e-05,30,1.08899999,1
505113300003144,102348302,2458777.9885707032,58777.483020799998,19.4993248,0.0958565772,0,zg,46.526429100000001,13.912573,1.09800005,0.0399999991,20191021483021,505,0xd,0x3,20.6200008,26.166111,0.0382639095,-0.0394311026,3.6367579e-05,30,1.40100002,1
505113300003144,102739043,2458781.8961079018,58781.390439800001,19.4603405,0.0931624547,0,zg,46.526412499999999,13.9126405,0.899999976,0.0710000023,20191025389907,505,0xd,0x3,20.75,26.2247505,0.04661173,-0.073941268,4.93063089e-05,30,1.10000002,1
505113300003144,103435728,2458788.863095691,58788.357280099997,19.6821156,0.109509595,32768,zg,46.526389100000003,13.9125768,1.67299998,0.122000001,20191101357245,505,0xd,0x3,21.3299999,26.2636032,0.0452772677,-0.131630257,3.97147851e-05,30,1.08399999,1
505113300003144,103534745,2458789.8532835473,58789.3474537,19.5917702,0.10254845,0,zg,46.526487500000002,13.9126507,1.45200002,0.101000004,20191102347442,505,0xd,0x3,21.0400009,26.2272511,0.0449997373,-0.0922287256,4.23017482e-05,30,1.079,1
505113300003144,103628415,2458790.7899968741,58790.284155100002,19.6240082,0.104984082,32768,zg,46.526470400000001,13.9126411,1.57000005,0.243000001,20191103284155,505,0xd,0x3,21.1399994,26.2296143,0.0464234464,-0.103448205,4.27018749e-05,30,1.11300004,1
505113300003144,103729585,2458791.8017094773,58791.295856500001,19.6773338,0.109130599,32768,zg,46.5264022,13.912617300000001,0.912,0.0540000014,20191104295856,505,0xd,0x3,21.4899998,26.2370052,0.0493823737,-0.123506002,4.82710202e-05,30,1.09200001,1
505113300003144,104331038,2458797.8162649665,58797.310381900003,19.4378605,0.0916427076,0,zg,46.526409000000001,13.912526700000001,0.513000011,0.0270000007,20191110310382,505,0xd,0x3,20.0100002,26.1752815,0.0409790874,-0.000166461003,6.96573697e-05,30,1.074,1
505113300003144,105020789,2458804.7137339674,58804.207893500003,19.3936348,0.0887241438,0,zg,46.526367700000002,13.912643299999999,0.603999972,0.0560000017,20191117207894,505,0xd,0x3,20.2999992,26.1844578,0.0383921526,-0.0389795639,4.38883471e-05,30,1.21700001,1
505113300003144,105723040,2458811.7361177504,58811.230405100003,19.5878639,0.102256939,0,zg,46.5264582,13.9126306,0.984000027,0.155000001,20191124229977,505,0xd,0x3,21.0100002,26.1891899,0.0438669026,-0.0922878832,3.97511067e-05,30,1.10699999,1
505113300003144,105726239,2458811.7681076792,58811.262395799997,19.627285,0.10523466,0,zg,46.5263408,13.9125911,0.763999999,0.0689999983,20191124262396,505,0xd,0x3,20.9200001,26.2083569,0.0468266271,-0.0910889953,4.53068387e-05,30,1.07599998,1
505113300003144,107722906,2458831.7339614457,58831.229062500002,19.5561447,0.0999185666,0,zg,46.5264618,13.912774300000001,0.624000013,0.0399999991,20191214229028,505,0xd,0x3,20.3899994,26.2387199,0.0335297547,-0.0294428524,3.53687028e-05,30,1.07700002,1
505113300003144,107917733,2458833.6821245709,58833.177338000001,19.3410721,0.0853761658,0,zg,46.5265171,13.9125554,1.58800006,-0.0439999998,20191216177338,505,0xd,0x3,20.5200005,26.3445282,0.0429051183,-0.0630628765,5.0723047e-05,30,1.097,1
505113300003144,108221439,2458836.7189987251,58836.214398099997,19.655941,0.107449487,32768,zg,46.5264776,13.9126245,1.38,0.0979999974,20191219214363,505,0xd,0x3,21.5799999,26.3672886,0.0441666432,-0.105321027,3.61051316e-05,30,1.07700002,1
505113300003144,109221501,2458846.7189128785,58846.215011599998,19.608326,0.103792615,32768,zg,46.526448799999997,13.912613199999999,0.949000001,0.108999997,20191229215012,505,0xd,0x3,21.5200005,26.3886833,0.0432196073,-0.11641676,3.4957684e-05,30,1.10300004,1
505113300003144,109512817,2458849.6318459548,58849.128171299999,19.5372868,0.0985525101,0,zg,46.526430599999998,13.9126931,2.05500007,0.286000013,20200101128171,505,0xd,0x3,21.4099998,26.3538342,0.0368150584,-0.0768982992,2.50343328e-05,30,1.10500002,1
