objname,hostMass,hostMassErr
2021bls,10.690134763061476,0.00042944945706021567
2023cvq,10.547609098927339,0.0009310322625326865
2019cdc,10.584872344449861,0.0011367594478676015
2020abpe,10.649515955931236,0.0029270517243323553
2018eyi,10.143590364193393,0.0012393031211338115
2016iuh,10.519309322856891,0.0002780694245717639
2019moq,10.979192644467481,0.0047669442378859665
2022rey,10.665653521436408,0.0016239326144556986
2021zsz,10.964851218836822,0.005379263240545481
2022xnq,11.059889467732273,0.0005005721852298015
2021jvp,10.95457116086164,0.0010071414066509068
2021uve,7.813528673239915,0.07763466766209964
2020vae,10.61938683424752,0.015165662741275331
2019luv,9.828101197306356,0.006206509407890266
2018jag,11.024363619703006,0.0011197732616178959
2021cad,10.358143010854041,0.0015162175022677541
2022oux,10.768114423095657,0.0017432402130689096
2005kc,10.860521014844817,0.00028121941506437646
2009Y,10.154204462082083,0.0003139066959013028
2004gs,10.524491610792518,0.0008337715580172614
2008gp,10.825626853900289,0.0008195866476426455
2007ca,9.100726295715653,0.002123969178416933
2005ki,10.709160295771582,0.00038088954032225003
2006lu,10.312301203111709,0.0032468771455692633
2006ev,10.748696257484479,0.0007780565778547196
2006gj,10.669635209313917,0.0012479558890463075
2007so,11.033429337365888,0.0007662393052439184
2007hj,10.38832624078401,0.0005651865386335664
2007ol,10.289335360151146,0.0023866700569406345
2005mc,13.004227849812548,0.0005277710097430307
2008go,10.908950503065558,0.0017321529641886853
2008cf,8.754352914249603,0.009911439712941946
2006kf,10.847440404300489,0.0005624670042569112
2008hu,10.107881298730984,0.007118355222168162
2006ob,11.3688972447224,0.0010849287166291976
2005na,10.902842205220578,0.000773697241361911
2005bg,9.797047393282007,0.0010007345933335352
2007cg,10.398172569001606,0.0016084521206963715
2007jd,10.066482342060203,0.004639021074210903
2007hx,10.947106485783687,0.006470108825979771
2005hj,9.52474382794979,0.008544462310874676
2005ir,10.12736126558582,0.0032889795740147407
2006eq,10.120574709522273,0.002816689517966661
2008hj,10.973017153863509,0.002418117405834231
2009D,10.288567554002853,0.000981265532668124
2008gl,11.359976556285138,0.0066667387890840925
2008ar,10.102752183811647,0.001262498820507511
2006ej,10.279706103453293,0.0008070475039513622
2008gg,11.850745409234504,0.0015379705707240455
2004ey,10.56345194549921,0.0015268614043546201
2005ku,7.895610204112348,0.07249326233311687
2008fu,10.667201822306131,0.0020460918125516864
2007bd,10.638096124340995,0.001086444267768327
2006is,8.029056816690083,0.023538324305404885
2008C,10.028240434860418,0.0010325410340992131
2006br,11.11960854686434,0.006792568669265763
2005ag,10.925112928401077,0.0019752075735155416
2009ad,10.572115334741166,0.0016543456909347244
2006et,10.743674520559422,0.0005834478835465598
2009P,9.7634902954309,0.001489549641911028
2004ef,11.171477203958151,0.0011960801888627102
2006os,10.76654740701287,0.001213976022382484
2005am,10.658176033892325,0.0002838831448236064
2005iq,10.473486783488507,0.0010851817442867103
2005hc,10.515068680685955,0.001628408532041829
2009ab,10.245238777517978,0.0011986676112290897
2006hx,10.307434104151445,0.0019476582498743804
2008O,11.476554549097061,0.12607025065414917
2006py,9.823198012980697,0.0067542707073111165
2006fw,9.842210908409118,0.010122714041069385
2007jg,8.983217199440995,0.01518488169616929
2006ef,10.419862861063349,0.00045399600933094614
2007nq,11.25062156153491,0.0008671398747487263
2008bq,11.946576632579085,0.16059414092674737
2009I,10.520128450534468,0.0005460387143874012
2004gc,12.062701043577428,0.013400455258840153
2008bz,10.467466688012156,0.002526258061862814
2007bc,9.927081146965973,0.000229581880906585
2008fr,8.327633544884216,0.02003794312800088
2024lxm,11.191675524384653,0.08295692014533809
2024aewc,9.815616664808672,0.009839076020179364
2024aexl,10.605224578100637,0.00572275881064578
2024xra,10.599060099520688,0.0019735557313365227
2024addt,9.867473125383558,0.018329333340594094
2024acnq,10.55614882543021,0.009305615155167424
2024aeuh,9.022216110818501,0.009065280776419831
2024addv,9.589813415500041,0.007307006199110367
2025an,9.979932074077636,0.002546633217626077
2024aemk,9.66860575009017,0.007595384062306669
2025nr,11.037891986221195,0.0016950634769121208
2024ael,9.883510514473329,0.012498101706115485
2024gjd,8.720157025315046,0.02876150834465532
2024aemh,10.191087625452944,0.010916776326978342
2025ou,10.636832122051594,0.001357090251012083
2024xez,9.311476610133118,0.007811969518464176
2024hg,9.231029740397176,0.009470827402255756
2024adki,10.358636340052554,0.03300455877602365
2025xj,9.557375472075034,0.007894833879329106
2025J,10.024756472593834,0.0032596761207717637
2024hpw,7.976498988551319,0.04670879125912737
2024aeed,9.498305814965704,0.0029451936615648698
2025fj,8.93827902730464,0.016615006741051732
2024jea,10.17712326707239,0.001336313328998116
2024vr,11.385053117258591,0.0016445439719962357
2024afzg,9.75786071371471,0.00516607873414025
2025aet,9.399427698084782,0.026558584182042766
2025aec,10.736168996878831,0.0025848206200930674
2025afx,10.045982418656065,0.12749140716142401
2024aedt,10.764972116364827,0.00046383386530187613
2024ably,10.04728411862504,0.004271360454990596
2024pmk,10.113776379220601,0.0018987836178923616
2024abof,10.320260111490926,0.14587925452236172
2024aeet,9.7041004684278,0.09827214712216274
2025dr,12.534587475849296,0.0077433893800697715
2024ysw,10.749192149021184,0.001927781163188549
2024acpr,8.959461003035182,0.01934818550812807
2025afh,10.499967175119039,0.0013936965139191653
2024acpg,9.260914450310937,0.0948003160532394
2025N,10.554523951429083,0.0017974347976799576
2024hig,10.841183015427307,0.0008119237377469497
2024bks,10.68417279222776,0.0005814236330391832
2024abvq,10.160256042015714,0.001119792803778862
2024adzy,9.274810111490925,0.07909450676248003
2025aga,10.50096727359588,0.05177503836962564
2025gg,10.177619276587752,0.002472602341454288
2025gr,10.270757654540185,0.002186991484964538
2020duf,10.82374996287032,0.002156345942548686
2024ua,9.895607803469574,0.004232290707604053
2024advx,9.418645613676597,0.003274476851570907
2025akv,10.33182736540422,0.0006281865180979459
2024aeje,9.458160821024617,0.006703194698015904
2024abmg,10.26113013213992,0.003411776049008741
2025eh,8.096735666224427,0.13687240378726845
2025E,9.358994730279667,0.0031945175456590076
2024wsp,9.059081498209679,0.022819249627667886
2024paf,9.121706921072734,0.005245215899823695
2024xos,10.532875358851403,0.0052181103704441335
2024zvr,9.286009446207723,0.12057357779604773
2024beq,8.248056255627045,0.06928065957895353
2024ptq,10.246172925553036,0.0020757468847903025
2025aio,10.649404481661742,0.0024798711389165773
2024abla,10.260510111490925,0.05261850054876136
2025mq,7.543641435062587,0.08450681875781321
2024uad,10.525406340052552,0.07031122598845793
2024aeyv,10.301432315165018,0.06716225502467886
2024vke,7.7161829200598735,0.031413045100998745
2024xhf,10.343274504560187,0.0019198232408839389
2024mzw,8.910616573845482,0.040707269431869614
2024apt,12.067656939295427,0.0014975878686175378
2024aezl,9.171092021508358,0.06993522231107933
2024gdb,10.36230507874547,0.0021702582092361796
2024aevz,10.655178554148772,0.00391603670440426
2024hud,10.594966157805016,0.12136708120408926
2024adix,11.216102853231874,0.003309238296052289
2024afpo,9.675990329406636,0.01356460960040909
2020aejg,9.979401609183919,0.0030120522188696705
2024hue,10.064260579875793,0.05204813637393754
2024actb,8.181200829569544,0.0767250017801313
2024aeyc,9.508822661464512,0.009420504619564403
2024ejy,9.128582819910983,0.0044964188002985074
2025aar,10.348518220969407,0.00552624290013572
2024hl,10.793166200600249,0.04923603964577167
2021aabw,10.077976053460576,0.0017182305717768952
2024cdu,10.495813778796544,0.0023620307774021606
2024xqc,9.736062819379521,0.0036826831691081766
2024pft,10.691117797741834,0.0056105534608103386
2024sol,9.307436157805014,0.1493023911395929
2024afpi,12.924925980342673,0.002519853339496561
2024qnk,10.562715444803818,0.0029166616677839367
2024afph,10.839321025917434,0.0015477755128286232
2024aemw,8.781411346316878,0.026325261072227768
2020ecn,10.294633396564496,0.0008196759922236717
2024acnp,7.2336941321351365,0.05047211047011838
2024ado,10.729001359861304,0.0019355948755572009
2024aexm,10.79652687077482,0.0023129647926131425
2024aexz,10.157334283602658,0.004053814520697978
2024rkk,10.23474100482518,0.00847530208620882
2024svr,10.218528370923703,0.004330532938120619
2024aewf,8.03736042124434,0.1663191107114599
2024zxt,10.377605740015953,0.03519760503216092
2016brv,11.625337197764631,0.0009195249239162663
2022dsu,10.258346269556945,0.0036019101922798984
2025ahu,10.823427702157723,0.0008042189185482121
2024eny,9.305024830666165,0.003178409141262758
2025nn,7.33130468655257,0.08861933015292961
2020mfd,10.501635412079967,0.0016352035078946753
2021uef,10.32612457784449,0.004322392798212673
2023vjh,10.650404500305129,0.002056533560023752
2019ahh,10.15166761982614,0.0009897377320264582
2022ubt,10.387851541544412,0.0032791740061456085
2024abwg,11.032036440855553,0.0014591707776468834
2024rkh,11.003166006037661,0.001848075054697027
2020dq,10.528831978885831,0.0359032951134015
2017fof,6.042646120028386,0.27327364923350383
2022uxl,10.297239111103458,0.0026750059151369344
2015bo,6.97127059392596,0.10846073169722743
2022jou,11.220453222979625,0.0010640926793606025
2024wdg,10.60680016864097,0.0042951090778287565
2024ulb,10.391931352206855,0.0015856580709945748
2005bl,8.920765377315602,0.01764662955965954
2021agnf,6.650223900139206,0.2459859956584919
2008bi,10.75710146506393,0.0018382741615164645
2017lv,10.543081411455473,0.0025036069225998947
2019ecx,10.885391744707425,0.0007733096933051221
2016ije,7.719205290692997,0.07170148757860413
2021bmu,10.270301179807593,0.004885489470990093
2016gkd,11.30837328586821,0.1868107170373263
2019so,-333,-333
2018chl,-333,-333
2016ajf,-333,-333
2020aejj,-333,-333
2018efn,10.432550861391366,0.0007579384058977742
2024vcj,11.70503259424766,0.0010574186272805121
2016ajm,9.967670585665047,0.0027686571078519716
2022ywc,10.869728464626363,0.12569287012396524
2022vse,8.755336157805015,0.11992026100705418
2019exc,10.340690842692098,0.0025695667618407902
2024ecv,-333,-333
2023acdv,-333,-333
2009cz,-333,-333
2024xdl,10.769619531039991,0.0006482045532428403
2017hle,10.811153814339129,0.0002551265260945248
2017jfw,-333,-333
2022an,-333,-333
2024nev,10.803223753532512,0.001988173919297033
2024lhg,10.239109078470907,0.0037337208445413364
2017avj,10.496941598985988,0.0007721346099859084
2024zwb,10.687561735246979,0.0016214864405361715
2024stt,-333,-333
2023jah,10.263562418656065,0.08115201845918558
2024sag,10.410547312386903,0.0003641828772894116
2018ast,-333,-333
2022xkq,-333,-333
2018gro,10.817750899221942,0.0005965220878086435
2022ihz,-333,-333
2022vxf,10.82765611602084,0.0013501579910295306
2024pkh,-333,-333
2016eqa,9.719968671944901,0.0013823434656909355
2016gdt,10.83091139938044,0.000859245470197633
2021qvv,10.14962905989427,6.748333194783953e-05
2022aecb,9.343034383797137,0.0029055562056948775
2024dzj,10.353697950836704,0.005094545734491074
2022bsi,8.100583359671944,0.1587618649984901
2016brx,-333,-333
2006dd,-333,-333
2020yo,10.32668108601848,0.008382045035894648
2019op,9.173614317792607,0.13111344491290391
2023yrs,-333,-333
2018ame,8.986036224321298,0.005711110761032731
2020acoo,10.685674382711474,0.0012919791233251478
2018hkw,10.363890745262498,0.0009738245140280028
2021gel,11.188940278116904,0.0013298191181140184
2022aaok,10.475026394544468,0.000842787923706665
2024jhk,10.717597614530817,0.0005467162453691708
2019be,10.757611545644629,0.00038517114109421353
2005bo,-333,-333
2007bm,-333,-333
2008hv,-333,-333
2006D,-333,-333
2007A,6.774565304332999,0.07187074108120962
2007le,-333,-333
2007af,-333,-333
2008fl,-333,-333
2004eo,-333,-333
2008ia,-333,-333
2007on,-333,-333
2007as,-333,-333
2008cd,-333,-333
2008bc,-333,-333
2007sr,-333,-333
2008bf,9.335821037180079,0.031184576784899356
2006bh,-333,-333
2008cc,-333,-333
2007st,-333,-333
2009ds,-333,-333
2006ax,-333,-333
2008R,-333,-333
2009ag,-333,-333
2006X,-333,-333
2005al,-333,-333
2009aa,-333,-333
2008fp,-333,-333
2009le,-333,-333
2008ff,-333,-333
2004dt,9.894124914800818,0.005391433500817889
2024wuj,9.946479280784231,0.13710091649975284
2024fyc,8.843314484515538,0.076806526688938
2024qwp,9.48097189849734,0.008335064401376035
2024tdb,10.15127440156336,0.0032948975722573446
2024xhm,-333,-333
2024acnr,7.891544900481341,0.07522422815014503
2024afro,-333,-333
2024ere,9.368479351881314,0.011228549817727194
2024jz,-333,-333
2024acoe,6.488129418656064,0.2332166012657302
2024hlj,10.765265951206857,0.001609154703005747
2025xi,8.239487740015953,0.10332159643290602
2024edz,-333,-333
2024grb,-333,-333
2024svg,-333,-333
2024ppd,8.396838615542329,0.06031938693991764
2025jh,-333,-333
2024bdo,10.942667582058002,0.002432034579325637
2024nsk,10.238384880575921,0.005971107748837503
2024N,9.599456321986166,0.011617032633389967
2024zue,9.651372128218288,0.010523698597732622
2024acdf,-333,-333
2024pbe,11.01510391481524,0.0009623994906294323
2024zug,8.942262583997977,0.009702577691493462
2024hqp,9.66170602655231,0.0066489440656036765
2024zg,10.246336196124147,0.005990205494215474
2025gm,-333,-333
2024afbe,-333,-333
2024aceg,-333,-333
2005A,3.2610126934232015,3.5302173689058103
2005lu,-333,-333
2005el,-333,-333
