MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60553.549052,18.874,0.146,102,15,o,0,0.95,20.95402,-15.71025,4347.99,5011.29,3.07,2.82,38.4,-0.362,19.34,20.77,01a60553o0557o
60553.551935,19.137,0.18,80,14,o,0,1.41,20.95402,-15.71025,4366.36,5048.99,3.23,2.99,40.1,-0.355,19.25,20.78,01a60553o0563o
60553.558369,20.25,0.422,29,12,o,0,1.48,20.95402,-15.71025,4302.2,4969.67,2.88,2.66,39.4,-0.379,19.41,20.79,01a60553o0574o
60553.583175,20.034,0.293,35,10,o,0,4.36,20.95402,-15.71025,4261.3,5076.18,2.75,2.42,42.2,-0.393,19.48,20.8,01a60553o0620o
60554.277021,18.507,0.098,144,14,o,0,1.95,20.95402,-15.71025,2155.35,5304.73,2.24,2.09,-79.3,-0.403,19.38,20.93,04a60554o0670o
60554.278824,19.257,0.16,72,12,o,0,2.85,20.95402,-15.71025,2137.07,5265.49,2.2,1.98,-72.9,-0.415,19.42,20.93,04a60554o0674o
60554.281979,20.633,0.573,20,12,o,0,7.74,20.95402,-15.71025,2198.82,5343.16,2.12,1.94,-73.4,-0.429,19.44,20.91,04a60554o0681o
60554.287387,18.274,0.073,178,13,o,0,2.89,20.95402,-15.71025,2223.33,5227.05,2.18,2.05,-70.5,-0.425,19.4,20.88,04a60554o0693o
60554.998738,19.461,0.168,60,10,c,0,1.82,20.95402,-15.71025,2133.88,5228.61,2.39,2.26,-44.4,-0.401,19.63,21.51,03a60555o0630c
60555.000542,18.637,0.076,127,10,c,0,4.15,20.95402,-15.71025,2115.18,5189.69,2.39,2.26,-44.5,-0.407,19.63,21.51,03a60555o0634c
60555.025077,18.895,0.086,100,9,c,0,4.13,20.95402,-15.71025,2176.13,5268.65,2.27,2.11,-55.1,-0.411,19.68,21.49,03a60555o0687c
60555.028303,19.506,0.159,57,9,c,0,2.25,20.95402,-15.71025,2198.8,5154.34,2.31,2.14,-46.6,-0.415,19.66,21.48,03a60555o0694c
