MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
59436.585134,22.703,3.292,3,10,c,0,1.39,72.76725,-5.95689,9621.53,10377.94,2.57,2.27,-85.2,-0.394,19.56,21.32,01a59436o0747c
59436.589281,24.086,11.857,1,10,c,0,1.32,72.76725,-5.95689,9603.07,10337.84,2.45,2.36,80.7,-0.392,19.64,21.35,01a59436o0756c
59436.595732,21.212,0.777,12,9,c,0,2.12,72.76725,-5.95689,9665.55,10415.91,2.39,2.16,-83.0,-0.401,19.72,21.37,01a59436o0770c
59436.601723,-22.628,2.567,-3,8,c,0,1.24,72.76725,-5.95689,7568.24,157.42,2.36,2.21,-39.7,-0.403,19.75,21.39,01a59436o0783c
59436.606323,-20.446,0.485,-24,12,c,0,1.07,72.76725,-5.95689,7554.74,121.16,2.53,2.35,-24.2,-0.378,19.72,21.41,01a59436o0793c
59436.612842,21.173,0.699,12,9,c,0,1.64,72.76725,-5.95689,9694.63,10297.86,2.42,2.29,75.1,-0.389,19.74,21.42,01a59436o0807c
59436.614223,25.162,28.333,0,9,c,0,1.17,72.76725,-5.95689,7608.97,197.26,2.34,2.2,-35.3,-0.404,19.8,21.4,01a59436o0810c
59436.631332,19.88,1.06,40,43,c,0,0.97,72.76725,-5.95689,7630.91,78.34,2.6,2.43,-27.4,-0.36,18.56,19.18,01a59436o0847c
59438.602566,20.905,0.98,16,16,o,0,0.67,72.76725,-5.95689,9311.1,2278.42,2.12,1.88,-54.1,-0.446,19.49,20.68,02a59438o0797o
59438.619586,19.52,0.193,56,11,o,0,2.15,72.76725,-5.95689,9328.14,2318.47,2.16,1.81,-55.4,-0.451,19.5,20.55,02a59438o0834o
59438.62372,21.14,1.085,13,14,o,0,1.87,72.76725,-5.95689,9268.76,2240.91,2.09,1.8,-53.5,-0.457,19.38,20.27,02a59438o0843o
59438.633335,19.194,0.487,76,37,o,0,0.87,72.76725,-5.95689,9246.17,2357.49,2.04,1.86,-54.8,-0.458,18.29,18.22,02a59438o0864o
59444.581641,20.49,0.364,23,8,c,0,1.13,72.76725,-5.95689,1159.35,6346.18,2.45,2.34,-39.9,-0.385,19.71,21.51,01a59444o0706c
59444.584866,20.583,0.437,21,9,c,0,1.25,72.76725,-5.95689,1140.62,6307.52,2.51,2.34,-42.6,-0.397,19.77,21.52,01a59444o0713c
59444.591894,20.017,0.242,36,9,c,0,1.45,72.76725,-5.95689,1200.22,6385.74,2.52,2.4,-63.7,-0.395,19.74,21.55,01a59444o0728c
59444.612206,21.611,1.277,8,10,c,0,0.91,72.76725,-5.95689,1228.9,6273.1,2.66,2.58,64.6,-0.367,19.69,21.64,01a59444o0771c
59447.599112,21.131,1.313,13,17,o,0,1.08,72.76725,-5.95689,1169.59,6347.18,1.98,1.81,-51.0,-0.43,19.15,19.54,01a59447o0813o
59447.615314,19.367,0.291,65,19,o,0,0.69,72.76725,-5.95689,1154.26,6309.92,2.03,1.96,70.0,-0.407,19.15,19.73,01a59447o0848o
59447.621306,19.136,0.223,80,18,o,0,0.83,72.76725,-5.95689,1213.21,6387.89,2.02,1.95,82.6,-0.406,19.19,19.8,01a59447o0861o
59447.630527,19.561,0.285,54,16,o,0,1.14,72.76725,-5.95689,1235.34,6272.47,1.97,1.76,-44.5,-0.426,19.18,19.53,01a59447o0881o
59448.605889,19.382,0.303,64,19,o,0,1.41,72.76725,-5.95689,7485.06,6561.25,2.09,2.04,29.2,-0.414,18.93,19.21,01a59448o0825o
59448.616064,18.991,0.225,92,21,o,0,1.06,72.76725,-5.95689,7466.65,6519.9,2.03,2.02,-84.6,-0.428,18.98,19.27,01a59448o0847o
59448.624363,19.464,0.32,60,19,o,0,1.27,72.76725,-5.95689,7528.02,6598.07,2.14,2.12,32.1,-0.417,18.94,19.27,01a59448o0865o
