# Combination of '2023hwg' data from 'ATLAS', 'ZTF' (sourced from HSF)
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
c, 23.9, 0.044, 251.92316, 9.6699225, 60054.278376, 23.9, 10.8573620476, 1, 10, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60054.280193, 20.543943297944484, 0.4441648110381819, 22, 9, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60054.302127, 20.5944517631652, 0.6204206884342858, 21, 12, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60054.305334, 21.64227503252014, 1.7643213327350002, 8, 13, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60057.306894, 21.64227503252014, 1.9000383583300002, 8, 14, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60057.310384, 20.362566630072955, 0.6263862719769231, 26, 15, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60057.340473, nan, 0.6608829072452175, -23, 14, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60057.368925, nan, 0.9650988486755556, -18, 16, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60088.934812, 16.985828613102463, 0.02607256752425386, 583, 14, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60088.937126, 16.993303590681407, 0.026252688888842836, 579, 14, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60088.940362, 17.01031286081877, 0.026667205029192984, 570, 14, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60088.945838, 16.987692538375278, 0.026117365750240554, 582, 14, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60091.970219, 17.0198788804514, 0.0269031979940531, 565, 14, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60091.975375, 17.016042352767734, 0.024893422684091712, 567, 13, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60091.987983, 17.091360819912033, 0.028734039445444236, 529, 14, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60091.990731, 17.059008744308393, 0.027890471314935782, 545, 14, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60108.16738, 18.029237842379597, 0.05842526662385651, 223, 12, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60108.170579, 18.104841662593095, 0.06263862719769232, 208, 12, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60108.176063, 18.186106727480563, 0.061881338095129544, 193, 11, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60108.186113, 18.0488897128997, 0.06445009434648402, 219, 13, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60111.192085, 18.180495675174434, 0.07835209725072165, 194, 14, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60111.195255, 17.98628003777275, 0.08891805125189656, 232, 19, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60111.201159, 18.089293861755767, 0.0668936998193365, 211, 13, ATLAS
c, 23.9, 0.044, 251.92316, 9.6699225, 60111.221854, 18.07396556662702, 0.06088240400523365, 214, 12, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60063.173144, 21.64227503252014, 2.307189435115, 8, 17, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60063.197105, 21.296518287104437, 1.7766592441527276, 11, 18, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60063.198937, nan, 0.50893884598125, -32, 15, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60063.203522, nan, 1.5381262900766668, -12, 17, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60064.994857, 20.28210492164445, 3.2184323212528576, 28, 83, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60065.020438, 20.449471895720983, 1.492887281545, 24, 33, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60066.214931, 20.889700043360186, 1.2893117431525, 16, 19, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60066.216735, 20.823877696554312, 1.5328040537788237, 17, 24, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60066.219935, 20.405149978319905, 0.8251595156176, 25, 19, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60066.225418, nan, 1.9905163753933335, -12, 22, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60067.925363, nan, 1.4657438764260002, -20, 27, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60067.927204, nan, 29.314877528520004, -1, 27, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60067.930395, 19.841876774005247, 0.6721224124704763, 42, 26, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60067.942604, 23.147425010840045, 15.200306866640002, 2, 28, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60069.2747, 19.69689690656103, 0.9273996748991667, 48, 41, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60069.278526, 20.10371515030528, 1.4476482730133333, 33, 44, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60069.303165, nan, 9.120184119984001, -5, 42, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60069.331706, nan, 1.1970937642225643, -39, 43, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60070.984486, 18.58223800408798, 0.299792832657612, 134, 37, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60070.987705, 19.183773187068795, 0.47941598651740264, 77, 34, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60071.00869, 20.32159058960253, 1.3672233689570372, 27, 34, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60071.025178, 19.351140161145327, 0.54286810238, 66, 33, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60072.277056, 18.729535345634595, 0.27839389865641023, 117, 30, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60072.311997, 18.389700043360186, 0.23071894351150002, 160, 34, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60072.315176, 18.550302283996906, 0.26750022436115944, 138, 34, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60072.321553, 19.115465369040706, 0.3972205627170732, 82, 30, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60074.02747, 18.330283238465814, 0.1734608137782249, 169, 27, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60074.05661, 18.58223800408798, 0.17825519779641794, 134, 22, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60074.061729, 18.214605376840797, 0.13860462188425532, 188, 24, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60075.236377, 18.07396556662702, 0.1319118753446729, 214, 26, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60075.261436, 18.104841662593095, 0.10961759759596156, 208, 21, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60075.290226, 17.972330344320657, 0.12012400563302128, 235, 26, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60075.296054, 18.058850665378674, 0.12008142356792628, 217, 24, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60078.345913, 17.6103153907208, 0.06289325576353659, 328, 19, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60078.349586, 17.503228573667084, 0.06898323952895029, 362, 23, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60078.355598, 17.50023343740972, 0.06879320305641874, 363, 23, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60078.366162, 17.488334839369777, 0.0680434133773297, 367, 23, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60084.265773, 17.30627567621872, 0.045030533837972356, 434, 18, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60084.268522, 17.181177596963412, 0.04681819363441479, 487, 21, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60084.275402, 17.276662853219644, 0.07303158327982064, 446, 30, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60100.965181, 17.459146624485516, 0.20735545555098145, 377, 72, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60100.969436, 17.657675879816964, 0.09681724118878982, 314, 28, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60100.974518, 17.613630618349283, 0.10956970873724772, 327, 33, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60100.984046, 17.661139156133878, 0.09018894991616613, 313, 26, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60105.188348, 17.613630618349283, 0.05644500147070337, 327, 17, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60105.191075, 17.710822029188925, 0.06173082100642141, 299, 17, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60105.197598, 17.74775539310863, 0.060109962893287204, 289, 16, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60105.208196, 17.640523292357045, 0.05445698832652038, 319, 16, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60118.902165, 17.949471895720983, 0.05881071109116667, 240, 13, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60118.905134, 17.990970050269638, 0.07520250768900434, 231, 16, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60118.911188, 18.043943297944484, 0.08389779764054546, 220, 17, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60118.950813, 18.203115997617928, 0.09143041724294737, 190, 16, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60123.124285, 18.110074136357703, 0.0734314341383575, 207, 14, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60126.119621, 17.990970050269638, 0.15980532883913423, 231, 34, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60126.123246, 18.169359821608808, 0.1938814651357143, 196, 35, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60126.128231, 18.640490697610105, 0.6069863821886615, 127, 71, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60126.163077, 17.927084789088667, 0.2260103936439184, 245, 51, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60127.881559, 18.640490697610105, 0.30776774308157484, 127, 36, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60127.884326, 18.232070678992464, 0.20540955225189192, 185, 35, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60127.898341, 18.237955442476157, 0.21242664875739134, 184, 36, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60127.903441, 18.786692553033355, 0.3912562900036036, 111, 40, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60129.139388, 18.243872275673926, 0.20172148066579237, 183, 34, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60129.142117, 18.467034328969312, 0.2914728066469799, 149, 40, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60129.149106, 19.06375387189108, 0.47974390442883724, 86, 38, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60129.168533, 18.566152729074453, 0.2794174056367647, 136, 35, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60130.894195, 18.489117860538904, 0.16360408564876713, 146, 22, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60130.897868, 18.574165578762482, 0.1849772793294815, 135, 23, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60130.916814, 18.816440611282623, 0.2915402772040741, 108, 29, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60132.139663, 17.944957393562827, 0.5946770914038175, 241, 132, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60132.142375, nan, 1.0487224705068183, -176, 170, ATLAS
o, 23.9, 0.044, 251.92316, 9.6699225, 60132.151206, 17.774377229201598, 0.8239274745341845, 282, 214, ATLAS
