# Combination of '2021cjx' data from 'ATLAS', 'ZTF' (sourced from HSF)
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
c, 23.9, 0.1119180436354375, 148.004828925, 21.174140475, 59233.444783, nan, 3.619120682533334, -3.0, 10.0, ATLAS
c, 23.9, 0.1119180436354375, 148.004828925, 21.174140475, 59233.446627, nan, 0.7238241365066667, -66.0, 44.0, ATLAS
c, 23.9, 0.1119180436354375, 148.004828925, 21.174140475, 59233.449391, nan, 0.651441722856, -30.0, 18.0, ATLAS
c, 23.9, 0.1119180436354375, 148.004828925, 21.174140475, 59233.454459, 21.64227503252014, 1.6286043071400003, 8.0, 12.0, ATLAS
c, 23.9, 0.1119180436354375, 148.004828925, 21.174140475, 59235.513928, 20.171595765414317, 0.5954037251909677, 31.0, 17.0, ATLAS
c, 23.9, 0.1119180436354375, 148.004828925, 21.174140475, 59235.517522, nan, 1.08573620476, -16.0, 16.0, ATLAS
c, 23.9, 0.1119180436354375, 148.004828925, 21.174140475, 59235.548612, 21.4, 2.9314877528520005, 10.0, 27.0, ATLAS
c, 23.9, 0.1119180436354375, 148.004828925, 21.174140475, 59235.555217, nan, 0.9694073256785716, -28.0, 25.0, ATLAS
c, 23.9, 0.1119180436354375, 148.004828925, 21.174140475, 59251.48338, 21.4, 1.08573620476, 10.0, 10.0, ATLAS
c, 23.9, 0.1119180436354375, 148.004828925, 21.174140475, 59251.496335, 20.449471895720983, 0.36191206825333333, 24.0, 8.0, ATLAS
c, 23.9, 0.1119180436354375, 148.004828925, 21.174140475, 59251.50166, 20.362566630072955, 0.37583176318615386, 26.0, 9.0, ATLAS
c, 23.9, 0.1119180436354375, 148.004828925, 21.174140475, 59251.505851, 20.5944517631652, 0.41361379228952383, 21.0, 8.0, ATLAS
c, 23.9, 0.1119180436354375, 148.004828925, 21.174140475, 59253.393339, 20.32159058960253, 0.32169961622518517, 27.0, 8.0, ATLAS
c, 23.9, 0.1119180436354375, 148.004828925, 21.174140475, 59253.397044, 20.03982988912431, 0.21714724095200003, 35.0, 7.0, ATLAS
