# Combination of '2021aaqc' data from 'ATLAS', 'ZTF' (sourced from HSF)
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
c, 23.9, 0.064, 297.8095727, -7.0964392, 59513.2262, 18.776954943324544, 0.08724665931107144, 112.0, 9.0, ATLAS
c, 23.9, 0.064, 297.8095727, -7.0964392, 59513.229403, 18.944321917401076, 0.12440727346208334, 96.0, 11.0, ATLAS
c, 23.9, 0.064, 297.8095727, -7.0964392, 59513.235374, 18.816440611282623, 0.11058424307740741, 108.0, 11.0, ATLAS
c, 23.9, 0.064, 297.8095727, -7.0964392, 59513.245451, 19.002396519197266, 0.15510517210857144, 91.0, 13.0, ATLAS
c, 23.9, 0.064, 297.8095727, -7.0964392, 59518.240901, 19.1697634932738, 0.16703633919384617, 78.0, 12.0, ATLAS
c, 23.9, 0.064, 297.8095727, -7.0964392, 59518.244118, 19.256668758921826, 0.16587636461611113, 72.0, 11.0, ATLAS
c, 23.9, 0.064, 297.8095727, -7.0964392, 59518.250993, 19.115465369040706, 0.15888822508682926, 82.0, 12.0, ATLAS
c, 23.9, 0.064, 297.8095727, -7.0964392, 59518.262441, 19.241692849698858, 0.17847718434410959, 73.0, 12.0, ATLAS
c, 23.9, 0.064, 297.8095727, -7.0964392, 59522.25525, 19.419020776254364, 0.2801899883251613, 62.0, 16.0, ATLAS
c, 23.9, 0.064, 297.8095727, -7.0964392, 59522.258935, 19.45462187404089, 0.28952965460266666, 60.0, 16.0, ATLAS
c, 23.9, 0.064, 297.8095727, -7.0964392, 59522.264467, 19.569015600442576, 0.30159339021111115, 54.0, 15.0, ATLAS
c, 23.9, 0.064, 297.8095727, -7.0964392, 59522.280065, 19.65257498915995, 0.36915030961840006, 50.0, 17.0, ATLAS
c, 23.9, 0.064, 297.8095727, -7.0964392, 59526.20833, 20.449471895720983, 0.5881071109116667, 24.0, 13.0, ATLAS
c, 23.9, 0.064, 297.8095727, -7.0964392, 59526.211544, 19.609991640913, 0.27143405119, 52.0, 13.0, ATLAS
c, 23.9, 0.064, 297.8095727, -7.0964392, 59526.217497, 19.287254899964356, 0.18612620653028572, 70.0, 12.0, ATLAS
