# Combination of '2022szg' data from 'ATLAS', 'ZTF' (sourced from HSF)
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59819.368215, 22.15257498915995, 1.7371779276160002, 5.0, 8.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59819.371844, 21.034679910804403, 0.7755258605428572, 14.0, 10.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59819.378627, 20.959771852360795, 0.7238241365066667, 15.0, 10.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59819.388541, 20.703115997617928, 0.571440107768421, 19.0, 10.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59820.566778, 21.787254899964356, 1.5510517210857144, 7.0, 10.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59820.568588, 21.4, 1.1943098252360003, 10.0, 11.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59820.571753, 23.9, 9.77162584284, 1.0, 9.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59820.591383, 20.207196863200842, 0.4704856887293334, 30.0, 13.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59823.304597, 19.38455006504028, 0.135717025595, 64.0, 8.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59823.306858, 19.43667541247308, 0.16019058758754098, 61.0, 9.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59823.310485, 19.92233848243375, 0.2227151189251282, 39.0, 8.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59824.525006, 19.36771660839286, 0.1837399731132308, 65.0, 11.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59824.526816, 19.47286997089464, 0.18402308555254238, 59.0, 10.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59824.52999, 19.318727718234406, 0.15966708893529413, 68.0, 10.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59842.463665, 18.00041129415028, 0.05689447361187773, 229.0, 12.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59842.465513, 17.98628003777275, 0.06551856408034484, 232.0, 14.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59842.480571, 17.990970050269638, 0.05170172403619048, 231.0, 11.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59842.485672, 17.931525434153176, 0.048947123985081976, 244.0, 11.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59846.491671, nan, 3.347686631343334, -36.0, 111.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59846.516014, nan, 1.069500897025271, -535.0, 527.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59846.544, 19.183773187068795, 1.804860184536104, 77.0, 128.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59846.548635, 18.131259905216965, 0.4760124247469951, 203.0, 89.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59848.892903, 18.410250868976917, 0.06915517227770701, 157.0, 10.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59848.894738, 18.323877696554312, 0.07664020268894119, 170.0, 12.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59848.897892, 18.2986268792935, 0.06239863245747127, 174.0, 10.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59848.905643, 18.273949994227763, 0.0670960575975281, 178.0, 11.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59850.505869, 18.550302283996906, 0.07080888291913044, 138.0, 9.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59850.515817, 18.382935309920374, 0.08092443762186337, 161.0, 12.0, ATLAS
c, 23.9, 0.06047200000000001, 33.0432302, -6.2108642, 59850.534038, 18.382935309920374, 0.0674370313515528, 161.0, 10.0, ATLAS
