# Combination of '2020vas' data from 'ATLAS', 'ZTF' (sourced from HSF)
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59111.474723, nan, 1.9905163753933335, -6.0, 11.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59111.478959, nan, 0.571440107768421, -19.0, 10.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59111.485772, 21.034679910804403, 1.7837094792485715, 14.0, 23.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59111.514361, nan, 1.4198088831476925, -13.0, 17.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59114.388172, nan, 0.9047801706333335, -12.0, 10.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59114.391438, 22.707196863200842, 3.619120682533334, 3.0, 10.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59114.39791, nan, 0.514296096991579, -19.0, 9.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59114.408627, nan, 0.571440107768421, -19.0, 10.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59115.464358, nan, 1.395946548977143, -7.0, 9.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59115.475397, nan, 1.6286043071400003, -6.0, 9.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59115.484601, nan, 1.221453230355, -8.0, 9.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59115.489216, nan, 0.54286810238, -20.0, 10.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59135.422006, 18.847026752325153, 0.09306310326514286, 105.0, 9.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59135.425706, 18.826540555786973, 0.10147067334205608, 107.0, 10.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59135.431255, 18.847026752325153, 0.10340344807238096, 105.0, 10.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59135.444554, 18.836735336838075, 0.19461309330603774, 106.0, 19.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59139.356288, 18.738855026932704, 0.07487835894896552, 116.0, 8.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59139.359493, 18.796518287104437, 0.07896263307345455, 110.0, 8.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59139.365054, 18.796518287104437, 0.0987032913418182, 110.0, 10.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59139.383263, 18.776954943324544, 0.09694073256785715, 112.0, 10.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59143.325847, 18.75773787165882, 0.12381202334982457, 114.0, 13.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59143.329049, 18.702046884880936, 0.10857362047600001, 120.0, 12.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59143.336508, 18.86790693823707, 0.13703466662019417, 103.0, 13.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59143.347983, 18.878499570595203, 0.09580025336117648, 102.0, 9.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59159.271337, 20.28210492164445, 3.5286426654700005, 28.0, 91.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59159.294839, 21.202046884880936, 5.066768955546667, 12.0, 56.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59159.301786, 18.910912013506124, 0.5483516185656566, 99.0, 50.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59159.304986, 18.776954943324544, 0.6010325419207144, 112.0, 62.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59163.348258, 20.647425010840045, 0.54286810238, 20.0, 10.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59163.351461, 19.69689690656103, 0.18095603412666666, 48.0, 8.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59163.357891, 20.07130270739436, 0.31933417787058826, 34.0, 10.0, ATLAS
c, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59163.370744, 21.296518287104437, 1.08573620476, 11.0, 11.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59112.44347, 21.95462187404089, 1.9905163753933335, 6.0, 11.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59112.449183, 22.394850021680092, 2.7143405119, 4.0, 10.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59113.390715, 22.707196863200842, 3.619120682533334, 3.0, 10.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59113.414351, nan, 8.68588963808, -2.0, 16.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59113.417212, nan, 1.08573620476, -14.0, 14.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59113.434012, nan, 3.2572086142800005, -9.0, 27.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59117.392108, nan, 0.54286810238, -24.0, 12.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59117.3949, 22.707196863200842, 4.704856887293333, 3.0, 13.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59117.400884, nan, 0.45239008531666675, -24.0, 10.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59117.425939, nan, 3.2572086142800005, -4.0, 12.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59118.328896, 20.959771852360795, 1.0133537911093335, 15.0, 14.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59118.333035, nan, 3.2572086142800005, -5.0, 15.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59118.339056, nan, 0.5990268715917242, -29.0, 16.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59118.3573, 21.64227503252014, 2.035755383925, 8.0, 15.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59119.435729, 21.115141619232908, 1.5868452223415386, 13.0, 19.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59119.438935, nan, 0.5273575851691429, -35.0, 17.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59119.444653, 18.711132596518674, 2.098481740292437, 119.0, 230.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59119.479897, 21.4, 2.17147240952, 10.0, 20.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59120.389543, 19.950541008457975, 0.514296096991579, 38.0, 18.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59120.425039, 22.394850021680092, 5.70011507499, 4.0, 21.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59120.425499, 20.207196863200842, 1.0133537911093335, 30.0, 28.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59120.453601, nan, 0.651441722856, -30.0, 18.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59120.478484, 21.115141619232908, 1.8373997311323078, 13.0, 22.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59125.370742, 20.703115997617928, 1.3714562586442105, 19.0, 24.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59125.38636, nan, 1.08573620476, -17.0, 17.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59125.389581, 20.03982988912431, 0.5583786195908571, 35.0, 18.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59125.403178, 20.28210492164445, 0.7367495675157144, 28.0, 19.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59125.405139, 20.405149978319905, 0.9554478601888001, 25.0, 22.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59126.401623, 20.543943297944484, 0.8389779764054546, 22.0, 17.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59126.404837, 23.147425010840045, 7.600153433320001, 2.0, 14.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59126.41082, 21.202046884880936, 1.4476482730133333, 12.0, 16.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59126.422819, 20.207196863200842, 0.5066768955546668, 30.0, 14.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59127.363816, 19.674509799928714, 0.46531551632571433, 49.0, 21.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59127.367025, 20.207196863200842, 1.1581186184106667, 30.0, 32.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59127.375757, 19.351140161145327, 0.5593186509369698, 66.0, 34.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59127.388077, 19.30287727315686, 0.39338268288405803, 69.0, 25.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59129.41103, 19.401648626366043, 0.15510517210857144, 63.0, 9.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59129.413809, 19.36771660839286, 0.2004436070326154, 65.0, 12.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59129.429672, 19.38455006504028, 0.186610910193125, 64.0, 11.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59129.436136, 19.47286997089464, 0.22082770266305088, 59.0, 12.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59130.394266, 19.609991640913, 0.22967496639153848, 52.0, 11.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59130.397141, 19.21234684152075, 0.14476482730133333, 75.0, 10.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59130.403599, 19.45462187404089, 0.21714724095200003, 60.0, 12.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59130.416295, 19.36771660839286, 0.23385087487138465, 65.0, 14.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59131.416907, 19.45462187404089, 0.19905163753933333, 60.0, 11.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59131.430322, 19.334812993247933, 0.19446021577791045, 67.0, 12.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59131.436295, 19.226920700672558, 0.17606533050162165, 74.0, 12.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59131.442303, 18.826540555786973, 0.1420589426788785, 107.0, 14.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59133.369637, 19.102304769059813, 0.18313622730891566, 83.0, 14.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59133.372456, 18.97879262861516, 0.14009499416258064, 93.0, 12.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59133.378907, 18.967180366000754, 0.16170539219829788, 94.0, 14.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59133.397405, 19.51031286081877, 0.22857604310736843, 57.0, 12.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59137.362213, 18.729535345634595, 0.1113575594625641, 117.0, 12.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59137.36596, 18.86790693823707, 0.09487015381398059, 103.0, 9.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59137.380384, 18.85741665175305, 0.135717025595, 104.0, 13.0, ATLAS
o, 23.9, 0.0714631, 343.298538328, 11.1135379329, 59137.387397, 18.767303891291448, 0.11529941997451329, 113.0, 12.0, ATLAS
