# Combination of '2019fkv' data from 'ATLAS', 'ZTF' (sourced from HSF)
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58611.628976, 19.674509799928714, 1.8169463018432657, 49.0, 82.0, ATLAS
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58634.571509, 18.104841662593095, 0.04175908479846154, 208.0, 8.0, ATLAS
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58634.575811, 18.0944517631652, 0.05170172403619048, 210.0, 10.0, ATLAS
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58634.581491, 18.089293861755767, 0.03601968451810427, 211.0, 7.0, ATLAS
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58634.592371, 18.079050991403154, 0.050973530739906105, 213.0, 10.0, ATLAS
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58642.562408, 18.459771852360795, 0.07238241365066667, 150.0, 10.0, ATLAS
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58642.573692, 18.481706663129557, 0.06647364518938775, 147.0, 9.0, ATLAS
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58642.580011, 18.43119819790884, 0.05640188076675325, 154.0, 8.0, ATLAS
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58642.583789, 18.452557631767075, 0.0719030599178808, 151.0, 10.0, ATLAS
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58663.336732, 19.54909327626439, 0.17766592441527274, 55.0, 9.0, ATLAS
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58663.339519, 19.841876774005247, 0.28435948219904766, 42.0, 11.0, ATLAS
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58663.358425, 19.54909327626439, 0.17766592441527274, 55.0, 9.0, ATLAS
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58663.371666, 20.137125054200233, 0.30536330758875, 32.0, 9.0, ATLAS
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58666.499327, 19.841876774005247, 0.20680689614476191, 42.0, 8.0, ATLAS
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58666.503224, 20.207196863200842, 0.325720861428, 30.0, 9.0, ATLAS
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58666.515351, 19.92233848243375, 0.2227151189251282, 39.0, 8.0, ATLAS
c, 23.9, 0.055353, 307.777957778, 8.73951666667, 58666.5258, 19.950541008457975, 0.20000403771894737, 38.0, 7.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58613.529524, 20.00924374808178, 0.45239008531666675, 36.0, 15.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58613.53305, 19.841876774005247, 0.41361379228952383, 42.0, 16.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58613.538792, 20.28210492164445, 0.5816443954071429, 28.0, 15.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58613.551595, 19.950541008457975, 0.45715208621473685, 38.0, 16.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58614.603103, 19.51031286081877, 0.20952803951508772, 57.0, 11.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58618.572566, 18.910912013506124, 0.12063735608444445, 99.0, 11.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58618.575865, 18.86790693823707, 0.10541128201553399, 103.0, 10.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58618.580987, 18.85741665175305, 0.10439771199615386, 104.0, 10.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58618.59215, 18.9, 0.11943098252360002, 100.0, 11.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58619.525455, 18.675237221401503, 0.15888822508682926, 123.0, 18.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58619.528245, 18.542462999364762, 0.13278788115769785, 139.0, 17.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58619.535336, 18.826540555786973, 0.17250014468149533, 107.0, 17.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58619.553219, 18.702046884880936, 0.135717025595, 120.0, 15.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58620.530957, 18.64907363720609, 0.21542385015079366, 126.0, 25.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58620.534186, 18.542462999364762, 0.21089839948575542, 139.0, 27.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58620.539748, 18.511659906337343, 0.1898140218111888, 143.0, 25.0, ATLAS
o, 23.9, 0.055353, 307.777957778, 8.73951666667, 58620.553989, 18.410250868976917, 0.18671896514980893, 157.0, 27.0, ATLAS
