# Combination of '2019dwq' data from 'ATLAS', 'ZTF' (sourced from HSF)
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58578.519928, 21.034679910804403, 0.8530784465971429, 14.0, 11.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58578.529231, nan, 1.221453230355, -8.0, 9.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58578.529689, nan, 1.2063735608444446, -9.0, 10.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58578.538455, 23.147425010840045, 5.97154912618, 2.0, 11.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58578.538923, 23.9, 10.8573620476, 1.0, 10.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58578.547698, nan, 0.9870329134181819, -11.0, 10.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58578.548168, inf, inf, 0.0, 10.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58578.557256, nan, 10.8573620476, -1.0, 10.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58582.519661, nan, 1.809560341266667, -6.0, 10.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58582.528966, nan, 0.8143021535700001, -12.0, 9.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58582.538104, nan, 0.39086503371360004, -25.0, 9.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58582.547268, nan, 0.6031867804222223, -18.0, 10.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58606.489834, 16.294546013710583, 0.06305546016754991, 1102.0, 64.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58610.472182, 16.237919450653564, 0.013092426241722655, 1161.0, 14.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58610.481395, 16.237919450653564, 0.013092426241722655, 1161.0, 14.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58610.490728, 16.254884424011795, 0.013298606182537183, 1143.0, 14.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58610.500092, 16.234185186594907, 0.013047473705270388, 1165.0, 14.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58634.385452, 17.542936432602048, 0.037331903888595995, 349.0, 12.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58634.387736, 17.467820994498798, 0.031933417787058826, 374.0, 11.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58634.388199, 17.49724654087736, 0.0328107094845055, 364.0, 11.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58634.390486, 17.57130270739436, 0.03512675956576471, 340.0, 11.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58634.393348, 17.47949568983251, 0.0322786439252973, 370.0, 11.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58634.396116, 17.360124870858996, 0.03154681466615013, 413.0, 12.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58634.403569, 17.515292433390314, 0.036393392338324025, 358.0, 12.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58634.410069, 17.491297286513973, 0.032631415990054646, 366.0, 11.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58642.369663, 17.940461585048922, 0.044865132428099176, 242.0, 10.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58642.372407, 18.099634284722363, 0.0519491007062201, 209.0, 10.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58642.378482, 17.96312913497474, 0.05039281963021098, 237.0, 11.0, ATLAS
c, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58642.388325, 17.944957393562827, 0.04955642428365145, 241.0, 11.0, ATLAS
o, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58580.5072, 21.64227503252014, 2.17147240952, 8.0, 16.0, ATLAS
o, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58580.515137, 20.207196863200842, 0.6876329296813334, 30.0, 19.0, ATLAS
o, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58580.516132, 20.362566630072955, 0.7516635263723077, 26.0, 18.0, ATLAS
o, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58580.524002, nan, 0.6876329296813334, -30.0, 19.0, ATLAS
o, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58580.525529, nan, 9.77162584284, -2.0, 18.0, ATLAS
o, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58580.533543, nan, 1.08573620476, -16.0, 16.0, ATLAS
o, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58580.534482, nan, 0.47500958958250006, -32.0, 14.0, ATLAS
o, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58580.542591, 20.647425010840045, 0.8685889638080001, 20.0, 16.0, ATLAS
o, 23.9, 0.02754972575060578, 223.565125, 4.792989, 58584.500795, 20.137125054200233, 0.57679735877875, 32.0, 17.0, ATLAS
