objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad
29327615,,,,29327615,,,,,,,,,,,,,,0,,,,,103.821596,-36.386572,,,,,,,,,,246.49962,-14.979469,,,1,0,0,1,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,103.821596,-36.3865723,36,36,,19.7774,0.0383,,,19.9536,0.1892,,,,,,,,,,,,,,,,0.9918,,,,,,,,,,,,1975.672,67.40072,7.56,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.56,,,,,,0.5,,,,103.821596,-36.386572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,47.48,,,,,,,,,,1.689,0.76,0.45,71.74,,,,,,,,,,,,,,,,,,,,,,,,,0
29327636,,,,29327636,,,,,,,,,,,,,,0,,,,,103.820695,-36.375367,,,,,,,,,,246.48863,-14.975777,,,13,0,3,5,5,1,,1,1,,,,,,53,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,103.8207192,-36.375368,53,37,,17.0366,0.0376,,,17.1659,0.1639,,,,,,,,,,,,,,,,0.7311,,,,,,2297.782,,,,,,2088.807,21.58584,4.14,,,,,,0.5,,,,103.8206952,-36.3753875,53,37,,16.5649,0.0121,,,16.6143,0.0319,,,,,,,,,,,,,,,,1.074,,,,,,,,,,,,38115.88,104.3335,3.5,,,,,,0.5,,,,103.8206949,-36.3753707,53,37,,16.4002,0.0088,,,16.4174,0.0397,,,,,,,,,,,,,,,,1.324,,,,,,,102.7229,,,,,22629.47,370.3271,3.5,,,,,,0.5,,,,103.820695,-36.375367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,45.88,0.805,,,,,1.093,2.224,2.035,-35.32,1.132,2.539,2.242,75.53,1.057,2.178,2.061,83.12,WISEA J065516.96-362231.4,IrS,,,,,,,,,,,,,,,,,,,0
29327637,,,,29327637,,,,,,,,,,,,,,0,,,,,103.824176,-36.375757,,,,,,,,,,246.49014,-14.973347,,,17,3,3,5,5,1,,1,1,,,,103.824195,-36.3758005,21,105,,16.2263,0.0091,,,16.2205,0.0446,,,,,,,,,,,,,,,,0.9731,,,,,,5941.967,54.75879,,,,,5760.238,263.5282,3.5,,,,,,0.5,,,,103.8242046,-36.3758004,21,105,,15.7884,0.0069,,,15.7846,0.0341,,,,,,,,,,,,,,,,0.7518,,,,,,7475.376,,,,,,7141.869,45.26087,3.73,,,,,,0.5,,,,103.824186,-36.3758099,21,105,,15.5123,0.0065,,,15.5111,0.0225,,,,,,,,,,,,,,,,1.859,,,,,,,,,,,,99291.89,183.0635,3.5,,,,,,0.5,,,,103.8241761,-36.3757909,21,105,,15.4204,0.0072,,,15.4676,0.025,,,,,,,,,,,,,,,,2.502,,,,,,,176.9817,,,,,54820.4,438.8128,3.5,,,,,,0.5,,,,103.824176,-36.375757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,35.97,0.966,1.05,2.189,2.085,-64.52,1.094,2.275,2.08,-58.29,1.146,2.853,2.489,75.47,1.011,2.344,2.318,-82.17,WISEA J065517.80-362232.8,IrS,,,,,,,,,,,,,,,,,,,0
29327916,,,,29327916,,,,,,,,,,,,,,0,,,,,103.829535,-36.394089,,,,,,,,,,246.50935,-14.976507,,,16,1,4,6,5,1,,1,1,,,,103.8295699,-36.3940766,77,44,,17.5138,0.0278,,,17.9882,0.1046,,,,,,,,,,,,,,,,3.156,,,,,,1722.068,41.03282,,,,,995.3552,90.20701,8.88,,,,,,0.5,,,,103.8294969,-36.3941313,77,44,,17.0173,0.0233,,,17.0534,0.0513,,,,,,,,,,,,,,,,0.702,,,,,,2471.202,,,,,,2187.352,21.53006,4.4,,,,,,0.5,,,,103.8294694,-36.3940583,77,44,,16.7764,0.0133,,,16.8285,0.0267,,,,,,,,,,,,,,,,0.1582,,,,,,,,,,,,31351.82,38.73857,3.5,,,,,,0.5,,,,103.8294839,-36.3940881,77,44,,16.7066,0.0077,,,16.7719,0.0238,,,,,,,,,,,,,,,,0.1595,,,,,,,33.47155,,,,,16901.85,359.8545,3.5,,,,,,0.5,,,,103.829535,-36.394089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,54.68,0.705,1.354,0.779,0.575,45.27,1.134,2.351,2.073,-68.27,1.1,2.331,2.119,-74.67,1.08,2.169,2.008,82.52,WISEA J065519.08-362338.8,IrS,,,,,,,,,,,,,,,,,,,0
29327917,,,,29327917,,,,,,,,,,,,,,0,,,,,103.832135,-36.394868,,,,,,,,,,246.51094,-14.974883,,,5,0,0,2,3,1,,1,1,,,,,,29,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,29,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,103.832128,-36.3948403,29,100,,17.9082,0.0184,,,17.9479,0.0342,,,,,,,,,,,,,,,,0.1207,,,,,,,,,,,,10870.72,27.4376,3.5,,,,,,0.5,,,,103.8321534,-36.3948766,29,100,,17.7187,0.0125,,,17.8277,0.0429,,,,,,,,,,,,,,,,0.5641,,,,,,,54.85062,,,,,6518.85,286.2023,3.5,,,,,,0.5,,,,103.832135,-36.394868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,55.51,,,,,,,,,,1.133,2.041,1.802,-80.74,1.029,1.737,1.687,22.86,2MASS J06551972-3623415,IrS,,,,,,,,,,,,,,,,,,,0
29327919,,,,29327919,,,,,,,,,,,,,,0,,,,,103.843227,-36.385989,,,,,,,,,,246.50607,-14.9632015,,,4,0,0,2,2,1,,1,1,,,,,,31,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,31,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,103.8432241,-36.3860101,31,122,,18.8926,0.0099,,,19.0673,0.0743,,,,,,,,,,,,,,,,0.2702,,,,,,,,,,,,4500.25,37.20522,3.5,,,,,,0.5,,,,103.8432051,-36.3859464,31,122,,18.5499,0.0261,,,18.4268,0.162,,,,,,,,,,,,,,,,0.9486,,,,,,,66.09485,,,,,3139.309,323.812,3.5,,,,,,0.5,,,,103.843227,-36.385989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,31.68,,,,,,,,,,1.11,1.614,1.454,-22.67,1.171,1.452,1.24,-88.59,,,,,,,,,,,,,,,,,,,,,0
29327920,,,,29327920,,,,,,,,,,,,,,0,,,,,103.839087,-36.381496,,,,,,,,,,246.50046,-14.964522,,,2,0,0,1,1,1,,1,1,,,,,,25,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,25,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,103.8390837,-36.3814037,25,27,,18.632,0.0217,,,18.8519,0.1127,,,,,,,,,,,,,,,,0.9154,,,,,,,,,,,,5910.601,70.4222,3.65,,,,,,0.5,,,,103.8390949,-36.3815038,25,27,,18.4821,0.0162,,,18.532,0.1412,,,,,,,,,,,,,,,,0.3123,,,,,,,38.57322,,,,,3277.166,373.571,3.65,,,,,,0.5,,,,103.839087,-36.381496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,12.05,,,,,,,,,,1.075,1.697,1.578,-50.17,1.067,1.52,1.424,-3.83,,,,,,,,,,,,,,,,,,,,,0
29327949,,,,29327949,,,,,,,,,,,,,,0,,,,,103.835052,-36.379563,,,,,,,,,,246.4973,-14.966762,,,2,0,0,1,1,1,,1,1,,,,,,191,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,191,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,103.8351183,-36.3795868,191,87,,18.7579,0.2171,,,17.0208,0.0732,,,,,,,,,,,,,,,,199.5,,,,,,,,,,,,5052.896,1009.318,7.23,,,,,,0.5,,,,103.8349866,-36.3795382,191,87,,18.4751,0.247,,,16.9141,0.0994,,,,,,,,,,,,,,,,120.5,,,,,,,749.6997,,,,,3298.463,913.7019,7.23,,,,,,0.5,,,,103.835052,-36.379563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.61,,,,,,,,,,1.307,3.818,2.922,-74.54,1.473,3.132,2.126,-76.24,WISEA J065520.41-362245.8,UvS,9551.0,0.03186,,SSN,,,,,,,,,,,,,,,1
29327950,,,,29327950,,,,,,,,,,,,,,0,,,,,103.850605,-36.37919,,,,,,,,,,246.50198,-14.955083,,,21,3,4,4,4,1,,1,1,,,,103.8505908,-36.3792001,18,24,,12.8128,0.0074,,,12.8074,0.0062,,,,,,,,,,,,,,,,2.421,,,,,,140618.2,214.1915,,,,,138679.2,527.8475,3.5,,,,,,0.5,,,,103.8505821,-36.3792113,18,24,,12.077,0.0071,,,12.0751,0.0074,,,,,,,,,,,,,,,,1.092,,,,,,226262.0,,,,,,222389.8,173.373,3.5,,,,,,0.5,,,,103.8505992,-36.379334,18,24,,11.5665,0.0053,,,11.5585,0.0086,,,,,,,,,,,,,,,,76920.0,,,,,,,,,,,,2335096.0,153264.0,3.5,,,,,,0.5,,,,103.8505987,-36.3791919,18,24,,11.3142,0.0053,,,11.3033,0.0128,,,,,,,,,,,,,,,,18680.0,,,,,,,69009.76,,,,,2008960.0,1557.86,3.5,,,,,,0.5,,,,103.850605,-36.37919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,43.59,0.984,1.023,3.227,3.154,71.38,1.032,3.159,3.061,-47.45,1.303,3.256,2.499,-87.57,1.018,3.471,3.408,10.89,WISEA J065524.14-362245.0,IrS,,,,,,,,,,,,,,,,,,,1
29327951,,,,29327951,,,,,,,,,,,,,,0,,,,,103.84818,-36.375345,,,,,,,,,,246.49754,-14.955384,,,2,0,0,1,1,1,,1,1,,,,,,62,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,62,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,103.8481591,-36.3753454,62,25,,18.9615,0.0129,,,18.9442,0.1163,,,,,,,,,,,,,,,,0.201,,,,,,,,,,,,4188.825,31.72686,5.66,,,,,,0.5,,,,103.8482018,-36.3753443,62,25,,18.5609,0.0155,,,18.6895,0.1344,,,,,,,,,,,,,,,,0.2347,,,,,,,33.39239,,,,,3047.868,377.4169,5.66,,,,,,0.5,,,,103.84818,-36.375345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,39.74,,,,,,,,,,1.088,1.673,1.538,50.12,1.17,1.449,1.238,-89.02,,,,,,,,,,,,,,,,,,,,,0
